Time	Px	Py	Pz	Vx	Vy	Vz	
0.143	-0.03445897	1	-0.03466262	-0.4836339	-6.984919E-09	-0.4836339	
0.1435	-0.03470078	0.9999999	-0.03490444	-0.4853247	9.536371E-05	-0.4853247	
0.144	-0.03494344	0.9999999	-0.0351471	-0.4870157	9.536045E-05	-0.4870157	
0.1445	-0.03518695	0.9999999	-0.0353906	-0.4887067	9.536371E-05	-0.4887067	
0.145	-0.0354313	1	-0.03563496	-0.490398	-5.587935E-09	-0.490398	
0.1455	-0.0356765	1	-0.03588016	-0.4920886	0.0001430456	-0.4920886	
0.146	-0.03592255	1	-0.0361262	-0.4937799	4.767813E-05	-0.4937799	
0.1465	-0.03616944	1	-0.03637309	-0.495471	0	-0.495471	
0.147	-0.03641717	1	-0.03662083	-0.4971628	-0.0002384186	-0.4971628	
0.1475	-0.03666575	1	-0.03686941	-0.4988531	-7.450581E-09	-0.4988531	
0.148	-0.03691518	1	-0.03711883	-0.5005441	0	-0.5005441	
0.1485	-0.03716545	1	-0.03736911	-0.5022352	0	-0.5022352	
0.149	-0.03741657	0.9999999	-0.03762022	-0.5039259	9.536371E-05	-0.5039259	
0.1495	-0.03766853	1	-0.03787219	-0.5056172	0	-0.5056172	
0.15	-0.03792134	1	-0.038125	-0.5073081	4.767999E-05	-0.5073081	
0.1505	-0.038175	0.9999999	-0.03837865	-0.508999	9.536231E-05	-0.508999	
0.151	-0.0384295	1	-0.03863315	-0.5106903	7.450581E-09	-0.5106903	
0.1515	-0.03868484	0.9999999	-0.0388885	-0.5123811	9.535626E-05	-0.5123811	
0.152	-0.03894104	1	-0.03914469	-0.5140724	0	-0.5140724	
0.1525	-0.03919807	0.9999999	-0.03940173	-0.5157632	9.536371E-05	-0.5157632	
0.153	-0.03945596	1	-0.03965961	-0.5174544	0	-0.5174544	
0.1535	-0.03971469	1	-0.03991834	-0.5191455	0	-0.5191455	
0.154	-0.03997426	0.9999999	-0.04017792	-0.5208362	9.536371E-05	-0.5208362	
0.1545	-0.04023468	1	-0.04043833	-0.5225275	-3.72529E-09	-0.5225275	
0.155	-0.04049594	1	-0.04069959	-0.5242181	0.0001430428	-0.5242181	
