Time	10FF	11FF	12FF	13FF	14FF	15FF	16FF	17FF	18FF	19FF	1FF	20FF	21FF	22FF	23FF	24FF	25FF	2FF	3FF	4FF	5FF	6FF	7FF	8FF	9FF	
4.062	0	0	0	0	0	0	0	0	0	0	0.2220883	0	0.02652415	0.07567035	0.1248958	0.1702362	0.2036116	0.2221303	0.2037085	0.1700495	0.1259195	0.07542859	0.02710157	0	0	
4.064	0	0	0	0	0	0	0	0	0	0	0.2220527	0	0.02658188	0.07575855	0.1248175	0.1701868	0.2035999	0.2221972	0.2037227	0.1699518	0.1259478	0.07550713	0.02704679	0	0	
4.066	0	0	0	0	0	0	0	0	0	0	0.2220689	0	0.02662973	0.07573095	0.1248627	0.1701858	0.2035821	0.2222072	0.203805	0.1698606	0.1259318	0.0755332	0.02700431	0	0	
4.068	0	0	0	0	0	0	0	0	0	0	0.221983	0	0.0266952	0.07574064	0.124925	0.1701959	0.2036484	0.2222786	0.2038112	0.1699083	0.1259496	0.07558066	0.02697438	0	0	
4.07	0	0	0	0	0	0	0	0	0	0	0.2219107	0	0.02659877	0.07572501	0.125017	0.1702599	0.2036976	0.2222149	0.2038648	0.1698732	0.1259672	0.07554162	0.02696102	0	0	
4.072	0	0	0	0	0	0	0	0	0	0	0.2218443	0	0.02662166	0.0757468	0.1250359	0.1702582	0.2036214	0.2222991	0.2039371	0.1698385	0.1259563	0.07562434	0.0269893	0	0	
4.074	0	0	0	0	0	0	0	0	0	0	0.2218035	0	0.02660533	0.07567754	0.1249444	0.1702216	0.203653	0.2223777	0.2040129	0.1698557	0.1259301	0.07561439	0.02701853	0	0	
4.076	0	0	0	0	0	0	0	0	0	0	0.2218288	0	0.02669734	0.07561181	0.1248666	0.1702887	0.2036718	0.2224173	0.2040298	0.1698588	0.1258565	0.07561258	0.02692949	0	0	
4.078	0	0	0	0	0	0	0	0	0	0	0.2218657	0	0.02660052	0.0755123	0.1249037	0.1701907	0.2036171	0.2224276	0.2039365	0.1699493	0.1257785	0.07560769	0.02683284	0	0	
4.08	0	0	0	0	0	0	0	0	0	0	0.221832	0	0.02654358	0.0755635	0.1248613	0.1701614	0.2035317	0.22246	0.2039317	0.1699873	0.1256762	0.07554279	0.02681269	0	0	
4.082	0	0	0	0	0	0	0	0	0	0	0.2217421	0	0.02657233	0.07564239	0.1247852	0.170104	0.2036089	0.222453	0.2038504	0.1699978	0.1256178	0.07555877	0.02686545	0	0	
4.084	0	0	0	0	0	0	0	0	0	0	0.2217207	0	0.02657578	0.07567699	0.1248781	0.1700792	0.2036056	0.2223752	0.2039482	0.1700263	0.1256087	0.07562359	0.02687612	0	0	
4.086	0	0	0	0	0	0	0	0	0	0	0.2216366	0	0.02652486	0.0756197	0.1248093	0.1701295	0.2035074	0.2224517	0.2039652	0.1700433	0.1256458	0.07558563	0.02678101	0	0	
4.088	0	0	0	0	0	0	0	0	0	0	0.2215982	0	0.02659678	0.07560062	0.1248322	0.1700496	0.2034693	0.222435	0.203902	0.1699698	0.1255693	0.07551587	0.02682669	0	0	
4.09	0	0	0	0	0	0	0	0	0	0	0.2215152	0	0.02664592	0.07562787	0.1248929	0.1700891	0.2033845	0.222471	0.2039777	0.1699013	0.1255309	0.07558374	0.02672599	0	0	
4.092	0	0	0	0	0	0	0	0	0	0	0.2215914	0	0.02657866	0.07563343	0.1248918	0.1701356	0.2033842	0.2224253	0.2040027	0.1698281	0.1255274	0.0756792	0.0267321	0	0	
4.094	0	0	0	0	0	0	0	0	0	0	0.2216416	0	0.02666844	0.07562505	0.1248177	0.1700374	0.2033687	0.2224714	0.2039322	0.1698743	0.1254912	0.07568803	0.02683038	0	0	
4.096	0	0	0	0	0	0	0	0	0	0	0.2215894	0	0.02661433	0.07567505	0.1247622	0.1700266	0.2033074	0.2225296	0.2039081	0.1698982	0.1254778	0.0757434	0.02685285	0	0	
4.098	0	0	0	0	0	0	0	0	0	0	0.2215662	0	0.0266554	0.07569344	0.1248035	0.1700877	0.2033696	0.2224396	0.2038979	0.1698527	0.1255208	0.07579035	0.02684437	0	0	
4.1	0	0	0	0	0	0	0	0	0	0	0.2215509	0	0.02665934	0.07568336	0.1247579	0.1700392	0.2034081	0.2224516	0.2037972	0.1698987	0.1255015	0.07585795	0.02691649	0	0	
4.102	0	0	0	0	0	0	0	0	0	0	0.2214913	0	0.02670167	0.07576618	0.1246923	0.1700643	0.2033775	0.2225217	0.2037705	0.1698869	0.1255884	0.07576925	0.0269997	0	0	
4.104	0	0	0	0	0	0	0	0	0	0	0.2215378	0	0.02678596	0.07583657	0.1247349	0.1700662	0.203407	0.2224722	0.2037657	0.1698413	0.1256618	0.07585926	0.02708156	0	0	
4.106	0	0	0	0	0	0	0	0	0	0	0.221619	0	0.0267565	0.07574901	0.124742	0.170131	0.2035034	0.2224811	0.2037833	0.1697708	0.1256084	0.07582363	0.0269805	0	0	
4.108	0	0	0	0	0	0	0	0	0	0	0.2216492	0	0.02666892	0.07580473	0.1246629	0.1701292	0.2034871	0.2224588	0.2038057	0.1697766	0.1256697	0.07586005	0.02701555	0	0	
4.11	0	0	0	0	0	0	0	0	0	0	0.221667	0	0.02675157	0.07586031	0.1246263	0.1702086	0.2035061	0.2224721	0.2038696	0.169851	0.1257367	0.07594558	0.02696622	0	0	
4.112	0	0	0	0	0	0	0	0	0	0	0.2217515	0	0.02670707	0.07591815	0.1245659	0.1701337	0.2035588	0.22255	0.2039109	0.169759	0.1258203	0.07591037	0.02694672	0	0	
4.114	0	0	0	0	0	0	0	0	0	0	0.2217398	0	0.02661046	0.07591145	0.1246115	0.1701481	0.203533	0.2224437	0.2039581	0.1696965	0.1259055	0.07591745	0.0269988	0	0	
4.116	0	0	0	0	0	0	0	0	0	0	0.2217659	0	0.02654275	0.0758525	0.1245204	0.1701074	0.2035694	0.2224371	0.2040179	0.1696308	0.1258954	0.07598066	0.02697202	0	0	
4.118	0	0	0	0	0	0	0	0	0	0	0.221796	0	0.02652974	0.07576471	0.1244945	0.1700664	0.2035692	0.2224885	0.2040509	0.1696343	0.1258659	0.07598161	0.02696911	0	0	
4.12	0	0	0	0	0	0	0	0	0	0	0.2218661	0	0.02652895	0.07567286	0.124567	0.17015	0.2034919	0.2224918	0.2040121	0.1695534	0.1259503	0.07602707	0.02692764	0	0	
4.122	0	0	0	0	0	0	0	0	0	0	0.2219332	0	0.02654271	0.07569259	0.1245603	0.1701532	0.2035263	0.2224464	0.2039397	0.16957	0.1258558	0.07597537	0.02699305	0	0	
4.124	0	0	0	0	0	0	0	0	0	0	0.2220079	0	0.02644175	0.07574235	0.1245494	0.1701871	0.2035369	0.2225134	0.2039485	0.1694929	0.1257777	0.07603143	0.02708504	0	0	
4.126	0	0	0	0	0	0	0	0	0	0	0.2220124	0	0.02648115	0.07569785	0.1244994	0.1702625	0.2035375	0.2225118	0.2039078	0.1695984	0.1256805	0.07593694	0.0271618	0	0	
4.128	0	0	0	0	0	0	0	0	0	0	0.2220885	0	0.0264	0.07574229	0.1244083	0.1703268	0.2035554	0.2224878	0.2039637	0.169529	0.1256512	0.07584321	0.02715607	0	0	
4.13	0	0	0	0	0	0	0	0	0	0	0.222106	0	0.02635029	0.07575163	0.1243956	0.1703789	0.2034932	0.2223832	0.2038974	0.1694466	0.1257199	0.07593361	0.02718823	0	0	
4.132	0	0	0	0	0	0	0	0	0	0	0.2221356	0	0.02634419	0.07575954	0.1243682	0.1703481	0.2035109	0.2223507	0.2038637	0.1694648	0.1257153	0.07583703	0.02709696	0	0	
4.134	0	0	0	0	0	0	0	0	0	0	0.2221393	0	0.02627934	0.07583968	0.1243615	0.1703653	0.2035756	0.222436	0.2037883	0.1695368	0.1256179	0.07589016	0.02705318	0	0	
4.136	0	0	0	0	0	0	0	0	0	0	0.2222176	0	0.02622365	0.07576059	0.1244127	0.1702906	0.2035873	0.2224007	0.203848	0.1696022	0.1256394	0.07583541	0.02707922	0	0	
4.138	0	0	0	0	0	0	0	0	0	0	0.2222522	0	0.02620484	0.07568528	0.1244831	0.1703295	0.2035937	0.2224683	0.2037729	0.1696865	0.1256594	0.07579	0.02701477	0	0	
4.14	0	0	0	0	0	0	0	0	0	0	0.222277	0	0.02620108	0.07574924	0.1244273	0.1702184	0.2036797	0.2224611	0.2038149	0.1697783	0.1257127	0.07573017	0.02692513	0	0	
4.142	0	0	0	0	0	0	0	0	0	0	0.2222675	0	0.02623994	0.07576916	0.1244435	0.1701628	0.2035892	0.2225417	0.2038373	0.1698474	0.125663	0.07568617	0.02701617	0	0	
4.144	0	0	0	0	0	0	0	0	0	0	0.2222259	0	0.02623359	0.07574645	0.1244363	0.1701061	0.203649	0.2226264	0.2038118	0.1697874	0.1256872	0.0757224	0.02708346	0	0	
4.146	0	0	0	0	0	0	0	0	0	0	0.2223096	0	0.02619556	0.07568562	0.1243798	0.1700616	0.2036486	0.2226434	0.2039018	0.1698585	0.1257337	0.07578657	0.02716777	0	0	
4.148	0	0	0	0	0	0	0	0	0	0	0.2222597	0	0.02615284	0.07570992	0.1243775	0.1701089	0.2035587	0.222584	0.2039289	0.1698051	0.1257513	0.07585327	0.02721816	0	0	
4.15	0	0	0	0	0	0	0	0	0	0	0.2221852	0	0.02612805	0.07560384	0.1243727	0.1700857	0.2034752	0.2225529	0.2040233	0.1698717	0.1256745	0.07585972	0.0271135	0	0	
4.152	0	0	0	0	0	0	0	0	0	0	0.2221107	0	0.02608055	0.07556115	0.1244392	0.1700166	0.2034522	0.2225216	0.204051	0.1699602	0.1257385	0.07583179	0.02708904	0	0	
4.154	0	0	0	0	0	0	0	0	0	0	0.2221538	0	0.0260485	0.07552694	0.1243587	0.1700453	0.2035541	0.2224781	0.2039819	0.1700478	0.1257354	0.07578078	0.02712951	0	0	
4.156	0	0	0	0	0	0	0	0	0	0	0.2221617	0	0.02608444	0.07554644	0.1243931	0.1699966	0.2035881	0.2225093	0.2039769	0.1701096	0.1256512	0.07579953	0.02709061	0	0	
4.158	0	0	0	0	0	0	0	0	0	0	0.2221983	0	0.02606808	0.07551093	0.1244729	0.1700313	0.2035602	0.2225388	0.20391	0.1701434	0.125674	0.07589372	0.02717892	0	0	
4.16	0	0	0	0	0	0	0	0	0	0	0.2222408	0	0.02611226	0.07554613	0.1244778	0.1700174	0.2035901	0.2225422	0.2038626	0.1701001	0.1256459	0.07584722	0.02707354	0	0	
4.162	0	0	0	0	0	0	0	0	0	0	0.222203	0	0.02608857	0.0754442	0.1245464	0.1699681	0.2035197	0.222477	0.2037758	0.1700644	0.12567	0.0757756	0.02715909	0	0	
4.164	0	0	0	0	0	0	0	0	0	0	0.2221769	0	0.02607749	0.07551666	0.124598	0.1699709	0.2036151	0.2224432	0.2037394	0.1700022	0.125641	0.07579981	0.02720303	0	0	
4.166	0	0	0	0	0	0	0	0	0	0	0.2222146	0	0.02606084	0.07550129	0.1245265	0.1700418	0.2035413	0.2223974	0.2037815	0.169926	0.1255932	0.07571113	0.02711371	0	0	
4.168	0	0	0	0	0	0	0	0	0	0	0.222282	0	0.0260373	0.0754087	0.1246291	0.1701218	0.2034677	0.2224102	0.2037154	0.1698359	0.1256574	0.07576229	0.02712105	0	0	
4.17	0	0	0	0	0	0	0	0	0	0	0.2222774	0	0.0259876	0.07534622	0.1246365	0.1700929	0.2033944	0.2223408	0.203818	0.1698915	0.125614	0.07582708	0.0270426	0	0	
4.172	0	0	0	0	0	0	0	0	0	0	0.2223291	0	0.02604184	0.07542707	0.1245476	0.1701152	0.203498	0.2223532	0.2039016	0.169828	0.1256436	0.07579471	0.02711558	0	0	
4.174	0	0	0	0	0	0	0	0	0	0	0.2222994	0	0.02595669	0.07549069	0.1244777	0.1700796	0.2035867	0.2223334	0.2039319	0.1699024	0.1256106	0.07577805	0.02705891	0	0	
4.176	0	0	0	0	0	0	0	0	0	0	0.2222281	0	0.02593054	0.07546157	0.1245284	0.1701071	0.2036123	0.2223047	0.2038812	0.1698229	0.1255837	0.0756772	0.02703216	0	0	
4.178	0	0	0	0	0	0	0	0	0	0	0.222204	0	0.02584055	0.07553595	0.1244758	0.1700502	0.2035469	0.2223412	0.2038214	0.1697626	0.1255237	0.07560761	0.02697589	0	0	
4.18	0	0	0	0	0	0	0	0	0	0	0.2221367	0	0.02583782	0.0755027	0.1245175	0.170141	0.2034798	0.2223428	0.2037408	0.1698131	0.1255912	0.07563491	0.02692581	0	0	
4.182	0	0	0	0	0	0	0	0	0	0	0.22211	0	0.0258375	0.07546803	0.1245035	0.170071	0.2034858	0.2223118	0.2038353	0.1697773	0.1255174	0.07571436	0.02698612	0	0	
4.184	0	0	0	0	0	0	0	0	0	0	0.222139	0	0.02588609	0.07543699	0.1245271	0.1701456	0.2035051	0.2223322	0.2037944	0.1698687	0.1255857	0.0756778	0.02695898	0	0	
4.186	0	0	0	0	0	0	0	0	0	0	0.2222158	0	0.02587539	0.07534775	0.1246087	0.1701536	0.2035386	0.2222408	0.2037653	0.1699062	0.1256142	0.07570668	0.02693353	0	0	
4.188	0	0	0	0	0	0	0	0	0	0	0.2221339	0	0.02596387	0.07533424	0.1247026	0.170057	0.203575	0.222268	0.2037534	0.1699384	0.1256713	0.07564212	0.02688369	0	0	
4.19	0	0	0	0	0	0	0	0	0	0	0.2221617	0	0.02592781	0.07530111	0.1247751	0.1701318	0.2035245	0.2223153	0.2037953	0.1699075	0.1256773	0.07567161	0.02681822	0	0	
4.192	0	0	0	0	0	0	0	0	0	0	0.2220972	0	0.02589527	0.07530043	0.1248088	0.1701792	0.2035251	0.2223688	0.2037602	0.1699568	0.1257688	0.07576703	0.02691649	0	0	
4.194	0	0	0	0	0	0	0	0	0	0	0.2221825	0	0.02588042	0.07539461	0.1247374	0.1702298	0.2035148	0.2224393	0.2038401	0.1700324	0.1257061	0.0756817	0.0269879	0	0	
4.196	0	0	0	0	0	0	0	0	0	0	0.22225	0	0.02590326	0.07543309	0.124686	0.1702137	0.2035687	0.2224845	0.2037775	0.1699519	0.125779	0.07566248	0.02700476	0	0	
4.198	0	0	0	0	0	0	0	0	0	0	0.2222707	0	0.02591031	0.07532549	0.1247125	0.1702303	0.2036391	0.2224215	0.203722	0.1699342	0.1258251	0.07566594	0.02697954	0	0	
4.2	0	0	0	0	0	0	0	0	0	0	0.2223244	0	0.0259252	0.07528719	0.1246442	0.1701597	0.2036913	0.222417	0.2036935	0.1699779	0.1259064	0.07563485	0.02689613	0	0	
4.202	0	0	0	0	0	0	0	0	0	0	0.2222209	0	0.02594376	0.07532784	0.124684	0.170245	0.2037168	0.2224581	0.2037681	0.1699211	0.125808	0.07568943	0.02680477	0	0	
4.204	0	0	0	0	0	0	0	0	0	0	0.2222106	0	0.02602821	0.07540212	0.1246865	0.1701609	0.203711	0.2223981	0.2038665	0.1699812	0.1257896	0.07569066	0.02678034	0	0	
4.206	0	0	0	0	0	0	0	0	0	0	0.2221363	0	0.0260681	0.07533138	0.1246319	0.1700819	0.2037607	0.2223325	0.2038822	0.1699004	0.1258724	0.07569815	0.02682635	0	0	
4.208	0	0	0	0	0	0	0	0	0	0	0.2221482	0	0.02606264	0.07541545	0.1247085	0.1699927	0.2037419	0.2222633	0.2039272	0.1698765	0.1259233	0.07567232	0.02674267	0	0	
4.21	0	0	0	0	0	0	0	0	0	0	0.222206	0	0.0259971	0.07548467	0.1247612	0.1700694	0.2037485	0.2223227	0.2038805	0.1699606	0.1258956	0.07565322	0.02672387	0	0	
4.212	0	0	0	0	0	0	0	0	0	0	0.2221249	0	0.02597626	0.07542919	0.1248072	0.1700664	0.2037516	0.2223856	0.203879	0.1700396	0.1259678	0.07564742	0.02664528	0	0	
4.214	0	0	0	0	0	0	0	0	0	0	0.2221577	0	0.02593821	0.07534913	0.1247895	0.1700649	0.2036555	0.2224367	0.2038596	0.1699795	0.1259449	0.07564347	0.02659943	0	0	
4.216	0	0	0	0	0	0	0	0	0	0	0.2222444	0	0.02597212	0.07530335	0.1248754	0.1701357	0.2036678	0.2223733	0.2038385	0.1700725	0.1259022	0.0757401	0.02669822	0	0	
4.218	0	0	0	0	0	0	0	0	0	0	0.2221885	0	0.02589402	0.07529832	0.124901	0.1700326	0.2036369	0.2223227	0.2037585	0.1701567	0.1258308	0.0757681	0.02662882	0	0	
4.22	0	0	0	0	0	0	0	0	0	0	0.222119	0	0.02588537	0.07522482	0.1248754	0.1701045	0.2037185	0.2223082	0.2037914	0.1701327	0.1258703	0.0757509	0.02670873	0	0	
4.222	0	0	0	0	0	0	0	0	0	0	0.2220504	0	0.02590119	0.07525748	0.1248375	0.1700921	0.20364	0.2222985	0.2038122	0.1701069	0.1259397	0.07575669	0.02678126	0	0	
4.224	0	0	0	0	0	0	0	0	0	0	0.2219909	0	0.02586047	0.07532557	0.1248247	0.1700546	0.2037094	0.2222715	0.2038861	0.1700243	0.1259141	0.07580741	0.02683939	0	0	
4.226	0	0	0	0	0	0	0	0	0	0	0.2219184	0	0.025968	0.07524785	0.1248664	0.1700779	0.2037316	0.2222961	0.2038891	0.1700763	0.1259302	0.075764	0.02692058	0	0	
4.228	0	0	0	0	0	0	0	0	0	0	0.2218487	0	0.0259115	0.07531061	0.1248524	0.1700755	0.2036432	0.2222397	0.2038818	0.1701699	0.1259671	0.07577001	0.02691922	0	0	
4.23	0	0	0	0	0	0	0	0	0	0	0.2218529	0	0.02599271	0.0752308	0.1248651	0.1700938	0.2037173	0.2223262	0.2039732	0.170259	0.1258884	0.07576436	0.02692079	0	0	
4.232	0	0	0	0	0	0	0	0	0	0	0.221836	0	0.02590499	0.07528975	0.1248086	0.1700107	0.2036325	0.2222503	0.2039399	0.170168	0.1258521	0.07569443	0.02684426	0	0	
4.234	0	0	0	0	0	0	0	0	0	0	0.221803	0	0.02586305	0.0752242	0.1248772	0.1699374	0.2035637	0.222188	0.2039349	0.1701372	0.125934	0.07571834	0.02692599	0	0	
4.236	0	0	0	0	0	0	0	0	0	0	0.2218034	0	0.0258638	0.07531205	0.1249468	0.1700101	0.2036221	0.2222383	0.2038784	0.1701636	0.1260083	0.07578816	0.02684042	0	0	
4.238	0	0	0	0	0	0	0	0	0	0	0.2218774	0	0.02590892	0.07531923	0.1249292	0.170092	0.2035238	0.2222879	0.2039292	0.1701916	0.1259394	0.0757672	0.02690331	0	0	
4.24	0	0	0	0	0	0	0	0	0	0	0.2218723	0	0.02585785	0.07540563	0.1249101	0.1700076	0.2034449	0.2222715	0.2038783	0.1702424	0.1259899	0.07578687	0.02690771	0	0	
4.242	0	0	0	0	0	0	0	0	0	0	0.2218992	0	0.02590775	0.0754348	0.1249011	0.1699072	0.203545	0.2222296	0.2038528	0.1701571	0.1258786	0.07570872	0.02684041	0	0	
4.244	0	0	0	0	0	0	0	0	0	0	0.2218981	0	0.02590066	0.07540728	0.1249571	0.1699604	0.2034585	0.2222054	0.2038837	0.1700602	0.1258723	0.07568858	0.02687665	0	0	
4.246	0	0	0	0	0	0	0	0	0	0	0.2218122	0	0.02585432	0.07539586	0.1249428	0.1698726	0.2035114	0.2221735	0.2038981	0.1701234	0.1258887	0.0756105	0.02687216	0	0	
4.248	0	0	0	0	0	0	0	0	0	0	0.2218997	0	0.02595348	0.07530891	0.1249475	0.1698409	0.2035476	0.222149	0.2039607	0.1701621	0.1259631	0.07552495	0.02683244	0	0	
4.25	0	0	0	0	0	0	0	0	0	0	0.2219357	0	0.02600932	0.07525534	0.125044	0.1698105	0.2035732	0.2220796	0.2039521	0.1701117	0.1259583	0.07544014	0.02685687	0	0	
4.252	0	0	0	0	0	0	0	0	0	0	0.221983	0	0.02602626	0.0752191	0.1251209	0.1698305	0.2035799	0.2220605	0.204013	0.170173	0.1258943	0.07552779	0.02677261	0	0	
4.254	0	0	0	0	0	0	0	0	0	0	0.2220763	0	0.02596322	0.07522714	0.1250939	0.1697305	0.2036563	0.2221061	0.2039612	0.1701961	0.1258689	0.07544456	0.02669297	0	0	
4.256	0	0	0	0	0	0	0	0	0	0	0.222151	0	0.02589561	0.07528374	0.124997	0.169752	0.2036792	0.2221709	0.2038896	0.1701726	0.1257671	0.07541082	0.0267466	0	0	
4.258	0	0	0	0	0	0	0	0	0	0	0.2220517	0	0.0259592	0.07527099	0.1250266	0.1698359	0.2036929	0.2221874	0.2038696	0.1701543	0.1256755	0.07539017	0.02669811	0	0	
4.26	0	0	0	0	0	0	0	0	0	0	0.2220833	0	0.02587541	0.07531305	0.1250403	0.1698148	0.2036688	0.2221594	0.2037763	0.1700877	0.1257237	0.07536297	0.02665444	0	0	
4.262	0	0	0	0	0	0	0	0	0	0	0.221994	0	0.02591496	0.07535339	0.1249517	0.1697787	0.2036191	0.2220937	0.2038207	0.1701778	0.1256634	0.07535394	0.02668916	0	0	
4.264	0	0	0	0	0	0	0	0	0	0	0.2220865	0	0.02602512	0.07530852	0.1250333	0.1697869	0.2036357	0.2220023	0.2038419	0.1702457	0.125692	0.075422	0.02662164	0	0	
4.266	0	0	0	0	0	0	0	0	0	0	0.2221114	0	0.02607661	0.07536169	0.1250199	0.1698454	0.2035798	0.2219682	0.2038895	0.1702044	0.1256739	0.07537223	0.02665195	0	0	
4.268	0	0	0	0	0	0	0	0	0	0	0.222038	0	0.02606547	0.07537891	0.1250604	0.1698505	0.2035341	0.2219114	0.2038418	0.170111	0.1255771	0.07547186	0.02674932	0	0	
4.27	0	0	0	0	0	0	0	0	0	0	0.2220119	0	0.02600307	0.07531612	0.1249737	0.1697651	0.2035065	0.2219253	0.203919	0.170141	0.1255853	0.07556228	0.02685111	0	0	
4.272	0	0	0	0	0	0	0	0	0	0	0.2221027	0	0.02607116	0.07535851	0.1250073	0.1697907	0.2035509	0.22191	0.2039219	0.1700948	0.1256323	0.07547642	0.02680823	0	0	
4.274	0	0	0	0	0	0	0	0	0	0	0.2221509	0	0.02609767	0.07531187	0.1250682	0.169884	0.2035317	0.2218999	0.2040188	0.1700027	0.125667	0.07539883	0.02681995	0	0	
4.276	0	0	0	0	0	0	0	0	0	0	0.2221121	0	0.02614702	0.07535597	0.1251163	0.1698554	0.2036288	0.2219647	0.2040804	0.1700135	0.1256692	0.07530566	0.02683959	0	0	
4.278	0	0	0	0	0	0	0	0	0	0	0.2221221	0	0.02619552	0.07529186	0.1251513	0.169754	0.2036455	0.2219511	0.2039886	0.1700308	0.1257138	0.07526681	0.02693079	0	0	
4.28	0	0	0	0	0	0	0	0	0	0	0.2221648	0	0.02623065	0.07533596	0.1250834	0.169714	0.2035668	0.2219924	0.203895	0.1700838	0.1257355	0.07520498	0.02688997	0	0	
4.282	0	0	0	0	0	0	0	0	0	0	0.222086	0	0.02625776	0.07527319	0.1250044	0.1697518	0.2034893	0.2219078	0.2038189	0.1700132	0.1257412	0.07522938	0.02681633	0	0	
4.284	0	0	0	0	0	0	0	0	0	0	0.2220601	0	0.02629898	0.07524643	0.1249733	0.1696534	0.2034791	0.221824	0.2038342	0.1700807	0.1258105	0.07518265	0.02680707	0	0	
4.286	0	0	0	0	0	0	0	0	0	0	0.2220072	0	0.02628481	0.07524855	0.1250214	0.1695747	0.2033985	0.22183	0.2038742	0.1700295	0.1258222	0.07516056	0.02688296	0	0	
4.288	0	0	0	0	0	0	0	0	0	0	0.221984	0	0.02630835	0.0752075	0.1249807	0.1696386	0.2033205	0.2218037	0.2039735	0.1700538	0.1257138	0.07518432	0.02693131	0	0	
4.29	0	0	0	0	0	0	0	0	0	0	0.2219175	0	0.02624113	0.07527646	0.1249251	0.1696864	0.2033446	0.2218854	0.2039024	0.1699923	0.1256883	0.07522789	0.02694928	0	0	
4.292	0	0	0	0	0	0	0	0	0	0	0.2218856	0	0.02618389	0.0752672	0.1248324	0.1697033	0.2034291	0.2218227	0.2039318	0.1700228	0.1257652	0.0752027	0.02701777	0	0	
4.294	0	0	0	0	0	0	0	0	0	0	0.2219656	0	0.02628034	0.07519089	0.1249236	0.1697736	0.2034057	0.2217616	0.204002	0.1699268	0.1258088	0.07531127	0.02707369	0	0	
4.296	0	0	0	0	0	0	0	0	0	0	0.2219355	0	0.02619341	0.07527499	0.1248804	0.1698166	0.2034782	0.2218358	0.204054	0.169981	0.1258387	0.0753774	0.02698222	0	0	
4.298	0	0	0	0	0	0	0	0	0	0	0.2220097	0	0.02621339	0.07527637	0.1249406	0.1698849	0.2034267	0.2218588	0.2040994	0.1700186	0.1257704	0.07528672	0.02704926	0	0	
4.3	0	0	0	0	0	0	0	0	0	0	0.2219535	0	0.02617731	0.07531863	0.1248399	0.1698805	0.2033578	0.2217906	0.2040627	0.1700057	0.1258189	0.07531311	0.02700894	0	0	
4.302	0	0	0	0	0	0	0	0	0	0	0.2220513	0	0.02614983	0.07527424	0.1248458	0.1699726	0.203384	0.2218777	0.2039759	0.1699159	0.1258615	0.0752429	0.0269849	0	0	
4.304	0	0	0	0	0	0	0	0	0	0	0.221977	0	0.0262394	0.07531597	0.1248094	0.1699733	0.203357	0.2218625	0.2039649	0.1699992	0.1258151	0.0753072	0.02702799	0	0	
4.306	0	0	0	0	0	0	0	0	0	0	0.2218945	0	0.0262851	0.07522134	0.1247545	0.1699085	0.2033137	0.2219388	0.2039956	0.1699795	0.1258046	0.07526334	0.02707935	0	0	
4.308	0	0	0	0	0	0	0	0	0	0	0.2219492	0	0.02624266	0.0751529	0.1247181	0.1699267	0.2032931	0.2219266	0.2039387	0.1700601	0.1258321	0.0753345	0.02708947	0	0	
4.31	0	0	0	0	0	0	0	0	0	0	0.2219371	0	0.02622463	0.07519185	0.1246855	0.1699878	0.2032268	0.2219184	0.2039867	0.1699898	0.1257272	0.07532578	0.02707214	0	0	
4.312	0	0	0	0	0	0	0	0	0	0	0.2219926	0	0.02625282	0.07524977	0.1247284	0.1699584	0.2032978	0.2219322	0.2040276	0.1699712	0.12579	0.07543442	0.02715161	0	0	
4.314	0	0	0	0	0	0	0	0	0	0	0.2220509	0	0.02630669	0.07519803	0.1247677	0.1699472	0.2032641	0.2218885	0.2039466	0.1699972	0.1258403	0.07542287	0.02711522	0	0	
4.316	0	0	0	0	0	0	0	0	0	0	0.22212	0	0.02628021	0.07524462	0.1247981	0.1700248	0.2032751	0.2218111	0.2039892	0.1700249	0.1257759	0.07551417	0.02701792	0	0	
4.318	0	0	0	0	0	0	0	0	0	0	0.2221417	0	0.02633089	0.07533793	0.1248734	0.1701005	0.2031957	0.2218283	0.2039616	0.1700876	0.1258031	0.07547635	0.02691883	0	0	
4.32	0	0	0	0	0	0	0	0	0	0	0.2220591	0	0.02629583	0.07543079	0.1248399	0.1700013	0.2032645	0.2218041	0.2039034	0.1701504	0.1258331	0.07553202	0.02696124	0	0	
4.322	0	0	0	0	0	0	0	0	0	0	0.2220751	0	0.02631008	0.07539423	0.1249138	0.1699287	0.2032064	0.2217199	0.2038939	0.1701108	0.1258239	0.07551458	0.02689748	0	0	
4.324	0	0	0	0	0	0	0	0	0	0	0.2220761	0	0.02628516	0.07545654	0.1248858	0.1698848	0.2032346	0.2218228	0.2039419	0.1701945	0.125766	0.07550544	0.02692719	0	0	
4.326	0	0	0	0	0	0	0	0	0	0	0.2221123	0	0.02623905	0.07538387	0.1248422	0.16984	0.2033064	0.2218258	0.2039173	0.1701599	0.1256883	0.07544778	0.02687916	0	0	
4.328	0	0	0	0	0	0	0	0	0	0	0.2221926	0	0.02632914	0.07546934	0.1248654	0.1699012	0.2033112	0.2219318	0.2038936	0.1700962	0.1257742	0.07545656	0.02684102	0	0	
4.33	0	0	0	0	0	0	0	0	0	0	0.2222497	0	0.02639642	0.07545061	0.1248073	0.169825	0.2032436	0.2219391	0.2038687	0.1700041	0.1257386	0.07543185	0.02683477	0	0	
4.332	0	0	0	0	0	0	0	0	0	0	0.2223349	0	0.02638005	0.07539183	0.1247767	0.1698636	0.2031639	0.2219065	0.203909	0.170102	0.1257785	0.07551146	0.02683404	0	0	
