Time	MeshX	MeshY	
0.48	-0.1048398	-0.2810926	
0.481	-0.1048398	-0.2810926	
0.482	-0.1048398	-0.2810926	
0.483	-0.1048398	-0.2810926	
0.484	-0.1048398	-0.2810926	
0.485	-0.1048398	-0.2810926	
0.486	-0.1048398	-0.2810926	
0.487	-0.1048398	-0.2810926	
0.488	-0.1048398	-0.2810926	
0.489	-0.1048398	-0.2810926	
0.49	-0.1048398	-0.2810926	
0.491	-0.1048398	-0.2810926	
0.492	-0.1048398	-0.2810926	
0.493	-0.1048398	-0.2810926	
0.494	-0.1048398	-0.2810926	
0.495	-0.1048398	-0.2810926	
0.496	-0.1048398	-0.2810926	
0.497	-0.1048398	-0.2810926	
0.498	-0.1048398	-0.2810926	
0.499	-0.1048398	-0.2810926	
0.5	-0.1048398	-0.2810926	
0.501	-0.1048398	-0.2810926	
0.502	-0.1048398	-0.2810926	
0.503	-0.1048398	-0.2810926	
0.504	-0.1048398	-0.2810926	
0.505	-0.1048398	-0.2810926	
0.506	-0.1048398	-0.2810926	
0.507	-0.1048398	-0.2810926	
0.508	-0.1048398	-0.2810926	
0.509	-0.1048398	-0.2810926	
0.5100001	-0.1048398	-0.2810926	
0.511	-0.1048398	-0.2810926	
0.512	-0.1048398	-0.2810926	
0.513	-0.1048398	-0.2810926	
0.514	-0.1048398	-0.2810926	
0.515	-0.1048398	-0.2810926	
0.516	-0.1048398	-0.2810926	
0.517	-0.1048398	-0.2810926	
0.518	-0.1048398	-0.2810926	
0.5190001	-0.1048398	-0.2810926	
0.52	-0.1048398	-0.2810926	
0.521	-0.1048398	-0.2810926	
0.522	-0.1048398	-0.2810926	
0.523	-0.1048398	-0.2810926	
0.524	-0.1048398	-0.2810926	
0.525	-0.1048398	-0.2810926	
0.526	-0.1048398	-0.2810926	
0.527	-0.1048398	-0.2810926	
0.528	-0.1048398	-0.2810926	
0.529	-0.1048398	-0.2810926	
0.53	-0.1048398	-0.2810926	
0.531	-0.1048398	-0.2810926	
0.532	-0.1048398	-0.2810926	
0.5330001	-0.1048398	-0.2810926	
0.534	-0.1048398	-0.2810926	
0.535	-0.1048398	-0.2810926	
0.536	-0.1048398	-0.2810926	
0.537	-0.1048398	-0.2810926	
0.538	-0.1048398	-0.2810926	
