Time	II	Ia	Length	
4.197	154.6814	87.43831	0.50916	
4.198	154.6814	87.43829	0.50916	
4.199	154.6814	87.43827	0.50916	
4.2	154.6814	87.43826	0.50916	
4.201	154.6814	87.43822	0.50916	
4.202	154.6814	87.43821	0.50916	
4.203	154.6815	87.43819	0.50916	
4.204	154.6815	87.43818	0.50916	
4.205	154.6815	87.43816	0.50916	
4.206	154.6815	87.43814	0.50916	
4.207	154.6815	87.43812	0.50916	
4.208	154.6815	87.4381	0.50916	
4.209	154.6815	87.43808	0.50916	
4.21	154.6815	87.43806	0.50916	
4.211	154.6815	87.43805	0.50916	
4.212	154.6815	87.43804	0.50916	
4.213	154.6815	87.43803	0.50916	
4.214	154.6815	87.438	0.50916	
4.215	154.6815	87.43799	0.50916	
4.216	154.6815	87.43797	0.50916	
4.217	154.6815	87.43796	0.50916	
4.218	154.6815	87.43795	0.50916	
4.219	154.6815	87.43793	0.50916	
4.22	154.6815	87.43792	0.50916	
4.221	154.6815	87.4379	0.50916	
4.222	154.6815	87.43788	0.50916	
4.223	154.6816	87.43787	0.50916	
4.224	154.6816	87.43786	0.50916	
4.225	154.6816	87.43784	0.50916	
4.226	154.6816	87.43783	0.50916	
4.227	154.6816	87.43781	0.50916	
4.228	154.6816	87.43779	0.50916	
4.229	154.6816	87.43778	0.50916	
4.23	154.6816	87.43777	0.50916	
4.231	154.6816	87.43775	0.50916	
4.232	154.6816	87.43774	0.50916	
4.233	154.6816	87.43772	0.50916	
4.234	154.6816	87.43771	0.50916	
4.235	154.6816	87.4377	0.50916	
4.236	154.6816	87.43768	0.50916	
4.237	154.6816	87.43766	0.50916	
4.238	154.6816	87.43764	0.50916	
4.239	154.6816	87.43763	0.50916	
4.24	154.6816	87.43761	0.50916	
4.241	154.6817	87.43761	0.50916	
4.242	154.6817	87.43759	0.50916	
4.243	154.6817	87.43757	0.50916	
4.244	154.6817	87.43755	0.50916	
4.245	154.6817	87.43754	0.50916	
4.246	154.6817	87.43752	0.50916	
4.247	154.6817	87.43752	0.50916	
4.248	154.6817	87.4375	0.50916	
4.249	154.6817	87.43748	0.50916	
4.25	154.6817	87.43747	0.50916	
4.251	154.6817	87.43745	0.50916	
4.252	154.6817	87.43743	0.50916	
4.253	154.6817	87.43742	0.50916	
4.254	154.6817	87.43741	0.50916	
4.255	154.6817	87.43739	0.50916	
4.256	154.6817	87.43738	0.50916	
4.257	154.6817	87.43736	0.50916	
4.258	154.6817	87.43734	0.50916	
4.259	154.6817	87.43733	0.50916	
4.26	154.6817	87.43732	0.50916	
4.261	154.6817	87.4373	0.50916	
4.262	154.6817	87.43729	0.50916	
4.263	154.6818	87.43727	0.50916	
4.264	154.6818	87.43726	0.50916	
4.265	154.6818	87.43725	0.50916	
4.266	154.6818	87.43723	0.50916	
4.267	154.6818	87.43721	0.50916	
4.268	154.6818	87.43719	0.50916	
4.269	154.6818	87.43718	0.50916	
4.27	154.6818	87.43717	0.50916	
4.271	154.6818	87.43716	0.50916	
4.272	154.6818	87.43714	0.50916	
4.273	154.6818	87.43713	0.50916	
4.274	154.6818	87.43712	0.50916	
4.275	154.6818	87.4371	0.50916	
4.276	154.6818	87.4371	0.50916	
4.277	154.6818	87.43708	0.50916	
4.278	154.6818	87.43707	0.50916	
4.279	154.6818	87.43707	0.50916	
4.28	154.6818	87.43705	0.50916	
4.281	154.6818	87.43704	0.50916	
4.282	154.6818	87.43703	0.50916	
4.283	154.6818	87.43701	0.50916	
4.284	154.6818	87.437	0.50916	
4.285	154.6818	87.437	0.50916	
4.286	154.6819	87.43698	0.50916	
4.287	154.6819	87.43697	0.50916	
4.288	154.6819	87.43696	0.50916	
4.289	154.6819	87.43695	0.50916	
4.29	154.6819	87.43694	0.50916	
4.291	154.6819	87.43693	0.50916	
4.292	154.6819	87.43692	0.50916	
4.293	154.6819	87.4369	0.50916	
4.294	154.6819	87.43689	0.50916	
4.295	154.6819	87.43688	0.50916	
4.296	154.6819	87.43687	0.50916	
4.297	154.6819	87.43686	0.50916	
4.298	154.6819	87.43685	0.50916	
4.299	154.6819	87.43684	0.50916	
4.3	154.6819	87.43683	0.50916	
4.301	154.6819	87.43682	0.50916	
4.302	154.6819	87.43681	0.50916	
4.303	154.6819	87.43679	0.50916	
4.304	154.6819	87.43678	0.50916	
4.305	154.6819	87.43677	0.50916	
4.306	154.6819	87.43676	0.50916	
4.307	154.6819	87.43674	0.50916	
4.308	154.6819	87.43674	0.50916	
4.309	154.6819	87.43673	0.50916	
4.31	154.6819	87.43671	0.50916	
4.311	154.6819	87.43671	0.50916	
4.312	154.6819	87.43668	0.50916	
4.313	154.6819	87.43668	0.50916	
4.314	154.6819	87.43667	0.50916	
4.315	154.682	87.43665	0.50916	
4.316	154.682	87.43665	0.50916	
4.317	154.682	87.43664	0.50916	
4.318	154.682	87.43662	0.50916	
4.319	154.682	87.43661	0.50916	
4.32	154.682	87.43661	0.50916	
4.321	154.682	87.43659	0.50916	
4.322	154.682	87.43658	0.50916	
4.323	154.682	87.43656	0.50916	
4.324	154.682	87.43655	0.50916	
4.325	154.682	87.43655	0.50916	
4.326	154.682	87.43653	0.50916	
4.327	154.682	87.43652	0.50916	
4.328	154.682	87.43652	0.50916	
4.329	154.682	87.4365	0.50916	
4.33	154.682	87.43649	0.50916	
4.331	154.682	87.43648	0.50916	
4.332	154.682	87.43646	0.50916	
4.333	154.682	87.43645	0.50916	
4.334	154.682	87.43644	0.50916	
4.335	154.682	87.43643	0.50916	
4.336	154.682	87.43642	0.50916	
4.337	154.682	87.43641	0.50916	
4.338	154.6821	87.4364	0.50916	
4.339	154.6821	87.43639	0.50916	
4.34	154.6821	87.43638	0.50916	
4.341	154.6821	87.43637	0.50916	
4.342	154.6821	87.43635	0.50916	
4.343	154.6821	87.43634	0.50916	
4.344	154.6821	87.43633	0.50916	
4.345	154.6821	87.43632	0.50916	
4.346	154.6821	87.43631	0.50916	
4.347	154.6821	87.43629	0.50916	
4.348	154.6821	87.43629	0.50916	
4.349	154.6821	87.43628	0.50916	
4.35	154.6821	87.43626	0.50916	
4.351	154.6821	87.43626	0.50916	
4.352	154.6821	87.43624	0.50916	
4.353	154.6821	87.43623	0.50916	
4.354	154.6821	87.43622	0.50916	
4.355	154.6821	87.43621	0.50916	
4.356	154.6821	87.4362	0.50916	
4.357	154.6821	87.4362	0.50916	
4.358	154.6821	87.43619	0.50916	
4.359	154.6821	87.43618	0.50916	
4.36	154.6821	87.43617	0.50916	
4.361	154.6821	87.43616	0.50916	
4.362	154.6821	87.43616	0.50916	
4.363	154.6821	87.43616	0.50916	
4.364	154.6821	87.43615	0.50916	
4.365	154.6821	87.43613	0.50916	
4.366	154.6821	87.43613	0.50916	
4.367	154.6821	87.43612	0.50916	
4.368	154.6821	87.43611	0.50916	
4.369	154.6821	87.4361	0.50916	
4.37	154.6821	87.4361	0.50916	
4.371	154.6821	87.43609	0.50916	
4.372	154.6821	87.43608	0.50916	
4.373	154.6821	87.43608	0.50916	
4.374	154.6822	87.43607	0.50916	
4.375	154.6822	87.43607	0.50916	
4.376	154.6822	87.43606	0.50916	
4.377	154.6822	87.43605	0.50916	
4.378	154.6822	87.43604	0.50916	
4.379	154.6822	87.43604	0.50916	
4.38	154.6822	87.43602	0.50916	
4.381	154.6822	87.43601	0.50916	
4.382	154.6822	87.436	0.50916	
4.383	154.6822	87.436	0.50916	
4.384	154.6822	87.43599	0.50916	
4.385	154.6822	87.43599	0.50916	
4.386	154.6822	87.43598	0.50916	
4.387	154.6822	87.43597	0.50916	
4.388	154.6822	87.43597	0.50916	
4.389	154.6822	87.43596	0.50916	
4.39	154.6822	87.43595	0.50916	
4.391	154.6822	87.43594	0.50916	
4.392	154.6822	87.43594	0.50916	
4.393	154.6822	87.43593	0.50916	
4.394	154.6822	87.43591	0.50916	
4.395	154.6822	87.43591	0.50916	
4.396	154.6822	87.4359	0.50916	
4.397	154.6822	87.4359	0.50916	
4.398	154.6822	87.43589	0.50916	
4.399	154.6822	87.43588	0.50916	
4.4	154.6822	87.43587	0.50916	
4.401	154.6822	87.43587	0.50916	
4.402	154.6822	87.43586	0.50916	
4.403	154.6822	87.43585	0.50916	
4.404	154.6822	87.43584	0.50916	
4.405	154.6822	87.43584	0.50916	
4.406	154.6822	87.43583	0.50916	
4.407	154.6822	87.43582	0.50916	
4.408	154.6822	87.43582	0.50916	
4.409	154.6822	87.43581	0.50916	
4.41	154.6822	87.4358	0.50916	
4.411	154.6822	87.43579	0.50916	
4.412	154.6822	87.43578	0.50916	
4.413	154.6822	87.43578	0.50916	
4.414	154.6823	87.43577	0.50916	
4.415	154.6823	87.43576	0.50916	
4.416	154.6823	87.43575	0.50916	
4.417	154.6823	87.43575	0.50916	
4.418	154.6823	87.43574	0.50916	
4.419	154.6823	87.43573	0.50916	
4.42	154.6823	87.43573	0.50916	
4.421	154.6823	87.43572	0.50916	
4.422	154.6823	87.43571	0.50916	
4.423	154.6823	87.43571	0.50916	
4.424	154.6823	87.43569	0.50916	
4.425	154.6823	87.43568	0.50916	
4.426	154.6823	87.43568	0.50916	
4.427	154.6823	87.43567	0.50916	
4.428	154.6823	87.43566	0.50916	
4.429	154.6823	87.43565	0.50916	
4.43	154.6823	87.43565	0.50916	
4.431	154.6823	87.43564	0.50916	
4.432	154.6823	87.43564	0.50916	
4.433	154.6823	87.43563	0.50916	
4.434	154.6823	87.43562	0.50916	
4.435	154.6823	87.43562	0.50916	
4.436	154.6823	87.43561	0.50916	
4.437	154.6823	87.4356	0.50916	
4.438	154.6823	87.43559	0.50916	
4.439	154.6823	87.43558	0.50916	
4.44	154.6823	87.43557	0.50916	
4.441	154.6823	87.43556	0.50916	
4.442	154.6823	87.43555	0.50916	
4.443	154.6823	87.43555	0.50916	
4.444	154.6823	87.43555	0.50916	
4.445	154.6823	87.43554	0.50916	
4.446	154.6823	87.43553	0.50916	
4.447	154.6823	87.43552	0.50916	
4.448	154.6823	87.43552	0.50916	
4.449	154.6823	87.43551	0.50916	
4.45	154.6823	87.4355	0.50916	
4.451	154.6823	87.43549	0.50916	
4.452	154.6823	87.43549	0.50916	
4.453	154.6823	87.43547	0.50916	
4.454	154.6823	87.43546	0.50916	
4.455	154.6823	87.43546	0.50916	
4.456	154.6823	87.43546	0.50916	
4.457	154.6823	87.43545	0.50916	
4.458	154.6824	87.43544	0.50916	
4.459	154.6824	87.43543	0.50916	
4.46	154.6824	87.43542	0.50916	
4.461	154.6824	87.43542	0.50916	
4.462	154.6824	87.43541	0.50916	
4.463	154.6824	87.4354	0.50916	
4.464	154.6824	87.43539	0.50916	
4.465	154.6824	87.43539	0.50916	
4.466	154.6824	87.43538	0.50916	
4.467	154.6824	87.43538	0.50916	
4.468	154.6824	87.43537	0.50916	
4.469	154.6824	87.43536	0.50916	
4.47	154.6824	87.43535	0.50916	
4.471	154.6824	87.43534	0.50916	
4.472	154.6824	87.43533	0.50916	
4.473	154.6824	87.43533	0.50916	
4.474	154.6824	87.43532	0.50916	
4.475	154.6824	87.43531	0.50916	
4.476	154.6824	87.4353	0.50916	
4.477	154.6824	87.4353	0.50916	
4.478	154.6824	87.4353	0.50916	
4.479	154.6824	87.43529	0.50916	
4.48	154.6824	87.43528	0.50916	
4.481	154.6824	87.43528	0.50916	
4.482	154.6824	87.43527	0.50916	
4.483	154.6824	87.43527	0.50916	
4.484	154.6824	87.43526	0.50916	
4.485	154.6824	87.43526	0.50916	
4.486	154.6824	87.43525	0.50916	
4.487	154.6824	87.43525	0.50916	
4.488	154.6824	87.43524	0.50916	
4.489	154.6824	87.43524	0.50916	
4.49	154.6824	87.43524	0.50916	
4.491	154.6824	87.43523	0.50916	
4.492	154.6824	87.43523	0.50916	
4.493	154.6824	87.43523	0.50916	
4.494	154.6824	87.43523	0.50916	
4.495	154.6824	87.43522	0.50916	
4.496	154.6824	87.43522	0.50916	
4.497	154.6824	87.43521	0.50916	
4.498	154.6824	87.43521	0.50916	
4.499	154.6824	87.4352	0.50916	
4.5	154.6824	87.4352	0.50916	
4.501	154.6824	87.4352	0.50916	
4.502	154.6824	87.4352	0.50916	
4.503	154.6824	87.4352	0.50916	
4.504	154.6824	87.43519	0.50916	
4.505	154.6824	87.43519	0.50916	
4.506	154.6824	87.43518	0.50916	
4.507	154.6824	87.43518	0.50916	
4.508	154.6824	87.43517	0.50916	
4.509	154.6824	87.43517	0.50916	
4.51	154.6824	87.43517	0.50916	
4.511	154.6824	87.43517	0.50916	
4.512	154.6824	87.43517	0.50916	
4.513	154.6825	87.43516	0.50916	
4.514	154.6825	87.43516	0.50916	
4.515	154.6825	87.43515	0.50916	
4.516	154.6825	87.43515	0.50916	
4.517	154.6825	87.43513	0.50916	
4.518	154.6825	87.43513	0.50916	
4.519	154.6825	87.43513	0.50916	
4.52	154.6825	87.43513	0.50916	
4.521	154.6825	87.43512	0.50916	
4.522	154.6825	87.43512	0.50916	
4.523	154.6825	87.43511	0.50916	
4.524	154.6825	87.43511	0.50916	
4.525	154.6825	87.43511	0.50916	
4.526	154.6825	87.4351	0.50916	
4.527	154.6825	87.4351	0.50916	
4.528	154.6825	87.4351	0.50916	
4.529	154.6825	87.4351	0.50916	
4.53	154.6825	87.43509	0.50916	
4.531	154.6825	87.43509	0.50916	
4.532	154.6825	87.43508	0.50916	
4.533	154.6825	87.43508	0.50916	
4.534	154.6825	87.43507	0.50916	
4.535	154.6825	87.43507	0.50916	
4.536	154.6825	87.43507	0.50916	
4.537	154.6825	87.43507	0.50916	
4.538	154.6825	87.43507	0.50916	
4.539	154.6825	87.43506	0.50916	
4.54	154.6825	87.43506	0.50916	
4.541	154.6825	87.43505	0.50916	
4.542	154.6825	87.43505	0.50916	
4.543	154.6825	87.43504	0.50916	
4.544	154.6825	87.43504	0.50916	
4.545	154.6825	87.43503	0.50916	
4.546	154.6825	87.43503	0.50916	
4.547	154.6825	87.43503	0.50916	
4.548	154.6825	87.43502	0.50916	
4.549	154.6825	87.43502	0.50916	
4.55	154.6825	87.43501	0.50916	
4.551	154.6825	87.43501	0.50916	
4.552	154.6825	87.43501	0.50916	
4.553	154.6825	87.43501	0.50916	
4.554	154.6825	87.435	0.50916	
4.555	154.6825	87.435	0.50916	
4.556	154.6825	87.43499	0.50916	
4.557	154.6825	87.43499	0.50916	
4.558	154.6825	87.43498	0.50916	
4.559	154.6825	87.43498	0.50916	
4.56	154.6825	87.43498	0.50916	
4.561	154.6825	87.43497	0.50916	
4.562	154.6825	87.43497	0.50916	
4.563	154.6825	87.43497	0.50916	
4.564	154.6825	87.43497	0.50916	
4.565	154.6825	87.43496	0.50916	
4.566	154.6825	87.43496	0.50916	
4.567	154.6825	87.43495	0.50916	
4.568	154.6825	87.43495	0.50916	
4.569	154.6825	87.43494	0.50916	
4.57	154.6825	87.43494	0.50916	
4.571	154.6825	87.43494	0.50916	
4.572	154.6825	87.43494	0.50916	
4.573	154.6825	87.43494	0.50916	
4.574	154.6825	87.43493	0.50916	
4.575	154.6825	87.43493	0.50916	
4.576	154.6825	87.43491	0.50916	
4.577	154.6825	87.43491	0.50916	
4.578	154.6825	87.43491	0.50916	
4.579	154.6825	87.43491	0.50916	
4.58	154.6825	87.4349	0.50916	
4.581	154.6825	87.4349	0.50916	
4.582	154.6825	87.4349	0.50916	
4.583	154.6825	87.43489	0.50916	
4.584	154.6825	87.43489	0.50916	
4.585	154.6825	87.43488	0.50916	
4.586	154.6825	87.43488	0.50916	
4.587	154.6825	87.43488	0.50916	
4.588	154.6825	87.43488	0.50916	
4.589	154.6825	87.43487	0.50916	
4.59	154.6825	87.43487	0.50916	
4.591	154.6825	87.43486	0.50916	
4.592	154.6825	87.43486	0.50916	
4.593	154.6826	87.43485	0.50916	
4.594	154.6826	87.43485	0.50916	
4.595	154.6826	87.43485	0.50916	
4.596	154.6826	87.43484	0.50916	
4.597	154.6826	87.43484	0.50916	
4.598	154.6826	87.43484	0.50916	
4.599	154.6826	87.43484	0.50916	
4.6	154.6826	87.43483	0.50916	
4.601	154.6826	87.43483	0.50916	
4.602	154.6826	87.43482	0.50916	
4.603	154.6826	87.43482	0.50916	
4.604	154.6826	87.43481	0.50916	
4.605	154.6826	87.43481	0.50916	
4.606	154.6826	87.43481	0.50916	
4.607	154.6826	87.4348	0.50916	
4.608	154.6826	87.4348	0.50916	
4.609	154.6826	87.43479	0.50916	
4.61	154.6826	87.43479	0.50916	
4.611	154.6826	87.43478	0.50916	
4.612	154.6826	87.43478	0.50916	
4.613	154.6826	87.43478	0.50916	
4.614	154.6826	87.43478	0.50916	
4.615	154.6826	87.43477	0.50916	
4.616	154.6826	87.43477	0.50916	
4.617	154.6826	87.43477	0.50916	
4.618	154.6826	87.43476	0.50916	
4.619	154.6826	87.43476	0.50916	
4.62	154.6826	87.43475	0.50916	
4.621	154.6826	87.43475	0.50916	
4.622	154.6826	87.43475	0.50916	
4.623	154.6826	87.43475	0.50916	
4.624	154.6826	87.43474	0.50916	
4.625	154.6826	87.43474	0.50916	
4.626	154.6826	87.43473	0.50916	
4.627	154.6826	87.43473	0.50916	
4.628	154.6826	87.43472	0.50916	
4.629	154.6826	87.43472	0.50916	
4.63	154.6826	87.43472	0.50916	
4.631	154.6826	87.43472	0.50916	
4.632	154.6826	87.43472	0.50916	
4.633	154.6826	87.43471	0.50916	
4.634	154.6826	87.43471	0.50916	
4.635	154.6826	87.43469	0.50916	
4.636	154.6826	87.43469	0.50916	
4.637	154.6826	87.43468	0.50916	
4.638	154.6826	87.43468	0.50916	
4.639	154.6826	87.43468	0.50916	
4.64	154.6826	87.43468	0.50916	
4.641	154.6826	87.43468	0.50916	
4.642	154.6826	87.43467	0.50916	
4.643	154.6826	87.43467	0.50916	
4.644	154.6826	87.43466	0.50916	
4.645	154.6826	87.43466	0.50916	
4.646	154.6826	87.43465	0.50916	
4.647	154.6826	87.43465	0.50916	
4.648	154.6826	87.43465	0.50916	
4.649	154.6826	87.43465	0.50916	
4.65	154.6826	87.43464	0.50916	
4.651	154.6826	87.43464	0.50916	
4.652	154.6826	87.43464	0.50916	
4.653	154.6826	87.43463	0.50916	
4.654	154.6826	87.43463	0.50916	
4.655	154.6826	87.43462	0.50916	
4.656	154.6826	87.43462	0.50916	
4.657	154.6826	87.43462	0.50916	
4.658	154.6826	87.43462	0.50916	
4.659	154.6826	87.43461	0.50916	
4.66	154.6826	87.43461	0.50916	
4.661	154.6826	87.4346	0.50916	
4.662	154.6826	87.4346	0.50916	
4.663	154.6826	87.43459	0.50916	
4.664	154.6826	87.43459	0.50916	
4.665	154.6826	87.43459	0.50916	
4.666	154.6826	87.43458	0.50916	
4.667	154.6826	87.43458	0.50916	
4.668	154.6826	87.43457	0.50916	
4.669	154.6826	87.43457	0.50916	
4.67	154.6826	87.43456	0.50916	
4.671	154.6826	87.43456	0.50916	
4.672	154.6826	87.43456	0.50916	
4.673	154.6826	87.43456	0.50916	
4.674	154.6826	87.43455	0.50916	
4.675	154.6826	87.43455	0.50916	
4.676	154.6826	87.43455	0.50916	
4.677	154.6826	87.43454	0.50916	
4.678	154.6826	87.43454	0.50916	
4.679	154.6826	87.43453	0.50916	
4.68	154.6826	87.43453	0.50916	
4.681	154.6827	87.43452	0.50916	
4.682	154.6827	87.43452	0.50916	
4.683	154.6827	87.43452	0.50916	
4.684	154.6827	87.43452	0.50916	
4.685	154.6827	87.43451	0.50916	
4.686	154.6827	87.43451	0.50916	
4.687	154.6827	87.43451	0.50916	
4.688	154.6827	87.4345	0.50916	
4.689	154.6827	87.4345	0.50916	
4.69	154.6827	87.43449	0.50916	
4.691	154.6827	87.43449	0.50916	
4.692	154.6827	87.43448	0.50916	
4.693	154.6827	87.43448	0.50916	
4.694	154.6827	87.43447	0.50916	
4.695	154.6827	87.43447	0.50916	
4.696	154.6827	87.43446	0.50916	
4.697	154.6827	87.43446	0.50916	
4.698	154.6827	87.43446	0.50916	
4.699	154.6827	87.43446	0.50916	
4.7	154.6827	87.43446	0.50916	
4.701	154.6827	87.43445	0.50916	
4.702	154.6827	87.43445	0.50916	
4.703	154.6827	87.43444	0.50916	
4.704	154.6827	87.43444	0.50916	
4.705	154.6827	87.43443	0.50916	
4.706	154.6827	87.43443	0.50916	
4.707	154.6827	87.43443	0.50916	
4.708	154.6827	87.43443	0.50916	
4.709	154.6827	87.43442	0.50916	
4.71	154.6827	87.43442	0.50916	
4.711	154.6827	87.43442	0.50916	
4.712	154.6827	87.43441	0.50916	
4.713	154.6827	87.43441	0.50916	
4.714	154.6827	87.4344	0.50916	
4.715	154.6827	87.4344	0.50916	
4.716	154.6827	87.43439	0.50916	
4.717	154.6827	87.43439	0.50916	
4.718	154.6827	87.43439	0.50916	
4.719	154.6827	87.43439	0.50916	
4.72	154.6827	87.43438	0.50916	
4.721	154.6827	87.43438	0.50916	
4.722	154.6827	87.43438	0.50916	
4.723	154.6827	87.43436	0.50916	
4.724	154.6827	87.43436	0.50916	
4.725	154.6827	87.43436	0.50916	
4.726	154.6827	87.43436	0.50916	
4.727	154.6827	87.43435	0.50916	
4.728	154.6827	87.43435	0.50916	
4.729	154.6827	87.43435	0.50916	
4.73	154.6827	87.43435	0.50916	
4.731	154.6827	87.43435	0.50916	
4.732	154.6827	87.43435	0.50916	
4.733	154.6827	87.43435	0.50916	
4.734	154.6827	87.43435	0.50916	
4.735	154.6827	87.43435	0.50916	
4.736	154.6827	87.43435	0.50916	
4.737	154.6827	87.43435	0.50916	
4.738	154.6827	87.43435	0.50916	
4.739	154.6827	87.43435	0.50916	
4.74	154.6827	87.43435	0.50916	
4.741	154.6827	87.43435	0.50916	
4.742	154.6827	87.43435	0.50916	
4.743	154.6827	87.43435	0.50916	
4.744	154.6827	87.43435	0.50916	
4.745	154.6827	87.43435	0.50916	
4.746	154.6827	87.43435	0.50916	
4.747	154.6827	87.43435	0.50916	
4.748	154.6827	87.43435	0.50916	
4.749	154.6827	87.43435	0.50916	
4.75	154.6827	87.43435	0.50916	
4.751	154.6827	87.43435	0.50916	
4.752	154.6827	87.43435	0.50916	
4.753	154.6827	87.43435	0.50916	
4.754	154.6827	87.43435	0.50916	
4.755	154.6827	87.43435	0.50916	
4.756	154.6827	87.43435	0.50916	
4.757	154.6827	87.43435	0.50916	
4.758	154.6827	87.43435	0.50916	
4.759	154.6827	87.43435	0.50916	
4.76	154.6827	87.43435	0.50916	
4.761	154.6827	87.43435	0.50916	
4.762	154.6827	87.43435	0.50916	
4.763	154.6827	87.43435	0.50916	
4.764	154.6827	87.43435	0.50916	
4.765	154.6827	87.43435	0.50916	
4.766	154.6827	87.43435	0.50916	
4.767	154.6827	87.43435	0.50916	
4.768	154.6827	87.43435	0.50916	
4.769	154.6827	87.43435	0.50916	
4.77	154.6827	87.43435	0.50916	
4.771	154.6827	87.43435	0.50916	
4.772	154.6827	87.43435	0.50916	
4.773	154.6827	87.43435	0.50916	
4.774	154.6827	87.43435	0.50916	
4.775	154.6827	87.43435	0.50916	
4.776	154.6827	87.43435	0.50916	
4.777	154.6827	87.43435	0.50916	
4.778	154.6827	87.43435	0.50916	
4.779	154.6827	87.43435	0.50916	
4.78	154.6827	87.43435	0.50916	
4.781	154.6827	87.43435	0.50916	
4.782	154.6827	87.43435	0.50916	
4.783	154.6827	87.43435	0.50916	
4.784	154.6827	87.43435	0.50916	
4.785	154.6827	87.43435	0.50916	
4.786	154.6827	87.43435	0.50916	
4.787	154.6827	87.43435	0.50916	
4.788	154.6827	87.43435	0.50916	
4.789	154.6827	87.43435	0.50916	
4.79	154.6827	87.43435	0.50916	
4.791	154.6827	87.43435	0.50916	
4.792	154.6827	87.43435	0.50916	
4.793	154.6827	87.43435	0.50916	
4.794	154.6827	87.43435	0.50916	
4.795	154.6827	87.43435	0.50916	
4.796	154.6827	87.43435	0.50916	
4.797	154.6827	87.43435	0.50916	
4.798	154.6827	87.43435	0.50916	
4.799	154.6827	87.43435	0.50916	
4.8	154.6827	87.43435	0.50916	
4.801	154.6827	87.43435	0.50916	
4.802	154.6827	87.43435	0.50916	
4.803	154.6827	87.43435	0.50916	
4.804	154.6827	87.43435	0.50916	
4.805	154.6827	87.43435	0.50916	
4.806	154.6827	87.43435	0.50916	
4.807	154.6827	87.43435	0.50916	
4.808	154.6827	87.43435	0.50916	
4.809	154.6827	87.43435	0.50916	
4.81	154.6827	87.43435	0.50916	
4.811	154.6827	87.43435	0.50916	
4.812	154.6827	87.43435	0.50916	
4.813	154.6827	87.43435	0.50916	
4.814	154.6827	87.43435	0.50916	
4.815	154.6827	87.43435	0.50916	
4.816	154.6827	87.43435	0.50916	
4.817	154.6827	87.43435	0.50916	
4.818	154.6827	87.43435	0.50916	
4.819	154.6827	87.43435	0.50916	
4.82	154.6827	87.43435	0.50916	
4.821	154.6827	87.43435	0.50916	
4.822	154.6827	87.43435	0.50916	
4.823	154.6827	87.43435	0.50916	
4.824	154.6827	87.43435	0.50916	
4.825	154.6827	87.43435	0.50916	
4.826	154.6827	87.43435	0.50916	
4.827	154.6827	87.43435	0.50916	
4.828	154.6827	87.43435	0.50916	
