Time	Length	Position	Velocity	FF	
11.128	4.840494	-0.1595001	-1.529978	3.377745E-05	
11.132	4.834291	-0.1657037	-1.563443	3.243986E-05	
11.136	4.827954	-0.1720406	-1.596656	3.115525E-05	
11.14	4.821485	-0.1785097	-1.629613	2.99215E-05	
11.144	4.814884	-0.18511	-1.662308	2.873661E-05	
11.148	4.808154	-0.1918404	-1.694736	2.759864E-05	
11.152	4.801294	-0.1986998	-1.726891	2.650573E-05	
11.156	4.794307	-0.2056871	-1.758768	2.545611E-05	
11.16	4.787193	-0.2128013	-1.790363	2.444805E-05	
11.164	4.779953	-0.2200411	-1.82167	2.34799E-05	
11.168	4.772589	-0.2274054	-1.852684	2.25501E-05	
11.172	4.765101	-0.234893	-1.883401	2.165712E-05	
11.176	4.757492	-0.2425027	-1.913815	2.079949E-05	
11.18	4.749761	-0.2502334	-1.943922	1.997583E-05	
11.184	4.74191	-0.2580836	-1.973717	1.918479E-05	
11.188	4.733942	-0.2660523	-2.003194	1.842507E-05	
11.192	4.725856	-0.2741381	-2.03235	1.769544E-05	
11.196	4.717655	-0.2823396	-2.06118	1.69947E-05	
11.2	4.709339	-0.2906557	-2.089679	1.632171E-05	
11.204	4.700909	-0.2990849	-2.117842	1.567537E-05	
11.208	4.692369	-0.3076259	-2.145665	1.505463E-05	
11.212	4.683717	-0.3162774	-2.173144	1.445846E-05	
11.216	4.674956	-0.3250379	-2.200274	1.388591E-05	
11.22	4.666088	-0.3339061	-2.227051	1.333603E-05	
11.224	4.657114	-0.3428804	-2.25347	1.280792E-05	
11.228	4.648035	-0.3519596	-2.279528	1.230073E-05	
11.232	4.638852	-0.361142	-2.30522	1.181362E-05	
11.236	4.629568	-0.3704263	-2.330542	1.13458E-05	
11.24	4.620183	-0.379811	-2.355491	1.089651E-05	
11.244	4.6107	-0.3892945	-2.380061	1.0465E-05	
11.248	4.601119	-0.3988753	-2.40425	1.005059E-05	
11.252	4.591442	-0.4085519	-2.428053	9.652586E-06	
11.256	4.581672	-0.4183228	-2.451467	9.270343E-06	
11.26	4.571808	-0.4281863	-2.474488	8.903237E-06	
11.264	4.561853	-0.438141	-2.497111	8.550669E-06	
11.268	4.551809	-0.4481851	-2.519335	8.212062E-06	
11.272	4.541677	-0.4583171	-2.541154	7.886864E-06	
11.276	4.531459	-0.4685354	-2.562567	7.574545E-06	
11.28	4.521156	-0.4788383	-2.583567	7.274592E-06	
11.284	4.510771	-0.4892242	-2.604154	6.986518E-06	
11.288	4.500304	-0.4996913	-2.624324	6.709852E-06	
11.292	4.489758	-0.5102381	-2.644073	6.444142E-06	
11.296	4.479133	-0.5208628	-2.663398	6.188955E-06	
11.3	4.468432	-0.5315638	-2.682295	5.943873E-06	
11.304	4.457657	-0.5423393	-2.700764	5.708495E-06	
11.308	4.446809	-0.5531875	-2.718799	5.482439E-06	
11.312	4.43589	-0.5641068	-2.736399	5.265334E-06	
11.316	4.424901	-0.5750955	-2.75356	5.056827E-06	
11.32	4.413846	-0.5861517	-2.77028	4.856577E-06	
11.324	4.402724	-0.5972736	-2.786556	4.664257E-06	
11.328	4.391538	-0.6084596	-2.802385	4.479552E-06	
11.332	4.380291	-0.6197076	-2.817766	4.302162E-06	
11.336	4.368982	-0.6310162	-2.832695	4.131796E-06	
11.34	4.357615	-0.6423833	-2.84717	3.968177E-06	
11.344	4.346191	-0.6538072	-2.861189	3.811037E-06	
11.348	4.334713	-0.665286	-2.87475	3.66012E-06	
11.352	4.323182	-0.6768179	-2.88785	3.515179E-06	
11.356	4.311598	-0.688401	-2.900488	3.375978E-06	
11.36	4.299966	-0.7000335	-2.912661	3.242289E-06	
11.364	4.288287	-0.7117136	-2.924368	3.113895E-06	
11.368	4.276561	-0.7234393	-2.935606	2.990585E-06	
11.372	4.264791	-0.7352089	-2.946375	2.872157E-06	
11.376	4.252981	-0.7470202	-2.956671	2.75842E-06	
11.38	4.24113	-0.7588717	-2.966495	2.649186E-06	
11.384	4.22924	-0.7707611	-2.975843	2.544278E-06	
11.388	4.217315	-0.7826868	-2.984714	2.443525E-06	
11.392	4.205355	-0.7946469	-2.993108	2.346761E-06	
11.396	4.193363	-0.8066392	-3.001023	2.25383E-06	
11.4	4.181341	-0.818662	-3.008456	2.164578E-06	
11.404	4.16929	-0.8307134	-3.015409	2.078861E-06	
11.408	4.157211	-0.8427913	-3.021879	1.996538E-06	
11.412	4.145109	-0.854894	-3.027864	1.917475E-06	
11.416	4.132985	-0.8670193	-3.033366	1.841543E-06	
11.42	4.120838	-0.8791655	-3.038382	1.768618E-06	
11.424	4.108673	-0.8913305	-3.042911	1.69858E-06	
11.428	4.096492	-0.9035124	-3.046953	1.631316E-06	
11.432	4.084296	-0.9157092	-3.050508	1.566716E-06	
11.436	4.072086	-0.927919	-3.053575	1.504674E-06	
11.44	4.059865	-0.9401399	-3.056153	1.445089E-06	
11.444	4.047636	-0.9523699	-3.058242	1.387864E-06	
11.448	4.035398	-0.9646071	-3.059841	1.332904E-06	
11.452	4.023157	-0.9768493	-3.060951	1.280121E-06	
11.456	4.010911	-0.9890949	-3.061571	1.229428E-06	
11.46	3.998665	-1.001342	-3.061701	1.180743E-06	
11.464	3.98642	-1.013588	-3.061342	1.133986E-06	
11.468	3.974176	-1.025831	-3.060493	1.08908E-06	
11.472	3.961937	-1.03807	-3.059154	1.045952E-06	
11.476	3.949706	-1.050302	-3.057326	1.004532E-06	
11.48	3.943593	-1.062527	-3.056228	0	
11.484	3.943593	-1.074753	-3.056228	0	
11.488	3.943593	-1.086978	-3.056228	0	
11.492	3.943593	-1.099203	-3.056228	0	
11.496	3.943593	-1.111428	-3.056228	0	
11.5	3.943593	-1.123653	-3.056228	0	
11.504	3.943593	-1.135878	-3.056228	0	
11.508	3.943593	-1.148103	-3.056228	0	
11.512	3.943593	-1.160329	-3.056228	0	
11.516	3.943593	-1.172554	-3.056228	0	
11.52	3.943593	-1.184779	-3.056228	0	
11.524	3.943593	-1.197004	-3.056228	0	
11.528	3.943593	-1.209229	-3.056228	0	
11.532	3.943593	-1.221454	-3.056228	0	
11.536	3.943593	-1.23368	-3.056228	0	
11.54	3.943593	-1.245905	-3.056228	0	
11.544	3.943593	-1.25813	-3.056228	0	
11.548	3.943593	-1.270355	-3.056228	0	
11.552	3.943593	-1.28258	-3.056228	0	
11.556	3.943593	-1.294805	-3.056228	0	
11.56	3.943593	-1.30703	-3.056228	0	
11.564	3.943593	-1.319256	-3.056228	0	
11.568	3.943593	-1.331481	-3.056228	0	
11.572	3.943593	-1.343706	-3.056228	0	
11.576	3.943593	-1.355931	-3.056228	0	
11.58	3.943593	-1.368156	-3.056228	0	
11.584	3.943593	-1.380381	-3.056228	0	
11.588	3.943593	-1.392606	-3.056228	0	
11.592	3.943593	-1.404832	-3.056228	0	
11.596	3.943593	-1.417057	-3.056228	0	
11.6	3.943593	-1.429282	-3.056228	0	
11.604	3.943593	-1.441507	-3.056228	0	
11.608	3.943593	-1.453732	-3.056228	0	
11.612	3.943593	-1.465957	-3.056228	0	
11.616	3.943593	-1.478183	-3.056228	0	
11.62	3.943593	-1.490408	-3.056228	0	
11.624	3.943593	-1.502633	-3.056228	0	
11.628	3.943593	-1.514858	-3.056228	0	
11.632	3.943593	-1.527083	-3.056228	0	
11.636	3.943593	-1.539308	-3.056228	0	
11.64	3.943593	-1.551533	-3.056228	0	
11.644	3.943593	-1.563759	-3.056228	0	
11.648	3.943593	-1.575984	-3.056228	0	
11.652	3.943593	-1.588209	-3.056228	0	
11.656	3.943593	-1.600434	-3.056228	0	
11.66	3.943593	-1.612659	-3.056228	0	
11.664	3.943593	-1.624884	-3.056228	0	
11.668	3.943593	-1.63711	-3.056228	0	
11.672	3.943593	-1.649335	-3.056228	0	
11.676	3.943593	-1.66156	-3.056228	0	
11.68	3.943593	-1.673785	-3.056228	0	
11.684	3.943593	-1.68601	-3.056228	0	
11.688	3.943593	-1.698235	-3.056228	0	
11.692	3.943593	-1.71046	-3.056228	0	
11.696	3.943593	-1.722686	-3.056228	0	
11.7	3.943593	-1.734911	-3.056228	0	
11.704	3.943593	-1.747136	-3.056228	0	
11.708	3.943593	-1.759361	-3.056228	0	
11.712	3.943593	-1.771586	-3.056228	0	
11.716	3.943593	-1.783811	-3.056228	0	
11.72	3.943593	-1.796036	-3.056228	0	
11.724	3.943593	-1.808262	-3.056228	0	
11.728	3.943593	-1.820487	-3.056228	0	
11.732	3.943593	-1.832712	-3.056228	0	
11.736	3.943593	-1.844937	-3.056228	0	
11.74	3.943593	-1.857162	-3.056228	0	
11.744	3.943593	-1.869387	-3.056228	0	
11.748	3.943593	-1.881613	-3.056228	0	
11.752	3.943593	-1.893838	-3.056228	0	
11.756	3.943593	-1.906063	-3.056228	0	
11.76	3.943593	-1.918288	-3.056228	0	
11.764	3.943593	-1.930513	-3.056228	0	
11.768	3.943593	-1.942738	-3.056228	0	
11.772	3.943593	-1.954963	-3.056228	0	
11.776	3.943593	-1.967189	-3.056228	0	
11.78	3.943593	-1.979414	-3.056228	0	
11.784	3.943593	-1.991639	-3.056228	0	
11.788	3.943593	-2.003864	-3.056228	0	
11.792	3.943593	-2.016089	-3.056228	0	
11.796	3.943593	-2.028314	-3.056228	0	
11.8	3.943593	-2.04054	-3.056228	0	
11.804	3.943593	-2.052765	-3.056228	0	
11.808	3.943593	-2.06499	-3.056228	0	
11.812	3.943593	-2.077215	-3.056228	0	
11.816	3.943593	-2.08944	-3.056228	0	
11.82	3.943593	-2.101665	-3.056228	0	
11.824	3.943593	-2.11389	-3.056228	0	
11.828	3.943593	-2.126116	-3.056228	0	
11.832	3.943593	-2.138341	-3.056228	0	
11.836	3.943593	-2.150566	-3.056228	0	
11.84	3.943593	-2.162791	-3.056228	0	
11.844	3.943593	-2.175016	-3.056228	0	
11.848	3.943593	-2.187241	-3.056228	0	
11.852	3.943593	-2.199466	-3.056228	0	
11.856	3.943593	-2.211692	-3.056228	0	
11.86	3.943593	-2.223917	-3.056228	0	
11.864	3.943593	-2.236142	-3.056228	0	
11.868	3.943593	-2.248367	-3.056228	0	
11.872	3.943593	-2.260592	-3.056228	0	
11.876	3.943593	-2.272817	-3.056228	0	
11.88	3.943593	-2.285043	-3.056228	0	
11.884	3.943593	-2.297268	-3.056228	0	
11.888	3.943593	-2.309493	-3.056228	0	
11.892	3.943593	-2.321718	-3.056228	0	
11.896	3.943593	-2.333943	-3.056228	0	
11.9	3.943593	-2.346168	-3.056228	0	
11.904	3.943593	-2.358393	-3.056228	0	
11.908	3.943593	-2.370619	-3.056228	0	
11.912	3.943593	-2.382844	-3.056228	0	
11.916	3.943593	-2.395069	-3.056228	0	
11.92	3.943593	-2.407294	-3.056228	0	
11.924	3.943593	-2.419519	-3.056228	0	
11.928	3.943593	-2.431744	-3.056228	0	
11.932	3.943593	-2.443969	-3.056228	0	
11.936	3.943593	-2.456195	-3.056228	0	
11.94	3.943593	-2.46842	-3.056228	0	
11.944	3.943593	-2.480645	-3.056228	0	
11.948	3.943593	-2.49287	-3.056228	0	
11.952	3.943593	-2.505095	-3.056228	0	
11.956	3.943593	-2.51732	-3.056228	0	
11.96	3.943593	-2.529546	-3.056228	0	
11.964	3.943593	-2.541771	-3.056228	0	
11.968	3.943593	-2.553996	-3.056228	0	
11.972	3.943593	-2.566221	-3.056228	0	
11.976	3.943593	-2.578446	-3.056228	0	
11.98	3.943593	-2.590671	-3.056228	0	
11.984	3.943593	-2.602896	-3.056228	0	
11.988	3.943593	-2.615122	-3.056228	0	
11.992	3.943593	-2.627347	-3.056228	0	
11.996	3.943593	-2.639572	-3.056228	0	
12	3.943593	-2.651797	-3.056228	0	
12.004	3.943593	-2.664022	-3.056228	0	
12.008	3.943593	-2.676247	-3.056228	0	
12.012	3.943593	-2.688473	-3.056228	0	
12.016	3.943593	-2.700698	-3.056228	0	
12.02	3.943593	-2.712923	-3.056228	0	
12.024	3.943593	-2.725148	-3.056228	0	
12.028	3.943593	-2.737373	-3.056228	0	
12.032	3.943593	-2.749598	-3.056228	0	
12.036	3.943593	-2.761823	-3.056228	0	
12.04	3.943593	-2.774049	-3.056228	0	
12.044	3.943593	-2.786274	-3.056228	0	
12.048	3.943593	-2.798499	-3.056228	0	
12.052	3.943593	-2.810724	-3.056228	0	
12.056	3.943593	-2.822949	-3.056228	0	
12.06	3.943593	-2.835174	-3.056228	0	
12.064	3.943593	-2.847399	-3.056228	0	
12.068	3.943593	-2.859625	-3.056228	0	
12.072	3.943593	-2.87185	-3.056228	0	
12.076	3.943593	-2.884075	-3.056228	0	
12.08	3.943593	-2.8963	-3.056228	0	
12.084	3.943593	-2.908525	-3.056228	0	
12.088	3.943593	-2.92075	-3.056228	0	
12.092	3.943593	-2.932976	-3.056228	0	
12.096	3.943593	-2.945201	-3.056228	0	
12.1	3.943593	-2.957426	-3.056228	0	
12.104	3.943593	-2.969651	-3.056228	0	
12.108	3.943593	-2.981876	-3.056228	0	
12.112	3.943593	-2.994101	-3.056228	0	
12.116	3.943593	-3.006326	-3.056228	0	
12.12	3.943593	-3.018552	-3.056228	0	
12.124	3.943593	-3.030777	-3.056228	0	
12.128	3.943593	-3.043002	-3.056228	0	
12.132	3.943593	-3.055227	-3.056228	0	
12.136	3.943593	-3.067452	-3.056228	0	
12.14	3.943593	-3.079677	-3.056228	0	
12.144	3.943593	-3.091902	-3.056228	0	
12.148	3.943593	-3.104128	-3.056228	0	
12.152	3.943593	-3.116353	-3.056228	0	
12.156	3.943593	-3.128578	-3.056228	0	
12.16	3.943593	-3.140803	-3.056228	0	
12.164	3.943593	-3.153028	-3.056228	0	
12.168	3.943593	-3.165253	-3.056228	0	
12.172	3.943593	-3.177479	-3.056228	0	
12.176	3.943593	-3.189704	-3.056228	0	
12.18	3.943593	-3.201929	-3.056228	0	
12.184	3.943593	-3.214154	-3.056228	0	
12.188	3.943593	-3.226379	-3.056228	0	
12.192	3.943593	-3.238604	-3.056228	0	
12.196	3.943593	-3.250829	-3.056228	0	
12.2	3.943593	-3.263055	-3.056228	0	
12.204	3.943593	-3.27528	-3.056228	0	
12.208	3.943593	-3.287505	-3.056228	0	
12.212	3.943593	-3.29973	-3.056228	0	
12.216	3.943593	-3.311955	-3.056228	0	
12.22	3.943593	-3.32418	-3.056228	0	
12.224	3.943593	-3.336406	-3.056228	0	
12.228	3.943593	-3.348631	-3.056228	0	
12.232	3.943593	-3.360856	-3.056228	0	
12.236	3.943593	-3.373081	-3.056228	0	
12.24	3.943593	-3.385306	-3.056228	0	
12.244	3.943593	-3.397531	-3.056228	0	
12.248	3.943593	-3.409756	-3.056228	0	
12.252	3.943593	-3.421982	-3.056228	0	
12.256	3.943593	-3.434207	-3.056228	0	
12.26	3.943593	-3.446432	-3.056228	0	
12.264	3.943593	-3.458657	-3.056228	0	
12.268	3.943593	-3.470882	-3.056228	0	
12.272	3.943593	-3.483107	-3.056228	0	
12.276	3.943593	-3.495332	-3.056228	0	
12.28	3.943593	-3.507558	-3.056228	0	
12.284	3.943593	-3.519783	-3.056228	0	
12.288	3.943593	-3.532008	-3.056228	0	
12.292	3.943593	-3.544233	-3.056228	0	
12.296	3.943593	-3.556458	-3.056228	0	
12.3	3.943593	-3.568683	-3.056228	0	
12.304	3.943593	-3.580909	-3.056228	0	
12.308	3.943593	-3.593134	-3.056228	0	
12.312	3.943593	-3.605359	-3.056228	0	
12.316	3.943593	-3.617584	-3.056228	0	
12.32	3.943593	-3.629809	-3.056228	0	
12.324	3.943593	-3.642034	-3.056228	0	
12.328	3.943593	-3.654259	-3.056228	0	
12.332	3.943593	-3.666485	-3.056228	0	
12.336	3.943593	-3.67871	-3.056228	0	
12.34	3.943593	-3.690935	-3.056228	0	
12.344	3.943593	-3.70316	-3.056228	0	
12.348	3.943593	-3.715385	-3.056228	0	
12.352	3.943593	-3.72761	-3.056228	0	
12.356	3.943593	-3.739836	-3.056228	0	
12.36	3.943593	-3.752061	-3.056228	0	
12.364	3.943593	-3.764286	-3.056228	0	
12.368	3.943593	-3.776511	-3.056228	0	
12.372	3.943593	-3.788736	-3.056228	0	
12.376	3.943593	-3.800961	-3.056228	0	
12.38	3.943593	-3.813186	-3.056228	0	
12.384	3.943593	-3.825412	-3.056228	0	
12.388	3.943593	-3.837637	-3.056228	0	
12.392	3.943593	-3.849862	-3.056228	0	
12.396	3.943593	-3.862087	-3.056228	0	
12.4	3.943593	-3.874312	-3.056228	0	
12.404	3.943593	-3.886537	-3.056228	0	
12.408	3.943593	-3.898762	-3.056228	0	
12.412	3.943593	-3.910988	-3.056228	0	
12.416	3.943593	-3.923213	-3.056228	0	
12.42	3.943593	-3.935438	-3.056228	0	
12.424	3.943593	-3.947663	-3.056228	0	
12.428	3.943593	-3.959888	-3.056228	0	
12.432	3.943593	-3.972113	-3.056228	0	
12.436	3.943593	-3.984339	-3.056228	0	
12.44	3.943593	-3.996564	-3.056228	0	
12.444	3.943593	-4.008788	-3.056228	0	
12.448	3.943593	-4.021012	-3.056228	0	
12.452	3.943593	-4.033237	-3.056228	0	
12.456	3.943593	-4.045461	-3.056228	0	
12.46	3.943593	-4.057685	-3.056228	0	
12.464	3.943593	-4.069909	-3.056228	0	
12.468	3.943593	-4.082133	-3.056228	0	
12.472	3.943593	-4.094357	-3.056228	0	
12.476	3.943593	-4.106582	-3.056228	0	
12.48	3.943593	-4.118806	-3.056228	0	
12.484	3.943593	-4.13103	-3.056228	0	
12.488	3.943593	-4.143254	-3.056228	0	
12.492	3.943593	-4.155478	-3.056228	0	
12.496	3.943593	-4.167703	-3.056228	0	
12.5	3.943593	-4.179927	-3.056228	0	
