Time	A2	A3	A4	A5	A1	
14.288	0	0	0	0	2.071261E-06	
14.29	0	0	0	0	2.071261E-06	
14.292	0	0	0	0	2.067536E-06	
14.294	0	0	0	0	2.063811E-06	
14.296	0	0	0	0	2.063811E-06	
14.298	0	0	0	0	2.060086E-06	
14.3	0	0	0	0	2.060086E-06	
14.302	0	0	0	0	2.05636E-06	
14.304	0	0	0	0	2.052635E-06	
14.306	0	0	0	0	2.052635E-06	
14.308	0	0	0	0	2.04891E-06	
14.31	0	0	0	0	2.04891E-06	
14.312	0	0	0	0	2.045184E-06	
14.314	0	0	0	0	2.041459E-06	
14.316	0	0	0	0	2.041459E-06	
14.318	0	0	0	0	2.037734E-06	
14.32	0	0	0	0	2.034009E-06	
14.322	0	0	0	0	2.034009E-06	
14.324	0	0	0	0	2.030283E-06	
14.326	0	0	0	0	2.026558E-06	
14.328	0	0	0	0	2.026558E-06	
14.33	0	0	0	0	2.022833E-06	
14.332	0	0	0	0	2.022833E-06	
14.334	0	0	0	0	2.019107E-06	
14.336	0	0	0	0	2.015382E-06	
14.338	0	0	0	0	2.015382E-06	
14.34	0	0	0	0	2.011657E-06	
14.342	0	0	0	0	2.011657E-06	
14.344	0	0	0	0	2.007931E-06	
14.346	0	0	0	0	2.004206E-06	
14.348	0	0	0	0	2.004206E-06	
14.35	0	0	0	0	2.000481E-06	
14.352	0	0	0	0	1.996756E-06	
14.354	0	0	0	0	1.996756E-06	
14.356	0	0	0	0	1.99303E-06	
14.358	0	0	0	0	1.989305E-06	
14.36	0	0	0	0	1.989305E-06	
14.362	0	0	0	0	1.98558E-06	
14.364	0	0	0	0	1.98558E-06	
14.366	0	0	0	0	1.981854E-06	
14.368	0	0	0	0	1.978129E-06	
14.37	0	0	0	0	1.978129E-06	
14.372	0	0	0	0	1.974404E-06	
14.374	0	0	0	0	1.974404E-06	
14.376	0	0	0	0	1.970679E-06	
14.378	0	0	0	0	1.966953E-06	
14.38	0	0	0	0	1.966953E-06	
14.382	0	0	0	0	1.963228E-06	
14.384	0	0	0	0	1.959503E-06	
14.386	0	0	0	0	1.959503E-06	
14.388	0	0	0	0	1.955777E-06	
14.39	0	0	0	0	1.952052E-06	
14.392	0	0	0	0	1.952052E-06	
14.394	0	0	0	0	1.948327E-06	
14.396	0	0	0	0	1.948327E-06	
14.398	0	0	0	0	1.944602E-06	
14.4	0	0	0	0	1.940876E-06	
14.402	0	0	0	0	1.940876E-06	
14.404	0	0	0	0	1.937151E-06	
14.406	0	0	0	0	1.937151E-06	
14.408	0	0	0	0	1.933426E-06	
14.41	0	0	0	0	1.9297E-06	
14.412	0	0	0	0	1.9297E-06	
14.414	0	0	0	0	1.925975E-06	
14.416	0	0	0	0	1.92225E-06	
14.418	0	0	0	0	1.92225E-06	
14.42	0	0	0	0	1.918525E-06	
14.422	0	0	0	0	1.914799E-06	
14.424	0	0	0	0	1.914799E-06	
14.426	0	0	0	0	1.911074E-06	
14.428	0	0	0	0	1.911074E-06	
14.43	0	0	0	0	1.907349E-06	
14.432	0	0	0	0	1.903623E-06	
14.434	0	0	0	0	1.903623E-06	
14.436	0	0	0	0	1.899898E-06	
14.438	0	0	0	0	1.899898E-06	
14.44	0	0	0	0	1.896173E-06	
14.442	0	0	0	0	1.892447E-06	
14.444	0	0	0	0	1.892447E-06	
14.446	0	0	0	0	1.888722E-06	
14.448	0	0	0	0	1.884997E-06	
14.45	0	0	0	0	1.884997E-06	
14.452	0	0	0	0	1.881272E-06	
14.454	0	0	0	0	1.877546E-06	
14.456	0	0	0	0	1.877546E-06	
14.458	0	0	0	0	1.873821E-06	
14.46	0	0	0	0	1.873821E-06	
14.462	0	0	0	0	1.870096E-06	
14.464	0	0	0	0	1.86637E-06	
14.466	0	0	0	0	1.86637E-06	
14.468	0	0	0	0	1.862645E-06	
14.47	0	0	0	0	1.862645E-06	
14.472	0	0	0	0	1.85892E-06	
14.474	0	0	0	0	1.855195E-06	
14.476	0	0	0	0	1.855195E-06	
14.478	0	0	0	0	1.851469E-06	
14.48	0	0	0	0	1.847744E-06	
14.482	0	0	0	0	1.847744E-06	
14.484	0	0	0	0	1.844019E-06	
14.486	0	0	0	0	1.840293E-06	
14.488	0	0	0	0	1.840293E-06	
14.49	0	0	0	0	1.836568E-06	
14.492	0	0	0	0	1.836568E-06	
14.494	0	0	0	0	1.832843E-06	
14.496	0	0	0	0	1.829118E-06	
14.498	0	0	0	0	1.829118E-06	
14.5	0	0	0	0	1.825392E-06	
14.502	0	0	0	0	1.825392E-06	
14.504	0	0	0	0	1.821667E-06	
14.506	0	0	0	0	1.817942E-06	
14.508	0	0	0	0	1.817942E-06	
14.51	0	0	0	0	1.814216E-06	
14.512	0	0	0	0	1.810491E-06	
14.514	0	0	0	0	1.810491E-06	
14.516	0	0	0	0	1.806766E-06	
14.518	0	0	0	0	1.803041E-06	
14.52	0	0	0	0	1.803041E-06	
14.522	0	0	0	0	1.799315E-06	
14.524	0	0	0	0	1.799315E-06	
14.526	0	0	0	0	1.79559E-06	
14.528	0	0	0	0	1.791865E-06	
14.53	0	0	0	0	1.791865E-06	
14.532	0	0	0	0	1.788139E-06	
14.534	0	0	0	0	1.788139E-06	
14.536	0	0	0	0	1.784414E-06	
14.538	0	0	0	0	1.780689E-06	
14.54	0	0	0	0	1.780689E-06	
14.542	0	0	0	0	1.776963E-06	
14.544	0	0	0	0	1.773238E-06	
14.546	0	0	0	0	1.773238E-06	
14.548	0	0	0	0	1.769513E-06	
14.55	0	0	0	0	1.765788E-06	
14.552	0	0	0	0	1.765788E-06	
14.554	0	0	0	0	1.762062E-06	
14.556	0	0	0	0	1.762062E-06	
14.558	0	0	0	0	1.758337E-06	
14.56	0	0	0	0	1.754612E-06	
14.562	0	0	0	0	1.754612E-06	
14.564	0	0	0	0	1.750886E-06	
14.566	0	0	0	0	1.750886E-06	
14.568	0	0	0	0	1.747161E-06	
14.57	0	0	0	0	1.743436E-06	
14.572	0	0	0	0	1.743436E-06	
14.574	0	0	0	0	1.739711E-06	
14.576	0	0	0	0	1.735985E-06	
14.578	0	0	0	0	1.735985E-06	
14.58	0	0	0	0	1.73226E-06	
14.582	0	0	0	0	1.728535E-06	
14.584	0	0	0	0	1.728535E-06	
14.586	0	0	0	0	1.724809E-06	
14.588	0	0	0	0	1.724809E-06	
14.59	0	0	0	0	1.721084E-06	
14.592	0	0	0	0	1.717359E-06	
14.594	0	0	0	0	1.717359E-06	
14.596	0	0	0	0	1.713634E-06	
14.598	0	0	0	0	1.713634E-06	
14.6	0	0	0	0	1.709908E-06	
14.602	0	0	0	0	1.706183E-06	
14.604	0	0	0	0	1.706183E-06	
14.606	0	0	0	0	1.702458E-06	
14.608	0	0	0	0	1.698732E-06	
14.61	0	0	0	0	1.698732E-06	
14.612	0	0	0	0	1.695007E-06	
14.614	0	0	0	0	1.691282E-06	
14.616	0	0	0	0	1.691282E-06	
14.618	0	0	0	0	1.687557E-06	
14.62	0	0	0	0	1.687557E-06	
14.622	0	0	0	0	1.683831E-06	
14.624	0	0	0	0	1.680106E-06	
14.626	0	0	0	0	1.680106E-06	
14.628	0	0	0	0	1.676381E-06	
14.63	0	0	0	0	1.676381E-06	
14.632	0	0	0	0	1.672655E-06	
14.634	0	0	0	0	1.66893E-06	
14.636	0	0	0	0	1.66893E-06	
14.638	0	0	0	0	1.665205E-06	
14.64	0	0	0	0	1.661479E-06	
14.642	0	0	0	0	1.661479E-06	
14.644	0	0	0	0	1.657754E-06	
14.646	0	0	0	0	1.654029E-06	
14.648	0	0	0	0	1.654029E-06	
14.65	0	0	0	0	1.650304E-06	
14.652	0	0	0	0	1.650304E-06	
14.654	0	0	0	0	1.646578E-06	
14.656	0	0	0	0	1.642853E-06	
14.658	0	0	0	0	1.642853E-06	
14.66	0	0	0	0	1.639128E-06	
14.662	0	0	0	0	1.639128E-06	
14.664	0	0	0	0	1.635402E-06	
14.666	0	0	0	0	1.631677E-06	
14.668	0	0	0	0	1.631677E-06	
14.67	0	0	0	0	1.627952E-06	
14.672	0	0	0	0	1.624227E-06	
14.674	0	0	0	0	1.624227E-06	
14.676	0	0	0	0	1.620501E-06	
14.678	0	0	0	0	1.616776E-06	
14.68	0	0	0	0	1.616776E-06	
14.682	0	0	0	0	1.613051E-06	
14.684	0	0	0	0	1.613051E-06	
14.686	0	0	0	0	1.609325E-06	
14.688	0	0	0	0	1.6056E-06	
14.69	0	0	0	0	1.6056E-06	
14.692	0	0	0	0	1.601875E-06	
14.694	0	0	0	0	1.601875E-06	
14.696	0	0	0	0	1.59815E-06	
14.698	0	0	0	0	1.594424E-06	
14.7	0	0	0	0	1.594424E-06	
14.702	0	0	0	0	1.590699E-06	
14.704	0	0	0	0	1.586974E-06	
14.706	0	0	0	0	1.586974E-06	
14.708	0	0	0	0	1.583248E-06	
14.71	0	0	0	0	1.579523E-06	
14.712	0	0	0	0	1.579523E-06	
14.714	0	0	0	0	1.575798E-06	
14.716	0	0	0	0	1.575798E-06	
14.718	0	0	0	0	1.572073E-06	
14.72	0	0	0	0	1.568347E-06	
14.722	0	0	0	0	1.568347E-06	
14.724	0	0	0	0	1.564622E-06	
14.726	0	0	0	0	1.564622E-06	
14.728	0	0	0	0	1.560897E-06	
14.73	0	0	0	0	1.557171E-06	
14.732	0	0	0	0	1.557171E-06	
14.734	0	0	0	0	1.553446E-06	
14.736	0	0	0	0	1.549721E-06	
14.738	0	0	0	0	1.549721E-06	
14.74	0	0	0	0	1.545995E-06	
14.742	0	0	0	0	1.54227E-06	
14.744	0	0	0	0	1.54227E-06	
14.746	0	0	0	0	1.538545E-06	
14.748	0	0	0	0	1.538545E-06	
14.75	0	0	0	0	1.53482E-06	
14.752	0	0	0	0	1.531094E-06	
14.754	0	0	0	0	1.531094E-06	
14.756	0	0	0	0	1.527369E-06	
14.758	0	0	0	0	1.527369E-06	
14.76	0	0	0	0	1.523644E-06	
14.762	0	0	0	0	1.519918E-06	
14.764	0	0	0	0	1.519918E-06	
14.766	0	0	0	0	1.516193E-06	
14.768	0	0	0	0	1.512468E-06	
14.77	0	0	0	0	1.512468E-06	
14.772	0	0	0	0	1.508743E-06	
14.774	0	0	0	0	1.505017E-06	
14.776	0	0	0	0	1.505017E-06	
14.778	0	0	0	0	1.501292E-06	
14.78	0	0	0	0	1.501292E-06	
14.782	0	0	0	0	1.497567E-06	
14.784	0	0	0	0	1.493841E-06	
14.786	0	0	0	0	1.493841E-06	
14.788	0	0	0	0	1.490116E-06	
14.79	0	0	0	0	1.490116E-06	
14.792	0	0	0	0	1.486391E-06	
14.794	0	0	0	0	1.482666E-06	
14.796	0	0	0	0	1.482666E-06	
14.798	0	0	0	0	1.47894E-06	
14.8	0	0	0	0	1.475215E-06	
14.802	0	0	0	0	1.475215E-06	
14.804	0	0	0	0	1.47149E-06	
14.806	0	0	0	0	1.467764E-06	
14.808	0	0	0	0	1.467764E-06	
14.81	0	0	0	0	1.464039E-06	
14.812	0	0	0	0	1.464039E-06	
14.814	0	0	0	0	1.460314E-06	
14.816	0	0	0	0	1.456589E-06	
14.818	0	0	0	0	1.456589E-06	
14.82	0	0	0	0	1.452863E-06	
14.822	0	0	0	0	1.452863E-06	
14.824	0	0	0	0	1.449138E-06	
14.826	0	0	0	0	1.445413E-06	
14.828	0	0	0	0	1.445413E-06	
14.83	0	0	0	0	1.441687E-06	
14.832	0	0	0	0	1.437962E-06	
14.834	0	0	0	0	1.437962E-06	
14.836	0	0	0	0	1.434237E-06	
14.838	0	0	0	0	1.430511E-06	
14.84	0	0	0	0	1.430511E-06	
14.842	0	0	0	0	1.426786E-06	
14.844	0	0	0	0	1.426786E-06	
14.846	0	0	0	0	1.423061E-06	
14.848	0	0	0	0	1.419336E-06	
14.85	0	0	0	0	1.419336E-06	
14.852	0	0	0	0	1.41561E-06	
14.854	0	0	0	0	1.41561E-06	
14.856	0	0	0	0	1.411885E-06	
14.858	0	0	0	0	1.40816E-06	
14.86	0	0	0	0	1.40816E-06	
14.862	0	0	0	0	1.404434E-06	
14.864	0	0	0	0	1.400709E-06	
14.866	0	0	0	0	1.400709E-06	
14.868	0	0	0	0	1.396984E-06	
14.87	0	0	0	0	1.393259E-06	
14.872	0	0	0	0	1.393259E-06	
14.874	0	0	0	0	1.389533E-06	
14.876	0	0	0	0	1.389533E-06	
14.878	0	0	0	0	1.385808E-06	
14.88	0	0	0	0	1.382083E-06	
14.882	0	0	0	0	1.382083E-06	
14.884	0	0	0	0	1.378357E-06	
14.886	0	0	0	0	1.378357E-06	
14.888	0	0	0	0	1.374632E-06	
14.89	0	0	0	0	1.370907E-06	
14.892	0	0	0	0	1.370907E-06	
14.894	0	0	0	0	1.367182E-06	
14.896	0	0	0	0	1.363456E-06	
14.898	0	0	0	0	1.363456E-06	
14.9	0	0	0	0	1.359731E-06	
14.902	0	0	0	0	1.356006E-06	
14.904	0	0	0	0	1.356006E-06	
14.906	0	0	0	0	1.35228E-06	
14.908	0	0	0	0	1.35228E-06	
14.91	0	0	0	0	1.348555E-06	
14.912	0	0	0	0	1.34483E-06	
14.914	0	0	0	0	1.34483E-06	
14.916	0	0	0	0	1.341105E-06	
14.918	0	0	0	0	1.341105E-06	
14.92	0	0	0	0	1.337379E-06	
14.922	0	0	0	0	1.333654E-06	
14.924	0	0	0	0	1.333654E-06	
14.926	0	0	0	0	1.329929E-06	
14.928	0	0	0	0	1.326203E-06	
14.93	0	0	0	0	1.326203E-06	
14.932	0	0	0	0	1.322478E-06	
14.934	0	0	0	0	1.318753E-06	
14.936	0	0	0	0	1.318753E-06	
14.938	0	0	0	0	1.315027E-06	
14.94	0	0	0	0	1.315027E-06	
14.942	0	0	0	0	1.311302E-06	
14.944	0	0	0	0	1.307577E-06	
14.946	0	0	0	0	1.307577E-06	
14.948	0	0	0	0	1.303852E-06	
14.95	0	0	0	0	1.303852E-06	
14.952	0	0	0	0	1.300126E-06	
14.954	0	0	0	0	1.296401E-06	
14.956	0	0	0	0	1.296401E-06	
14.958	0	0	0	0	1.292676E-06	
14.96	0	0	0	0	1.28895E-06	
14.962	0	0	0	0	1.28895E-06	
14.964	0	0	0	0	1.285225E-06	
14.966	0	0	0	0	1.2815E-06	
14.968	0	0	0	0	1.2815E-06	
14.97	0	0	0	0	1.277775E-06	
14.972	0	0	0	0	1.277775E-06	
14.974	0	0	0	0	1.274049E-06	
14.976	0	0	0	0	1.270324E-06	
14.978	0	0	0	0	1.270324E-06	
14.98	0	0	0	0	1.266599E-06	
14.982	0	0	0	0	1.266599E-06	
14.984	0	0	0	0	1.262873E-06	
14.986	0	0	0	0	1.259148E-06	
14.988	0	0	0	0	1.259148E-06	
14.99	0	0	0	0	1.255423E-06	
14.992	0	0	0	0	1.251698E-06	
14.994	0	0	0	0	1.251698E-06	
14.996	0	0	0	0	1.247972E-06	
14.998	0	0	0	0	1.244247E-06	
15	0	0	0	0	1.244247E-06	
15.002	0	0	0	0	3.777444E-06	
15.004	0	0	0	0	6.906688E-06	
15.006	0	0	0	0	9.313226E-06	
15.008	0	0	0	0	1.093E-05	
15.01	0	0	0	0	1.192838E-05	
15.012	0	0	0	0	1.245737E-05	
15.014	0	0	0	0	1.266226E-05	
15.016	0	0	0	0	1.263618E-05	
15.018	0	0	0	0	1.245737E-05	
15.02	0	0	0	0	1.218915E-05	
15.022	0	0	0	0	1.185387E-05	
15.024	0	0	0	0	1.149252E-05	
15.026	0	0	0	0	1.111999E-05	
15.028	0	0	0	0	1.074374E-05	
15.03	0	0	0	0	1.038238E-05	
15.032	0	0	0	0	1.003966E-05	
15.034	0	0	0	0	9.715557E-06	
15.036	0	0	0	0	9.410083E-06	
15.038	0	0	0	0	9.126961E-06	
15.04	0	0	0	0	8.866191E-06	
15.042	0	0	0	0	8.620322E-06	
15.044	0	0	0	0	8.396804E-06	
15.046	0	0	0	0	8.184463E-06	
15.048	0	0	0	0	7.987022E-06	
15.05	0	0	0	0	7.800758E-06	
15.052	0	0	0	0	7.625669E-06	
15.054	0	0	0	0	7.454306E-06	
15.056	0	0	0	0	7.294118E-06	
15.058	0	0	0	0	7.133931E-06	
15.06	0	0	0	0	6.977469E-06	
15.062	0	0	0	0	6.828457E-06	
15.064	0	0	0	0	6.67572E-06	
15.066	0	0	0	0	6.522983E-06	
15.068	0	0	0	0	6.370246E-06	
15.07	0	0	0	0	6.221235E-06	
15.072	0	0	0	0	6.064773E-06	
15.074	0	0	0	0	5.90831E-06	
15.076	0	0	0	0	5.751848E-06	
15.078	0	0	0	0	5.591661E-06	
15.08	0	0	0	0	5.431473E-06	
15.082	0	0	0	0	5.26756E-06	
15.084	0	0	0	0	5.103648E-06	
15.086	0	0	0	0	4.93601E-06	
15.088	0	0	0	0	4.772097E-06	
15.09	0	0	0	0	4.604459E-06	
15.092	0	0	0	0	4.433095E-06	
15.094	0	0	0	0	4.261732E-06	
15.096	0	0	0	0	4.090369E-06	
15.098	0	0	0	0	3.91528E-06	
15.1	0	0	0	0	3.736466E-06	
15.102	0	0	0	0	3.565103E-06	
15.104	0	0	0	0	3.390014E-06	
15.106	0	0	0	0	3.214926E-06	
15.108	0	0	0	0	3.047287E-06	
15.11	0	0	0	0	2.875924E-06	
15.112	0	0	0	0	2.704561E-06	
15.114	0	0	0	0	2.536923E-06	
15.116	0	0	0	0	2.369285E-06	
15.118	0	0	0	0	2.201647E-06	
15.12	0	0	0	0	2.034009E-06	
15.122	0	0	0	0	1.86637E-06	
15.124	0	0	0	0	1.702458E-06	
15.126	0	0	0	0	1.538545E-06	
15.128	0	0	0	0	1.374632E-06	
15.13	0	0	0	0	1.21817E-06	
15.132	0	0	0	0	1.061708E-06	
15.134	0	0	0	0	0	
15.136	0	0	0	0	0	
15.138	0	0	0	0	0	
15.14	0	0	0	0	0	
15.142	0	0	0	0	0	
15.144	0	0	0	0	0	
15.146	0	0	0	0	0	
15.148	0	0	0	0	0	
15.15	0	0	0	0	0	
15.152	0	0	0	0	0	
15.154	0	0	0	0	0	
15.156	0	0	0	0	0	
15.158	0	0	0	0	0	
15.16	0	0	0	0	0	
15.162	0	0	0	0	0	
15.164	0	0	0	0	0	
15.166	0	0	0	0	0	
15.168	0	0	0	0	0	
15.17	0	0	0	0	0	
15.172	0	0	0	0	0	
15.174	0	0	0	0	0	
15.176	0	0	0	0	0	
15.178	0	0	0	0	0	
15.18	0	0	0	0	0	
15.182	0	0	0	0	0	
15.184	0	0	0	0	0	
15.186	0	0	0	0	0	
15.188	0	0	0	0	0	
15.19	0	0	0	0	0	
15.192	0	0	0	0	0	
15.194	0	0	0	0	0	
15.196	0	0	0	0	0	
15.198	0	0	0	0	0	
15.2	0	0	0	0	0	
15.202	0	0	0	0	0	
15.204	0	0	0	0	0	
15.206	0	0	0	0	0	
15.208	0	0	0	0	0	
15.21	0	0	0	0	0	
15.212	0	0	0	0	0	
15.214	0	0	0	0	0	
15.216	0	0	0	0	0	
15.218	0	0	0	0	0	
15.22	0	0	0	0	0	
15.222	0	0	0	0	0	
15.224	0	0	0	0	0	
15.226	0	0	0	0	0	
15.228	0	0	0	0	0	
15.23	0	0	0	0	0	
15.232	0	0	0	0	0	
15.234	0	0	0	0	0	
15.236	0	0	0	0	0	
15.238	0	0	0	0	0	
15.24	0	0	0	0	0	
15.242	0	0	0	0	0	
15.244	0	0	0	0	0	
15.246	0	0	0	0	0	
15.248	0	0	0	0	0	
15.25	0	0	0	0	0	
15.252	0	0	0	0	0	
15.254	0	0	0	0	0	
15.256	0	0	0	0	0	
15.258	0	0	0	0	0	
15.26	0	0	0	0	0	
15.262	0	0	0	0	0	
15.264	0	0	0	0	0	
15.266	0	0	0	0	0	
15.268	0	0	0	0	0	
15.27	0	0	0	0	0	
15.272	0	0	0	0	0	
15.274	0	0	0	0	0	
15.276	0	0	0	0	0	
15.278	0	0	0	0	0	
15.28	0	0	0	0	0	
15.282	0	0	0	0	0	
15.284	0	0	0	0	0	
15.286	0	0	0	0	0	
15.288	0	0	0	0	0	
15.29	0	0	0	0	0	
15.292	0	0	0	0	0	
15.294	0	0	0	0	0	
15.296	0	0	0	0	0	
15.298	0	0	0	0	0	
15.3	0	0	0	0	0	
15.302	0	0	0	0	0	
15.304	0	0	0	0	0	
15.306	0	0	0	0	0	
15.308	0	0	0	0	0	
15.31	0	0	0	0	0	
15.312	0	0	0	0	0	
15.314	0	0	0	0	0	
15.316	0	0	0	0	0	
15.318	0	0	0	0	0	
15.32	0	0	0	0	0	
15.322	0	0	0	0	0	
15.324	0	0	0	0	0	
15.326	0	0	0	0	0	
15.328	0	0	0	0	0	
15.33	0	0	0	0	0	
15.332	0	0	0	0	0	
15.334	0	0	0	0	0	
15.336	0	0	0	0	0	
15.338	0	0	0	0	0	
15.34	0	0	0	0	0	
15.342	0	0	0	0	0	
15.344	0	0	0	0	0	
15.346	0	0	0	0	0	
15.348	0	0	0	0	0	
15.35	0	0	0	0	0	
15.352	0	0	0	0	0	
15.354	0	0	0	0	0	
15.356	0	0	0	0	0	
15.358	0	0	0	0	0	
15.36	0	0	0	0	0	
15.362	0	0	0	0	0	
15.364	0	0	0	0	0	
15.366	0	0	0	0	0	
15.368	0	0	0	0	0	
15.37	0	0	0	0	0	
15.372	0	0	0	0	0	
15.374	0	0	0	0	0	
15.376	0	0	0	0	0	
15.378	0	0	0	0	0	
15.38	0	0	0	0	0	
15.382	0	0	0	0	0	
15.384	0	0	0	0	0	
15.386	0	0	0	0	0	
15.388	0	0	0	0	0	
15.39	0	0	0	0	0	
15.392	0	0	0	0	0	
15.394	0	0	0	0	0	
15.396	0	0	0	0	0	
15.398	0	0	0	0	0	
15.4	0	0	0	0	0	
15.402	0	0	0	0	0	
15.404	0	0	0	0	0	
15.406	0	0	0	0	0	
15.408	0	0	0	0	0	
15.41	0	0	0	0	0	
15.412	0	0	0	0	0	
15.414	0	0	0	0	0	
15.416	0	0	0	0	0	
15.418	0	0	0	0	0	
15.42	0	0	0	0	0	
15.422	0	0	0	0	0	
15.424	0	0	0	0	0	
15.426	0	0	0	0	0	
15.428	0	0	0	0	0	
15.43	0	0	0	0	0	
15.432	0	0	0	0	0	
15.434	0	0	0	0	0	
15.436	0	0	0	0	0	
15.438	0	0	0	0	0	
15.44	0	0	0	0	0	
15.442	0	0	0	0	0	
15.444	0	0	0	0	0	
15.446	0	0	0	0	0	
15.448	0	0	0	0	0	
15.45	0	0	0	0	0	
15.452	0	0	0	0	0	
15.454	0	0	0	0	0	
15.456	0	0	0	0	0	
15.458	0	0	0	0	0	
15.46	0	0	0	0	0	
15.462	0	0	0	0	0	
15.464	0	0	0	0	0	
15.466	0	0	0	0	0	
15.468	0	0	0	0	0	
15.47	0	0	0	0	0	
15.472	0	0	0	0	0	
15.474	0	0	0	0	0	
15.476	0	0	0	0	0	
15.478	0	0	0	0	0	
15.48	0	0	0	0	0	
15.482	0	0	0	0	0	
15.484	0	0	0	0	0	
15.486	0	0	0	0	0	
15.488	0	0	0	0	0	
15.49	0	0	0	0	0	
15.492	0	0	0	0	0	
15.494	0	0	0	0	0	
15.496	0	0	0	0	0	
15.498	0	0	0	0	0	
15.5	0	0	0	0	0	
15.502	0	0	0	0	0	
15.504	0	0	0	0	0	
15.506	0	0	0	0	0	
15.508	0	0	0	0	0	
15.51	0	0	0	0	0	
15.512	0	0	0	0	0	
15.514	0	0	0	0	0	
15.516	0	0	0	0	0	
15.518	0	0	0	0	0	
15.52	0	0	0	0	0	
15.522	0	0	0	0	0	
15.524	0	0	0	0	0	
15.526	0	0	0	0	0	
15.528	0	0	0	0	0	
15.53	0	0	0	0	0	
15.532	0	0	0	0	0	
15.534	0	0	0	0	0	
15.536	0	0	0	0	0	
15.538	0	0	0	0	0	
15.54	0	0	0	0	0	
15.542	0	0	0	0	0	
15.544	0	0	0	0	0	
15.546	0	0	0	0	0	
15.548	0	0	0	0	0	
15.55	0	0	0	0	0	
15.552	0	0	0	0	0	
15.554	0	0	0	0	0	
15.556	0	0	0	0	0	
15.558	0	0	0	0	0	
15.56	0	0	0	0	0	
15.562	0	0	0	0	0	
15.564	0	0	0	0	0	
15.566	0	0	0	0	0	
15.568	0	0	0	0	0	
15.57	0	0	0	0	0	
15.572	0	0	0	0	0	
15.574	0	0	0	0	0	
15.576	0	0	0	0	0	
15.578	0	0	0	0	0	
15.58	0	0	0	0	0	
15.582	0	0	0	0	0	
15.584	0	0	0	0	0	
15.586	0	0	0	0	0	
15.588	0	0	0	0	0	
15.59	0	0	0	0	0	
15.592	0	0	0	0	0	
15.594	0	0	0	0	0	
15.596	0	0	0	0	0	
15.598	0	0	0	0	0	
15.6	0	0	0	0	0	
15.602	0	0	0	0	0	
15.604	0	0	0	0	0	
15.606	0	0	0	0	0	
15.608	0	0	0	0	0	
15.61	0	0	0	0	0	
15.612	0	0	0	0	0	
15.614	0	0	0	0	0	
15.616	0	0	0	0	0	
15.618	0	0	0	0	0	
15.62	0	0	0	0	0	
15.622	0	0	0	0	0	
15.624	0	0	0	0	0	
15.626	0	0	0	0	0	
15.628	0	0	0	0	0	
15.63	0	0	0	0	0	
15.632	0	0	0	0	0	
15.634	0	0	0	0	0	
15.636	0	0	0	0	0	
15.638	0	0	0	0	0	
15.64	0	0	0	0	0	
15.642	0	0	0	0	0	
15.644	0	0	0	0	0	
15.646	0	0	0	0	0	
15.648	0	0	0	0	0	
15.65	0	0	0	0	0	
15.652	0	0	0	0	0	
15.654	0	0	0	0	0	
15.656	0	0	0	0	0	
15.658	0	0	0	0	0	
15.66	0	0	0	0	0	
15.662	0	0	0	0	0	
15.664	0	0	0	0	0	
15.666	0	0	0	0	0	
15.668	0	0	0	0	0	
15.67	0	0	0	0	0	
15.672	0	0	0	0	0	
15.674	0	0	0	0	0	
15.676	0	0	0	0	0	
15.678	0	0	0	0	0	
15.68	0	0	0	0	0	
15.682	0	0	0	0	0	
15.684	0	0	0	0	0	
15.686	0	0	0	0	0	
15.688	0	0	0	0	0	
15.69	0	0	0	0	0	
15.692	0	0	0	0	0	
15.694	0	0	0	0	0	
15.696	0	0	0	0	0	
15.698	0	0	0	0	0	
15.7	0	0	0	0	0	
15.702	0	0	0	0	0	
15.704	0	0	0	0	0	
15.706	0	0	0	0	0	
15.708	0	0	0	0	0	
15.71	0	0	0	0	0	
15.712	0	0	0	0	0	
15.714	0	0	0	0	0	
15.716	0	0	0	0	0	
15.718	0	0	0	0	0	
15.72	0	0	0	0	0	
15.722	0	0	0	0	0	
15.724	0	0	0	0	0	
15.726	0	0	0	0	0	
15.728	0	0	0	0	0	
15.73	0	0	0	0	0	
15.732	0	0	0	0	0	
15.734	0	0	0	0	0	
15.736	0	0	0	0	0	
15.738	0	0	0	0	0	
15.74	0	0	0	0	0	
15.742	0	0	0	0	0	
15.744	0	0	0	0	0	
15.746	0	0	0	0	0	
15.748	0	0	0	0	0	
15.75	0	0	0	0	0	
15.752	0	0	0	0	0	
15.754	0	0	0	0	0	
15.756	0	0	0	0	0	
15.758	0	0	0	0	0	
15.76	0	0	0	0	0	
15.762	0	0	0	0	0	
15.764	0	0	0	0	0	
15.766	0	0	0	0	0	
15.768	0	0	0	0	0	
15.77	0	0	0	0	0	
15.772	0	0	0	0	0	
15.774	0	0	0	0	0	
15.776	0	0	0	0	0	
15.778	0	0	0	0	0	
15.78	0	0	0	0	0	
15.782	0	0	0	0	0	
15.784	0	0	0	0	0	
15.786	0	0	0	0	0	
15.788	0	0	0	0	0	
15.79	0	0	0	0	0	
15.792	0	0	0	0	0	
15.794	0	0	0	0	0	
15.796	0	0	0	0	0	
15.798	0	0	0	0	0	
15.8	0	0	0	0	0	
15.802	0	0	0	0	0	
15.804	0	0	0	0	0	
15.806	0	0	0	0	0	
15.808	0	0	0	0	0	
15.81	0	0	0	0	0	
15.812	0	0	0	0	0	
