Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.772	6E-09	5E-09	8.994921E-09	0	0.9999996	0.8958889	0.5996954	0	6E-09	9.994362E-10	5E-09	0.09954325	0.9999996	0.5996954	
0.7730001	6E-09	5E-09	8.995428E-09	0	0.9999996	0.8962543	0.5997259	0	6E-09	9.994925E-10	5E-09	0.09958385	0.9999996	0.5997259	
0.774	6E-09	5E-09	8.995887E-09	0	0.9999996	0.8965877	0.5997533	0	6E-09	9.995434E-10	5E-09	0.09962089	0.9999996	0.5997533	
0.775	6E-09	5E-09	8.996298E-09	0	0.9999996	0.896892	0.5997779	0	6E-09	9.995891E-10	5E-09	0.09965469	0.9999996	0.5997779	
0.776	6E-09	5E-09	8.996667E-09	0	0.9999996	0.8971694	0.5998002	0	6E-09	9.9963E-10	5E-09	0.09968552	0.9999996	0.5998002	
0.777	6E-09	5E-09	8.997E-09	0	0.9999996	0.8974225	0.5998201	0	6E-09	9.996671E-10	5E-09	0.09971364	0.9999996	0.5998201	
0.7780001	6E-09	5E-09	8.9973E-09	0	0.9999996	0.8976532	0.5998381	0	6E-09	9.997004E-10	5E-09	0.09973928	0.9999996	0.5998381	
0.779	6E-09	5E-09	8.99757E-09	0	0.9999996	0.8978636	0.5998544	0	6E-09	9.997304E-10	5E-09	0.09976265	0.9999996	0.5998544	
0.78	6E-09	5E-09	8.997813E-09	0	0.9999996	0.8980554	0.5998689	0	6E-09	9.997575E-10	5E-09	0.09978396	0.9999996	0.5998689	
0.781	6E-09	5E-09	8.998032E-09	0	0.9999996	0.8982302	0.599882	0	6E-09	9.997817E-10	5E-09	0.09980337	0.9999996	0.599882	
0.7820001	6E-09	5E-09	8.998228E-09	0	0.9999996	0.8983895	0.5998938	0	6E-09	9.998036E-10	5E-09	0.09982108	0.9999996	0.5998938	
0.7830001	6E-09	5E-09	8.998406E-09	0	0.9999996	0.8985347	0.5999044	0	6E-09	9.998232E-10	5E-09	0.09983719	0.9999996	0.5999044	
0.784	6E-09	5E-09	8.998564E-09	0	0.9999996	0.8986669	0.599914	0	6E-09	9.998409E-10	5E-09	0.09985188	0.9999996	0.599914	
0.785	6E-09	5E-09	8.998708E-09	0	0.9999996	0.8987873	0.5999226	0	6E-09	9.99857E-10	5E-09	0.09986527	0.9999996	0.5999226	
