TimeSlice	Time	FB	P	Input	Analog	D	A	Analog_Ie	Analog_Vm
21411	5.35275	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21412	5.353	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21413	5.35325	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21414	5.3535	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21415	5.35375	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21416	5.354	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21417	5.35425	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21418	5.3545	0.297501	0.552487	0	0.968364	0.152466	-0.06804	9.5256e-009	0.0268364
21419	5.35475	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21420	5.355	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21421	5.35525	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21422	5.3555	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21423	5.35575	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21424	5.356	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21425	5.35625	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21426	5.3565	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21427	5.35675	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21428	5.357	0.297501	0.560383	0	0.968141	0.1558	-0.06804	9.5942e-009	0.0268141
21429	5.35725	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21430	5.3575	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21431	5.35775	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21432	5.358	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21433	5.35825	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21434	5.3585	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21435	5.35875	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21436	5.359	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21437	5.35925	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21438	5.3595	0.297501	0.568213	0	0.967923	0.159171	-0.06804	9.5942e-009	0.0267923
21439	5.35975	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21440	5.36	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21441	5.36025	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21442	5.3605	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21443	5.36075	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21444	5.361	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21445	5.36125	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21446	5.3615	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21447	5.36175	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21448	5.362	0.297501	0.575978	0	0.96771	0.16258	-0.06804	9.5942e-009	0.026771
21449	5.36225	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21450	5.3625	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21451	5.36275	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21452	5.363	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21453	5.36325	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21454	5.3635	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21455	5.36375	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21456	5.364	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21457	5.36425	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21458	5.3645	0.297501	0.583678	0	0.967503	0.166025	-0.06804	9.5942e-009	0.0267503
21459	5.36475	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21460	5.365	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21461	5.36525	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21462	5.3655	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21463	5.36575	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21464	5.366	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21465	5.36625	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21466	5.3665	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21467	5.36675	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21468	5.367	0.297501	0.591314	0	0.967301	0.169505	-0.06804	9.5942e-009	0.0267301
21469	5.36725	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21470	5.3675	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21471	5.36775	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21472	5.368	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21473	5.36825	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21474	5.3685	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21475	5.36875	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21476	5.369	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21477	5.36925	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21478	5.3695	0.297501	0.598887	0	0.967104	0.17302	-0.06804	9.5942e-009	0.0267104
21479	5.36975	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21480	5.37	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21481	5.37025	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21482	5.3705	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21483	5.37075	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21484	5.371	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21485	5.37125	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21486	5.3715	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21487	5.37175	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21488	5.372	0.297501	0.606396	0	0.966912	0.176569	-0.06804	9.5942e-009	0.0266912
21489	5.37225	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21490	5.3725	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21491	5.37275	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21492	5.373	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21493	5.37325	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21494	5.3735	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21495	5.37375	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21496	5.374	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21497	5.37425	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21498	5.3745	0.297501	0.613843	0	0.966724	0.180151	-0.06804	9.5942e-009	0.0266724
21499	5.37475	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21500	5.375	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21501	5.37525	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21502	5.3755	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21503	5.37575	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21504	5.376	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21505	5.37625	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21506	5.3765	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21507	5.37675	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21508	5.377	0.297501	0.621227	0	0.966542	0.183765	-0.06804	9.5942e-009	0.0266542
21509	5.37725	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21510	5.3775	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21511	5.37775	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21512	5.378	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21513	5.37825	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21514	5.3785	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21515	5.37875	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21516	5.379	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21517	5.37925	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21518	5.3795	0.297501	0.62855	0	0.966364	0.187411	-0.06804	9.5942e-009	0.0266364
21519	5.37975	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21520	5.38	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21521	5.38025	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21522	5.3805	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21523	5.38075	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21524	5.381	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21525	5.38125	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21526	5.3815	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21527	5.38175	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21528	5.382	0.297501	0.635812	0	0.96619	0.191087	-0.06804	9.5942e-009	0.026619
21529	5.38225	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21530	5.3825	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21531	5.38275	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21532	5.383	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21533	5.38325	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21534	5.3835	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21535	5.38375	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21536	5.384	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21537	5.38425	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21538	5.3845	0.297501	0.643014	0	0.966021	0.194793	-0.06804	9.5942e-009	0.0266021
21539	5.38475	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21540	5.385	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21541	5.38525	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21542	5.3855	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21543	5.38575	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21544	5.386	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21545	5.38625	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21546	5.3865	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21547	5.38675	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21548	5.387	0.297501	0.650156	0	0.965856	0.198528	-0.06804	9.5942e-009	0.0265856
21549	5.38725	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21550	5.3875	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21551	5.38775	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21552	5.388	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21553	5.38825	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21554	5.3885	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21555	5.38875	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21556	5.389	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21557	5.38925	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21558	5.3895	0.297501	0.657238	0	0.965695	0.202292	-0.06804	9.5942e-009	0.0265695
21559	5.38975	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21560	5.39	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21561	5.39025	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21562	5.3905	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21563	5.39075	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21564	5.391	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21565	5.39125	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21566	5.3915	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21567	5.39175	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21568	5.392	0.297501	0.664261	0	0.965538	0.206083	-0.06804	9.5942e-009	0.0265538
21569	5.39225	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21570	5.3925	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21571	5.39275	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21572	5.393	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21573	5.39325	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21574	5.3935	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21575	5.39375	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21576	5.394	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21577	5.39425	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21578	5.3945	0.297501	0.671225	0	0.965385	0.209901	-0.06804	9.5942e-009	0.0265385
21579	5.39475	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21580	5.395	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21581	5.39525	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21582	5.3955	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21583	5.39575	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21584	5.396	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21585	5.39625	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21586	5.3965	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21587	5.39675	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21588	5.397	0.297501	0.678132	0	0.965236	0.213745	-0.06804	9.5942e-009	0.0265236
21589	5.39725	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21590	5.3975	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21591	5.39775	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21592	5.398	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21593	5.39825	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21594	5.3985	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21595	5.39875	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21596	5.399	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21597	5.39925	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21598	5.3995	0.297501	0.684981	0	0.965091	0.217615	-0.06804	9.5942e-009	0.0265091
21599	5.39975	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21600	5.4	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21601	5.40025	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21602	5.4005	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21603	5.40075	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21604	5.401	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21605	5.40125	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21606	5.4015	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21607	5.40175	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21608	5.402	0.297501	0.691772	0	0.964949	0.22151	-0.06804	9.5942e-009	0.0264949
21609	5.40225	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21610	5.4025	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21611	5.40275	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21612	5.403	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21613	5.40325	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21614	5.4035	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21615	5.40375	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21616	5.404	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21617	5.40425	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21618	5.4045	0.297501	0.698508	0	0.964811	0.225429	-0.06804	9.5942e-009	0.0264811
21619	5.40475	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21620	5.405	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21621	5.40525	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21622	5.4055	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21623	5.40575	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21624	5.406	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21625	5.40625	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21626	5.4065	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21627	5.40675	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21628	5.407	0.297501	0.705187	0	0.964676	0.229371	-0.06804	9.5942e-009	0.0264676
21629	5.40725	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21630	5.4075	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21631	5.40775	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21632	5.408	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21633	5.40825	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21634	5.4085	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21635	5.40875	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21636	5.409	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21637	5.40925	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21638	5.4095	0.297501	0.71181	0	0.964544	0.233336	-0.06804	9.5942e-009	0.0264544
21639	5.40975	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21640	5.41	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21641	5.41025	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21642	5.4105	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21643	5.41075	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21644	5.411	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21645	5.41125	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21646	5.4115	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21647	5.41175	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21648	5.412	0.297501	0.718378	0	0.964416	0.237324	-0.06804	9.5942e-009	0.0264416
21649	5.41225	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21650	5.4125	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21651	5.41275	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21652	5.413	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21653	5.41325	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21654	5.4135	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21655	5.41375	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21656	5.414	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21657	5.41425	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21658	5.4145	0.297501	0.724892	0	0.964291	0.241332	-0.06804	9.5942e-009	0.0264291
21659	5.41475	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21660	5.415	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21661	5.41525	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21662	5.4155	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21663	5.41575	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21664	5.416	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21665	5.41625	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21666	5.4165	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21667	5.41675	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21668	5.417	0.297501	0.731351	0	0.96417	0.245362	-0.06804	9.5942e-009	0.026417
21669	5.41725	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21670	5.4175	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21671	5.41775	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21672	5.418	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21673	5.41825	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21674	5.4185	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21675	5.41875	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21676	5.419	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21677	5.41925	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21678	5.4195	0.297501	0.737756	0	0.964051	0.249412	-0.06804	9.5942e-009	0.0264051
21679	5.41975	0.297501	0.744109	0	0.963935	0.253482	-0.06804	9.5942e-009	0.0263935
21680	5.42	0.297501	0.744109	0	0.963935	0.253482	-0.06804	9.5942e-009	0.0263935
21681	5.42025	0.297501	0.744109	0	0.963935	0.253482	-0.06804	9.5942e-009	0.0263935
