Time	A	D	ElbowActualVel	ElbowPos	ElbowSetVel	FB	P	PhysicsStep	RealVsSim	
1.66425	-0.05502174	0.8631982	0	0.9995653	0	1	1	0.000215	1.827486	
1.6645	-0.05506981	0.8631982	0	0.9995653	0	1	1	0.000217	1.82799	
1.66475	-0.0550718	0.8643382	0	0.9995653	0	1	1	0.000217	1.82799	
1.665	-0.05503481	0.8643382	0	0.9995653	0	1	1	0.000213	1.828494	
1.66525	-0.05496481	0.8643382	0	0.9995653	0	1	1	0.000213	1.828494	
1.6655	-0.05486686	0.8643382	0	0.9995653	0	1	1	0.000226	1.828998	
1.66575	-0.05474526	0.8643382	0	0.9995653	0	1	1	0.000226	1.828998	
1.666	-0.05460371	0.8643382	0	0.9995653	0	1	1	0.000223	1.829502	
1.66625	-0.05444539	0.8643382	0	0.9995653	0	1	1	0.000223	1.829502	
1.6665	-0.05427304	0.8643382	0	0.9995653	0	1	1	0.000217	1.830006	
1.66675	-0.05408907	0.8643382	0	0.9995653	0	1	1	0.000217	1.830006	
1.667	-0.05389557	0.8643382	0	0.9995653	0	1	1	0.000213	1.830509	
1.66725	-0.05369437	0.8654687	0	0.9995653	0	1	1	0.000213	1.830509	
1.6675	-0.05348708	0.8654687	0	0.9995653	0	1	1	0.000215	1.831013	
1.66775	0	0.8654687	0	0.9995653	0	1	1	0.000215	1.831013	
1.668	-0.0538563	0.8654687	0	0.9995653	0	1	1	0.000213	1.831516	
1.66825	-0.05430219	0.8654687	0	0.9995653	0	1	1	0.000213	1.831516	
1.6685	-0.05463642	0.8654687	0	0.9995653	0	1	1	0.000227	1.83202	
1.66875	-0.05487798	0.8654687	0	0.9995653	0	1	1	0.000227	1.83202	
1.669	-0.0550422	0.8654687	0	0.9995653	0	1	1	0.000214	1.832523	
1.66925	-0.05514158	0.8654687	0	0.9995653	0	1	1	0.000214	1.832523	
1.6695	-0.0551864	0.8654687	0	0.9995653	0	1	1	0.000218	1.833027	
1.66975	-0.0551852	0.8665898	0	0.9995653	0	1	1	0.000218	1.833027	
1.67	-0.05514508	0.8665898	0	0.9995653	0	1	1	0.000223	1.833531	
1.67025	-0.05507202	0.8665898	0	0.9995653	0	1	1	0.000223	1.833531	
1.6705	-0.05497108	0.8665898	0	0.9995653	0	1	1	0.000216	1.834035	
1.67075	-0.05484657	0.8665898	0	0.9995653	0	1	1	0.000216	1.834035	
1.671	-0.05470217	0.8665898	0	0.9995653	0	1	1	0.000219	1.834539	
1.67125	-0.05454106	0.8665898	0	0.9995653	0	1	1	0.000219	1.834539	
1.6715	-0.054366	0.8665898	0	0.9995653	0	1	1	0.000216	1.837672	
1.67175	-0.05417938	0.8665898	0	0.9995653	0	1	1	0.000216	1.837672	
1.672	-0.05398328	0.8665898	0	0.9995653	0	1	1	0.000256	1.838175	
1.67225	-0.05377954	0.8677016	0	0.9995653	0	1	1	0.000256	1.838175	
1.6725	-0.05356976	0.8677016	0	0.9995653	0	1	1	0.000225	1.838679	
1.67275	-0.05335536	0.8677016	0	0.9995653	0	1	1	0.000225	1.838679	
1.673	0	0.8677016	0	0.9995653	0	1	1	0.000213	1.839183	
1.67325	-0.05372104	0.8677016	0	0.9995653	0	1	1	0.000213	1.839183	
1.6735	-0.05416967	0.8677016	0	0.9995653	0	1	1	0.000201	1.839687	
1.67375	-0.05450692	0.8677016	0	0.9995653	0	1	1	0.000201	1.839687	
1.674	-0.05475165	0.8677016	0	0.9995653	0	1	1	0.000214	1.84019	
1.67425	-0.05491911	0.8677016	0	0.9995653	0	1	1	0.000214	1.84019	
1.6745	-0.05502174	0.8677016	0	0.9995653	0	1	1	0.000213	1.840695	
1.67475	-0.05506981	0.8688041	0	0.9995653	0	1	1	0.000213	1.840695	
1.675	-0.0550718	0.8688041	0	0.9995653	0	1	1	0.000214	1.841198	
1.67525	-0.05503481	0.8688041	0	0.9995653	0	1	1	0.000214	1.841198	
1.6755	-0.05496481	0.8688041	0	0.9995653	0	1	1	0.000213	1.841702	
1.67575	-0.05486686	0.8688041	0	0.9995653	0	1	1	0.000213	1.841702	
1.676	-0.05474526	0.8688041	0	0.9995653	0	1	1	0.000213	1.842206	
1.67625	-0.05460371	0.8688041	0	0.9995653	0	1	1	0.000213	1.842206	
1.6765	-0.05444539	0.8688041	0	0.9995653	0	1	1	0.000223	1.842709	
1.67675	-0.05427304	0.8688041	0	0.9995653	0	1	1	0.000223	1.842709	
1.677	-0.05408907	0.8688041	0	0.9995653	0	1	1	0.000213	1.843213	
1.67725	-0.05389557	0.8698974	0	0.9995653	0	1	1	0.000213	1.843213	
1.6775	-0.05369437	0.8698974	0	0.9995653	0	1	1	0.000213	1.843716	
1.67775	-0.05348708	0.8698974	0	0.9995653	0	1	1	0.000213	1.843716	
1.678	0	0.8698974	0	0.9995653	0	1	1	0.000213	1.84422	
1.67825	-0.0538563	0.8698974	0	0.9995653	0	1	1	0.000213	1.84422	
1.6785	-0.05430219	0.8698974	0	0.9995653	0	1	1	0.000213	1.844724	
1.67875	-0.05463642	0.8698974	0	0.9995653	0	1	1	0.000213	1.844724	
1.679	-0.05487798	0.8698974	0	0.9995653	0	1	1	0.000223	1.845228	
1.67925	-0.0550422	0.8698974	0	0.9995653	0	1	1	0.000223	1.845228	
1.6795	-0.05514158	0.8698974	0	0.9995653	0	1	1	0.000223	1.845732	
1.67975	-0.0551864	0.8709816	0	0.9995653	0	1	1	0.000223	1.845732	
1.68	-0.0551852	0.8709816	0	0.9995653	0	1	1	0.000213	1.846236	
1.68025	-0.05514508	0.8709816	0	0.9995653	0	1	1	0.000213	1.846236	
1.6805	-0.05507202	0.8709816	0	0.9995653	0	1	1	0.000213	1.84674	
1.68075	-0.05497108	0.8709816	0	0.9995653	0	1	1	0.000213	1.84674	
1.681	-0.05484657	0.8709816	0	0.9995653	0	1	1	0.000214	1.847243	
1.68125	-0.05470217	0.8709816	0	0.9995653	0	1	1	0.000214	1.847243	
1.6815	-0.05454106	0.8709816	0	0.9995653	0	1	1	0.000213	1.847747	
1.68175	-0.054366	0.8709816	0	0.9995653	0	1	1	0.000213	1.847747	
1.682	-0.05417938	0.8709816	0	0.9995653	0	1	1	0.000213	1.848251	
1.68225	-0.05398328	0.8720567	0	0.9995653	0	1	1	0.000213	1.848251	
1.6825	-0.05377954	0.8720567	0	0.9995653	0	1	1	0.000213	1.848754	
1.68275	-0.05356976	0.8720567	0	0.9995653	0	1	1	0.000213	1.848754	
1.683	-0.05335536	0.8720567	0	0.9995653	0	1	1	0.000213	1.849258	
1.68325	0	0.8720567	0	0.9995653	0	1	1	0.000213	1.849258	
1.6835	-0.05372104	0.8720567	0	0.9995653	0	1	1	0.000223	1.849761	
1.68375	-0.05416967	0.8720567	0	0.9995653	0	1	1	0.000223	1.849761	
1.684	-0.05450692	0.8720567	0	0.9995653	0	1	1	0.000213	1.850265	
1.68425	-0.05475165	0.8720567	0	0.9995653	0	1	1	0.000213	1.850265	
1.6845	-0.05491911	0.8720567	0	0.9995653	0	1	1	0.000213	1.850769	
1.68475	-0.05502174	0.8731229	0	0.9995653	0	1	1	0.000213	1.850769	
1.685	-0.05506981	0.8731229	0	0.9995653	0	1	1	0.000213	1.851273	
1.68525	-0.0550718	0.8731229	0	0.9995653	0	1	1	0.000213	1.851273	
1.6855	-0.05503481	0.8731229	0	0.9995653	0	1	1	0.000213	1.851776	
1.68575	-0.05496481	0.8731229	0	0.9995653	0	1	1	0.000213	1.851776	
1.686	-0.05486686	0.8731229	0	0.9995653	0	1	1	0.000223	1.852279	
1.68625	-0.05474526	0.8731229	0	0.9995653	0	1	1	0.000223	1.852279	
1.6865	-0.05460371	0.8731229	0	0.9995653	0	1	1	0.000223	1.852783	
1.68675	-0.05444539	0.8731229	0	0.9995653	0	1	1	0.000223	1.852783	
1.687	-0.05427304	0.8731229	0	0.9995653	0	1	1	0.000214	1.853286	
1.68725	-0.05408907	0.8741802	0	0.9995653	0	1	1	0.000214	1.853286	
1.6875	-0.05389557	0.8741802	0	0.9995653	0	1	1	0.000213	1.85379	
1.68775	-0.05369437	0.8741802	0	0.9995653	0	1	1	0.000213	1.85379	
1.688	-0.05348708	0.8741802	0	0.9995653	0	1	1	0.000213	1.854293	
1.68825	0	0.8741802	0	0.9995653	0	1	1	0.000213	1.854293	
1.6885	-0.0538563	0.8741802	0	0.9995653	0	1	1	0.000213	1.854797	
1.68875	-0.05430219	0.8741802	0	0.9995653	0	1	1	0.000213	1.854797	
1.689	-0.05463642	0.8741802	0	0.9995653	0	1	1	0.000213	1.855301	
1.68925	-0.05487798	0.8741802	0	0.9995653	0	1	1	0.000213	1.855301	
1.6895	-0.0550422	0.8741802	0	0.9995653	0	1	1	0.000213	1.855805	
1.68975	-0.05514158	0.8752287	0	0.9995653	0	1	1	0.000213	1.855805	
1.69	-0.0551864	0.8752287	0	0.9995653	0	1	1	0.000213	1.856309	
1.69025	-0.0551852	0.8752287	0	0.9995653	0	1	1	0.000213	1.856309	
1.6905	-0.05514508	0.8752287	0	0.9995653	0	1	1	0.000223	1.856813	
1.69075	-0.05507202	0.8752287	0	0.9995653	0	1	1	0.000223	1.856813	
1.691	-0.05497108	0.8752287	0	0.9995653	0	1	1	0.000214	1.857316	
1.69125	-0.05484657	0.8752287	0	0.9995653	0	1	1	0.000214	1.857316	
1.6915	-0.05470217	0.8752287	0	0.9995653	0	1	1	0.000213	1.85782	
1.69175	-0.05454106	0.8752287	0	0.9995653	0	1	1	0.000213	1.85782	
1.692	-0.054366	0.8752287	0	0.9995653	0	1	1	0.000213	1.858324	
1.69225	-0.05417938	0.8762684	0	0.9995653	0	1	1	0.000213	1.858324	
1.6925	-0.05398328	0.8762684	0	0.9995653	0	1	1	0.000213	1.858827	
1.69275	-0.05377954	0.8762684	0	0.9995653	0	1	1	0.000213	1.858827	
1.693	-0.05356976	0.8762684	0	0.9995653	0	1	1	0.000223	1.859331	
1.69325	-0.05335536	0.8762684	0	0.9995653	0	1	1	0.000223	1.859331	
1.6935	0	0.8762684	0	0.9995653	0	1	1	0.000223	1.859834	
1.69375	-0.05372104	0.8762684	0	0.9995653	0	1	1	0.000223	1.859834	
1.694	-0.05416967	0.8762684	0	0.9995653	0	1	1	0.000213	1.860338	
1.69425	-0.05450692	0.8762684	0	0.9995653	0	1	1	0.000213	1.860338	
1.6945	-0.05475165	0.8762684	0	0.9995653	0	1	1	0.000214	1.860842	
1.69475	-0.05491911	0.8772995	0	0.9995653	0	1	1	0.000214	1.860842	
1.695	-0.05502174	0.8772995	0	0.9995653	0	1	1	0.000214	1.861346	
1.69525	-0.05506981	0.8772995	0	0.9995653	0	1	1	0.000214	1.861346	
1.6955	-0.0550718	0.8772995	0	0.9995653	0	1	1	0.000213	1.86185	
1.69575	-0.05503481	0.8772995	0	0.9995653	0	1	1	0.000213	1.86185	
1.696	-0.05496481	0.8772995	0	0.9995653	0	1	1	0.000213	1.862354	
1.69625	-0.05486686	0.8772995	0	0.9995653	0	1	1	0.000213	1.862354	
1.6965	-0.05474526	0.8772995	0	0.9995653	0	1	1	0.000214	1.862858	
1.69675	-0.05460371	0.8772995	0	0.9995653	0	1	1	0.000214	1.862858	
1.697	-0.05444539	0.8772995	0	0.9995653	0	1	1	0.000216	1.863361	
1.69725	-0.05427304	0.8783221	0	0.9995653	0	1	1	0.000216	1.863361	
1.6975	-0.05408907	0.8783221	0	0.9995653	0	1	1	0.000229	1.863865	
1.69775	-0.05389557	0.8783221	0	0.9995653	0	1	1	0.000229	1.863865	
1.698	-0.05369437	0.8783221	0	0.9995653	0	1	1	0.0002	1.864368	
1.69825	-0.05348708	0.8783221	0	0.9995653	0	1	1	0.0002	1.864368	
1.6985	0	0.8783221	0	0.9995653	0	1	1	0.0002	1.864871	
1.69875	-0.0538563	0.8783221	0	0.9995653	0	1	1	0.0002	1.864871	
1.699	-0.05430219	0.8783221	0	0.9995653	0	1	1	0.000214	1.865375	
1.69925	-0.05463642	0.8783221	0	0.9995653	0	1	1	0.000214	1.865375	
1.6995	-0.05487798	0.8783221	0	0.9995653	0	1	1	0.000213	1.865879	
1.69975	-0.0550422	0.879336	0	0.9995653	0	1	1	0.000213	1.865879	
1.7	-0.05514158	0.879336	0	0.9995653	0	1	1	0.000223	1.866382	
1.70025	-0.0551864	0.879336	0	0.9995653	0	1	1	0.000223	1.866382	
1.7005	-0.0551852	0.879336	0	0.9995653	0	1	1	0.000224	1.866886	
1.70075	-0.05514508	0.879336	0	0.9995653	0	1	1	0.000224	1.866886	
1.701	-0.05507202	0.879336	0	0.9995653	0	1	1	0.000213	1.867389	
1.70125	-0.05497108	0.879336	0	0.9995653	0	1	1	0.000213	1.867389	
1.7015	-0.05484657	0.879336	0	0.9995653	0	1	1	0.000214	1.867893	
1.70175	-0.05470217	0.879336	0	0.9995653	0	1	1	0.000214	1.867893	
1.702	-0.05454106	0.879336	0	0.9995653	0	1	1	0.000213	1.868397	
1.70225	-0.054366	0.8803415	0	0.9995653	0	1	1	0.000213	1.868397	
1.7025	-0.05417938	0.8803415	0	0.9995653	0	1	1	0.000214	1.8689	
1.70275	-0.05398328	0.8803415	0	0.9995653	0	1	1	0.000214	1.8689	
1.703	-0.05377954	0.8803415	0	0.9995653	0	1	1	0.000213	1.869404	
1.70325	-0.05356976	0.8803415	0	0.9995653	0	1	1	0.000213	1.869404	
1.7035	-0.05335536	0.8803415	0	0.9995653	0	1	1	0.000214	1.869908	
1.70375	0	0.8803415	0	0.9995653	0	1	1	0.000214	1.869908	
1.704	-0.05372104	0.8803415	0	0.9995653	0	1	1	0.000223	1.870412	
1.70425	-0.05416967	0.8803415	0	0.9995653	0	1	1	0.000223	1.870412	
1.7045	-0.05450692	0.8803415	0	0.9995653	0	1	1	0.000214	1.870916	
1.70475	-0.05475165	0.8813387	0	0.9995653	0	1	1	0.000214	1.870916	
1.705	-0.05491911	0.8813387	0	0.9995653	0	1	1	0.000214	1.873814	
1.70525	-0.05502174	0.8813387	0	0.9995653	0	1	1	0.000214	1.873814	
1.7055	-0.05506981	0.8813387	0	0.9995653	0	1	1	0.000233	1.874317	
1.70575	-0.0550718	0.8813387	0	0.9995653	0	1	1	0.000233	1.874317	
1.706	-0.05503481	0.8813387	0	0.9995653	0	1	1	0.000227	1.87482	
1.70625	-0.05496481	0.8813387	0	0.9995653	0	1	1	0.000227	1.87482	
1.7065	-0.05486686	0.8813387	0	0.9995653	0	1	1	0.000214	1.875324	
1.70675	-0.05474526	0.8813387	0	0.9995653	0	1	1	0.000214	1.875324	
1.707	-0.05460371	0.8813387	0	0.9995653	0	1	1	0.000213	1.875828	
1.70725	-0.05444539	0.8823276	0	0.9995653	0	1	1	0.000213	1.875828	
1.7075	-0.05427304	0.8823276	0	0.9995653	0	1	1	0.000214	1.876332	
1.70775	-0.05408907	0.8823276	0	0.9995653	0	1	1	0.000214	1.876332	
1.708	-0.05389557	0.8823276	0	0.9995653	0	1	1	0.000213	1.876835	
1.70825	-0.05369437	0.8823276	0	0.9995653	0	1	1	0.000213	1.876835	
1.7085	-0.05348708	0.8823276	0	0.9995653	0	1	1	0.000214	1.877338	
1.70875	0	0.8823276	0	0.9995653	0	1	1	0.000214	1.877338	
1.709	-0.0538563	0.8823276	0	0.9995653	0	1	1	0.000213	1.877842	
1.70925	-0.05430219	0.8823276	0	0.9995653	0	1	1	0.000213	1.877842	
1.7095	-0.05463642	0.8823276	0	0.9995653	0	1	1	0.000223	1.878346	
1.70975	-0.05487798	0.8833081	0	0.9995653	0	1	1	0.000223	1.878346	
1.71	-0.0550422	0.8833081	0	0.9995653	0	1	1	0.000214	1.87885	
1.71025	-0.05514158	0.8833081	0	0.9995653	0	1	1	0.000214	1.87885	
1.7105	-0.0551864	0.8833081	0	0.9995653	0	1	1	0.000213	1.879355	
1.71075	-0.0551852	0.8833081	0	0.9995653	0	1	1	0.000213	1.879355	
1.711	-0.05514508	0.8833081	0	0.9995653	0	1	1	0.000213	1.879858	
1.71125	-0.05507202	0.8833081	0	0.9995653	0	1	1	0.000213	1.879858	
1.7115	-0.05497108	0.8833081	0	0.9995653	0	1	1	0.000223	1.880361	
1.71175	-0.05484657	0.8833081	0	0.9995653	0	1	1	0.000223	1.880361	
1.712	-0.05470217	0.8833081	0	0.9995653	0	1	1	0.000213	1.880865	
1.71225	-0.05454106	0.8842806	0	0.9995653	0	1	1	0.000213	1.880865	
1.7125	-0.054366	0.8842806	0	0.9995653	0	1	1	0.00022	1.881368	
1.71275	-0.05417938	0.8842806	0	0.9995653	0	1	1	0.00022	1.881368	
1.713	-0.05398328	0.8842806	0	0.9995653	0	1	1	0.000201	1.881871	
1.71325	-0.05377954	0.8842806	0	0.9995653	0	1	1	0.000201	1.881871	
1.7135	-0.05356976	0.8842806	0	0.9995653	0	1	1	0.000213	1.882375	
1.71375	-0.05335536	0.8842806	0	0.9995653	0	1	1	0.000213	1.882375	
1.714	0	0.8842806	0	0.9995653	0	1	1	0.000213	1.882879	
1.71425	-0.05372104	0.8842806	0	0.9995653	0	1	1	0.000213	1.882879	
1.7145	-0.05416967	0.8842806	0	0.9995653	0	1	1	0.000213	1.883383	
1.71475	-0.05450692	0.8852449	0	0.9995653	0	1	1	0.000213	1.883383	
1.715	-0.05475165	0.8852449	0	0.9995653	0	1	1	0.000224	1.883887	
1.71525	-0.05491911	0.8852449	0	0.9995653	0	1	1	0.000224	1.883887	
1.7155	-0.05502174	0.8852449	0	0.9995653	0	1	1	0.000213	1.88439	
1.71575	-0.05506981	0.8852449	0	0.9995653	0	1	1	0.000213	1.88439	
1.716	-0.0550718	0.8852449	0	0.9995653	0	1	1	0.000213	1.884894	
1.71625	-0.05503481	0.8852449	0	0.9995653	0	1	1	0.000213	1.884894	
1.7165	-0.05496481	0.8852449	0	0.9995653	0	1	1	0.000213	1.885397	
1.71675	-0.05486686	0.8852449	0	0.9995653	0	1	1	0.000213	1.885397	
1.717	-0.05474526	0.8852449	0	0.9995653	0	1	1	0.000223	1.885901	
1.71725	-0.05460371	0.8862012	0	0.9995653	0	1	1	0.000223	1.885901	
1.7175	-0.05444539	0.8862012	0	0.9995653	0	1	1	0.000214	1.886404	
1.71775	-0.05427304	0.8862012	0	0.9995653	0	1	1	0.000214	1.886404	
1.718	-0.05408907	0.8862012	0	0.9995653	0	1	1	0.000214	1.886909	
1.71825	-0.05389557	0.8862012	0	0.9995653	0	1	1	0.000214	1.886909	
1.7185	-0.05369437	0.8862012	0	0.9995653	0	1	1	0.000213	1.887412	
1.71875	-0.05348708	0.8862012	0	0.9995653	0	1	1	0.000213	1.887412	
1.719	0	0.8862012	0	0.9995653	0	1	1	0.000214	1.887916	
1.71925	-0.0538563	0.8862012	0	0.9995653	0	1	1	0.000214	1.887916	
1.7195	-0.05430219	0.8862012	0	0.9995653	0	1	1	0.000213	1.88842	
1.71975	-0.05463642	0.8871495	0	0.9995653	0	1	1	0.000213	1.88842	
1.72	-0.05487798	0.8871495	0	0.9995653	0	1	1	0.000214	1.888924	
1.72025	-0.0550422	0.8871495	0	0.9995653	0	1	1	0.000214	1.888924	
1.7205	-0.05514158	0.8871495	0	0.9995653	0	1	1	0.000224	1.889427	
1.72075	-0.0551864	0.8871495	0	0.9995653	0	1	1	0.000224	1.889427	
1.721	-0.0551852	0.8871495	0	0.9995653	0	1	1	0.000214	1.88993	
1.72125	-0.05514508	0.8871495	0	0.9995653	0	1	1	0.000214	1.88993	
1.7215	-0.05507202	0.8871495	0	0.9995653	0	1	1	0.000213	1.890434	
1.72175	-0.05497108	0.8871495	0	0.9995653	0	1	1	0.000213	1.890434	
1.722	-0.05484657	0.8871495	0	0.9995653	0	1	1	0.000214	1.890938	
1.72225	-0.05470217	0.8880899	0	0.9995653	0	1	1	0.000214	1.890938	
1.7225	-0.05454106	0.8880899	0	0.9995653	0	1	1	0.000223	1.891441	
1.72275	-0.054366	0.8880899	0	0.9995653	0	1	1	0.000223	1.891441	
1.723	-0.05417938	0.8880899	0	0.9995653	0	1	1	0.000214	1.891946	
1.72325	-0.05398328	0.8880899	0	0.9995653	0	1	1	0.000214	1.891946	
1.7235	-0.05377954	0.8880899	0	0.9995653	0	1	1	0.000213	1.89245	
1.72375	-0.05356976	0.8880899	0	0.9995653	0	1	1	0.000213	1.89245	
1.724	-0.05335536	0.8880899	0	0.9995653	0	1	1	0.000214	1.892953	
1.72425	0	0.8880899	0	0.9995653	0	1	1	0.000214	1.892953	
1.7245	-0.05372104	0.8880899	0	0.9995653	0	1	1	0.000213	1.893457	
1.72475	-0.05416967	0.8890225	0	0.9995653	0	1	1	0.000213	1.893457	
1.725	-0.05450692	0.8890225	0	0.9995653	0	1	1	0.000217	1.893961	
1.72525	-0.05475165	0.8890225	0	0.9995653	0	1	1	0.000217	1.893961	
1.7255	-0.05491911	0.8890225	0	0.9995653	0	1	1	0.000213	1.894464	
1.72575	-0.05502174	0.8890225	0	0.9995653	0	1	1	0.000213	1.894464	
1.726	-0.05506981	0.8890225	0	0.9995653	0	1	1	0.000226	1.894968	
1.72625	-0.0550718	0.8890225	0	0.9995653	0	1	1	0.000226	1.894968	
1.7265	-0.05503481	0.8890225	0	0.9995653	0	1	1	0.000214	1.895471	
1.72675	-0.05496481	0.8890225	0	0.9995653	0	1	1	0.000214	1.895471	
1.727	-0.05486686	0.8890225	0	0.9995653	0	1	1	0.000219	1.895974	
1.72725	-0.05474526	0.8899474	0	0.9995653	0	1	1	0.000219	1.895974	
1.7275	-0.05460371	0.8899474	0	0.9995653	0	1	1	0.000213	1.896478	
1.72775	-0.05444539	0.8899474	0	0.9995653	0	1	1	0.000213	1.896478	
1.728	-0.05427304	0.8899474	0	0.9995653	0	1	1	0.000227	1.896981	
1.72825	-0.05408907	0.8899474	0	0.9995653	0	1	1	0.000227	1.896981	
1.7285	-0.05389557	0.8899474	0	0.9995653	0	1	1	0.000213	1.897485	
1.72875	-0.05369437	0.8899474	0	0.9995653	0	1	1	0.000213	1.897485	
1.729	-0.05348708	0.8899474	0	0.9995653	0	1	1	0.000216	1.897988	
1.72925	0	0.8899474	0	0.9995653	0	1	1	0.000216	1.897988	
1.7295	-0.0538563	0.8899474	0	0.9995653	0	1	1	0.000213	1.898492	
1.72975	-0.05430219	0.8908644	0	0.9995653	0	1	1	0.000213	1.898492	
1.73	-0.05463642	0.8908644	0	0.9995653	0	1	1	0.000216	1.898996	
1.73025	-0.05487798	0.8908644	0	0.9995653	0	1	1	0.000216	1.898996	
1.7305	-0.0550422	0.8908644	0	0.9995653	0	1	1	0.000212	1.899499	
1.73075	-0.05514158	0.8908644	0	0.9995653	0	1	1	0.000212	1.899499	
1.731	-0.0551864	0.8908644	0	0.9995653	0	1	1	0.000216	1.900004	
1.73125	-0.0551852	0.8908644	0	0.9995653	0	1	1	0.000216	1.900004	
1.7315	-0.05514508	0.8908644	0	0.9995653	0	1	1	0.000223	1.900508	
1.73175	-0.05507202	0.8908644	0	0.9995653	0	1	1	0.000223	1.900508	
1.732	-0.05497108	0.8908644	0	0.9995653	0	1	1	0.000216	1.901012	
1.73225	-0.05484657	0.8917739	0	0.9995653	0	1	1	0.000216	1.901012	
1.7325	-0.05470217	0.8917739	0	0.9995653	0	1	1	0.000213	1.901516	
1.73275	-0.05454106	0.8917739	0	0.9995653	0	1	1	0.000213	1.901516	
1.733	-0.054366	0.8917739	0	0.9995653	0	1	1	0.000219	1.90202	
1.73325	-0.05417938	0.8917739	0	0.9995653	0	1	1	0.000219	1.90202	
1.7335	-0.05398328	0.8917739	0	0.9995653	0	1	1	0.000223	1.902523	
1.73375	-0.05377954	0.8917739	0	0.9995653	0	1	1	0.000223	1.902523	
1.734	-0.05356976	0.8917739	0	0.9995653	0	1	1	0.000215	1.903026	
1.73425	-0.05335536	0.8917739	0	0.9995653	0	1	1	0.000215	1.903026	
1.7345	0	0.8917739	0	0.9995653	0	1	1	0.000214	1.90353	
1.73475	-0.05372104	0.8926758	0	0.9995653	0	1	1	0.000214	1.90353	
1.735	-0.05416967	0.8926758	0	0.9995653	0	1	1	0.000216	1.904034	
1.73525	-0.05450692	0.8926758	0	0.9995653	0	1	1	0.000216	1.904034	
1.7355	-0.05475165	0.8926758	0	0.9995653	0	1	1	0.000213	1.904538	
1.73575	-0.05491911	0.8926758	0	0.9995653	0	1	1	0.000213	1.904538	
1.736	-0.05502174	0.8926758	0	0.9995653	0	1	1	0.000215	1.905041	
1.73625	-0.05506981	0.8926758	0	0.9995653	0	1	1	0.000215	1.905041	
1.7365	-0.0550718	0.8926758	0	0.9995653	0	1	1	0.000202	1.905545	
1.73675	-0.05503481	0.8926758	0	0.9995653	0	1	1	0.000202	1.905545	
1.737	-0.05496481	0.8926758	0	0.9995653	0	1	1	0.00025	1.906048	
1.73725	-0.05486686	0.8935702	0	0.9995653	0	1	1	0.00025	1.906048	
1.7375	-0.05474526	0.8935702	0	0.9995653	0	1	1	0.000214	1.906551	
1.73775	-0.05460371	0.8935702	0	0.9995653	0	1	1	0.000214	1.906551	
1.738	-0.05444539	0.8935702	0	0.9995653	0	1	1	0.000219	1.907055	
1.73825	-0.05427304	0.8935702	0	0.9995653	0	1	1	0.000219	1.907055	
1.7385	-0.05408907	0.8935702	0	0.9995653	0	1	1	0.000213	1.910367	
1.73875	-0.05389557	0.8935702	0	0.9995653	0	1	1	0.000213	1.910367	
1.739	-0.05369437	0.8935702	0	0.9995653	0	1	1	0.000251	1.910871	
1.73925	-0.05348708	0.8935702	0	0.9995653	0	1	1	0.000251	1.910871	
1.7395	0	0.8935702	0	0.9995653	0	1	1	0.000216	1.911374	
1.73975	-0.0538563	0.8944571	0	0.9995653	0	1	1	0.000216	1.911374	
1.74	-0.05430219	0.8944571	0	0.9995653	0	1	1	0.000214	1.911878	
1.74025	-0.05463642	0.8944571	0	0.9995653	0	1	1	0.000214	1.911878	
1.7405	-0.05487798	0.8944571	0	0.9995653	0	1	1	0.000213	1.912382	
1.74075	-0.0550422	0.8944571	0	0.9995653	0	1	1	0.000213	1.912382	
1.741	-0.05514158	0.8944571	0	0.9995653	0	1	1	0.000214	1.912885	
1.74125	-0.0551864	0.8944571	0	0.9995653	0	1	1	0.000214	1.912885	
1.7415	-0.0551852	0.8944571	0	0.9995653	0	1	1	0.000213	1.91339	
1.74175	-0.05514508	0.8944571	0	0.9995653	0	1	1	0.000213	1.91339	
1.742	-0.05507202	0.8944571	0	0.9995653	0	1	1	0.000213	1.913893	
1.74225	-0.05497108	0.8953366	0	0.9995653	0	1	1	0.000213	1.913893	
1.7425	-0.05484657	0.8953366	0	0.9995653	0	1	1	0.000224	1.914397	
1.74275	-0.05470217	0.8953366	0	0.9995653	0	1	1	0.000224	1.914397	
1.743	-0.05454106	0.8953366	0	0.9995653	0	1	1	0.000214	1.914901	
1.74325	-0.054366	0.8953366	0	0.9995653	0	1	1	0.000214	1.914901	
1.7435	-0.05417938	0.8953366	0	0.9995653	0	1	1	0.000213	1.915405	
1.74375	-0.05398328	0.8953366	0	0.9995653	0	1	1	0.000213	1.915405	
1.744	-0.05377954	0.8953366	0	0.9995653	0	1	1	0.000217	1.915909	
1.74425	-0.05356976	0.8953366	0	0.9995653	0	1	1	0.000217	1.915909	
1.7445	-0.05335536	0.8953366	0	0.9995653	0	1	1	0.000224	1.916411	
1.74475	0	0.8962088	0	0.9995653	0	1	1	0.000224	1.916411	
1.745	-0.05372104	0.8962088	0	0.9995653	0	1	1	0.000214	1.916915	
1.74525	-0.05416967	0.8962088	0	0.9995653	0	1	1	0.000214	1.916915	
1.7455	-0.05450692	0.8962088	0	0.9995653	0	1	1	0.000214	1.917419	
1.74575	-0.05475165	0.8962088	0	0.9995653	0	1	1	0.000214	1.917419	
1.746	-0.05491911	0.8962088	0	0.9995653	0	1	1	0.000214	1.917922	
