Time	X Force	Tension	Length	Velocity	Acceleration	Potential Energy	Damping Force	Spring Tension	
3.072	-0.04530341	0.04570958	4.03596	-0.04053115	0	0.006465679	0.4053116	-0.359602	
3.073	-0.04570872	0.04611489	4.03592	-0.04053115	0	0.006451112	0.4053116	-0.3591967	
3.074	-0.04611403	0.0465202	4.035879	-0.04053115	0	0.006436562	0.4053116	-0.3587914	
3.075	-0.04651935	0.04692551	4.035839	-0.04053115	0	0.006422027	0.4053116	-0.358386	
3.076	-0.04692466	0.04255769	4.035799	-0.04005432	0.4768371	0.006407681	0.4005432	-0.3579855	
3.077	-0.04255683	0.04773137	4.035758	-0.04053115	-0.4768371	0.006393179	0.4053116	-0.3575802	
3.078	-0.04773051	0.04336354	4.035718	-0.04005432	0.4768371	0.006378865	0.4005432	-0.3571796	
3.079	-0.04336268	0.04376408	4.035678	-0.04005432	0	0.006364566	0.4005432	-0.3567791	
3.08	-0.04376323	0.04893777	4.035637	-0.04053115	-0.4768371	0.006350114	0.4053116	-0.3563738	
3.081	-0.04893691	0.04456994	4.035597	-0.04005432	0.4768371	0.006335848	0.4005432	-0.3559732	
3.082	-0.04456908	0.04497048	4.035557	-0.04005432	0	0.006321597	0.4005432	-0.3555727	
3.083	-0.04496963	0.04537103	4.035517	-0.04005432	0	0.006307363	0.4005432	-0.3551722	
3.084	-0.04537017	0.04099843	4.035478	-0.03957748	0.4768371	0.006293314	0.3957748	-0.3547764	
3.085	-0.04099757	0.04616734	4.035438	-0.04005432	-0.4768371	0.006279112	0.4005432	-0.3543758	
3.086	-0.04616649	0.04656789	4.035398	-0.04005432	0	0.006264925	0.4005432	-0.3539753	
3.087	-0.04656703	0.04219529	4.035358	-0.03957748	0.4768371	0.006250924	0.3957748	-0.3535795	
3.088	-0.04219443	0.04736421	4.035318	-0.04005432	-0.4768371	0.00623677	0.4005432	-0.353179	
3.089	-0.04736335	0.04299161	4.035278	-0.03957748	0.4768371	0.006222799	0.3957748	-0.3527832	
3.09	-0.04299075	0.04816052	4.035238	-0.04005432	-0.4768371	0.006208677	0.4005432	-0.3523827	
3.091	-0.04815967	0.04378793	4.035199	-0.03957748	0.4768371	0.006194738	0.3957748	-0.3519869	
3.092	-0.04378707	0.0441837	4.035159	-0.03957748	0	0.006180815	0.3957748	-0.3515911	
3.093	-0.04418284	0.04457948	4.03512	-0.03957748	0	0.006166908	0.3957748	-0.3511953	
3.094	-0.04457862	0.04497525	4.03508	-0.03957748	0	0.006153016	0.3957748	-0.3507996	
3.095	-0.04497439	0.04059792	4.035041	-0.03910065	0.4768334	0.006139308	0.3910065	-0.3504086	
3.096	-0.04059706	0.04576203	4.035001	-0.03957748	-0.4768334	0.006125447	0.3957748	-0.3500128	
3.097	-0.04576118	0.04615781	4.034962	-0.03957748	0	0.006111602	0.3957748	-0.349617	
3.098	-0.04615695	0.04178047	4.034923	-0.03910065	0.4768334	0.00609794	0.3910065	-0.349226	
3.099	-0.04177961	0.04694459	4.034883	-0.03957748	-0.4768334	0.006084126	0.3957748	-0.3488302	
3.1	-0.04694373	0.04256725	4.034844	-0.03910065	0.4768334	0.006070494	0.3910065	-0.3484392	
3.101	-0.0425664	0.04295826	4.034805	-0.03910065	0	0.006056878	0.3910065	-0.3480482	
3.102	-0.0429574	0.04334927	4.034766	-0.03910065	0	0.006043277	0.3910065	-0.3476572	
3.103	-0.04334841	0.04851338	4.034726	-0.03957748	-0.4768334	0.006029525	0.3957748	-0.3472614	
3.104	-0.04851253	0.04413605	4.034687	-0.03910065	0.4768334	0.006015955	0.3910065	-0.3468704	
3.105	-0.04413519	0.03975391	4.034648	-0.03862381	0.4768371	0.006002564	0.3862381	-0.3464842	
3.106	-0.03975306	0.04491329	4.034609	-0.03910065	-0.4768371	0.005989024	0.3910065	-0.3460932	
3.107	-0.04491244	0.0453043	4.03457	-0.03910065	0	0.0059755	0.3910065	-0.3457022	
3.108	-0.04530344	0.04092216	4.034532	-0.03862381	0.4768371	0.005962155	0.3862381	-0.3453159	
3.109	-0.04092131	0.04608154	4.034492	-0.03910065	-0.4768371	0.00594866	0.3910065	-0.3449249	
3.11	-0.04608069	0.04169941	4.034454	-0.03862381	0.4768371	0.005935345	0.3862381	-0.3445387	
3.111	-0.04169855	0.04685879	4.034415	-0.03910065	-0.4768371	0.005921881	0.3910065	-0.3441477	
3.112	-0.04685793	0.04247665	4.034376	-0.03862381	0.4768371	0.005908596	0.3862381	-0.3437614	
3.113	-0.0424758	0.04286289	4.034338	-0.03862381	0	0.005895326	0.3862381	-0.3433752	
3.114	-0.04286204	0.04324913	4.034299	-0.03862381	0	0.005882072	0.3862381	-0.342989	
3.115	-0.04324827	0.04363537	4.03426	-0.03862381	0	0.005868832	0.3862381	-0.3426027	
3.116	-0.04363451	0.04402161	4.034222	-0.03862381	0	0.005855606	0.3862381	-0.3422165	
3.117	-0.04402075	0.04440784	4.034183	-0.03862381	0	0.005842396	0.3862381	-0.3418303	
3.118	-0.04440699	0.04002094	4.034145	-0.03814697	0.4768371	0.005829364	0.3814697	-0.3414488	
3.119	-0.04002009	0.04517555	4.034106	-0.03862381	-0.4768371	0.005816183	0.3862381	-0.3410625	
3.12	-0.0451747	0.04078865	4.034068	-0.03814697	0.4768371	0.00580318	0.3814697	-0.3406811	
3.121	-0.04078779	0.04594326	4.034029	-0.03862381	-0.4768371	0.005790029	0.3862381	-0.3402948	
3.122	-0.0459424	0.04155636	4.033991	-0.03814697	0.4768371	0.005777055	0.3814697	-0.3399134	
3.123	-0.0415555	0.04671097	4.033953	-0.03862381	-0.4768371	0.005763934	0.3862381	-0.3395271	
3.124	-0.04671011	0.04232407	4.033915	-0.03814697	0.4768371	0.005750989	0.3814697	-0.3391457	
3.125	-0.04232321	0.04270554	4.033876	-0.03814697	0	0.005738059	0.3814697	-0.3387642	
3.126	-0.04270468	0.04308701	4.033838	-0.03814697	0	0.005725143	0.3814697	-0.3383827	
3.127	-0.04308615	0.04346848	4.0338	-0.03814697	0	0.005712242	0.3814697	-0.3380013	
3.128	-0.04346762	0.03907681	4.033762	-0.03767014	0.4768371	0.005699517	0.3767014	-0.3376245	
3.129	-0.03907595	0.04422665	4.033724	-0.03814697	-0.4768371	0.005686645	0.3814697	-0.3372431	
3.13	-0.04422579	0.04460812	4.033686	-0.03814697	0	0.005673787	0.3814697	-0.3368616	
3.131	-0.04460726	0.04021645	4.033648	-0.03767014	0.4768371	0.005661105	0.3767014	-0.3364849	
3.132	-0.04021559	0.04536629	4.03361	-0.03814697	-0.4768371	0.005648276	0.3814697	-0.3361034	
3.133	-0.04536543	0.04097462	4.033573	-0.03767014	0.4768371	0.005635622	0.3767014	-0.3357267	
3.134	-0.04097376	0.04135132	4.033535	-0.03767014	0	0.005622983	0.3767014	-0.33535	
3.135	-0.04135046	0.04172802	4.033497	-0.03767014	0	0.005610357	0.3767014	-0.3349733	
3.136	-0.04172716	0.04210472	4.03346	-0.03767014	0	0.005597746	0.3767014	-0.3345966	
3.137	-0.04210386	0.04248142	4.033422	-0.03767014	0	0.005585148	0.3767014	-0.3342199	
3.138	-0.04248057	0.04285812	4.033384	-0.03767014	0	0.005572565	0.3767014	-0.3338432	
3.139	-0.04285727	0.04323483	4.033347	-0.03767014	0	0.005559996	0.3767014	-0.3334665	
3.14	-0.04323397	0.04361153	4.033309	-0.03767014	0	0.005547442	0.3767014	-0.3330898	
3.141	-0.04361067	0.03921509	4.033272	-0.0371933	0.4768371	0.00553506	0.371933	-0.3327179	
3.142	-0.03921423	0.04436016	4.033234	-0.03767014	-0.4768371	0.005522533	0.3767014	-0.3323412	
3.143	-0.0443593	0.03996372	4.033197	-0.0371933	0.4768371	0.005510179	0.371933	-0.3319693	
3.144	-0.03996287	0.0451088	4.033159	-0.03767014	-0.4768371	0.005497681	0.3767014	-0.3315926	
3.145	-0.04510794	0.04071236	4.033122	-0.0371933	0.4768371	0.005485355	0.371933	-0.3312206	
3.146	-0.0407115	0.04108429	4.033085	-0.0371933	0	0.005473043	0.371933	-0.3308487	
3.147	-0.04108343	0.04145622	4.033048	-0.0371933	0	0.005460744	0.371933	-0.3304768	
3.148	-0.04145537	0.04182816	4.03301	-0.0371933	0	0.00544846	0.371933	-0.3301048	
3.149	-0.0418273	0.04220009	4.032973	-0.0371933	0	0.005436189	0.371933	-0.3297329	
3.15	-0.04219923	0.04257202	4.032936	-0.0371933	0	0.005423932	0.371933	-0.329361	
3.151	-0.04257116	0.04294395	4.032899	-0.0371933	0	0.005411689	0.371933	-0.328989	
3.152	-0.0429431	0.03854275	4.032862	-0.03671646	0.4768371	0.005399616	0.3671646	-0.3286219	
3.153	-0.03854189	0.04368305	4.032825	-0.0371933	-0.4768371	0.005387401	0.371933	-0.3282499	
3.154	-0.0436822	0.03928185	4.032788	-0.03671646	0.4768371	0.005375355	0.3671646	-0.3278828	
3.155	-0.03928099	0.04442215	4.032751	-0.0371933	-0.4768371	0.005363167	0.371933	-0.3275108	
3.156	-0.04442129	0.04002094	4.032714	-0.03671646	0.4768371	0.005351149	0.3671646	-0.3271437	
3.157	-0.04002009	0.04038811	4.032678	-0.03671646	0	0.005339144	0.3671646	-0.3267765	
3.158	-0.04038725	0.04552841	4.03264	-0.0371933	-0.4768371	0.005326997	0.371933	-0.3264046	
3.159	-0.04552756	0.03635406	4.032604	-0.03623962	0.9536743	0.005315175	0.3623962	-0.3260422	
3.16	-0.03635321	0.04626274	4.032567	-0.0371933	-0.9536743	0.005303056	0.371933	-0.3256702	
3.161	-0.04626188	0.03708839	4.032531	-0.03623962	0.9536743	0.00529126	0.3623962	-0.3253078	
3.162	-0.03708754	0.04222393	4.032494	-0.03671646	-0.4768371	0.005279322	0.3671646	-0.3249407	
3.163	-0.04222307	0.04259109	4.032457	-0.03671646	0	0.005267398	0.3671646	-0.3245735	
3.164	-0.04259024	0.03818512	4.032421	-0.03623962	0.4768371	0.005255642	0.3623962	-0.3242111	
3.165	-0.03818426	0.04332066	4.032384	-0.03671646	-0.4768371	0.005243745	0.3671646	-0.323844	
3.166	-0.0433198	0.04368782	4.032348	-0.03671646	0	0.005231862	0.3671646	-0.3234768	
3.167	-0.04368696	0.03928185	4.032311	-0.03623962	0.4768371	0.005220145	0.3623962	-0.3231144	
3.168	-0.03928099	0.03964424	4.032275	-0.03623962	0	0.005208442	0.3623962	-0.322752	
3.169	-0.03964338	0.04000664	4.032239	-0.03623962	0	0.005196753	0.3623962	-0.3223896	
3.17	-0.04000578	0.04036903	4.032203	-0.03623962	0	0.005185076	0.3623962	-0.3220272	
3.171	-0.04036818	0.04073143	4.032166	-0.03623962	0	0.005173413	0.3623962	-0.3216648	
3.172	-0.04073057	0.04109383	4.03213	-0.03623962	0	0.005161762	0.3623962	-0.3213024	
3.173	-0.04109297	0.04145622	4.032094	-0.03623962	0	0.005150125	0.3623962	-0.32094	
3.174	-0.04145537	0.04181862	4.032058	-0.03623962	0	0.005138501	0.3623962	-0.3205776	
3.175	-0.04181776	0.04218102	4.032022	-0.03623962	0	0.005126889	0.3623962	-0.3202152	
3.176	-0.04218016	0.03777027	4.031986	-0.03576279	0.4768371	0.005115444	0.3576279	-0.3198576	
3.177	-0.03776941	0.04290104	4.03195	-0.03623962	-0.4768371	0.005103859	0.3623962	-0.3194952	
3.178	-0.04290018	0.0384903	4.031914	-0.03576279	0.4768371	0.00509244	0.3576279	-0.3191376	
3.179	-0.03848944	0.03884792	4.031878	-0.03576279	0	0.005081033	0.3576279	-0.3187799	
3.18	-0.03884707	0.04397869	4.031842	-0.03623962	-0.4768371	0.005069487	0.3623962	-0.3184175	
3.181	-0.04397783	0.03956795	4.031806	-0.03576279	0.4768371	0.005058106	0.3576279	-0.3180599	
3.182	-0.03956709	0.03992558	4.03177	-0.03576279	0	0.005046737	0.3576279	-0.3177023	
3.183	-0.03992472	0.0402832	4.031734	-0.03576279	0	0.005035382	0.3576279	-0.3173447	
3.184	-0.04028235	0.04064083	4.031699	-0.03576279	0	0.005024039	0.3576279	-0.316987	
3.185	-0.04063997	0.04099846	4.031663	-0.03576279	0	0.005012709	0.3576279	-0.3166294	
3.186	-0.0409976	0.03658295	4.031628	-0.03528595	0.4768371	0.005001543	0.3528595	-0.3162766	
3.187	-0.03658209	0.04170895	4.031592	-0.03576279	-0.4768371	0.004990238	0.3576279	-0.3159189	
3.188	-0.04170809	0.04206657	4.031556	-0.03576279	0	0.004978946	0.3576279	-0.3155613	
3.189	-0.04206572	0.03765106	4.031521	-0.03528595	0.4768371	0.004967818	0.3528595	-0.3152084	
3.19	-0.03765021	0.03800392	4.031486	-0.03528595	0	0.004956702	0.3528595	-0.3148556	
3.191	-0.03800306	0.04312992	4.03145	-0.03576279	-0.4768371	0.004945448	0.3576279	-0.3144979	
3.192	-0.04312906	0.03871441	4.031415	-0.03528595	0.4768371	0.004934357	0.3528595	-0.3141451	
3.193	-0.03871355	0.03906727	4.031379	-0.03528595	0	0.004923278	0.3528595	-0.3137922	
3.194	-0.03906641	0.03942013	4.031344	-0.03528595	0	0.004912212	0.3528595	-0.3134394	
3.195	-0.03941927	0.03977299	4.031309	-0.03528595	0	0.004901158	0.3528595	-0.3130865	
3.196	-0.03977213	0.04012585	4.031273	-0.03528595	0	0.004890117	0.3528595	-0.3127337	
3.197	-0.04012499	0.04047871	4.031238	-0.03528595	0	0.004879088	0.3528595	-0.3123808	
3.198	-0.04047785	0.04083157	4.031203	-0.03528595	0	0.004868072	0.3528595	-0.3120279	
3.199	-0.04083071	0.03641129	4.031168	-0.03480911	0.4768371	0.004857216	0.3480911	-0.3116798	
3.2	-0.03641043	0.04153252	4.031133	-0.03528595	-0.4768371	0.004846225	0.3528595	-0.311327	
3.201	-0.04153166	0.04188538	4.031097	-0.03528595	0	0.004835245	0.3528595	-0.3109741	
3.202	-0.04188452	0.0374651	4.031063	-0.03480911	0.4768371	0.004824426	0.3480911	-0.310626	
3.203	-0.03746424	0.03781319	4.031028	-0.03480911	0	0.00481362	0.3480911	-0.3102779	
3.204	-0.03781233	0.04293442	4.030993	-0.03528595	-0.4768371	0.004802678	0.3528595	-0.3099251	
3.205	-0.04293356	0.03851414	4.030958	-0.03480911	0.4768371	0.004791895	0.3480911	-0.309577	
3.206	-0.03851328	0.03886223	4.030923	-0.03480911	0	0.004781126	0.3480911	-0.3092289	
3.207	-0.03886137	0.03921032	4.030888	-0.03480911	0	0.004770367	0.3480911	-0.3088808	
3.208	-0.03920946	0.03955841	4.030853	-0.03480911	0	0.004759622	0.3480911	-0.3085327	
3.209	-0.03955755	0.0399065	4.030818	-0.03480911	0	0.004748888	0.3480911	-0.3081846	
3.21	-0.03990564	0.03548145	4.030784	-0.03433228	0.4768371	0.004738313	0.3433228	-0.3078413	
3.211	-0.0354806	0.04059792	4.030749	-0.03480911	-0.4768371	0.004727604	0.3480911	-0.3074932	
3.212	-0.04059706	0.04094601	4.030715	-0.03480911	0	0.004716906	0.3480911	-0.3071451	
3.213	-0.04094515	0.03652096	4.03068	-0.03433228	0.4768371	0.004706367	0.3433228	-0.3068018	
3.214	-0.0365201	0.04163742	4.030645	-0.03480911	-0.4768371	0.004695693	0.3480911	-0.3064537	
3.215	-0.04163656	0.03721237	4.030611	-0.03433228	0.4768371	0.004685178	0.3433228	-0.3061104	
3.216	-0.03721152	0.03755569	4.030577	-0.03433228	0	0.004674675	0.3433228	-0.3057671	
3.217	-0.03755484	0.03789902	4.030542	-0.03433228	0	0.004664183	0.3433228	-0.3054237	
3.218	-0.03789816	0.03824234	4.030508	-0.03433228	0	0.004653703	0.3433228	-0.3050804	
3.219	-0.03824148	0.03858566	4.030474	-0.03433228	0	0.004643235	0.3433228	-0.3047371	
3.22	-0.03858481	0.03892899	4.030439	-0.03433228	0	0.004632778	0.3433228	-0.3043938	
3.221	-0.03892813	0.03927231	4.030405	-0.03433228	0	0.004622334	0.3433228	-0.3040504	
3.222	-0.03927145	0.03961563	4.030371	-0.03433228	0	0.004611901	0.3433228	-0.3037071	
3.223	-0.03961477	0.03995895	4.030336	-0.03433228	0	0.00460148	0.3433228	-0.3033638	
3.224	-0.0399581	0.03552914	4.030303	-0.03385544	0.4768371	0.004591215	0.3385544	-0.3030252	
3.225	-0.03552828	0.04064083	4.030268	-0.03433228	-0.4768371	0.004580817	0.3433228	-0.3026819	
3.226	-0.04063997	0.03621101	4.030234	-0.03385544	0.4768371	0.004570575	0.3385544	-0.3023434	
3.227	-0.03621016	0.04132271	4.0302	-0.03433228	-0.4768371	0.004560201	0.3433228	-0.302	
3.228	-0.04132185	0.03689289	4.030166	-0.03385544	0.4768371	0.004549983	0.3385544	-0.3016615	
3.229	-0.03689203	0.03723145	4.030132	-0.03385544	0	0.004539776	0.3385544	-0.3013229	
3.23	-0.03723059	0.03757	4.030098	-0.03385544	0	0.00452958	0.3385544	-0.3009844	
3.231	-0.03756914	0.03790855	4.030065	-0.03385544	0	0.004519396	0.3385544	-0.3006458	
3.232	-0.0379077	0.03824711	4.030031	-0.03385544	0	0.004509223	0.3385544	-0.3003073	
3.233	-0.03824625	0.03858566	4.029997	-0.03385544	0	0.004499061	0.3385544	-0.2999687	
3.234	-0.03858481	0.03892422	4.029963	-0.03385544	0	0.004488912	0.3385544	-0.2996302	
3.235	-0.03892336	0.03926277	4.029929	-0.03385544	0	0.004478774	0.3385544	-0.2992916	
3.236	-0.03926191	0.03482819	4.029896	-0.0333786	0.4768371	0.004468789	0.333786	-0.2989578	
3.237	-0.03482733	0.03993511	4.029862	-0.03385544	-0.4768371	0.004458673	0.3385544	-0.2986193	
3.238	-0.03993426	0.03550053	4.029829	-0.0333786	0.4768371	0.004448711	0.333786	-0.2982855	
3.239	-0.03549967	0.04060745	4.029795	-0.03385544	-0.4768371	0.004438619	0.3385544	-0.2979469	
3.24	-0.0406066	0.03617287	4.029761	-0.0333786	0.4768371	0.004428679	0.333786	-0.2976131	
3.241	-0.03617201	0.03650665	4.029728	-0.0333786	0	0.004418751	0.333786	-0.2972794	
3.242	-0.0365058	0.03684044	4.029695	-0.0333786	0	0.004408834	0.333786	-0.2969456	
3.243	-0.03683958	0.04194736	4.029661	-0.03385544	-0.4768371	0.004398786	0.3385544	-0.296607	
3.244	-0.04194651	0.03751278	4.029627	-0.0333786	0.4768371	0.004388891	0.333786	-0.2962732	
3.245	-0.03751192	0.03307343	4.029594	-0.03290176	0.4768371	0.004379149	0.3290176	-0.2959442	
3.246	-0.03307257	0.03817558	4.029561	-0.0333786	-0.4768371	0.004369276	0.333786	-0.2956104	
3.247	-0.03817473	0.03850937	4.029528	-0.0333786	0	0.004359415	0.333786	-0.2952766	
3.248	-0.03850851	0.03884315	4.029494	-0.0333786	0	0.004349564	0.333786	-0.2949429	
3.249	-0.0388423	0.03917694	4.029461	-0.0333786	0	0.004339725	0.333786	-0.2946091	
3.25	-0.03917608	0.03473759	4.029428	-0.03290176	0.4768371	0.004330038	0.3290176	-0.2942801	
3.251	-0.03473673	0.0350666	4.029395	-0.03290176	0	0.004320361	0.3290176	-0.293951	
3.252	-0.03506575	0.04016876	4.029362	-0.0333786	-0.4768371	0.004310554	0.333786	-0.2936172	
3.253	-0.04016791	0.03572941	4.029329	-0.03290176	0.4768371	0.004300899	0.3290176	-0.2932882	
3.254	-0.03572855	0.03605843	4.029296	-0.03290176	0	0.004291255	0.3290176	-0.2929592	
3.255	-0.03605757	0.04116058	4.029263	-0.0333786	-0.4768371	0.004281482	0.333786	-0.2926254	
3.256	-0.04115973	0.03672123	4.02923	-0.03290176	0.4768371	0.00427186	0.3290176	-0.2922964	
3.257	-0.03672037	0.03705025	4.029197	-0.03290176	0	0.004262248	0.3290176	-0.2919674	
3.258	-0.03704939	0.03260612	4.029164	-0.03242493	0.4768371	0.004252786	0.3242493	-0.2916431	
3.259	-0.03260527	0.03770351	4.029131	-0.03290176	-0.4768371	0.004243196	0.3290176	-0.2913141	
3.26	-0.03770266	0.03803253	4.029099	-0.03290176	0	0.004233616	0.3290176	-0.2909851	
3.261	-0.03803167	0.03836155	4.029066	-0.03290176	0	0.004224048	0.3290176	-0.2906561	
3.262	-0.03836069	0.03869057	4.029033	-0.03290176	0	0.00421449	0.3290176	-0.2903271	
3.263	-0.03868971	0.03424644	4.029	-0.03242493	0.4768371	0.004205082	0.3242493	-0.2900028	
3.264	-0.03424559	0.03457069	4.028968	-0.03242493	0	0.004195684	0.3242493	-0.2896786	
3.265	-0.03456984	0.03966808	4.028935	-0.03290176	-0.4768371	0.004186158	0.3290176	-0.2893496	
3.266	-0.03966723	0.03522396	4.028903	-0.03242493	0.4768371	0.004176782	0.3242493	-0.2890253	
3.267	-0.0352231	0.03554821	4.02887	-0.03242493	0	0.004167415	0.3242493	-0.2887011	
3.268	-0.03554735	0.0406456	4.028837	-0.03290176	-0.4768371	0.004157922	0.3290176	-0.288372	
3.269	-0.04064474	0.03620148	4.028805	-0.03242493	0.4768371	0.004148576	0.3242493	-0.2880478	
3.27	-0.03620062	0.03652573	4.028772	-0.03242493	0	0.004139242	0.3242493	-0.2877235	
3.271	-0.03652487	0.03684998	4.02874	-0.03242493	0	0.004129918	0.3242493	-0.2873993	
3.272	-0.03684912	0.03240108	4.028708	-0.03194809	0.4768371	0.004120741	0.3194809	-0.2870798	
3.273	-0.03240023	0.03749371	4.028676	-0.03242493	-0.4768371	0.004111438	0.3242493	-0.2867556	
3.274	-0.03749285	0.03781796	4.028643	-0.03242493	0	0.004102145	0.3242493	-0.2864313	
3.275	-0.0378171	0.03336906	4.028611	-0.03194809	0.4768371	0.004092999	0.3194809	-0.2861118	
3.276	-0.03336821	0.03846169	4.028579	-0.03242493	-0.4768371	0.004083727	0.3242493	-0.2857876	
3.277	-0.03846083	0.03878593	4.028546	-0.03242493	0	0.004074466	0.3242493	-0.2854633	
3.278	-0.03878508	0.03433704	4.028514	-0.03194809	0.4768371	0.004065351	0.3194809	-0.2851439	
3.279	-0.03433619	0.03465652	4.028482	-0.03194809	0	0.004056246	0.3194809	-0.2848244	
3.28	-0.03465567	0.03497601	4.02845	-0.03194809	0	0.004047152	0.3194809	-0.2845049	
3.281	-0.03497515	0.03529549	4.028419	-0.03194809	0	0.004038068	0.3194809	-0.2841854	
3.282	-0.03529463	0.04038811	4.028386	-0.03242493	-0.4768371	0.004028858	0.3242493	-0.2838612	
3.283	-0.04038725	0.03593922	4.028354	-0.03194809	0.4768371	0.004019794	0.3194809	-0.2835417	
3.284	-0.03593836	0.0362587	4.028322	-0.03194809	0	0.004010741	0.3194809	-0.2832222	
3.285	-0.03625784	0.03180504	4.028291	-0.03147125	0.4768371	0.004001832	0.3147125	-0.2829075	
3.286	-0.03180418	0.03689289	4.028259	-0.03194809	-0.4768371	0.003992799	0.3194809	-0.282588	
3.287	-0.03689203	0.03721237	4.028227	-0.03194809	0	0.003983776	0.3194809	-0.2822685	
3.288	-0.03721152	0.03275871	4.028195	-0.03147125	0.4768371	0.003974898	0.3147125	-0.2819538	
3.289	-0.03275786	0.03784657	4.028163	-0.03194809	-0.4768371	0.003965895	0.3194809	-0.2816343	
3.29	-0.03784571	0.03816605	4.028131	-0.03194809	0	0.003956902	0.3194809	-0.2813148	
3.291	-0.03816519	0.03371239	4.0281	-0.03147125	0.4768371	0.003948054	0.3147125	-0.2810001	
3.292	-0.03371153	0.0340271	4.028069	-0.03147125	0	0.003939216	0.3147125	-0.2806854	
3.293	-0.03402624	0.03434181	4.028037	-0.03147125	0	0.003930387	0.3147125	-0.2803707	
3.294	-0.03434096	0.03942966	4.028005	-0.03194809	-0.4768371	0.003921435	0.3194809	-0.2800512	
3.295	-0.03942881	0.03497601	4.027974	-0.03147125	0.4768371	0.003912626	0.3147125	-0.2797365	
3.296	-0.03497515	0.03529072	4.027942	-0.03147125	0	0.003903827	0.3147125	-0.2794218	
3.297	-0.03528986	0.03560543	4.027911	-0.03147125	0	0.003895039	0.3147125	-0.2791071	
3.298	-0.03560457	0.03592014	4.027879	-0.03147125	0	0.00388626	0.3147125	-0.2787924	
3.299	-0.03591929	0.03146169	4.027848	-0.03099441	0.476839	0.003877623	0.3099441	-0.2784824	
3.3	-0.03146083	0.0365448	4.027817	-0.03147125	-0.476839	0.003868864	0.3147125	-0.2781677	
3.301	-0.03654394	0.03685951	4.027785	-0.03147125	0	0.003860115	0.3147125	-0.277853	
3.302	-0.03685866	0.03240106	4.027754	-0.03099441	0.476839	0.003851508	0.3099441	-0.2775431	
3.303	-0.0324002	0.03748417	4.027723	-0.03147125	-0.476839	0.003842778	0.3147125	-0.2772284	
3.304	-0.03748331	0.03302571	4.027692	-0.03099441	0.476839	0.00383419	0.3099441	-0.2769184	
3.305	-0.03302485	0.03810883	4.02766	-0.03147125	-0.476839	0.00382548	0.3147125	-0.2766037	
3.306	-0.03810797	0.03365037	4.027629	-0.03099441	0.476839	0.003816912	0.3099441	-0.2762938	
3.307	-0.03364951	0.03396031	4.027598	-0.03099441	0	0.003808353	0.3099441	-0.2759838	
