Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
0.000241	-0.07007737	-1.49948E-11	7.257405E-12	-7.737399E-12	
0.000242	-0.07007735	-1.499239E-11	7.257142E-12	-7.73525E-12	
0.000243	-0.07007733	-1.498999E-11	7.256883E-12	-7.733111E-12	
0.000244	-0.07007731	-1.49876E-11	7.256625E-12	-7.730976E-12	
0.000245	-0.07007729	-1.498521E-11	7.256372E-12	-7.728836E-12	
0.000246	-0.07007727	-1.498282E-11	7.256121E-12	-7.726696E-12	
0.000247	-0.07007725	-1.498042E-11	7.255873E-12	-7.724552E-12	
0.000248	-0.07007723	-1.497803E-11	7.255629E-12	-7.722404E-12	
0.000249	-0.0700772	-1.497565E-11	7.255388E-12	-7.720261E-12	
0.00025	-0.07007718	-1.497327E-11	7.255149E-12	-7.718116E-12	
0.000251	-0.07007716	-1.497088E-11	7.254912E-12	-7.71597E-12	
0.000252	-0.07007714	-1.49685E-11	7.254681E-12	-7.713817E-12	
0.000253	-0.07007712	-1.49661E-11	7.254452E-12	-7.711651E-12	
0.000254	-0.07007709	-1.496373E-11	7.254225E-12	-7.709501E-12	
0.000255	-0.07007707	-1.496135E-11	7.254001E-12	-7.70735E-12	
0.000256	-0.07007705	-1.495898E-11	7.253778E-12	-7.705197E-12	
0.000257	-0.07007703	-1.49566E-11	7.253558E-12	-7.703042E-12	
0.000258	-0.07007701	-1.495421E-11	7.253342E-12	-7.700871E-12	
0.000259	-0.07007699	-1.495184E-11	7.253126E-12	-7.698718E-12	
0.00026	-0.07007696	-1.494948E-11	7.252916E-12	-7.69656E-12	
0.000261	-0.07007694	-1.494711E-11	7.252708E-12	-7.694399E-12	
0.000262	-0.07007692	-1.494475E-11	7.252502E-12	-7.692248E-12	
0.000263	-0.07007691	-1.494238E-11	7.252299E-12	-7.690084E-12	
0.000264	-0.07007688	-1.494001E-11	7.252098E-12	-7.687913E-12	
0.000265	-0.07007686	-1.493765E-11	7.251899E-12	-7.685753E-12	
0.000266	-0.07007684	-1.493529E-11	7.251703E-12	-7.683588E-12	
0.000267	-0.07007682	-1.493293E-11	7.251509E-12	-7.681421E-12	
0.000268	-0.07007679	-1.493057E-11	7.251318E-12	-7.679253E-12	
0.000269	-0.07007677	-1.492822E-11	7.251129E-12	-7.677092E-12	
0.00027	-0.07007675	-1.492585E-11	7.250942E-12	-7.674911E-12	
0.000271	-0.07007673	-1.49235E-11	7.250755E-12	-7.672746E-12	
0.000272	-0.0700767	-1.492115E-11	7.250571E-12	-7.67058E-12	
0.000273	-0.07007668	-1.49188E-11	7.250389E-12	-7.668412E-12	
0.000274	-0.07007666	-1.491645E-11	7.25021E-12	-7.666244E-12	
