Time	1Vm	2Vm	
1.033	-0.05548438	-0.0593156	
1.0332	-0.05558705	-0.05948342	
1.0334	-0.05549062	-0.05950572	
1.0336	-0.05559753	-0.05927005	
1.0338	-0.05555511	-0.05916692	
1.034	-0.05550741	-0.05928522	
1.0342	-0.05548779	-0.05911718	
1.0344	-0.05537489	-0.05925406	
1.0346	-0.05521942	-0.05925856	
1.0348	0	-0.05942327	
1.035	-0.05569768	-0.05986774	
1.0352	-0.05605032	-0.06021583	
1.0354	-0.05664761	-0.06045315	
1.0356	-0.05688352	-0.06071488	
1.0358	-0.05705579	-0.06087414	
1.036	-0.05751281	-0.06123833	
1.0362	-0.05771302	-0.06145147	
1.0364	-0.05809505	-0.06142982	
1.0366	-0.05836684	-0.06144074	
1.0368	-0.0585733	-0.06157277	
1.037	-0.05847994	-0.0615917	
1.0372	-0.05849601	-0.06155422	
1.0374	-0.05856341	-0.06154103	
1.0376	-0.05872754	-0.06178965	
1.0378	-0.05890512	-0.06206853	
1.038	-0.05874374	-0.06202193	
1.0382	-0.05856514	-0.06201646	
1.0384	-0.0587504	-0.06208281	
1.0386	-0.05867326	-0.06228544	
1.0388	-0.0586223	-0.06215945	
1.039	-0.05874038	-0.0621102	
1.0392	-0.05873097	-0.06210638	
1.0394	-0.05868851	-0.06207823	
1.0396	-0.05879428	-0.06194745	
1.0398	-0.05873876	-0.06205013	
1.04	-0.05883	-0.06219848	
1.0402	-0.05887091	-0.06224371	
1.0404	-0.05882828	-0.06233259	
1.0406	-0.05880645	-0.06236284	
1.0408	-0.05872788	-0.06220493	
1.041	-0.0586845	-0.06207083	
1.0412	-0.05853062	-0.06223203	
1.0414	-0.058304	-0.06210043	
1.0416	-0.0581147	-0.06225458	
1.0418	-0.05813723	-0.06237099	
1.042	-0.05821453	-0.06253967	
1.0422	-0.05794116	-0.06265406	
1.0424	-0.0577034	-0.0626725	
1.0426	-0.05762989	-0.06258444	
1.0428	-0.05757446	-0.06248121	
1.043	-0.05743112	-0.06263873	
1.0432	-0.05727948	-0.06263751	
1.0434	-0.0572497	-0.06273212	
1.0436	-0.05713386	-0.0624839	
1.0438	-0.05710202	-0.06249442	
1.044	-0.05688414	-0.0624363	
1.0442	-0.05690668	-0.06241588	
1.0444	-0.0568434	-0.0622765	
1.0446	-0.05683289	-0.06232759	
1.0448	-0.05671379	-0.06234419	
1.045	-0.05655965	-0.06220757	
1.0452	-0.05662893	-0.06204607	
1.0454	-0.05649102	-0.06188827	
1.0456	-0.05655077	-0.06183712	
1.0458	-0.0563439	-0.06188568	
1.046	-0.05643576	-0.06189852	
1.0462	-0.05639058	-0.06198858	
1.0464	-0.05633681	-0.06193379	
1.0466	-0.05618497	-0.06188579	
1.0468	-0.05614723	-0.06195379	
1.047	-0.05602631	-0.06197095	
1.0472	-0.05595518	-0.06188686	
1.0474	-0.05574527	-0.06193902	
1.0476	-0.05573348	-0.06199493	
1.0478	-0.05569872	-0.06180948	
1.048	-0.05557353	-0.06193672	
1.0482	-0.05534744	-0.06188902	
1.0484	-0.05545664	-0.06200716	
1.0486	-0.05554569	-0.06179715	
1.0488	-0.05535512	-0.06161478	
1.049	-0.05520073	-0.06152746	
1.0492	-0.05529068	-0.06158511	
1.0494	-0.05527943	-0.06143448	
1.0496	-0.05538205	-0.06155882	
1.0498	-0.05524434	-0.06158445	
1.05	-0.0551453	-0.06161768	
1.0502	-0.05520875	-0.06163609	
1.0504	-0.05521034	-0.06162572	
1.0506	-0.05534105	-0.061506	
1.0508	-0.05545043	-0.06141912	
1.051	-0.05546461	-0.0614443	
1.0512	-0.05557609	-0.06131345	
1.0514	-0.05560861	-0.06131604	
1.0516	-0.05550623	-0.06146168	
1.0518	-0.05532905	-0.06145891	
1.052	-0.05508906	-0.0615068	
1.0522	-0.05505488	-0.06146813	
1.0524	0	-0.06156538	
1.0526	-0.05523586	-0.06201197	
1.0528	-0.05579899	-0.06216652	
1.053	-0.05608262	-0.06231142	
1.0532	-0.05651554	-0.06229468	
1.0534	-0.05701808	-0.06251281	
1.0536	-0.05720147	-0.06278119	
1.0538	-0.0575495	-0.0630805	
1.054	-0.05781698	-0.06303933	
1.0542	-0.05793027	-0.06295861	
1.0544	-0.05798264	-0.06297503	
1.0546	-0.05793972	-0.06297429	
1.0548	-0.05795099	-0.06307494	
1.055	-0.05818671	-0.06326184	
1.0552	-0.058398	-0.06345132	
1.0554	-0.05827817	-0.06335291	
1.0556	-0.05814305	-0.06321464	
1.0558	-0.05816288	-0.06311969	
1.056	-0.05817331	-0.06305156	
1.0562	-0.0582449	-0.06310825	
1.0564	-0.05808953	-0.06305671	
1.0566	-0.05811222	-0.06303935	
1.0568	-0.05825335	-0.06306371	
1.057	-0.05811257	-0.06303688	
1.0572	-0.05808732	-0.06307095	
1.0574	-0.0582181	-0.06291562	
1.0576	-0.05816536	-0.06313325	
1.0578	-0.05801858	-0.06311201	
1.058	-0.05795141	-0.06296674	
1.0582	-0.05782024	-0.06291916	
1.0584	-0.05774903	-0.06278811	
1.0586	-0.05782276	-0.06266131	
1.0588	-0.05763791	-0.06276422	
1.059	-0.05745655	-0.06294321	
1.0592	-0.05722647	-0.06300122	
1.0594	-0.05702331	-0.06315076	
1.0596	-0.0571463	-0.0630803	
1.0598	-0.05704724	-0.06324019	
1.06	-0.05699881	-0.06306021	
1.0602	-0.05683998	-0.06298707	
1.0604	-0.05671152	-0.06315918	
1.0606	-0.05673706	-0.06324095	
1.0608	-0.05663855	-0.06312636	
1.061	-0.05660019	-0.06323761	
1.0612	-0.05654201	-0.06331888	
1.0614	-0.05657936	-0.06347279	
1.0616	-0.05632053	-0.06341194	
1.0618	-0.05639143	-0.06342901	
1.062	-0.0562899	-0.06320007	
1.0622	-0.05625225	-0.0633125	
1.0624	-0.05628549	-0.06342299	
1.0626	-0.05629126	-0.06352846	
1.0628	-0.05616802	-0.06356061	
1.063	-0.05611245	-0.06330465	
1.0632	-0.05624652	-0.06326967	
1.0634	-0.05609155	-0.0634099	
1.0636	-0.05595635	-0.06337092	
1.0638	-0.05571711	-0.06311778	
1.064	-0.05558598	-0.0631767	
1.0642	-0.05562908	-0.06312969	
1.0644	-0.05547981	-0.06289823	
1.0646	-0.05553441	-0.06303512	
1.0648	-0.05566983	-0.06318198	
1.065	-0.05564914	-0.06304345	
1.0652	-0.05551824	-0.06279872	
1.0654	-0.05532922	-0.06291925	
1.0656	-0.05528306	-0.06269606	
1.0658	-0.05518998	-0.06255028	
1.066	-0.05532021	-0.06267431	
1.0662	-0.05508001	-0.06253753	
1.0664	0	-0.06269017	
1.0666	-0.05527394	-0.06292488	
1.0668	-0.05577417	-0.06319962	
1.067	-0.05617834	-0.06339934	
1.0672	-0.05655934	-0.06366066	
1.0674	-0.05674879	-0.06393433	
1.0676	-0.057161	-0.06383673	
1.0678	-0.0575807	-0.06410448	
1.068	-0.05768737	-0.0642914	
1.0682	-0.05790071	-0.06412746	
1.0684	-0.05785143	-0.06433878	
1.0686	-0.05808159	-0.06424531	
1.0688	-0.05814726	-0.06426271	
1.069	-0.05842965	-0.06444678	
1.0692	-0.05828854	-0.06424648	
1.0694	-0.05851338	-0.06425951	
1.0696	-0.05869228	-0.06417372	
1.0698	-0.05850589	-0.06433028	
1.07	-0.0584631	-0.06416092	
1.0702	-0.05853328	-0.06420986	
1.0704	-0.0584643	-0.06436079	
1.0706	-0.0585454	-0.06450472	
1.0708	-0.05861857	-0.06465261	
1.071	-0.05860681	-0.06442535	
1.0712	-0.05836065	-0.06442706	
1.0714	-0.05845566	-0.06435213	
1.0716	-0.05821368	-0.0644343	
1.0718	-0.05805603	-0.06422643	
1.072	-0.05796194	-0.06425091	
1.0722	-0.05784332	-0.06430209	
1.0724	-0.05791608	-0.0641603	
1.0726	-0.05779468	-0.06414534	
1.0728	-0.0578097	-0.06401369	
1.073	-0.05772663	-0.06408536	
1.0732	-0.05783003	-0.06392723	
1.0734	-0.05756373	-0.06387012	
1.0736	-0.05736994	-0.06404978	
1.0738	-0.05748551	-0.06413247	
1.074	-0.05736616	-0.06391125	
1.0742	-0.05727411	-0.06402408	
1.0744	-0.05733713	-0.06399901	
1.0746	-0.05733006	-0.06405367	
1.0748	-0.05730229	-0.06400181	
1.075	-0.0572409	-0.06392882	
1.0752	-0.05725796	-0.06374776	
1.0754	-0.05702128	-0.0636692	
1.0756	-0.05680097	-0.06381191	
1.0758	-0.05674269	-0.0635917	
1.076	-0.05652631	-0.06369821	
1.0762	-0.05645405	-0.06376433	
1.0764	-0.0565092	-0.06380957	
1.0766	-0.05656964	-0.06393621	
1.0768	-0.05641454	-0.06396156	
1.077	-0.05620482	-0.06390048	
1.0772	-0.05609729	-0.0640247	
1.0774	-0.05597224	-0.06396338	
1.0776	-0.05601973	-0.06393608	
1.0778	-0.0560594	-0.0640599	
1.078	-0.05593542	-0.06406531	
1.0782	-0.05594543	-0.06409022	
1.0784	-0.05601242	-0.06389984	
1.0786	-0.05610584	-0.06397662	
1.0788	-0.05585849	-0.06408338	
1.079	-0.05560295	-0.06381166	
1.0792	-0.05566267	-0.06361269	
1.0794	-0.05546777	-0.06355289	
1.0796	-0.05553532	-0.06346439	
1.0798	-0.05543588	-0.06347299	
1.08	-0.05553714	-0.06329419	
1.0802	-0.05543252	-0.06309257	
1.0804	-0.05524442	-0.06322421	
1.0806	-0.05508505	-0.06339196	
1.0808	0	-0.06315308	
1.081	-0.05534092	-0.06335973	
1.0812	-0.05577222	-0.06341261	
1.0814	-0.05609224	-0.0636837	
1.0816	-0.05662487	-0.06367033	
1.0818	-0.05698487	-0.06384264	
1.082	-0.05704756	-0.06415866	
1.0822	-0.05727277	-0.06419796	
1.0824	-0.0576606	-0.06441123	
1.0826	-0.05796433	-0.06442118	
1.0828	-0.05808463	-0.06448557	
1.083	-0.05819617	-0.06461608	
1.0832	-0.0582176	-0.06473819	
1.0834	-0.05832932	-0.06462476	
1.0836	-0.058458	-0.06473689	
1.0838	-0.05836621	-0.0648587	
1.084	-0.05856079	-0.06488435	
1.0842	-0.05846038	-0.06489437	
1.0844	-0.05848027	-0.06467646	
1.0846	-0.05844497	-0.06476619	
1.0848	-0.05835612	-0.06480514	
1.085	-0.05826902	-0.06495646	
1.0852	-0.0582241	-0.064707	
1.0854	-0.05833575	-0.06477831	
1.0856	-0.05827052	-0.06478094	
1.0858	-0.05817747	-0.06463178	
1.086	-0.05795843	-0.06458127	
1.0862	-0.05775702	-0.06435744	
1.0864	-0.05786067	-0.06447086	
1.0866	-0.05783281	-0.06440404	
1.0868	-0.05785633	-0.06456602	
1.087	-0.057627	-0.0644026	
1.0872	-0.05761795	-0.06452588	
1.0874	-0.05743892	-0.06440491	
1.0876	-0.05751734	-0.064436	
1.0878	-0.05735198	-0.06426616	
1.088	-0.05732086	-0.06421533	
1.0882	-0.05709355	-0.06404197	
1.0884	-0.05692701	-0.06401036	
1.0886	-0.05673572	-0.06405441	
1.0888	-0.0565601	-0.06425337	
1.089	-0.05661218	-0.06432538	
1.0892	-0.05672915	-0.06436235	
1.0894	-0.05675015	-0.06449416	
1.0896	-0.05679699	-0.064358	
1.0898	-0.05664598	-0.06423807	
1.09	-0.05642709	-0.06434505	
1.0902	-0.05633929	-0.06413148	
1.0904	-0.05631748	-0.0639817	
1.0906	-0.0561414	-0.06385677	
1.0908	-0.05594472	-0.06402337	
1.091	-0.05607376	-0.06381597	
1.0912	-0.05593698	-0.06370141	
1.0914	-0.05587685	-0.06365991	
1.0916	-0.0559008	-0.06349641	
1.0918	-0.05578808	-0.06354457	
1.092	-0.05577359	-0.06370971	
1.0922	-0.05576443	-0.06358612	
1.0924	-0.05555968	-0.06366306	
1.0926	-0.0553271	-0.0636335	
1.0928	-0.0553089	-0.06376349	
1.093	-0.05525891	-0.0638594	
1.0932	-0.05502101	-0.06383333	
1.0934	-0.05513268	-0.06392152	
1.0936	-0.05504123	-0.06392474	
1.0938	-0.05514017	-0.06369255	
1.094	-0.05520142	-0.06355096	
1.0942	0	-0.06350423	
1.0944	-0.05552571	-0.06376098	
1.0946	-0.05609555	-0.06413712	
1.0948	-0.05665547	-0.06408082	
1.095	-0.05715132	-0.06430688	
1.0952	-0.05739953	-0.06442419	
1.0954	-0.05774397	-0.06445768	
1.0956	-0.05789245	-0.06448301	
1.0958	-0.05802603	-0.06469657	
1.096	-0.05818338	-0.06468785	
1.0962	-0.05843376	-0.06465904	
1.0964	-0.05835419	-0.06476118	
1.0966	-0.05830672	-0.06476138	
1.0968	-0.05848363	-0.06476323	
1.097	-0.0584345	-0.06489672	
1.0972	-0.05845333	-0.06500956	
1.0974	-0.05830901	-0.06483334	
1.0976	-0.05837468	-0.0647282	
1.0978	-0.05831717	-0.0648051	
1.098	-0.05825213	-0.06485908	
1.0982	-0.05842831	-0.06495097	
1.0984	-0.05831203	-0.06475551	
1.0986	-0.05841351	-0.06468588	
1.0988	-0.05844116	-0.06487094	
1.099	-0.05823106	-0.06494483	
1.0992	-0.05828355	-0.06475709	
1.0994	-0.05834152	-0.06478992	
1.0996	-0.05847212	-0.06481692	
1.0998	-0.05848557	-0.06465035	
1.1	-0.05822364	-0.0644867	
1.1002	-0.05830973	-0.064421	
1.1004	-0.05838733	-0.06432595	
1.1006	-0.05834709	-0.06448828	
1.1008	-0.0581783	-0.06444286	
1.101	-0.05815838	-0.06441891	
1.1012	-0.0581866	-0.06428695	
1.1014	-0.05815793	-0.06446773	
1.1016	-0.05789845	-0.06460831	
1.1018	-0.05777477	-0.06447964	
1.102	-0.0575357	-0.06465824	
1.1022	-0.05737733	-0.06457455	
1.1024	-0.05715137	-0.06436839	
1.1026	-0.05690561	-0.06445302	
1.1028	-0.05685867	-0.06444396	
1.103	-0.05691272	-0.06456613	
1.1032	-0.05679907	-0.06455623	
1.1034	-0.05658505	-0.06446053	
1.1036	-0.05662716	-0.06443854	
1.1038	-0.0564888	-0.06430525	
1.104	-0.05646974	-0.06419588	
1.1042	-0.05644416	-0.06419985	
1.1044	-0.05654978	-0.06413316	
1.1046	-0.05639512	-0.06405818	
1.1048	-0.05643117	-0.063978	
1.105	-0.05630691	-0.06407775	
1.1052	-0.05603636	-0.06408364	
1.1054	-0.05576079	-0.06390157	
1.1056	-0.05561192	-0.06376184	
1.1058	-0.05544257	-0.06358389	
1.106	-0.05547738	-0.06381888	
1.1062	-0.05535201	-0.06371918	
1.1064	-0.05515209	-0.0636085	
1.1066	-0.05517501	-0.06351446	
1.1068	-0.05503419	-0.06337966	
1.107	-0.05549069	-0.06355778	
1.1072	-0.05603971	-0.06346205	
1.1074	-0.05650603	-0.06343124	
1.1076	-0.05682218	-0.06363032	
1.1078	-0.05725244	-0.06376084	
1.108	-0.05739763	-0.06364776	
1.1082	-0.05778622	-0.063729	
1.1084	-0.05789079	-0.06382966	
1.1086	-0.05811907	-0.06374851	
1.1088	-0.0583409	-0.06390663	
1.109	-0.05838686	-0.06389546	
1.1092	-0.05877957	-0.06390039	
1.1094	-0.05894885	-0.06394467	
1.1096	-0.05923965	-0.06381718	
1.1098	-0.05947573	-0.06370778	
1.11	-0.05944291	-0.06370899	
1.1102	-0.05940419	-0.06385387	
1.1104	-0.05965696	-0.06363138	
1.1106	-0.05962652	-0.06357764	
1.1108	-0.05962164	-0.06349192	
1.111	-0.05955099	-0.06340418	
1.1112	-0.05975272	-0.06338191	
1.1114	-0.05974879	-0.06345433	
1.1116	-0.06001478	-0.06327944	
1.1118	-0.06017907	-0.06335806	
1.112	-0.06003666	-0.06346809	
1.1122	-0.0601287	-0.06332112	
1.1124	-0.06035156	-0.06317363	
1.1126	-0.06055431	-0.06323235	
1.1128	-0.06048188	-0.063346	
1.113	-0.06053117	-0.06313216	
1.1132	-0.06071889	-0.06301865	
1.1134	-0.06077649	-0.06307279	
1.1136	-0.06063039	-0.06299558	
1.1138	-0.06077506	-0.06305637	
1.114	-0.06083797	-0.06286296	
1.1142	-0.06087501	-0.06299336	
1.1144	-0.06065333	-0.06305134	
1.1146	-0.06067088	-0.06315246	
1.1148	-0.06051895	-0.06293487	
1.115	-0.06045639	-0.06306233	
1.1152	-0.06031765	-0.06300836	
1.1154	-0.06019974	-0.06291609	
1.1156	-0.06004493	-0.06275892	
1.1158	-0.06006423	-0.06285333	
1.116	-0.06003092	-0.0626682	
1.1162	-0.06001128	-0.0625397	
1.1164	-0.05991714	-0.06271196	
1.1166	-0.06010678	-0.06261668	
1.1168	-0.05998534	-0.06261908	
1.117	-0.05987989	-0.06245295	
1.1172	-0.05997851	-0.06233824	
1.1174	-0.05977577	-0.06228361	
1.1176	-0.059763	-0.06225692	
1.1178	-0.05979024	-0.06218005	
1.118	-0.0595927	-0.0620539	
1.1182	-0.05965212	-0.06202531	
1.1184	-0.05968557	-0.0621375	
1.1186	-0.05972809	-0.06222555	
1.1188	-0.05957337	-0.06230086	
1.119	-0.05940613	-0.06210671	
1.1192	-0.05929794	-0.06229223	
1.1194	-0.05933424	-0.06219814	
1.1196	-0.05934546	-0.06236001	
1.1198	-0.05925298	-0.06252392	
1.12	-0.05933082	-0.06251437	
1.1202	-0.0592014	-0.06243428	
1.1204	-0.05904478	-0.06225332	
1.1206	-0.05886988	-0.06238333	
1.1208	-0.05882588	-0.06220119	
1.121	-0.05901648	-0.06229234	
1.1212	-0.05905739	-0.06244327	
1.1214	-0.05912882	-0.0622783	
1.1216	-0.0590422	-0.06210929	
1.1218	-0.05891841	-0.06228989	
1.122	-0.05894582	-0.06232452	
1.1222	-0.05919449	-0.0622788	
1.1224	-0.05979107	-0.0622937	
1.1226	-0.06006059	-0.06223964	
1.1228	-0.06029063	-0.06203661	
1.123	-0.06046986	-0.06218461	
1.1232	-0.06082631	-0.06230678	
1.1234	-0.0611821	-0.06236899	
1.1236	-0.06152247	-0.06220378	
1.1238	-0.06170396	-0.06221639	
1.124	-0.06186768	-0.06217261	
1.1242	-0.06201125	-0.06217973	
1.1244	-0.06190628	-0.06214844	
1.1246	-0.0620077	-0.06207415	
1.1248	-0.06195161	-0.0621653	
1.125	-0.06211914	-0.06210862	
1.1252	-0.06235276	-0.06188926	
1.1254	-0.06246012	-0.06195195	
1.1256	-0.06247098	-0.06189156	
1.1258	-0.06249241	-0.06201974	
1.126	-0.0624333	-0.06194173	
1.1262	-0.06264088	-0.06191638	
1.1264	-0.06266069	-0.06188712	
1.1266	-0.06273998	-0.06185264	
1.1268	-0.06272898	-0.06190676	
1.127	-0.06291686	-0.06197175	
1.1272	-0.06287975	-0.06189307	
1.1274	-0.06292327	-0.06189859	
1.1276	-0.06273723	-0.06190529	
1.1278	-0.06276204	-0.06174088	
1.128	-0.06274091	-0.0615761	
1.1282	-0.06255765	-0.06163643	
1.1284	-0.06243751	-0.06149038	
1.1286	-0.06228061	-0.0615539	
1.1288	-0.06227819	-0.06166416	
1.129	-0.06224972	-0.06158904	
1.1292	-0.06215397	-0.06172225	
1.1294	-0.06207557	-0.06160202	
1.1296	-0.06220583	-0.06153075	
1.1298	-0.06211571	-0.06137192	
1.13	-0.06193909	-0.06118698	
1.1302	-0.06195666	-0.06105858	
1.1304	-0.06183982	-0.06124506	
1.1306	-0.06186261	-0.06104768	
1.1308	-0.06192733	-0.06102591	
1.131	-0.06210872	-0.061012	
1.1312	-0.06203444	-0.06116862	
1.1314	-0.0620574	-0.06129355	
1.1316	-0.06209275	-0.06121031	
1.1318	-0.06205702	-0.06117951	
1.132	-0.06219724	-0.06099562	
1.1322	-0.06205767	-0.06111035	
1.1324	-0.06224824	-0.06119126	
1.1326	-0.06240466	-0.06129996	
1.1328	-0.06250719	-0.06139001	
1.133	-0.06254096	-0.06130058	
1.1332	-0.06249229	-0.06112086	
1.1334	-0.06250834	-0.06126643	
1.1336	-0.06260497	-0.06110696	
1.1338	-0.0625108	-0.06114107	
1.134	-0.06228354	-0.06128265	
1.1342	-0.06241212	-0.06140082	
1.1344	-0.0623274	-0.06127453	
1.1346	-0.0623919	-0.06128807	
1.1348	-0.06240172	-0.06133777	
1.135	-0.06236317	-0.06142904	
1.1352	-0.06217427	-0.06142251	
1.1354	-0.06199263	-0.06117122	
1.1356	-0.06207842	-0.06102145	
1.1358	-0.06216977	-0.06097946	
1.136	-0.06208488	-0.06092104	
1.1362	-0.0619357	-0.06084453	
1.1364	-0.061883	-0.06093319	
1.1366	-0.06177083	-0.06077149	
1.1368	-0.06191231	-0.06084006	
1.137	-0.06232198	-0.06062412	
1.1372	-0.0624416	-0.06040011	
1.1374	-0.06265062	-0.06030501	
1.1376	-0.06295581	-0.06023692	
1.1378	-0.06323712	-0.0602023	
1.138	-0.06342842	-0.06007532	
1.1382	-0.06355699	-0.06013433	
1.1384	-0.06346234	-0.05993091	
1.1386	-0.06358229	-0.05984443	
1.1388	-0.06375346	-0.05989704	
1.139	-0.06381749	-0.05973003	
1.1392	-0.06382474	-0.0595682	
1.1394	-0.06398952	-0.05942141	
1.1396	-0.0638625	-0.05945896	
1.1398	-0.06405125	-0.05937611	
1.14	-0.06382887	-0.05923649	
1.1402	-0.06372484	-0.05911505	
1.1404	-0.06391679	-0.05898277	
1.1406	-0.06393584	-0.05895792	
1.1408	-0.06395929	-0.05884784	
1.141	-0.06378154	-0.0588678	
1.1412	-0.06395771	-0.05876749	
1.1414	-0.06411868	-0.0590102	
1.1416	-0.06390923	-0.05908162	
1.1418	-0.06377282	-0.05902231	
1.142	-0.0637068	-0.05885435	
1.1422	-0.06353822	-0.05885082	
1.1424	-0.06342671	-0.05906297	
1.1426	-0.06334196	-0.05923187	
1.1428	-0.06342931	-0.0590923	
1.143	-0.0633734	-0.05912793	
1.1432	-0.06321512	-0.05896498	
1.1434	-0.06334621	-0.05884	
1.1436	-0.06331459	-0.05867425	
1.1438	-0.06313518	-0.05871322	
1.144	-0.06300344	-0.05855459	
1.1442	-0.06321485	-0.05858516	
1.1444	-0.06304483	-0.05881744	
1.1446	-0.06298274	-0.05877971	
1.1448	-0.06293743	-0.058633	
1.145	-0.06310479	-0.05859537	
1.1452	-0.06321691	-0.05859865	
1.1454	-0.06327776	-0.05862565	
1.1456	-0.06339265	-0.05849284	
1.1458	-0.06333937	-0.05855429	
1.146	-0.06349356	-0.05867767	
1.1462	-0.06331973	-0.05866031	
1.1464	-0.06319365	-0.05850226	
1.1466	-0.06324895	-0.05864836	
1.1468	-0.06303685	-0.05865803	
1.147	-0.06288726	-0.05846918	
1.1472	-0.06288089	-0.05848835	
1.1474	-0.06289089	-0.05857558	
1.1476	-0.06279037	-0.05850142	
1.1478	-0.06298403	-0.05859741	
1.148	-0.06296881	-0.05862227	
1.1482	-0.06282818	-0.05855365	
1.1484	-0.06280413	-0.05853966	
1.1486	-0.0629343	-0.0586387	
1.1488	-0.06279968	-0.05880634	
1.149	-0.06297683	-0.05877618	
1.1492	-0.06281891	-0.0587809	
1.1494	-0.06271297	-0.05893969	
1.1496	-0.06284449	-0.05899125	
1.1498	-0.06268796	-0.05914689	
1.15	-0.06256138	-0.05926178	
1.1502	-0.06260242	-0.05916898	
1.1504	-0.06260936	-0.05923727	
1.1506	-0.06270338	-0.05926801	
1.1508	-0.0628112	-0.05939452	
1.151	-0.06324802	-0.05943469	
1.1512	-0.06346629	-0.05924663	
1.1514	-0.0636609	-0.0592685	
1.1516	-0.06369309	-0.05934903	
1.1518	-0.06370184	-0.05941497	
1.152	-0.06371063	-0.0594176	
1.1522	-0.06363846	-0.05930538	
1.1524	-0.06382128	-0.05921635	
1.1526	-0.06373056	-0.0592573	
1.1528	-0.06400523	-0.05922659	
1.153	-0.06412202	-0.05913891	
1.1532	-0.06396829	-0.05892302	
1.1534	-0.06409789	-0.05906114	
1.1536	-0.06406811	-0.05901361	
1.1538	-0.06429113	-0.05914234	
1.154	-0.06419639	-0.05920015	
1.1542	-0.06424053	-0.05902412	
1.1544	-0.06434799	-0.05879921	
1.1546	-0.06436604	-0.05889174	
1.1548	-0.06433659	-0.05876081	
1.155	-0.06425386	-0.05875034	
1.1552	-0.06417998	-0.05855975	
1.1554	-0.06405427	-0.05852104	
1.1556	-0.06423348	-0.05841942	
1.1558	-0.06435775	-0.05829676	
1.156	-0.06442265	-0.05816665	
1.1562	-0.0643407	-0.05807209	
1.1564	-0.06447367	-0.05792417	
1.1566	-0.06447306	-0.05782536	
1.1568	-0.06432778	-0.05798849	
1.157	-0.0643641	-0.05780491	
1.1572	-0.06447194	-0.05794609	
1.1574	-0.06460427	-0.05773366	
1.1576	-0.06434375	-0.05752554	
1.1578	-0.06434749	-0.05741378	
1.158	-0.06410628	-0.05728915	
1.1582	-0.06403921	-0.0574161	
1.1584	-0.06391172	-0.05736504	
1.1586	-0.06392021	-0.0573424	
1.1588	-0.06395464	-0.05754081	
1.159	-0.06393859	-0.05756795	
1.1592	-0.06406314	-0.05771824	
1.1594	-0.06395416	-0.05766677	
1.1596	-0.06381892	-0.05767347	
1.1598	-0.06371266	-0.05783072	
1.16	-0.06390303	-0.05771885	
1.1602	-0.06382849	-0.05762443	
1.1604	-0.06376778	-0.0577707	
1.1606	-0.06385111	-0.05781274	
1.1608	-0.0637594	-0.05790826	
1.161	-0.0638947	-0.05779766	
1.1612	-0.06375114	-0.05768492	
1.1614	-0.06390934	-0.0578454	
1.1616	-0.06385914	-0.05779087	
1.1618	-0.06376908	-0.0578641	
1.162	-0.06377619	-0.05798474	
1.1622	-0.06377144	-0.05803679	
1.1624	-0.06354461	-0.05799195	
1.1626	-0.06350723	-0.05791992	
1.1628	-0.06353936	-0.05778116	
1.163	-0.06351533	-0.05786843	
1.1632	-0.06348664	-0.05792879	
1.1634	-0.0633778	-0.05797899	
1.1636	-0.06347759	-0.05803135	
1.1638	-0.06361468	-0.057988	
1.164	-0.06351776	-0.05807101	
1.1642	-0.06337132	-0.05809613	
1.1644	-0.06329358	-0.05808901	
1.1646	-0.06309671	-0.05806283	
1.1648	-0.06330927	-0.05798772	
1.165	-0.06334455	-0.05808974	
1.1652	-0.06356065	-0.05818397	
1.1654	-0.06392012	-0.05809641	
1.1656	-0.06417493	-0.05818979	
1.1658	-0.06410431	-0.05829513	
1.166	-0.06437372	-0.05814151	
1.1662	-0.06445732	-0.05808545	
1.1664	-0.06439002	-0.05811352	
1.1666	-0.06448918	-0.05814083	
1.1668	-0.06451962	-0.05786437	
1.167	-0.06462901	-0.05791936	
1.1672	-0.0646603	-0.05776002	
1.1674	-0.06447148	-0.05769333	
1.1676	-0.06450441	-0.05777331	
1.1678	-0.0646954	-0.05786084	
1.168	-0.06483676	-0.05779648	
1.1682	-0.06485	-0.05777894	
