Time	S1F1FF	S1F1Ia	S1F1Vm	S1F2FF	S1F2Vm	S1I1Vm	S1I2Ia	S1I2Vm	S2F1	S3F1	
0.842	1	0	0.5740107	0.74382	0.07876398	-0.09973458	1E-08	-0.09	0.02539896	0.01013964	
0.8422	1	0	0.5740107	0.74382	0.07876398	-0.09973503	1E-08	-0.09	0.02539896	0.01013964	
0.8424	1	0	0.5740107	0.74382	0.07876398	-0.09973546	1E-08	-0.09	0.02539896	0.01013964	
0.8426	1	0	0.5740107	0.74382	0.07876398	-0.09973587	1E-08	-0.09	0.02539896	0.01013964	
0.8428	1	0	0.5740107	0.74382	0.07876398	-0.09973627	1E-08	-0.09	0.02539896	0.01013964	
0.843	1	0	0.5740107	0.74382	0.07876398	-0.09973665	1E-08	-0.09	0.02539896	0.01013964	
0.8432	1	0	0.5740107	0.74382	0.07876398	-0.09973702	1E-08	-0.09	0.02539896	0.01013964	
0.8434	1	0	0.5740107	0.74382	0.07876398	-0.09973738	1E-08	-0.09	0.02539896	0.01013964	
0.8436	1	0	0.5740107	0.74382	0.07876398	-0.09973771	1E-08	-0.09	0.02539896	0.01013964	
0.8438	1	0	0.5760069	0.7458195	0.0791639	-0.09973804	1E-08	-0.09	0.02502326	0.009965958	
0.844	1	0	0.5760069	0.7458195	0.0791639	-0.09973849	1E-08	-0.09	0.02502326	0.009965958	
0.8442	1	0	0.5760069	0.7458195	0.0791639	-0.09973894	1E-08	-0.09	0.02502326	0.009965958	
0.8444	1	0	0.5760069	0.7458195	0.0791639	-0.09973937	1E-08	-0.09	0.02502326	0.009965958	
0.8446	1	0	0.5760069	0.7458195	0.0791639	-0.09973978	1E-08	-0.09	0.02502326	0.009965958	
0.8448	1	0	0.5760069	0.7458195	0.0791639	-0.09974016	1E-08	-0.09	0.02502326	0.009965958	
0.845	1	0	0.5760069	0.7458195	0.0791639	-0.09974054	1E-08	-0.09	0.02502326	0.009965958	
0.8452	1	0	0.5760069	0.7458195	0.0791639	-0.0997409	1E-08	-0.09	0.02502326	0.009965958	
0.8454	1	0	0.5760069	0.7458195	0.0791639	-0.09974125	1E-08	-0.09	0.02502326	0.009965958	
0.8455999	1	0	0.5760069	0.7458195	0.0791639	-0.09974159	1E-08	-0.09	0.02502326	0.009965958	
0.8458	1	0	0.5780032	0.7478191	0.07956382	-0.09974191	1E-08	-0.09	0.02465277	0.009795167	
0.846	1	0	0.5780032	0.7478191	0.07956382	-0.09974236	1E-08	-0.09	0.02465277	0.009795167	
0.8462	1	0	0.5780032	0.7478191	0.07956382	-0.09974279	1E-08	-0.09	0.02465277	0.009795167	
0.8464	1	0	0.5780032	0.7478191	0.07956382	-0.09974321	1E-08	-0.09	0.02465277	0.009795167	
0.8466	1	0	0.5780032	0.7478191	0.07956382	-0.09974361	1E-08	-0.09	0.02465277	0.009795167	
0.8468	1	0	0.5780032	0.7478191	0.07956382	-0.099744	1E-08	-0.09	0.02465277	0.009795167	
0.847	1	0	0.5780032	0.7478191	0.07956382	-0.09974437	1E-08	-0.09	0.02465277	0.009795167	
0.8472	1	0	0.5780032	0.7478191	0.07956382	-0.09974473	1E-08	-0.09	0.02465277	0.009795167	
0.8474	1	0	0.5780032	0.7478191	0.07956382	-0.09974507	1E-08	-0.09	0.02465277	0.009795167	
0.8476	1	0	0.5780032	0.7478191	0.07956382	-0.0997454	1E-08	-0.09	0.02465277	0.009795167	
0.8478	1	0	0.5799995	0.7498187	0.07996374	-0.09974572	1E-08	-0.09	0.02428744	0.009627219	
0.848	1	0	0.5799995	0.7498187	0.07996374	-0.09974617	1E-08	-0.09	0.02428744	0.009627219	
0.8482	1	0	0.5799995	0.7498187	0.07996374	-0.09974659	1E-08	-0.09	0.02428744	0.009627219	
0.8484	1	0	0.5799995	0.7498187	0.07996374	-0.09974701	1E-08	-0.09	0.02428744	0.009627219	
0.8486	1	0	0.5799995	0.7498187	0.07996374	-0.0997474	1E-08	-0.09	0.02428744	0.009627219	
0.8488	1	0	0.5799995	0.7498187	0.07996374	-0.09974778	1E-08	-0.09	0.02428744	0.009627219	
0.849	1	0	0.5799995	0.7498187	0.07996374	-0.09974815	1E-08	-0.09	0.02428744	0.009627219	
0.8492	1	0	0.5799995	0.7498187	0.07996374	-0.09974851	1E-08	-0.09	0.02428744	0.009627219	
0.8494	1	0	0.5799995	0.7498187	0.07996374	-0.09974884	1E-08	-0.09	0.02428744	0.009627219	
0.8496	1	0	0.5799995	0.7498187	0.07996374	-0.09974917	1E-08	-0.09	0.02428744	0.009627219	
0.8498	1	0	0.5819959	0.7518184	0.08036367	-0.09974948	1E-08	-0.09	0.02392719	0.009462073	
0.85	1	0	0.5819959	0.7518184	0.08036367	-0.09974992	1E-08	-0.09	0.02392719	0.009462073	
0.8502	1	0	0.5819959	0.7518184	0.08036367	-0.09975035	1E-08	-0.09	0.02392719	0.009462073	
0.8504	1	0	0.5819959	0.7518184	0.08036367	-0.09975075	1E-08	-0.09	0.02392719	0.009462073	
0.8506	1	0	0.5819959	0.7518184	0.08036367	-0.09975114	1E-08	-0.09	0.02392719	0.009462073	
0.8508	1	0	0.5819959	0.7518184	0.08036367	-0.09975152	1E-08	-0.09	0.02392719	0.009462073	
0.851	1	0	0.5819959	0.7518184	0.08036367	-0.09975188	1E-08	-0.09	0.02392719	0.009462073	
0.8512	1	0	0.5819959	0.7518184	0.08036367	-0.09975222	1E-08	-0.09	0.02392719	0.009462073	
0.8514	1	0	0.5819959	0.7518184	0.08036367	-0.09975256	1E-08	-0.09	0.02392719	0.009462073	
0.8516	1	0	0.5819959	0.7518184	0.08036367	-0.09975288	1E-08	-0.09	0.02392719	0.009462073	
0.8518	1	0	0.5839924	0.753818	0.0807636	-0.09975319	1E-08	-0.09	0.02357197	0.009299681	
0.852	1	0	0.5839924	0.753818	0.0807636	-0.09975363	1E-08	-0.09	0.02357197	0.009299681	
0.8522	1	0	0.5839924	0.753818	0.0807636	-0.09975404	1E-08	-0.09	0.02357197	0.009299681	
0.8524	1	0	0.5839924	0.753818	0.0807636	-0.09975445	1E-08	-0.09	0.02357197	0.009299681	
0.8526	1	0	0.5839924	0.753818	0.0807636	-0.09975483	1E-08	-0.09	0.02357197	0.009299681	
0.8528	1	0	0.5839924	0.753818	0.0807636	-0.0997552	1E-08	-0.09	0.02357197	0.009299681	
0.853	1	0	0.5839924	0.753818	0.0807636	-0.09975556	1E-08	-0.09	0.02357197	0.009299681	
0.8532	1	0	0.5839924	0.753818	0.0807636	-0.0997559	1E-08	-0.09	0.02357197	0.009299681	
0.8534	1	0	0.5839924	0.753818	0.0807636	-0.09975623	1E-08	-0.09	0.02357197	0.009299681	
0.8536	1	0	0.5839924	0.753818	0.0807636	-0.09975654	1E-08	-0.09	0.02357197	0.009299681	
0.8538	1	0	0.5859889	0.7558177	0.08116353	-0.09975684	1E-08	-0.09	0.02322171	0.00914	
0.854	1	0	0.5859889	0.7558177	0.08116353	-0.09975728	1E-08	-0.09	0.02322171	0.00914	
0.8542	1	0	0.5859889	0.7558177	0.08116353	-0.09975769	1E-08	-0.09	0.02322171	0.00914	
0.8544	1	0	0.5859889	0.7558177	0.08116353	-0.09975808	1E-08	-0.09	0.02322171	0.00914	
0.8546	1	0	0.5859889	0.7558177	0.08116353	-0.09975846	1E-08	-0.09	0.02322171	0.00914	
0.8548	1	0	0.5859889	0.7558177	0.08116353	-0.09975883	1E-08	-0.09	0.02322171	0.00914	
0.855	1	0	0.5859889	0.7558177	0.08116353	-0.09975918	1E-08	-0.09	0.02322171	0.00914	
0.8552	1	0	0.5859889	0.7558177	0.08116353	-0.09975952	1E-08	-0.09	0.02322171	0.00914	
0.8554	1	0	0.5859889	0.7558177	0.08116353	-0.09975984	1E-08	-0.09	0.02322171	0.00914	
0.8556	1	0	0.5859889	0.7558177	0.08116353	-0.09976015	1E-08	-0.09	0.02322171	0.00914	
0.8558	1	0	0.5879855	0.7578173	0.08156347	-0.09976045	1E-08	-0.09	0.02287634	0.008982986	
0.856	1	0	0.5879855	0.7578173	0.08156347	-0.09976088	1E-08	-0.09	0.02287634	0.008982986	
0.8562	1	0	0.5879855	0.7578173	0.08156347	-0.09976128	1E-08	-0.09	0.02287634	0.008982986	
0.8564	1	0	0.5879855	0.7578173	0.08156347	-0.09976167	1E-08	-0.09	0.02287634	0.008982986	
0.8566	1	0	0.5879855	0.7578173	0.08156347	-0.09976204	1E-08	-0.09	0.02287634	0.008982986	
0.8568	1	0	0.5879855	0.7578173	0.08156347	-0.0997624	1E-08	-0.09	0.02287634	0.008982986	
0.857	1	0	0.5879855	0.7578173	0.08156347	-0.09976275	1E-08	-0.09	0.02287634	0.008982986	
0.8572	1	0	0.5879855	0.7578173	0.08156347	-0.09976309	1E-08	-0.09	0.02287634	0.008982986	
0.8574	1	0	0.5879855	0.7578173	0.08156347	-0.0997634	1E-08	-0.09	0.02287634	0.008982986	
0.8576	1	0	0.5879855	0.7578173	0.08156347	-0.09976371	1E-08	-0.09	0.02287634	0.008982986	
0.8578	1	0	0.5899821	0.759817	0.0819634	-0.099764	1E-08	-0.09	0.02253581	0.008828597	
0.858	1	0	0.5899821	0.759817	0.0819634	-0.09976442	1E-08	-0.09	0.02253581	0.008828597	
0.8582	1	0	0.5899821	0.759817	0.0819634	-0.09976482	1E-08	-0.09	0.02253581	0.008828597	
0.8584	1	0	0.5899821	0.759817	0.0819634	-0.09976521	1E-08	-0.09	0.02253581	0.008828597	
0.8586	1	0	0.5899821	0.759817	0.0819634	-0.09976558	1E-08	-0.09	0.02253581	0.008828597	
0.8588	1	0	0.5899821	0.759817	0.0819634	-0.09976593	1E-08	-0.09	0.02253581	0.008828597	
0.859	1	0	0.5899821	0.759817	0.0819634	-0.09976628	1E-08	-0.09	0.02253581	0.008828597	
0.8592	1	0	0.5899821	0.759817	0.0819634	-0.0997666	1E-08	-0.09	0.02253581	0.008828597	
0.8594	1	0	0.5899821	0.759817	0.0819634	-0.09976692	1E-08	-0.09	0.02253581	0.008828597	
0.8596	1	0	0.5899821	0.759817	0.0819634	-0.09976722	1E-08	-0.09	0.02253581	0.008828597	
0.8598	1	0	0.5919788	0.7618166	0.08236333	-0.09976751	1E-08	-0.09	0.02220006	0.008676791	
0.86	1	0	0.5919788	0.7618166	0.08236333	-0.09976792	1E-08	-0.09	0.02220006	0.008676791	
0.8602	1	0	0.5919788	0.7618166	0.08236333	-0.09976832	1E-08	-0.09	0.02220006	0.008676791	
0.8604	1	0	0.5919788	0.7618166	0.08236333	-0.0997687	1E-08	-0.09	0.02220006	0.008676791	
0.8606	1	0	0.5919788	0.7618166	0.08236333	-0.09976906	1E-08	-0.09	0.02220006	0.008676791	
0.8608	1	0	0.5919788	0.7618166	0.08236333	-0.09976941	1E-08	-0.09	0.02220006	0.008676791	
0.861	1	0	0.5919788	0.7618166	0.08236333	-0.09976975	1E-08	-0.09	0.02220006	0.008676791	
0.8612	1	0	0.5919788	0.7618166	0.08236333	-0.09977008	1E-08	-0.09	0.02220006	0.008676791	
0.8613999	1	0	0.5919788	0.7618166	0.08236333	-0.09977038	1E-08	-0.09	0.02220006	0.008676791	
0.8616	1	0	0.5919788	0.7618166	0.08236333	-0.09977068	1E-08	-0.09	0.02220006	0.008676791	
0.8618	1	0	0.5939755	0.7638163	0.08276326	-0.09977097	1E-08	-0.09	0.02186902	0.008527525	
0.862	1	0	0.5939755	0.7638163	0.08276326	-0.09977137	1E-08	-0.09	0.02186902	0.008527525	
0.8622	1	0	0.5939755	0.7638163	0.08276326	-0.09977177	1E-08	-0.09	0.02186902	0.008527525	
0.8624	1	0	0.5939755	0.7638163	0.08276326	-0.09977214	1E-08	-0.09	0.02186902	0.008527525	
0.8626	1	0	0.5939755	0.7638163	0.08276326	-0.0997725	1E-08	-0.09	0.02186902	0.008527525	
0.8628	1	0	0.5939755	0.7638163	0.08276326	-0.09977284	1E-08	-0.09	0.02186902	0.008527525	
0.863	1	0	0.5939755	0.7638163	0.08276326	-0.09977318	1E-08	-0.09	0.02186902	0.008527525	
0.8631999	1	0	0.5939755	0.7638163	0.08276326	-0.0997735	1E-08	-0.09	0.02186902	0.008527525	
0.8634	1	0	0.5939755	0.7638163	0.08276326	-0.0997738	1E-08	-0.09	0.02186902	0.008527525	
0.8636	1	0	0.5939755	0.7638163	0.08276326	-0.09977409	1E-08	-0.09	0.02186902	0.008527525	
0.8638	1	0	0.5959724	0.765816	0.08316319	-0.09977438	1E-08	-0.09	0.02154263	0.00838076	
0.864	1	0	0.5959724	0.765816	0.08316319	-0.09977478	1E-08	-0.09	0.02154263	0.00838076	
0.8642	1	0	0.5959724	0.765816	0.08316319	-0.09977517	1E-08	-0.09	0.02154263	0.00838076	
0.8644	1	0	0.5959724	0.765816	0.08316319	-0.09977553	1E-08	-0.09	0.02154263	0.00838076	
0.8646	1	0	0.5959724	0.765816	0.08316319	-0.09977589	1E-08	-0.09	0.02154263	0.00838076	
0.8648	1	0	0.5959724	0.765816	0.08316319	-0.09977622	1E-08	-0.09	0.02154263	0.00838076	
0.8649999	1	0	0.5959724	0.765816	0.08316319	-0.09977655	1E-08	-0.09	0.02154263	0.00838076	
0.8652	1	0	0.5959724	0.765816	0.08316319	-0.09977687	1E-08	-0.09	0.02154263	0.00838076	
0.8654	1	0	0.5959724	0.765816	0.08316319	-0.09977717	1E-08	-0.09	0.02154263	0.00838076	
0.8656	1	0	0.5959724	0.765816	0.08316319	-0.09977746	1E-08	-0.09	0.02154263	0.00838076	
0.8658	1	0	0.5979692	0.7678156	0.08356313	-0.09977774	1E-08	-0.09	0.02122083	0.008236453	
0.866	1	0	0.5979692	0.7678156	0.08356313	-0.09977813	1E-08	-0.09	0.02122083	0.008236453	
0.8662	1	0	0.5979692	0.7678156	0.08356313	-0.09977851	1E-08	-0.09	0.02122083	0.008236453	
0.8664	1	0	0.5979692	0.7678156	0.08356313	-0.09977888	1E-08	-0.09	0.02122083	0.008236453	
0.8666	1	0	0.5979692	0.7678156	0.08356313	-0.09977923	1E-08	-0.09	0.02122083	0.008236453	
0.8668	1	0	0.5979692	0.7678156	0.08356313	-0.09977956	1E-08	-0.09	0.02122083	0.008236453	
0.867	1	0	0.5979692	0.7678156	0.08356313	-0.09977988	1E-08	-0.09	0.02122083	0.008236453	
0.8672	1	0	0.5979692	0.7678156	0.08356313	-0.09978019	1E-08	-0.09	0.02122083	0.008236453	
0.8674	1	0	0.5979692	0.7678156	0.08356313	-0.09978049	1E-08	-0.09	0.02122083	0.008236453	
0.8676	1	0	0.5979692	0.7678156	0.08356313	-0.09978078	1E-08	-0.09	0.02122083	0.008236453	
0.8678	1	0	0.5999662	0.7698153	0.08396306	-0.09978105	1E-08	-0.09	0.02090357	0.008094566	
0.868	1	0	0.5999662	0.7698153	0.08396306	-0.09978144	1E-08	-0.09	0.02090357	0.008094566	
0.8682	1	0	0.5999662	0.7698153	0.08396306	-0.09978182	1E-08	-0.09	0.02090357	0.008094566	
0.8684	1	0	0.5999662	0.7698153	0.08396306	-0.09978218	1E-08	-0.09	0.02090357	0.008094566	
0.8686	1	0	0.5999662	0.7698153	0.08396306	-0.09978252	1E-08	-0.09	0.02090357	0.008094566	
0.8688	1	0	0.5999662	0.7698153	0.08396306	-0.09978285	1E-08	-0.09	0.02090357	0.008094566	
0.869	1	0	0.5999662	0.7698153	0.08396306	-0.09978317	1E-08	-0.09	0.02090357	0.008094566	
0.8692	1	0	0.5999662	0.7698153	0.08396306	-0.09978347	1E-08	-0.09	0.02090357	0.008094566	
0.8694	1	0	0.5999662	0.7698153	0.08396306	-0.09978377	1E-08	-0.09	0.02090357	0.008094566	
0.8696	1	0	0.5999662	0.7698153	0.08396306	-0.09978405	1E-08	-0.09	0.02090357	0.008094566	
0.8698	1	0	0.6019632	0.7718149	0.08436299	-0.09978432	1E-08	-0.09	0.02059079	0.00795506	
0.87	1	0	0.6019632	0.7718149	0.08436299	-0.0997847	1E-08	-0.09	0.02059079	0.00795506	
0.8702	1	0	0.6019632	0.7718149	0.08436299	-0.09978507	1E-08	-0.09	0.02059079	0.00795506	
0.8704	1	0	0.6019632	0.7718149	0.08436299	-0.09978542	1E-08	-0.09	0.02059079	0.00795506	
0.8706	1	0	0.6019632	0.7718149	0.08436299	-0.09978577	1E-08	-0.09	0.02059079	0.00795506	
0.8708	1	0	0.6019632	0.7718149	0.08436299	-0.0997861	1E-08	-0.09	0.02059079	0.00795506	
0.871	1	0	0.6019632	0.7718149	0.08436299	-0.09978641	1E-08	-0.09	0.02059079	0.00795506	
0.8712	1	0	0.6019632	0.7718149	0.08436299	-0.09978671	1E-08	-0.09	0.02059079	0.00795506	
0.8714	1	0	0.6019632	0.7718149	0.08436299	-0.099787	1E-08	-0.09	0.02059079	0.00795506	
0.8716	1	0	0.6019632	0.7718149	0.08436299	-0.09978727	1E-08	-0.09	0.02059079	0.00795506	
0.8718	1	0	0.6039602	0.7738147	0.08476294	-0.09978754	1E-08	-0.09	0.02028242	0.007817898	
0.872	1	0	0.6039602	0.7738147	0.08476294	-0.09978792	1E-08	-0.09	0.02028242	0.007817898	
0.8722	1	0	0.6039602	0.7738147	0.08476294	-0.09978829	1E-08	-0.09	0.02028242	0.007817898	
0.8724	1	0	0.6039602	0.7738147	0.08476294	-0.09978863	1E-08	-0.09	0.02028242	0.007817898	
0.8726	1	0	0.6039602	0.7738147	0.08476294	-0.09978896	1E-08	-0.09	0.02028242	0.007817898	
0.8728	1	0	0.6039602	0.7738147	0.08476294	-0.09978929	1E-08	-0.09	0.02028242	0.007817898	
0.873	1	0	0.6039602	0.7738147	0.08476294	-0.0997896	1E-08	-0.09	0.02028242	0.007817898	
0.8732	1	0	0.6039602	0.7738147	0.08476294	-0.0997899	1E-08	-0.09	0.02028242	0.007817898	
0.8734	1	0	0.6039602	0.7738147	0.08476294	-0.09979018	1E-08	-0.09	0.02028242	0.007817898	
0.8736	1	0	0.6039602	0.7738147	0.08476294	-0.09979045	1E-08	-0.09	0.02028242	0.007817898	
0.8738	1	0	0.6059573	0.7758144	0.08516289	-0.09979071	1E-08	-0.09	0.01997842	0.007683039	
0.874	1	0	0.6059573	0.7758144	0.08516289	-0.09979109	1E-08	-0.09	0.01997842	0.007683039	
0.8742	1	0	0.6059573	0.7758144	0.08516289	-0.09979144	1E-08	-0.09	0.01997842	0.007683039	
0.8744	1	0	0.6059573	0.7758144	0.08516289	-0.0997918	1E-08	-0.09	0.01997842	0.007683039	
0.8746	1	0	0.6059573	0.7758144	0.08516289	-0.09979212	1E-08	-0.09	0.01997842	0.007683039	
0.8748	1	0	0.6059573	0.7758144	0.08516289	-0.09979244	1E-08	-0.09	0.01997842	0.007683039	
0.875	1	0	0.6059573	0.7758144	0.08516289	-0.09979274	1E-08	-0.09	0.01997842	0.007683039	
0.8752	1	0	0.6059573	0.7758144	0.08516289	-0.09979304	1E-08	-0.09	0.01997842	0.007683039	
0.8754	1	0	0.6059573	0.7758144	0.08516289	-0.09979332	1E-08	-0.09	0.01997842	0.007683039	
0.8756	1	0	0.6059573	0.7758144	0.08516289	-0.09979359	1E-08	-0.09	0.01997842	0.007683039	
0.8758	1	0	0.6079544	0.7778141	0.08556283	-0.09979385	1E-08	-0.09	0.01967872	0.007550448	
0.876	1	0	0.6079544	0.7778141	0.08556283	-0.09979422	1E-08	-0.09	0.01967872	0.007550448	
0.8762	1	0	0.6079544	0.7778141	0.08556283	-0.09979457	1E-08	-0.09	0.01967872	0.007550448	
0.8764	1	0	0.6079544	0.7778141	0.08556283	-0.09979491	1E-08	-0.09	0.01967872	0.007550448	
0.8766	1	0	0.6079544	0.7778141	0.08556283	-0.09979524	1E-08	-0.09	0.01967872	0.007550448	
0.8768	1	0	0.6079544	0.7778141	0.08556283	-0.09979555	1E-08	-0.09	0.01967872	0.007550448	
0.877	1	0	0.6079544	0.7778141	0.08556283	-0.09979585	1E-08	-0.09	0.01967872	0.007550448	
0.8772	1	0	0.6079544	0.7778141	0.08556283	-0.09979614	1E-08	-0.09	0.01967872	0.007550448	
0.8774	1	0	0.6079544	0.7778141	0.08556283	-0.09979641	1E-08	-0.09	0.01967872	0.007550448	
0.8776	1	0	0.6079544	0.7778141	0.08556283	-0.09979668	1E-08	-0.09	0.01967872	0.007550448	
0.8778	1	0	0.6099516	0.7798139	0.08596278	-0.09979694	1E-08	-0.09	0.01938327	0.007420087	
0.878	1	0	0.6099516	0.7798139	0.08596278	-0.0997973	1E-08	-0.09	0.01938327	0.007420087	
0.8782	1	0	0.6099516	0.7798139	0.08596278	-0.09979764	1E-08	-0.09	0.01938327	0.007420087	
0.8784	1	0	0.6099516	0.7798139	0.08596278	-0.09979798	1E-08	-0.09	0.01938327	0.007420087	
0.8786	1	0	0.6099516	0.7798139	0.08596278	-0.0997983	1E-08	-0.09	0.01938327	0.007420087	
0.8788	1	0	0.6099516	0.7798139	0.08596278	-0.09979861	1E-08	-0.09	0.01938327	0.007420087	
0.8789999	1	0	0.6099516	0.7798139	0.08596278	-0.0997989	1E-08	-0.09	0.01938327	0.007420087	
0.8792	1	0	0.6099516	0.7798139	0.08596278	-0.09979919	1E-08	-0.09	0.01938327	0.007420087	
0.8794	1	0	0.6099516	0.7798139	0.08596278	-0.09979946	1E-08	-0.09	0.01938327	0.007420087	
0.8796	1	0	0.6099516	0.7798139	0.08596278	-0.09979973	1E-08	-0.09	0.01938327	0.007420087	
0.8798	1	0	0.6119488	0.7818136	0.08636273	-0.09979998	1E-08	-0.09	0.01909201	0.00729192	
0.88	1	0	0.6119488	0.7818136	0.08636273	-0.09980033	1E-08	-0.09	0.01909201	0.00729192	
0.8802	1	0	0.6119488	0.7818136	0.08636273	-0.09980068	1E-08	-0.09	0.01909201	0.00729192	
0.8804	1	0	0.6119488	0.7818136	0.08636273	-0.09980101	1E-08	-0.09	0.01909201	0.00729192	
0.8806	1	0	0.6119488	0.7818136	0.08636273	-0.09980132	1E-08	-0.09	0.01909201	0.00729192	
0.8807999	1	0	0.6119488	0.7818136	0.08636273	-0.09980163	1E-08	-0.09	0.01909201	0.00729192	
0.881	1	0	0.6119488	0.7818136	0.08636273	-0.09980192	1E-08	-0.09	0.01909201	0.00729192	
0.8812	1	0	0.6119488	0.7818136	0.08636273	-0.0998022	1E-08	-0.09	0.01909201	0.00729192	
0.8814	1	0	0.6119488	0.7818136	0.08636273	-0.09980247	1E-08	-0.09	0.01909201	0.00729192	
0.8816	1	0	0.6119488	0.7818136	0.08636273	-0.09980273	1E-08	-0.09	0.01909201	0.00729192	
0.8818	1	0	0.6139461	0.7838134	0.08676267	-0.09980298	1E-08	-0.09	0.0188049	0.007165912	
0.882	1	0	0.6139461	0.7838134	0.08676267	-0.09980333	1E-08	-0.09	0.0188049	0.007165912	
0.8822	1	0	0.6139461	0.7838134	0.08676267	-0.09980367	1E-08	-0.09	0.0188049	0.007165912	
0.8824	1	0	0.6139461	0.7838134	0.08676267	-0.09980399	1E-08	-0.09	0.0188049	0.007165912	
0.8825999	1	0	0.6139461	0.7838134	0.08676267	-0.0998043	1E-08	-0.09	0.0188049	0.007165912	
0.8828	1	0	0.6139461	0.7838134	0.08676267	-0.0998046	1E-08	-0.09	0.0188049	0.007165912	
0.883	1	0	0.6139461	0.7838134	0.08676267	-0.09980489	1E-08	-0.09	0.0188049	0.007165912	
0.8832	1	0	0.6139461	0.7838134	0.08676267	-0.09980517	1E-08	-0.09	0.0188049	0.007165912	
0.8834	1	0	0.6139461	0.7838134	0.08676267	-0.09980544	1E-08	-0.09	0.0188049	0.007165912	
0.8836	1	0	0.6139461	0.7838134	0.08676267	-0.09980569	1E-08	-0.09	0.0188049	0.007165912	
0.8838	1	0	0.6159435	0.7858131	0.08716262	-0.09980594	1E-08	-0.09	0.01852187	0.007042027	
0.884	1	0	0.6159435	0.7858131	0.08716262	-0.09980629	1E-08	-0.09	0.01852187	0.007042027	
0.8842	1	0	0.6159435	0.7858131	0.08716262	-0.09980661	1E-08	-0.09	0.01852187	0.007042027	
0.8844	1	0	0.6159435	0.7858131	0.08716262	-0.09980693	1E-08	-0.09	0.01852187	0.007042027	
0.8846	1	0	0.6159435	0.7858131	0.08716262	-0.09980725	1E-08	-0.09	0.01852187	0.007042027	
0.8848	1	0	0.6159435	0.7858131	0.08716262	-0.09980754	1E-08	-0.09	0.01852187	0.007042027	
0.885	1	0	0.6159435	0.7858131	0.08716262	-0.09980782	1E-08	-0.09	0.01852187	0.007042027	
0.8852	1	0	0.6159435	0.7858131	0.08716262	-0.0998081	1E-08	-0.09	0.01852187	0.007042027	
0.8854	1	0	0.6159435	0.7858131	0.08716262	-0.09980836	1E-08	-0.09	0.01852187	0.007042027	
0.8856	1	0	0.6159435	0.7858131	0.08716262	-0.09980861	1E-08	-0.09	0.01852187	0.007042027	
0.8858	1	0	0.6179409	0.7878128	0.08756257	-0.09980885	1E-08	-0.09	0.01824287	0.006920232	
0.886	1	0	0.6179409	0.7878128	0.08756257	-0.09980919	1E-08	-0.09	0.01824287	0.006920232	
0.8862	1	0	0.6179409	0.7878128	0.08756257	-0.09980952	1E-08	-0.09	0.01824287	0.006920232	
0.8864	1	0	0.6179409	0.7878128	0.08756257	-0.09980984	1E-08	-0.09	0.01824287	0.006920232	
0.8866	1	0	0.6179409	0.7878128	0.08756257	-0.09981015	1E-08	-0.09	0.01824287	0.006920232	
0.8868	1	0	0.6179409	0.7878128	0.08756257	-0.09981044	1E-08	-0.09	0.01824287	0.006920232	
0.887	1	0	0.6179409	0.7878128	0.08756257	-0.09981071	1E-08	-0.09	0.01824287	0.006920232	
0.8872	1	0	0.6179409	0.7878128	0.08756257	-0.09981098	1E-08	-0.09	0.01824287	0.006920232	
0.8874	1	0	0.6179409	0.7878128	0.08756257	-0.09981124	1E-08	-0.09	0.01824287	0.006920232	
0.8876	1	0	0.6179409	0.7878128	0.08756257	-0.09981149	1E-08	-0.09	0.01824287	0.006920232	
0.8878	1	0	0.6199383	0.7898126	0.08796252	-0.09981173	1E-08	-0.09	0.01796785	0.006800491	
0.888	1	0	0.6199383	0.7898126	0.08796252	-0.09981206	1E-08	-0.09	0.01796785	0.006800491	
0.8882	1	0	0.6199383	0.7898126	0.08796252	-0.09981239	1E-08	-0.09	0.01796785	0.006800491	
0.8884	1	0	0.6199383	0.7898126	0.08796252	-0.0998127	1E-08	-0.09	0.01796785	0.006800491	
0.8886	1	0	0.6199383	0.7898126	0.08796252	-0.099813	1E-08	-0.09	0.01796785	0.006800491	
0.8888	1	0	0.6199383	0.7898126	0.08796252	-0.09981328	1E-08	-0.09	0.01796785	0.006800491	
0.889	1	0	0.6199383	0.7898126	0.08796252	-0.09981356	1E-08	-0.09	0.01796785	0.006800491	
0.8892	1	0	0.6199383	0.7898126	0.08796252	-0.09981383	1E-08	-0.09	0.01796785	0.006800491	
0.8894	1	0	0.6199383	0.7898126	0.08796252	-0.09981408	1E-08	-0.09	0.01796785	0.006800491	
0.8896	1	0	0.6199383	0.7898126	0.08796252	-0.09981433	1E-08	-0.09	0.01796785	0.006800491	
0.8898	1	0	0.6219358	0.7918123	0.08836246	-0.09981456	1E-08	-0.09	0.01769676	0.006682773	
0.89	1	0	0.6219358	0.7918123	0.08836246	-0.09981489	1E-08	-0.09	0.01769676	0.006682773	
0.8902	1	0	0.6219358	0.7918123	0.08836246	-0.09981521	1E-08	-0.09	0.01769676	0.006682773	
0.8904	1	0	0.6219358	0.7918123	0.08836246	-0.09981552	1E-08	-0.09	0.01769676	0.006682773	
0.8906	1	0	0.6219358	0.7918123	0.08836246	-0.09981582	1E-08	-0.09	0.01769676	0.006682773	
0.8908	1	0	0.6219358	0.7918123	0.08836246	-0.0998161	1E-08	-0.09	0.01769676	0.006682773	
