Time	CylinderSensor	BoxSensor	CylinderSensorX	CylinderSensorY	BoxContact	CylinderContact	
0.6772	0	0	0.3513784	0.03884887	-0.07	-0.07	
0.6776	0	0	0.3513978	0.03867945	-0.07	-0.07	
0.678	0	0	0.3514174	0.03850864	-0.07	-0.07	
0.6784	0	0	0.351437	0.03833644	-0.07	-0.07	
0.6788	0	0	0.3514566	0.03816282	-0.07	-0.07	
0.6792	0	0	0.3514764	0.03798782	-0.07	-0.07	
0.6796	0	0	0.3514961	0.03781143	-0.07	-0.07	
0.68	0	0	0.351516	0.03763364	-0.07	-0.07	
0.6804	0	0	0.3515359	0.03745447	-0.07	-0.07	
0.6808	0	0	0.3515559	0.03727389	-0.07	-0.07	
0.6812	0	0	0.3515759	0.03709192	-0.07	-0.07	
0.6816	0	0	0.351596	0.03690856	-0.07	-0.07	
0.682	0	0	0.3516161	0.0367238	-0.07	-0.07	
0.6824	0	0	0.3516363	0.03653768	-0.07	-0.07	
0.6828	0	0	0.3516565	0.03635016	-0.07	-0.07	
0.6832	0	0	0.3516768	0.03616126	-0.07	-0.07	
0.6836	0	0	0.3516971	0.03597099	-0.07	-0.07	
0.684	0	0	0.3517175	0.03577932	-0.07	-0.07	
0.6844	0	0	0.3517379	0.03558629	-0.07	-0.07	
0.6848	0	0	0.3517583	0.03539186	-0.07	-0.07	
0.6852	0	0	0.3517788	0.03519604	-0.07	-0.07	
0.6856	0	0	0.3517993	0.03499885	-0.07	-0.07	
0.686	0	0	0.3518199	0.03480029	-0.07	-0.07	
0.6864	0	0	0.3518405	0.03460035	-0.07	-0.07	
0.6868	0	0	0.351861	0.03439904	-0.07	-0.07	
0.6872	0	0	0.3518817	0.03419637	-0.07	-0.07	
0.6876	0	0	0.3519023	0.0339923	-0.07	-0.07	
0.688	0	0	0.351923	0.03378686	-0.07	-0.07	
0.6884	0	0	0.3519436	0.03358005	-0.07	-0.07	
0.6888	0	0	0.3519643	0.03337188	-0.07	-0.07	
0.6892	0	0	0.351985	0.03316233	-0.07	-0.07	
0.6896	0	0	0.3520057	0.03295142	-0.07	-0.07	
0.69	0	0	0.3520264	0.03273914	-0.07	-0.07	
0.6904	0	0	0.3520471	0.0325255	-0.07	-0.07	
0.6908	0	0	0.3520679	0.03231049	-0.07	-0.07	
0.6912	0	0	0.3520885	0.03209411	-0.07	-0.07	
0.6916	0	0	0.3521093	0.03187636	-0.07	-0.07	
0.692	0	0	0.3521299	0.03165726	-0.07	-0.07	
0.6924	0	0	0.3521506	0.0314368	-0.07	-0.07	
0.6928	0	0	0.3521713	0.03121498	-0.07	-0.07	
0.6932	0	0	0.352192	0.03099181	-0.07	-0.07	
0.6936	0	0	0.3522126	0.03076727	-0.07	-0.07	
0.694	0	0	0.3522332	0.03054137	-0.07	-0.07	
0.6944	0	0	0.3522539	0.03031412	-0.07	-0.07	
0.6948	0	0	0.3522744	0.03008552	-0.07	-0.07	
0.6952	0	0	0.352295	0.02985555	-0.07	-0.07	
0.6956	0	0	0.3523155	0.02962423	-0.07	-0.07	
0.696	0	0	0.352336	0.02939156	-0.07	-0.07	
0.6964	0	0	0.3523564	0.02915754	-0.07	-0.07	
0.6968	0	0	0.3523768	0.02892217	-0.07	-0.07	
0.6972	0	0	0.3523972	0.02868545	-0.07	-0.07	
0.6976	0	0	0.3524175	0.02844739	-0.07	-0.07	
0.698	0	0	0.3524378	0.02820798	-0.07	-0.07	
0.6984	0	0	0.352458	0.02796721	-0.07	-0.07	
0.6988	0	0	0.3524781	0.0277251	-0.07	-0.07	
0.6992	0	0	0.3524983	0.02748164	-0.07	-0.07	
0.6996	0	0	0.3525183	0.02723684	-0.07	-0.07	
0.7	0	0	0.3525383	0.02699072	-0.07	-0.07	
0.7004	0	0	0.3525582	0.02674323	-0.07	-0.07	
0.7008	0	0	0.3525781	0.0264944	-0.07	-0.07	
0.7012	0	0	0.3525979	0.02624425	-0.07	-0.07	
0.7016	0	0	0.3526176	0.02599274	-0.07	-0.07	
0.702	0	0	0.3526372	0.02573991	-0.07	-0.07	
0.7024	0	0	0.3526568	0.02548574	-0.07	-0.07	
0.7028	0	0	0.3526763	0.02523023	-0.07	-0.07	
0.7032	0	0	0.3526957	0.02497339	-0.07	-0.07	
0.7036	0	0	0.352715	0.02471523	-0.07	-0.07	
0.704	0	0	0.3527342	0.02445571	-0.07	-0.07	
0.7044	0	0	0.3527533	0.02419488	-0.07	-0.07	
0.7048	0	0	0.3527723	0.02393272	-0.07	-0.07	
0.7052	0	0	0.3527912	0.02366923	-0.07	-0.07	
0.7056	0	0	0.3528101	0.02340441	-0.07	-0.07	
0.706	0	0	0.3528288	0.02313825	-0.07	-0.07	
0.7064	0	0	0.3528474	0.02287078	-0.07	-0.07	
0.7068	0	0	0.3528659	0.02260198	-0.07	-0.07	
0.7072	0	0	0.3528843	0.02233185	-0.07	-0.07	
0.7076	0	0	0.3529025	0.02206042	-0.07	-0.07	
0.708	0	0	0.3529207	0.02178765	-0.07	-0.07	
0.7084	0	0	0.3529387	0.02151356	-0.07	-0.07	
0.7088	0	0	0.3529566	0.02123816	-0.07	-0.07	
0.7092	0	0	0.3529744	0.02096142	-0.07	-0.07	
0.7096	0	0	0.352992	0.02068339	-0.07	-0.07	
0.71	0	0	0.3530095	0.02040402	-0.07	-0.07	
0.7104	0	0	0.3530268	0.02012335	-0.07	-0.07	
0.7108	0	0	0.3530441	0.01984136	-0.07	-0.07	
0.7112	0	0	0.3530611	0.01955808	-0.07	-0.07	
0.7116	0	0	0.353078	0.01927346	-0.07	-0.07	
0.712	0	0	0.3530948	0.01898755	-0.07	-0.07	
0.7124	0	0	0.3531114	0.01870032	-0.07	-0.07	
0.7128	0	0	0.3531278	0.0184118	-0.07	-0.07	
0.7132	0	0	0.3531441	0.01812197	-0.07	-0.07	
0.7136	0	0	0.3531602	0.01783083	-0.07	-0.07	
0.714	0	0	0.3531762	0.01753838	-0.07	-0.07	
0.7144	0	0	0.3531919	0.01724464	-0.07	-0.07	
0.7148	0	0	0.3532075	0.01694959	-0.07	-0.07	
0.7152	0	0	0.3532229	0.01665324	-0.07	-0.07	
0.7156	0	0	0.3532382	0.0163556	-0.07	-0.07	
0.716	0	0	0.3532532	0.01605665	-0.07	-0.07	
0.7164	0	0	0.3532681	0.01575642	-0.07	-0.07	
0.7168	0	0	0.3532827	0.01545488	-0.07	-0.07	
0.7172	0	0	0.3532972	0.01515206	-0.07	-0.07	
0.7176	0	0	0.3533115	0.01484793	-0.07	-0.07	
0.718	0	0	0.3533256	0.01454252	-0.07	-0.07	
0.7184	0	0	0.3533395	0.01423581	-0.07	-0.07	
0.7188	0	0	0.3533531	0.01392784	-0.07	-0.07	
0.7192	0	0	0.3533666	0.01361857	-0.07	-0.07	
0.7196	0	0	0.3533798	0.01330799	-0.07	-0.07	
0.72	0	0	0.3533928	0.01299615	-0.07	-0.07	
0.7204	0	0	0.3534056	0.01268302	-0.07	-0.07	
0.7208	0	0	0.3534182	0.0123686	-0.07	-0.07	
0.7212	0	0	0.3534305	0.01205292	-0.07	-0.07	
0.7216	0	0	0.3534426	0.01173595	-0.07	-0.07	
0.722	0	0	0.3534545	0.0114177	-0.07	-0.07	
0.7224	0	0	0.3534661	0.01109818	-0.07	-0.07	
0.7228	0	0	0.3534775	0.01077738	-0.07	-0.07	
0.7232	0	0	0.3534886	0.0104553	-0.07	-0.07	
0.7236	0	0	0.3534995	0.01013197	-0.07	-0.07	
0.724	0	0	0.3535101	0.009807353	-0.07	-0.07	
0.7244	0	0	0.3535205	0.00948147	-0.07	-0.07	
0.7248	0	0	0.3535306	0.009154324	-0.07	-0.07	
0.7252	0	0	0.3535405	0.008825915	-0.07	-0.07	
0.7256	0	0	0.35355	0.008496244	-0.07	-0.07	
0.726	0	0	0.3535593	0.008165299	-0.07	-0.07	
0.7264	0	0	0.3535684	0.007833088	-0.07	-0.07	
0.7268	0	0	0.3535771	0.007499635	-0.07	-0.07	
0.7272	0	0	0.3535856	0.007164923	-0.07	-0.07	
0.7276	0	0	0.3535938	0.006828947	-0.07	-0.07	
0.728	0	0	0.3536017	0.006491712	-0.07	-0.07	
0.7284	0	0	0.3536093	0.006153231	-0.07	-0.07	
0.7288	0	0	0.3536166	0.005813502	-0.07	-0.07	
0.7292	0	0	0.3536236	0.005472517	-0.07	-0.07	
0.7296	0	0	0.3536303	0.005130285	-0.07	-0.07	
0.73	0	0	0.3536367	0.004786808	-0.07	-0.07	
0.7304	0	0	0.3536428	0.004442099	-0.07	-0.07	
0.7308	0	0	0.3536485	0.004096143	-0.07	-0.07	
0.7312	0	0	0.353654	0.003748937	-0.07	-0.07	
0.7316	0	0	0.3536591	0.0034005	-0.07	-0.07	
0.732	0	0	0.3536638	0.003050816	-0.07	-0.07	
0.7324	0	0	0.3536683	0.00269991	-0.07	-0.07	
0.7328	0	0	0.3536724	0.002347762	-0.07	-0.07	
0.7332	0	0	0.3536762	0.001994368	-0.07	-0.07	
0.7336	0	0	0.3536797	0.001639755	-0.07	-0.07	
0.734	0	0	0.3536827	0.001283903	-0.07	-0.07	
0.7344	0	0	0.3536855	0.0009268239	-0.07	-0.07	
0.7348	0	0	0.3536879	0.0005685359	-0.07	-0.07	
0.7352	0	0	0.35369	0.0002090111	-0.07	-0.07	
0.7356	0	0	0.3536916	-0.000151749	-0.07	-0.07	
0.736	0	0	0.3536929	-0.0005137071	-0.07	-0.07	
0.7364	0	0	0.3536939	-0.0008769035	-0.07	-0.07	
0.7368	0	0	0.3536945	-0.001241297	-0.07	-0.07	
0.7372	0	0	0.3536947	-0.001606913	-0.07	-0.07	
0.7376	0	0	0.3536945	-0.00197375	-0.07	-0.07	
0.738	0	0	0.353694	-0.002341782	-0.07	-0.07	
0.7384	0	0	0.3536931	-0.002711044	-0.07	-0.07	
0.7388	0	0	0.3536917	-0.003081511	-0.07	-0.07	
0.7392	0	0	0.35369	-0.003453165	-0.07	-0.07	
0.7396	0	0	0.3536879	-0.003826025	-0.07	-0.07	
0.74	0	0	0.3536853	-0.004200104	-0.07	-0.07	
0.7404	0	0	0.3536824	-0.00457537	-0.07	-0.07	
0.7408	0	0	0.3536791	-0.004951841	-0.07	-0.07	
0.7412	0	0	0.3536753	-0.005329506	-0.07	-0.07	
0.7416	0	0	0.3536712	-0.005708364	-0.07	-0.07	
0.742	0	0	0.3536666	-0.006088422	-0.07	-0.07	
0.7424	0	0	0.3536616	-0.006469678	-0.07	-0.07	
0.7428	0	0	0.3536561	-0.006852099	-0.07	-0.07	
0.7432	0	0	0.3536503	-0.007235728	-0.07	-0.07	
0.7436	0	0	0.353644	-0.00762053	-0.07	-0.07	
0.744	0	0	0.3536372	-0.00800652	-0.07	-0.07	
0.7444	0	0	0.35363	-0.008393697	-0.07	-0.07	
0.7448	0	0	0.3536224	-0.008782062	-0.07	-0.07	
0.7452	0	0	0.3536143	-0.009171595	-0.07	-0.07	
0.7456	0	0	0.3536057	-0.009562311	-0.07	-0.07	
0.746	0	0	0.3535967	-0.009954196	-0.07	-0.07	
0.7464	0	0	0.3535873	-0.01034724	-0.07	-0.07	
0.7468	0	0	0.3535773	-0.01074147	-0.07	-0.07	
0.7472	0	0	0.3535669	-0.01113685	-0.07	-0.07	
0.7476	0	0	0.353556	-0.01153339	-0.07	-0.07	
0.748	0	0	0.3535447	-0.0119311	-0.07	-0.07	
0.7484	0	0	0.3535329	-0.01232997	-0.07	-0.07	
0.7488	0	0	0.3535205	-0.01272998	-0.07	-0.07	
0.7492	0	0	0.3535077	-0.01313116	-0.07	-0.07	
0.7496	0	0	0.3534944	-0.01353349	-0.07	-0.07	
0.75	0	0	0.3534805	-0.01393697	-0.07	-0.07	
0.7504	0	0	0.3534662	-0.0143416	-0.07	-0.07	
0.7508	0	0	0.3534515	-0.01474737	-0.07	-0.07	
0.7512	0	0	0.3534361	-0.01515428	-0.07	-0.07	
0.7516	0	0	0.3534203	-0.01556234	-0.07	-0.07	
0.752	0	0	0.3534039	-0.01597154	-0.07	-0.07	
0.7524	0	0	0.353387	-0.01638186	-0.07	-0.07	
0.7528	0	0	0.3533696	-0.01679334	-0.07	-0.07	
0.7532	0	0	0.3533517	-0.01720593	-0.07	-0.07	
0.7536	0	0	0.3533332	-0.01761965	-0.07	-0.07	
0.754	0	0	0.3533141	-0.01803449	-0.07	-0.07	
0.7544	0	0	0.3532946	-0.01845047	-0.07	-0.07	
0.7548	0	0	0.3532745	-0.01886758	-0.07	-0.07	
0.7552	0	0	0.3532539	-0.01928579	-0.07	-0.07	
0.7556	0	0	0.3532327	-0.01970512	-0.07	-0.07	
0.756	0	0	0.3532109	-0.02012558	-0.07	-0.07	
0.7564	0	0	0.3531886	-0.02054714	-0.07	-0.07	
0.7568	0	0	0.3531657	-0.02096982	-0.07	-0.07	
0.7572	0	0	0.3531422	-0.0213936	-0.07	-0.07	
0.7576	0	0	0.3531182	-0.02181848	-0.07	-0.07	
0.758	0	0	0.3530937	-0.02224447	-0.07	-0.07	
0.7584	0	0	0.3530684	-0.02267155	-0.07	-0.07	
0.7588	0	0	0.3530427	-0.02309974	-0.07	-0.07	
0.7592	0	0	0.3530163	-0.02352901	-0.07	-0.07	
0.7596	0	0	0.3529894	-0.02395938	-0.07	-0.07	
0.76	0	0	0.3529618	-0.02439082	-0.07	-0.07	
0.7604	0	0	0.3529337	-0.02482337	-0.07	-0.07	
0.7608	0	0	0.3529049	-0.025257	-0.07	-0.07	
0.7612	0	0	0.3528756	-0.02569171	-0.07	-0.07	
0.7616	0	0	0.3528456	-0.02612749	-0.07	-0.07	
0.762	0	0	0.352815	-0.02656435	-0.07	-0.07	
0.7624	0	0	0.3527838	-0.02700229	-0.07	-0.07	
0.7628	0	0	0.352752	-0.02744129	-0.07	-0.07	
0.7632	0	0	0.3527195	-0.02788135	-0.07	-0.07	
0.7636	0	0	0.3526864	-0.02832249	-0.07	-0.07	
0.764	0	0	0.3526527	-0.02876469	-0.07	-0.07	
0.7644	0	0	0.3526184	-0.02920796	-0.07	-0.07	
0.7648	0	0	0.3525833	-0.02965228	-0.07	-0.07	
0.7652	0	0	0.3525477	-0.03009765	-0.07	-0.07	
0.7656	0	0	0.3525114	-0.03054407	-0.07	-0.07	
0.766	0	0	0.3524744	-0.03099155	-0.07	-0.07	
0.7664	0	0	0.3524368	-0.03144007	-0.07	-0.07	
0.7668	0	0	0.3523985	-0.03188962	-0.07	-0.07	
0.7672	0	0	0.3523595	-0.03234021	-0.07	-0.07	
0.7676	0	0	0.3523199	-0.03279185	-0.07	-0.07	
0.768	0	0	0.3522795	-0.03324452	-0.07	-0.07	
0.7684	0	0	0.3522386	-0.0336982	-0.07	-0.07	
0.7688	0	0	0.3521969	-0.03415291	-0.07	-0.07	
0.7692	0	0	0.3521545	-0.03460865	-0.07	-0.07	
0.7696	0	0	0.3521114	-0.03506542	-0.07	-0.07	
0.77	0	0	0.3520677	-0.03552318	-0.07	-0.07	
0.7704	0	0	0.3520232	-0.03598199	-0.07	-0.07	
0.7708	0	0	0.351978	-0.03644179	-0.07	-0.07	
0.7712	0	0	0.3519321	-0.03690262	-0.07	-0.07	
0.7716	0	0	0.3518856	-0.03736445	-0.07	-0.07	
0.772	0	0	0.3518383	-0.03782727	-0.07	-0.07	
0.7724	0	0	0.3517902	-0.0382911	-0.07	-0.07	
0.7728	0	0	0.3517415	-0.03875592	-0.07	-0.07	
0.7732	0	0	0.351692	-0.03922176	-0.07	-0.07	
0.7736	0	0	0.3516418	-0.03968856	-0.07	-0.07	
0.774	0	0	0.3515909	-0.04015636	-0.07	-0.07	
0.7744	0	0	0.3515392	-0.04062514	-0.07	-0.07	
0.7748	0	0	0.3514868	-0.04109491	-0.07	-0.07	
0.7752	0	0	0.3514336	-0.04156565	-0.07	-0.07	
0.7756	0	0	0.3513797	-0.04203738	-0.07	-0.07	
0.776	0	0	0.351325	-0.04251007	-0.07	-0.07	
0.7764	0	0	0.3512696	-0.04298373	-0.07	-0.07	
0.7768	0	0	0.3512134	-0.04345836	-0.07	-0.07	
0.7772	0	0	0.3511564	-0.04393395	-0.07	-0.07	
0.7776	0	0	0.3510987	-0.04441049	-0.07	-0.07	
0.778	0	0	0.3510402	-0.044888	-0.07	-0.07	
0.7784	0	0	0.3509809	-0.04536645	-0.07	-0.07	
0.7788	0	0	0.3509208	-0.04584585	-0.07	-0.07	
0.7792	0	0	0.35086	-0.0463262	-0.07	-0.07	
0.7796	0	0	0.3507983	-0.04680749	-0.07	-0.07	
0.78	0	0	0.3507359	-0.04728971	-0.07	-0.07	
0.7804	0	0	0.3506727	-0.04777289	-0.07	-0.07	
0.7808	0	0	0.3506086	-0.04825699	-0.07	-0.07	
0.7812	0	0	0.3505438	-0.04874201	-0.07	-0.07	
0.7816	0	0	0.3504781	-0.04922796	-0.07	-0.07	
0.782	0	0	0.3504117	-0.04971484	-0.07	-0.07	
0.7824	0	0	0.3503444	-0.05020264	-0.07	-0.07	
0.7828	0	0	0.3502763	-0.05069134	-0.07	-0.07	
0.7832	0	0	0.3502073	-0.05118095	-0.07	-0.07	
0.7836	0	0	0.3501376	-0.05167148	-0.07	-0.07	
0.784	0	0	0.350067	-0.05216292	-0.07	-0.07	
0.7844	0	0	0.3499956	-0.05265525	-0.07	-0.07	
0.7848	0	0	0.3499233	-0.05314847	-0.07	-0.07	
0.7852	0	0	0.3498502	-0.05364259	-0.07	-0.07	
0.7856	0	0	0.3497763	-0.05413759	-0.07	-0.07	
0.786	0	0	0.3497015	-0.0546335	-0.07	-0.07	
0.7864	0	0	0.3496258	-0.0551303	-0.07	-0.07	
0.7868	0	0	0.3495493	-0.05562796	-0.07	-0.07	
0.7872	0	0	0.3494719	-0.05612652	-0.07	-0.07	
0.7876	0	0	0.3493937	-0.05662594	-0.07	-0.07	
0.788	0	0	0.3493145	-0.05712622	-0.07	-0.07	
0.7884	0	0	0.3492346	-0.05762738	-0.07	-0.07	
0.7888	0	0	0.3491538	-0.0581294	-0.07	-0.07	
0.7892	0	0	0.349072	-0.05863223	-0.07	-0.07	
0.7896	0	0	0.3489893	-0.05913595	-0.07	-0.07	
0.79	0	0	0.3489059	-0.05964051	-0.07	-0.07	
0.7904	0	0	0.3488215	-0.06014593	-0.07	-0.07	
0.7908	0	0	0.3487361	-0.06065218	-0.07	-0.07	
0.7912	0	0	0.3486499	-0.06115929	-0.07	-0.07	
0.7916	0	0	0.3485628	-0.06166722	-0.07	-0.07	
0.792	0	0	0.3484748	-0.06217598	-0.07	-0.07	
0.7924	0	0	0.3483859	-0.06268557	-0.07	-0.07	
0.7928	0	0	0.3482961	-0.06319598	-0.07	-0.07	
0.7932	0	0	0.3482053	-0.06370721	-0.07	-0.07	
0.7936	0	0	0.3481136	-0.06421927	-0.07	-0.07	
0.794	0	0	0.348021	-0.06473213	-0.07	-0.07	
0.7944	0	0	0.3479274	-0.0652458	-0.07	-0.07	
0.7948	0	0	0.3478329	-0.06576028	-0.07	-0.07	
0.7952	0	0	0.3477375	-0.06627554	-0.07	-0.07	
0.7956	0	0	0.3476411	-0.06679162	-0.07	-0.07	
0.796	0	0	0.3475438	-0.06730848	-0.07	-0.07	
0.7964	0	0	0.3474456	-0.06782613	-0.07	-0.07	
0.7968	0	0	0.3473464	-0.06834456	-0.07	-0.07	
0.7972	0	0	0.3472462	-0.06886378	-0.07	-0.07	
0.7976	0	0	0.3471451	-0.06938376	-0.07	-0.07	
0.798	0	0	0.347043	-0.06990451	-0.07	-0.07	
0.7984	0	0	0.34694	-0.07042605	-0.07	-0.07	
0.7988	0	0	0.3468359	-0.07094835	-0.07	-0.07	
0.7992	0	0	0.346731	-0.07147141	-0.07	-0.07	
0.7996	0	0	0.3466251	-0.07199521	-0.07	-0.07	
0.8	0	0	0.3465181	-0.07251977	-0.07	-0.07	
0.8004	0	0	0.3464102	-0.07304507	-0.07	-0.07	
0.8008	0	0	0.3463012	-0.07357112	-0.07	-0.07	
0.8012	0	0	0.3461914	-0.07409791	-0.07	-0.07	
0.8016	0	0	0.3460805	-0.07462543	-0.07	-0.07	
0.802	0	0	0.3459686	-0.07515369	-0.07	-0.07	
0.8024	0	0	0.3458557	-0.07568266	-0.07	-0.07	
0.8028	0	0	0.3457418	-0.07621236	-0.07	-0.07	
0.8032	0	0	0.3456269	-0.07674278	-0.07	-0.07	
0.8036	0	0	0.345511	-0.07727391	-0.07	-0.07	
0.804	0	0	0.3453941	-0.07780575	-0.07	-0.07	
0.8044	0	0	0.3452762	-0.0783383	-0.07	-0.07	
0.8048	0	0	0.3451572	-0.07887154	-0.07	-0.07	
0.8052	0	0	0.3450373	-0.07940548	-0.07	-0.07	
0.8056	0	0	0.3449163	-0.0799401	-0.07	-0.07	
0.806	0	0	0.3447942	-0.08047544	-0.07	-0.07	
0.8064	0	0	0.3446712	-0.08101144	-0.07	-0.07	
0.8068	0	0	0.3445471	-0.08154812	-0.07	-0.07	
0.8072	0	0	0.344422	-0.08208547	-0.07	-0.07	
0.8076	0	0	0.3442958	-0.0826235	-0.07	-0.07	
0.808	0	0	0.3441686	-0.08316218	-0.07	-0.07	
0.8084	0	0	0.3440402	-0.08370154	-0.07	-0.07	
0.8088	0	0	0.3439109	-0.08424156	-0.07	-0.07	
0.8092	0	0	0.3437806	-0.08478224	-0.07	-0.07	
0.8096	0	0	0.3436491	-0.08532355	-0.07	-0.07	
0.81	0	0	0.3435166	-0.08586551	-0.07	-0.07	
0.8104	0	0	0.343383	-0.08640812	-0.07	-0.07	
0.8108	0	0	0.3432485	-0.08695134	-0.07	-0.07	
0.8112	0	0	0.3431127	-0.08749518	-0.07	-0.07	
0.8116	0	0	0.3429759	-0.08803966	-0.07	-0.07	
0.812	0	0	0.3428381	-0.08858476	-0.07	-0.07	
0.8124	0	0	0.3426991	-0.08913048	-0.07	-0.07	
0.8128	0	0	0.3425591	-0.08967682	-0.07	-0.07	
0.8132	0	0	0.342418	-0.09022377	-0.07	-0.07	
0.8136	0	0	0.3422758	-0.0907713	-0.07	-0.07	
0.814	0	0	0.3421325	-0.09131946	-0.07	-0.07	
0.8144	0	0	0.3419881	-0.09186819	-0.07	-0.07	
0.8148	0	0	0.3418427	-0.0924175	-0.07	-0.07	
0.8152	0	0	0.3416961	-0.09296741	-0.07	-0.07	
0.8156	0	0	0.3415484	-0.09351789	-0.07	-0.07	
0.816	0	0	0.3413996	-0.09406895	-0.07	-0.07	
0.8164	0	0	0.3412497	-0.09462059	-0.07	-0.07	
0.8168	0	0	0.3410986	-0.09517278	-0.07	-0.07	
0.8172	0	0	0.3409465	-0.09572553	-0.07	-0.07	
0.8176	0	0	0.3407932	-0.09627883	-0.07	-0.07	
0.818	0	0	0.3406388	-0.09683269	-0.07	-0.07	
0.8184	0	0	0.3404833	-0.09738707	-0.07	-0.07	
0.8188	0	0	0.3403266	-0.097942	-0.07	-0.07	
0.8192	0	0	0.3401688	-0.09849747	-0.07	-0.07	
0.8196	0	0	0.3400099	-0.09905349	-0.07	-0.07	
0.82	0	0	0.3398498	-0.09961001	-0.07	-0.07	
0.8204	0	0	0.3396886	-0.1001671	-0.07	-0.07	
0.8208	0	0	0.3395263	-0.1007246	-0.07	-0.07	
0.8212	0	0	0.3393628	-0.1012827	-0.07	-0.07	
0.8216	0	0	0.3391981	-0.1018413	-0.07	-0.07	
0.822	0	0	0.3390324	-0.1024004	-0.07	-0.07	
0.8224	0	0	0.3388654	-0.10296	-0.07	-0.07	
0.8228	0	0	0.3386973	-0.10352	-0.07	-0.07	
0.8232	0	0	0.3385281	-0.1040806	-0.07	-0.07	
0.8236	0	0	0.3383577	-0.1046417	-0.07	-0.07	
0.824	0	0	0.3381861	-0.1052032	-0.07	-0.07	
0.8244	0	0	0.3380133	-0.1057652	-0.07	-0.07	
0.8248	0	0	0.3378394	-0.1063277	-0.07	-0.07	
0.8252	0	0	0.3376643	-0.1068906	-0.07	-0.07	
0.8256	0	0	0.337488	-0.107454	-0.07	-0.07	
0.826	0	0	0.3373106	-0.1080179	-0.07	-0.07	
0.8264	0	0	0.3371319	-0.1085821	-0.07	-0.07	
0.8268	0	0	0.3369521	-0.1091469	-0.07	-0.07	
0.8272	0	0	0.3367712	-0.109712	-0.07	-0.07	
0.8276	0	0	0.3365889	-0.1102777	-0.07	-0.07	
0.8279999	0	0	0.3364056	-0.1108437	-0.07	-0.07	
0.8284	0	0	0.3362211	-0.1114101	-0.07	-0.07	
0.8288	0	0	0.3360353	-0.111977	-0.07	-0.07	
0.8292	0	0	0.3358484	-0.1125443	-0.07	-0.07	
0.8296	0	0	0.3356602	-0.113112	-0.07	-0.07	
0.83	0	0	0.3354709	-0.1136801	-0.07	-0.07	
0.8304	0	0	0.3352803	-0.1142486	-0.07	-0.07	
0.8308	0	0	0.3350886	-0.1148175	-0.07	-0.07	
0.8312	0	0	0.3348956	-0.1153867	-0.07	-0.07	
0.8316	0	0	0.3347014	-0.1159564	-0.07	-0.07	
0.832	0	0	0.334506	-0.1165264	-0.07	-0.07	
0.8324	0	0	0.3343094	-0.1170968	-0.07	-0.07	
0.8328	0	0	0.3341115	-0.1176676	-0.07	-0.07	
0.8332	0	0	0.3339125	-0.1182387	-0.07	-0.07	
0.8336	0	0	0.3337122	-0.1188102	-0.07	-0.07	
0.834	0	0	0.3335107	-0.119382	-0.07	-0.07	
0.8344	0	0	0.333308	-0.1199542	-0.07	-0.07	
0.8348	0	0	0.333104	-0.1205267	-0.07	-0.07	
0.8352	0	0	0.3328989	-0.1210996	-0.07	-0.07	
0.8356	0	0	0.3326925	-0.1216728	-0.07	-0.07	
0.836	0	0	0.3324848	-0.1222463	-0.07	-0.07	
0.8364	0	0	0.3322759	-0.1228201	-0.07	-0.07	
0.8368	0	0	0.3320658	-0.1233943	-0.07	-0.07	
0.8372	0	0	0.3318544	-0.1239687	-0.07	-0.07	
0.8376	0	0	0.3316418	-0.1245435	-0.07	-0.07	
0.838	0	0	0.331428	-0.1251185	-0.07	-0.07	
0.8384	0	0	0.3312128	-0.1256939	-0.07	-0.07	
0.8388	0	0	0.3309965	-0.1262695	-0.07	-0.07	
0.8392	0	0	0.3307789	-0.1268454	-0.07	-0.07	
0.8396	0	0	0.33056	-0.1274216	-0.07	-0.07	
0.84	0	0	0.3303399	-0.1279981	-0.07	-0.07	
0.8404	0	0	0.3301185	-0.1285748	-0.07	-0.07	
0.8408	0	0	0.3298959	-0.1291518	-0.07	-0.07	
0.8412	0	0	0.329672	-0.1297291	-0.07	-0.07	
0.8416	0	0	0.3294469	-0.1303066	-0.07	-0.07	
0.842	0	0	0.3292204	-0.1308843	-0.07	-0.07	
0.8424	0	0	0.3289928	-0.1314623	-0.07	-0.07	
0.8428	0	0	0.3287638	-0.1320405	-0.07	-0.07	
0.8432	0	0	0.3285336	-0.1326189	-0.07	-0.07	
0.8436	0	0	0.3283021	-0.1331976	-0.07	-0.07	
0.844	0	0	0.3280693	-0.1337765	-0.07	-0.07	
0.8444	0	0	0.3278353	-0.1343556	-0.07	-0.07	
0.8448	0	0	0.3275999	-0.1349349	-0.07	-0.07	
0.8452	0	0	0.3273633	-0.1355144	-0.07	-0.07	
0.8455999	0	0	0.3271254	-0.1360941	-0.07	-0.07	
0.846	0	0	0.3268863	-0.136674	-0.07	-0.07	
0.8464	0	0	0.3266458	-0.137254	-0.07	-0.07	
0.8468	0	0	0.3264041	-0.1378342	-0.07	-0.07	
0.8472	0	0	0.326161	-0.1384147	-0.07	-0.07	
0.8476	0	0	0.3259167	-0.1389952	-0.07	-0.07	
0.848	0	0	0.3256711	-0.139576	-0.07	-0.07	
0.8484	0	0	0.3254242	-0.1401569	-0.07	-0.07	
0.8488	0	0	0.325176	-0.1407379	-0.07	-0.07	
0.8492	0	0	0.3249265	-0.1413191	-0.07	-0.07	
