Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.302	-0.07	4.861143E-26	-0.07	3.523362E-27	-0.07	2.410436E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171238E-25	
0.304	-0.07	4.861145E-26	-0.07	3.523363E-27	-0.07	2.410436E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171238E-25	
0.306	-0.07	4.861147E-26	-0.07	3.523364E-27	-0.07	2.410437E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171238E-25	
0.308	-0.07	4.861149E-26	-0.07	3.523365E-27	-0.07	2.410437E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171237E-25	
0.31	-0.07	4.86115E-26	-0.07	3.523367E-27	-0.07	2.410437E-28	-0.07	3.524861E-27	-0.07	4.863215E-26	-0.07	3.171237E-25	
0.312	-0.07	4.861152E-26	-0.07	3.523367E-27	-0.07	2.410438E-28	-0.07	3.52486E-27	-0.07	4.863214E-26	-0.07	3.171237E-25	
0.314	-0.07	4.861153E-26	-0.07	3.523369E-27	-0.07	2.410438E-28	-0.07	3.52486E-27	-0.07	4.863214E-26	-0.07	3.171237E-25	
0.316	-0.07	4.861154E-26	-0.07	3.52337E-27	-0.07	2.410439E-28	-0.07	3.52486E-27	-0.07	4.863213E-26	-0.07	3.171237E-25	
0.318	-0.07	4.861156E-26	-0.07	3.523371E-27	-0.07	2.410439E-28	-0.07	3.52486E-27	-0.07	4.863213E-26	-0.07	3.171237E-25	
0.32	-0.07	4.861157E-26	-0.07	3.523372E-27	-0.07	2.410439E-28	-0.07	3.52486E-27	-0.07	4.863213E-26	-0.07	3.171236E-25	
0.322	-0.07	4.861159E-26	-0.07	3.523373E-27	-0.07	2.410439E-28	-0.07	3.524859E-27	-0.07	4.863213E-26	-0.07	3.171236E-25	
0.324	-0.07	4.86116E-26	-0.07	3.523374E-27	-0.07	2.41044E-28	-0.07	3.524859E-27	-0.07	4.863213E-26	-0.07	3.171236E-25	
0.326	-0.07	4.861161E-26	-0.07	3.523374E-27	-0.07	2.41044E-28	-0.07	3.524859E-27	-0.07	4.863212E-26	-0.07	3.171236E-25	
0.328	-0.07	4.861162E-26	-0.07	3.523376E-27	-0.07	2.41044E-28	-0.07	3.524859E-27	-0.07	4.863212E-26	-0.07	3.171236E-25	
