Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.19	-0.069527	5.561485E-11	-0.06971295	3.375068E-11	-0.06993073	8.144506E-12	-0.06993075	8.145251E-12	-0.06971302	3.375432E-11	-0.06952711	5.562085E-11	
0.192	-0.06952534	5.559122E-11	-0.06971195	3.373638E-11	-0.06993049	8.142438E-12	-0.0699305	8.158771E-12	-0.06971201	3.381607E-11	-0.06952544	5.57227E-11	
0.194	-0.06952371	5.562396E-11	-0.06971096	3.37562E-11	-0.06993026	8.145717E-12	-0.06993026	8.145092E-12	-0.06971101	3.375316E-11	-0.06952379	5.561894E-11	
0.196	-0.06952211	5.560509E-11	-0.06970999	3.374473E-11	-0.06993002	8.142305E-12	-0.06993002	8.134445E-12	-0.06971004	3.370637E-11	-0.06952219	5.554181E-11	
0.198	-0.06952055	5.563059E-11	-0.06970904	3.376022E-11	-0.06992979	8.146597E-12	-0.0699298	8.144981E-12	-0.06970909	3.375233E-11	-0.06952064	5.561757E-11	
0.2	-0.06951901	5.561429E-11	-0.06970811	3.375034E-11	-0.06992956	8.14443E-12	-0.06992958	8.145261E-12	-0.06970816	3.37544E-11	-0.0695191	5.562099E-11	
0.202	-0.06951751	5.557609E-11	-0.06970719	3.372715E-11	-0.06992935	8.138624E-12	-0.06992935	8.137077E-12	-0.06970724	3.37196E-11	-0.0695176	5.556364E-11	
0.204	-0.06951605	5.559166E-11	-0.06970631	3.373662E-11	-0.06992913	8.141596E-12	-0.06992914	8.147785E-12	-0.06970636	3.376682E-11	-0.06951613	5.564148E-11	
0.206	-0.06951461	5.558529E-11	-0.06970543	3.373276E-11	-0.06992892	8.140748E-12	-0.06992893	8.147896E-12	-0.06970548	3.376763E-11	-0.06951468	5.564283E-11	
0.208	-0.06951319	5.559124E-11	-0.06970458	3.373639E-11	-0.06992871	8.142441E-12	-0.06992872	8.158773E-12	-0.06970461	3.381609E-11	-0.06951326	5.572271E-11	
0.21	-0.06951182	5.55853E-11	-0.06970374	3.373276E-11	-0.06992851	8.14075E-12	-0.06992851	8.147899E-12	-0.06970376	3.376765E-11	-0.06951185	5.564285E-11	
0.212	-0.06951046	5.558585E-11	-0.06970292	3.373309E-11	-0.06992831	8.140823E-12	-0.06992831	8.147889E-12	-0.06970293	3.376757E-11	-0.06951048	5.564273E-11	
