Time	A	B	
8.5032	0.3725601	0	
8.5056	0.3746772	0	
8.507999	0.3767352	0	
8.5104	0.3787357	0	
8.5128	0.3806792	0	
8.5152	0.3825669	0	
8.5176	0.3843997	0	
8.52	0.386178	0	
8.5224	0.3879036	0	
8.524799	0.3895768	0	
8.5272	0.3911985	0	
8.5296	0.3927697	0	
8.532	0.3942915	0	
8.5344	0.3957642	0	
8.536799	0.3971894	0	
8.5392	0.3985668	0	
8.5416	0.3998982	0	
8.544	0.401184	0	
8.5464	0.4024252	0	
8.5488	0.4036219	0	
8.5512	0.4047759	0	
8.553599	0.4058869	0	
8.556	0.4069562	0	
8.5584	0.4079846	0	
8.5608	0.4089727	0	
8.5632	0.4099211	0	
8.565599	0.4108307	0	
8.568	0.4117018	0	
8.5704	0.4125355	0	
8.5728	0.4133325	0	
8.5752	0.414093	0	
8.5776	0.414818	0	
8.58	0.415508	0	
8.582399	0.4161638	0	
8.5848	0.4167857	0	
8.5872	0.4173748	0	
8.5896	0.4179313	0	
8.592	0.4184561	0	
8.594399	0.4189494	0	
8.5968	0.4194118	0	
8.5992	0.4198443	0	
8.6016	0.420247	0	
8.604	0.4206206	0	
8.6064	0.4209657	0	
8.6088	0.4212828	0	
8.611199	0.4215724	0	
8.6136	0.4218352	0	
8.616	0.4220716	0	
8.6184	0.4222819	0	
8.6208	0.4224669	0	
8.623199	0.4226269	0	
8.6256	0.4227625	0	
8.627999	0.4228742	0	
8.6304	0.4229622	0	
8.6328	0.4230272	0	
8.6352	0.4230696	0	
8.6376	0.4230897	0	
8.639999	0.4230883	0	
8.6424	0.4230654	0	
8.6448	0.4230216	0	
8.6472	0.4229575	0	
8.6496	0.4228734	0	
8.651999	0.4227695	0	
8.6544	0.4226462	0	
8.656799	0.4225042	0	
8.6592	0.4223439	0	
8.6616	0.4221656	0	
8.664	0.4219693	0	
8.6664	0.4217556	0	
8.668799	0.4215252	0	
8.6712	0.4212784	0	
8.6736	0.421015	0	
8.676	0.4207358	0	
8.6784	0.420441	0	
8.680799	0.420131	0	
8.6832	0.419806	0	
8.685599	0.4194667	0	
8.688	0.419113	0	
8.6904	0.4187454	0	
8.6928	0.418364	0	
8.6952	0.4179695	0	
8.697599	0.417562	0	
8.7	0.4171418	0	
8.7024	0.4167092	0	
8.7048	0.4162645	0	
8.7072	0.4158078	0	
8.709599	0.4153396	0	
8.712	0.4148601	0	
8.714399	0.4143697	0	
8.7168	0.4138687	0	
8.7192	0.4133569	0	
8.7216	0.412835	0	
8.724	0.4123031	0	
8.726399	0.4117614	0	
8.7288	0.4112103	0	
8.7312	0.4106501	0	
8.7336	0.4100808	0	
8.736	0.4095027	0	
8.7384	0.4089158	0	
8.7408	0.4083209	0	
8.743199	0.4077177	0	
8.7456	0.4071069	0	
8.748	0.4064882	0	
8.7504	0.405862	0	
8.7528	0.4052287	0	
8.755199	0.4045883	0	
8.7576	0.403941	0	
8.76	0.4032871	0	
8.7624	0.4026269	0	
8.7648	0.4019603	0	
8.7672	0.4012878	0	
8.7696	0.4006094	0	
8.771999	0.3999251	0	
8.7744	0.3992352	0	
8.7768	0.3985404	0	
8.7792	0.39784	0	
8.7816	0.3971348	0	
8.783999	0.3964248	0	
8.7864	0.39571	0	
8.7888	0.3949908	0	
8.7912	0.3942672	0	
8.7936	0.3935394	0	
8.796	0.3928076	0	
8.7984	0.3920717	0	
8.800799	0.3913324	0	
8.8032	0.3905892	0	
8.8056	0.3898426	0	
8.808	0.3890929	0	
8.8104	0.3883399	0	
8.812799	0.3875839	0	
8.8152	0.3868248	0	
8.8176	0.3860632	0	
8.82	0.3852987	0	
8.8224	0.3845319	0	
8.8248	0.3837626	0	
8.8272	0.3829908	0	
8.829599	0.3822172	0	
8.832	0.3814415	0	
8.8344	0.3806638	0	
8.8368	0.3798842	0	
8.8392	0.3791031	0	
8.841599	0.3783201	0	
8.844	0.3775357	0	
8.846399	0.37675	0	
8.8488	0.3759629	0	
8.8512	0.3751746	0	
8.8536	0.3743852	0	
8.856	0.373595	0	
8.858399	0.3728038	0	
8.8608	0.3720119	0	
8.8632	0.371219	0	
8.8656	0.3704257	0	
8.868	0.369632	0	
8.870399	0.3688377	0	
8.8728	0.3680431	0	
8.875199	0.3672481	0	
8.8776	0.3664529	0	
8.88	0.3656576	0	
8.8824	0.3648624	0	
8.8848	0.3640672	0	
8.887199	0.363272	0	
8.8896	0.3624771	0	
8.892	0.3616823	0	
8.8944	0.3608881	0	
8.8968	0.3600941	0	
8.899199	0.3593006	0	
8.9016	0.3585076	0	
8.903999	0.3577152	0	
8.9064	0.3569237	0	
8.9088	0.3561327	0	
8.9112	0.3553425	0	
8.9136	0.3545532	0	
8.915999	0.3537647	0	
8.9184	0.3529772	0	
8.9208	0.3521907	0	
8.9232	0.3514055	0	
8.9256	0.3506213	0	
8.927999	0.3498383	0	
8.9304	0.3490565	0	
8.932799	0.348276	0	
8.9352	0.3474969	0	
8.9376	0.346719	0	
8.94	0.3459429	0	
8.9424	0.3451679	0	
8.944799	0.3443947	0	
8.9472	0.3436229	0	
8.9496	0.3428526	0	
8.952	0.3420841	0	
8.9544	0.3413173	0	
8.9568	0.340552	0	
8.9592	0.3397887	0	
8.961599	0.3390272	0	
8.964	0.3382676	0	
8.9664	0.3375099	0	
8.9688	0.3367538	0	
8.9712	0.336	0.000603199	
8.973599	0.3352336	0.002213717	
8.976	0.3344312	0.003823042	
8.9784	0.3335934	0.005431652	
8.9808	0.3327211	0.00704062	
8.9832	0.3318151	0.008650422	
8.9856	0.330876	0.01026189	
8.988	0.3299042	0.01187539	
8.990399	0.3289009	0.01349151	
8.9928	0.3278666	0.01511097	
8.9952	0.3268015	0.01673424	
8.9976	0.3257066	0.01836216	
9	0.3245823	0.01999462	
9.002399	0.3234293	0.02163255	
9.0048	0.322248	0.02327621	
9.0072	0.3210385	0.02492595	
9.0096	0.319802	0.02658248	
9.012	0.3185385	0.02824593	
9.0144	0.3172488	0.02991676	
9.0168	0.3159332	0.03159535	
9.019199	0.314592	0.03328204	
9.0216	0.3132259	0.03497696	
9.024	0.3118351	0.03668034	
9.0264	0.3104198	0.0383929	
9.0288	0.3089807	0.04011452	
9.031199	0.3075178	0.04184556	
9.0336	0.3060318	0.04358637	
9.035999	0.304523	0.04533684	
9.0384	0.3029916	0.04709756	
9.0408	0.301438	0.04886866	
9.0432	0.2998625	0.05065024	
9.0456	0.2982652	0.05244243	
9.047999	0.2966466	0.05424547	
9.0504	0.295007	0.05605936	
9.0528	0.2933468	0.05788445	
9.0552	0.2916659	0.05972064	
9.0576	0.289965	0.06156838	
9.059999	0.288244	0.06342745	
9.0624	0.2865032	0.06529832	
9.064799	0.2847431	0.06718063	
9.0672	0.2829638	0.06907487	
9.0696	0.2811652	0.07098079	
9.072	0.2793481	0.07289875	
9.0744	0.2775126	0.07482851	
9.076799	0.2756584	0.07677031	
9.0792	0.2737863	0.07872427	
9.0816	0.2718964	0.08069026	
9.084	0.2699888	0.08266842	
9.0864	0.2680637	0.08465886	
9.088799	0.2661213	0.08666134	
9.0912	0.2641621	0.0886761	
9.093599	0.2621857	0.09070289	
9.096	0.2601929	0.09274185	
9.0984	0.2581835	0.0947932	
9.1008	0.2561579	0.09685671	
9.1032	0.2541161	0.0989325	
9.105599	0.2520584	0.1010203	
9.108	0.249985	0.1031203	
9.1104	0.2478958	0.1052326	
9.1128	0.2457914	0.1073568	
9.1152	0.243672	0.109493	
9.117599	0.2415373	0.1116414	
9.12	0.2393879	0.1138016	
9.122399	0.2372239	0.1159738	
9.1248	0.2350452	0.1181579	
9.1272	0.2328525	0.1203536	
9.1296	0.2306454	0.1225611	
9.132	0.2284244	0.1247802	
9.134399	0.2261896	0.1270111	
9.1368	0.2239413	0.1292533	
9.1392	0.2216793	0.1315072	
9.1416	0.2194041	0.1337723	
9.144	0.2171159	0.1360487	
9.146399	0.2148145	0.1383364	
9.1488	0.2125005	0.1406353	
9.151199	0.2101737	0.1429449	
9.1536	0.2078346	0.1452657	
9.156	0.205483	0.1475972	
9.1584	0.2031194	0.1499395	
9.1608	0.2007438	0.1522926	
9.163199	0.1983563	0.1546559	
9.1656	0.1959574	0.1570297	
9.168	0.193547	0.1594138	
9.1704	0.1911253	0.1618083	
9.1728	0.1886923	0.1642127	
9.1752	0.1862484	0.1666272	
9.1776	0.1837939	0.1690513	
9.179999	0.1813284	0.1714851	
9.1824	0.1788528	0.1739286	
9.1848	0.1763668	0.1763815	
9.1872	0.1738708	0.1788439	
9.1896	0.1713647	0.1813153	
9.191999	0.168849	0.1837959	
9.1944	0.1663237	0.1862854	
9.1968	0.1637889	0.1887835	
9.1992	0.1612448	0.1912905	
9.2016	0.1586916	0.1938059	
9.204	0.1561295	0.1963296	
9.2064	0.1535586	0.1988616	
9.208799	0.1509793	0.2014017	
9.2112	0.1483914	0.2039498	
9.2136	0.1457955	0.2065054	
9.216	0.1431916	0.2090688	
9.2184	0.1405796	0.2116396	
9.220799	0.1379601	0.2142177	
9.2232	0.1353331	0.2168028	
9.2256	0.1326988	0.2193952	
9.228	0.1300573	0.2219942	
9.2304	0.1274089	0.2246	
9.2328	0.124754	0.2272122	
9.2352	0.1220921	0.2298306	
9.237599	0.119424	0.2324551	
9.24	0.1167495	0.2350856	
9.2424	0.1140692	0.2377222	
9.2448	0.1113831	0.2403642	
9.2472	0.1086913	0.2430117	
9.249599	0.105994	0.2456646	
9.252	0.1032913	0.2483225	
9.254399	0.1005838	0.2509855	
9.2568	0.09787118	0.2536532	
9.2592	0.09515393	0.2563252	
9.2616	0.09243226	0.2590017	
9.264	0.08970618	0.2616825	
9.266399	0.08697605	0.2643672	
9.2688	0.08424187	0.2670557	
9.2712	0.08150411	0.269748	
9.2736	0.07876277	0.2724437	
9.276	0.07601833	0.2751426	
9.278399	0.07327056	0.2778447	
9.2808	0.07051992	0.2805495	
9.283199	0.06776667	0.2832572	
9.2856	0.06501067	0.2859674	
9.288	0.06225264	0.2886796	
9.2904	0.05949235	0.291394	
9.2928	0.05673027	0.2941104	
9.295199	0.05396628	0.2968284	
9.2976	0.05120087	0.2995479	
9.3	0.04843414	0.3022687	
9.3024	0.04566646	0.3049906	
9.3048	0.0428977	0.3077134	
9.307199	0.04012847	0.3104368	
9.3096	0.03735864	0.3131608	
9.311999	0.03458881	0.3158852	
9.3144	0.03181863	0.3186096	
9.3168	0.0290488	0.3213339	
9.3192	0.02627921	0.3240577	
9.3216	0.0235101	0.3267812	
9.323999	0.02074218	0.3295038	
9.3264	0.01797509	0.3322252	
9.3288	0.01520908	0.3349458	
9.3312	0.01244473	0.3376648	
9.3336	0.009682178	0.3403821	
9.335999	0.006921291	0.3430977	
9.3384	0.004162669	0.345811	
9.340799	0.001406193	0.3485223	
9.3432	0	0.3512312	
9.3456	0	0.3539053	
9.348	0	0.3565114	
9.3504	0	0.3590506	
9.352799	0	0.3615242	
9.3552	0	0.3639333	
9.3576	0	0.3662786	
9.36	0	0.3685617	
9.3624	0	0.3707834	
9.364799	0	0.3729445	
9.3672	0	0.3750461	
9.369599	0	0.3770893	
9.372	0	0.3790747	
9.3744	0	0.3810036	
9.3768	0	0.3828771	
9.3792	0	0.3846955	
9.381599	0	0.3864603	
9.384	0	0.3881721	
9.3864	0	0.389832	
9.3888	0	0.3914406	
9.3912	0	0.3929992	
9.3936	0	0.3945082	
9.396	0	0.3959687	
9.398399	0	0.3973815	
9.4008	0	0.3987472	
9.4032	0	0.4000669	
9.4056	0	0.401341	
9.408	0	0.4025708	
9.410399	0	0.4037565	
9.4128	0	0.4048995	
9.4152	0	0.4060001	
9.4176	0	0.407059	
9.42	0	0.4080769	
9.4224	0	0.409055	
9.4248	0	0.4099935	
9.427199	0	0.4108934	
9.4296	0	0.4117551	
9.432	0	0.4125794	
9.4344	0	0.4133673	
9.4368	0	0.4141189	
9.439199	0	0.4148351	
9.4416	0	0.4155166	
9.443999	0	0.4161638	
9.4464	0	0.4167776	
9.4488	0	0.4173584	
9.4512	0	0.4179068	
9.4536	0	0.4184237	
9.455999	0	0.4189092	
9.4584	0	0.4193645	
9.4608	0	0.4197894	
9.4632	0	0.4201851	
9.4656	0	0.4205518	
9.467999	0	0.4208901	
9.4704	0	0.4212005	
9.472799	0	0.4214835	
9.4752	0	0.4217398	
9.4776	0	0.4219699	
9.48	0	0.4221741	
9.4824	0	0.422353	
9.484799	0	0.422507	
9.4872	0	0.4226369	
9.4896	0	0.4227428	
9.492	0	0.4228253	
9.4944	0	0.4228848	
9.496799	0	0.4229219	
9.4992	0	0.4229369	
9.501599	0	0.42293	
9.504	0	0.4229022	
9.5064	0	0.4228537	
9.5088	0	0.4227848	
9.5112	0	0.422696	
9.513599	0	0.4225878	
9.516	0	0.4224602	
9.5184	0	0.4223139	
9.5208	0	0.4221493	
9.5232	0	0.4219668	
9.525599	0	0.4217665	
9.528	0	0.4215492	
9.530399	0	0.421315	
9.5328	0	0.4210643	
9.5352	0	0.4207973	
9.5376	0	0.4205147	
9.54	0	0.4202166	
9.542399	0	0.4199032	
9.5448	0	0.419575	
9.5472	0	0.4192324	
9.5496	0	0.4188759	
9.552	0	0.4185052	
9.554399	0	0.4181212	
9.5568	0	0.4177239	
9.559199	0	0.4173136	
9.5616	0	0.4168907	
9.564	0	0.4164554	
9.5664	0	0.4160082	
9.5688	0	0.4155493	
9.571199	0	0.4150786	
9.5736	0	0.4145969	
9.576	0	0.4141043	
9.5784	0	0.4136012	
9.5808	0	0.4130874	
9.5832	0	0.4125634	
9.5856	0	0.4120296	
9.587999	0	0.411486	
9.5904	0	0.410933	
9.5928	0	0.4103706	
9.5952	0	0.4097997	
9.5976	0	0.4092199	
9.599999	0	0.4086316	
9.6024	0	0.408035	
9.6048	0	0.4074305	
9.6072	0	0.4068183	
9.6096	0	0.4061981	
9.612	0	0.4055709	
9.6144	0	0.4049364	
9.616799	0	0.4042948	
9.6192	0	0.4036465	
9.6216	0	0.4029914	
9.624	0	0.4023302	
9.6264	0	0.4016626	
9.628799	0	0.4009891	
9.6312	0	0.4003097	
9.633599	0	0.3996249	
9.636	0	0.3989344	
9.6384	0	0.3982385	
9.6408	0	0.3975377	
9.6432	0	0.3968319	
9.645599	0	0.396121	
9.648	0	0.3954055	
9.6504	0	0.394686	
9.6528	0	0.3939619	
9.6552	0	0.3932335	
9.657599	0	0.3925011	
9.66	0	0.3917649	
9.662399	0	0.3910253	
9.6648	0	0.3902819	
9.6672	0	0.3895352	
9.6696	0	0.388785	
9.672	0	0.3880317	
9.674399	0	0.3872756	
9.6768	0	0.3865167	
9.6792	0	0.3857548	
9.6816	0	0.3849905	
9.684	0	0.3842235	
9.686399	0	0.3834541	
9.6888	0	0.3826827	
9.691199	0	0.381909	
9.6936	0	0.3811332	
9.696	0	0.3803556	
9.6984	0	0.3795762	
9.7008	0	0.3787951	
9.703199	0	0.3780125	
9.7056	0	0.3772284	
9.708	0	0.3764429	
9.7104	0	0.375656	
9.7128	0	0.374868	
9.715199	0	0.374079	
9.7176	0	0.3732892	
9.719999	0	0.3724982	
9.7224	0	0.3717066	
9.7248	0	0.3709143	
9.7272	0	0.3701212	
9.7296	0	0.3693278	
9.731999	0	0.3685338	
9.7344	0	0.3677398	
9.7368	0	0.3669455	
9.7392	0	0.366151	
9.7416	0	0.3653561	
9.743999	0	0.3645612	
9.7464	0	0.3637666	
9.748799	0	0.362972	
9.7512	0	0.3621778	
9.7536	0	0.3613839	
9.756	0	0.3605902	
9.7584	0	0.359797	
9.760799	0	0.3590041	
9.7632	0	0.3582119	
9.7656	0	0.3574201	
9.768	0	0.3566293	
9.7704	0	0.3558391	
9.772799	0	0.3550497	
9.7752	0	0.3542613	
9.777599	0	0.3534734	
9.78	0	0.3526868	
9.7824	0	0.3519011	
9.7848	0	0.3511165	
9.7872	0	0.3503331	
9.789599	0	0.3495511	
9.792	0	0.3487701	
9.7944	0	0.3479902	
9.7968	0	0.347212	
9.7992	0	0.3464351	
9.8016	0	0.3456596	
9.804	0	0.3448858	
9.806399	0	0.3441133	
9.8088	0	0.3433427	
9.8112	0	0.3425734	
9.8136	0	0.3418058	
9.816	0	0.3410401	
9.818399	0	0.340276	
9.8208	0	0.3395135	
9.8232	0	0.3387529	
9.8256	0	0.337994	
9.828	0	0.3372371	
9.8304	0	0.3364822	
9.8328	0.001044631	0.3357291	
9.835199	0.002653837	0.3349534	
9.8376	0.004262209	0.3341417	
9.84	0.005869985	0.3332949	
9.8424	0.007478476	0.3324138	
9.8448	0.009087801	0.3314991	
9.847199	0.01069891	0.3305513	
9.8496	0.01231217	0.3295714	
9.851999	0.01392865	0.3285599	
9.8544	0.01554847	0.3275176	
9.8568	0.01717234	0.326445	
9.8592	0.0188005	0.3253425	
9.8616	0.02043378	0.3242109	
9.863999	0.02207255	0.3230505	
9.8664	0.02371728	0.321862	
9.8688	0.02536833	0.3206458	
9.8712	0.02702606	0.3194023	
9.8736	0.02869081	0.3181323	
9.875999	0.03036308	0.3168361	
9.8784	0.0320431	0.3155141	
9.880799	0.0337311	0.3141667	
9.8832	0.03542769	0.3127944	
9.8856	0.03713286	0.3113976	
9.888	0.03884721	0.3099765	
9.8904	0.04057074	0.3085315	
9.892799	0.0423038	0.307063	
9.8952	0.04404664	0.3055714	
9.8976	0.04579926	0.3040571	
9.9	0.04756212	0.3025202	
9.9024	0.04933524	0.3009611	
9.904799	0.05111897	0.2993802	
9.9072	0.05291343	0.2977778	
9.909599	0.05471873	0.2961544	
9.912	0.05653501	0.2945099	
9.9144	0.05836248	0.2928447	
9.9168	0.06020129	0.291159	
9.9192	0.06205153	0.2894533	
9.921599	0.06391311	0.2877275	
9.924	0.06578612	0.2859824	
9.9264	0.06767106	0.2842176	
9.9288	0.0695678	0.2824336	
9.9312	0.07147622	0.2806308	
9.933599	0.07339668	0.2788094	
9.936	0.07532918	0.2769693	
9.938399	0.07727373	0.2751112	
9.9408	0.07923019	0.2732348	
9.9432	0.08119893	0.2713408	
9.9456	0.08317983	0.2694293	
9.948	0.08517277	0.2675003	
9.950399	0.08717787	0.2655541	
9.9528	0.08919525	0.2635908	
9.9552	0.09122479	0.2616109	
9.9576	0.09326661	0.2596143	
9.96	0.09532058	0.2576011	
9.962399	0.0973866	0.2555717	
9.9648	0.09946501	0.2535264	
9.967199	0.1015556	0.2514652	
9.9696	0.1036582	0.2493885	
9.972	0.1057729	0.2472961	
9.9744	0.1078997	0.2451884	
9.9768	0.1100385	0.2430657	
9.979199	0.1121894	0.2409279	
9.9816	0.1143522	0.2387753	
9.984	0.116527	0.236608	
9.9864	0.1187135	0.2344265	
9.9888	0.1209117	0.2322308	
9.991199	0.1231216	0.2300205	
9.9936	0.1253433	0.2277968	
9.995999	0.1275766	0.2255591	
9.9984	0.1298213	0.2233077	
