Time	ConeX	ConeY	ConeZ	
0.271	-0.1031959	-0.171931	4.144982E-05	
0.272	-0.1035385	-0.1717243	4.136339E-05	
0.273	-0.1038806	-0.1715169	4.127435E-05	
0.274	-0.1042224	-0.1713088	4.118234E-05	
0.275	-0.1045637	-0.1711	4.108772E-05	
0.276	-0.1049046	-0.1708906	4.099049E-05	
0.277	-0.1052451	-0.1706804	4.089177E-05	
0.278	-0.1055851	-0.1704696	4.079081E-05	
0.279	-0.1059248	-0.1702581	4.068874E-05	
0.28	-0.106264	-0.170046	4.058555E-05	
0.281	-0.1066028	-0.1698331	4.048161E-05	
0.282	-0.1069411	-0.1696196	4.037693E-05	
0.283	-0.1072791	-0.1694054	4.027113E-05	
0.284	-0.1076165	-0.1691905	4.016571E-05	
0.285	-0.1079536	-0.168975	4.006028E-05	
0.286	-0.1082903	-0.1687587	3.995486E-05	
0.287	-0.1086265	-0.1685418	3.984943E-05	
0.288	-0.1089623	-0.1683242	3.974475E-05	
0.289	-0.1092976	-0.168106	3.964119E-05	
0.29	-0.1096325	-0.1678871	3.953874E-05	
0.291	-0.109967	-0.1676675	3.943704E-05	
0.292	-0.110301	-0.1674473	3.933646E-05	
0.293	-0.1106346	-0.1672263	3.923774E-05	
0.294	-0.1109677	-0.1670047	3.913939E-05	
0.295	-0.1113004	-0.1667825	3.90444E-05	
0.296	-0.1116327	-0.1665596	3.895052E-05	
0.297	-0.1119645	-0.166336	3.885925E-05	
0.298	-0.1122958	-0.1661117	3.87691E-05	
0.299	-0.1126267	-0.1658868	3.868155E-05	
0.3	-0.1129572	-0.1656613	3.859624E-05	
0.301	-0.1132872	-0.165435	3.851354E-05	
0.302	-0.1136167	-0.1652081	3.84327E-05	
0.303	-0.1139458	-0.1649806	3.83541E-05	
0.304	-0.1142745	-0.1647524	3.827885E-05	
0.305	-0.1146027	-0.1645235	3.820583E-05	
0.306	-0.1149304	-0.164294	3.813468E-05	
0.307	-0.1152577	-0.1640639	3.806613E-05	
0.308	-0.1155845	-0.163833	3.80002E-05	
0.309	-0.1159108	-0.1636015	3.793687E-05	
0.31	-0.1162367	-0.1633694	3.787577E-05	
0.311	-0.1165621	-0.1631366	3.781654E-05	
0.312	-0.116887	-0.1629032	3.776066E-05	
0.313	-0.1172115	-0.1626691	3.770664E-05	
0.314	-0.1175355	-0.1624344	3.765449E-05	
0.315	-0.1178591	-0.162199	3.76042E-05	
0.316	-0.1181822	-0.161963	3.755651E-05	
0.317	-0.1185048	-0.1617263	3.751032E-05	
0.318	-0.1188269	-0.161489	3.746711E-05	
0.319	-0.1191485	-0.161251	3.742501E-05	
0.32	-0.1194697	-0.1610124	3.738515E-05	
0.321	-0.1197904	-0.1607732	3.734604E-05	
0.322	-0.1201106	-0.1605333	3.730916E-05	
0.323	-0.1204304	-0.1602928	3.727377E-05	
0.324	-0.1207496	-0.1600516	3.723912E-05	
0.325	-0.1210684	-0.1598098	3.720597E-05	
0.326	-0.1213867	-0.1595673	3.717467E-05	
0.327	-0.1217045	-0.1593243	3.714226E-05	
0.328	-0.1220218	-0.1590806	3.711246E-05	
0.329	-0.1223386	-0.1588362	3.708303E-05	
0.33	-0.1226549	-0.1585912	3.70536E-05	
0.331	-0.1229708	-0.1583456	3.702566E-05	
0.332	-0.1232861	-0.1580994	3.699772E-05	
0.333	-0.123601	-0.1578525	3.696941E-05	
0.334	-0.1239153	-0.157605	3.694259E-05	
0.335	-0.1242292	-0.1573568	3.691539E-05	
0.336	-0.1245426	-0.1571081	3.68882E-05	
0.337	-0.1248555	-0.1568587	3.685988E-05	
0.338	-0.1251678	-0.1566087	3.683157E-05	
0.339	-0.1254797	-0.1563581	3.680326E-05	
0.34	-0.1257911	-0.1561068	3.677383E-05	
0.341	-0.1261019	-0.1558549	3.67444E-05	
0.342	-0.1264123	-0.1556024	3.671423E-05	
0.343	-0.1267222	-0.1553493	3.668331E-05	
0.344	-0.1270315	-0.1550956	3.665127E-05	
0.345	-0.1273403	-0.1548412	3.661886E-05	
0.346	-0.1276487	-0.1545863	3.65857E-05	
0.347	-0.1279565	-0.1543307	3.655069E-05	
0.348	-0.1282638	-0.1540745	3.651492E-05	
0.349	-0.1285706	-0.1538177	3.647767E-05	
0.35	-0.1288769	-0.1535602	3.644042E-05	
0.351	-0.1291827	-0.1533022	3.639981E-05	
0.352	-0.1294879	-0.1530435	3.635995E-05	
0.353	-0.1297926	-0.1527842	3.631786E-05	
0.354	-0.1300969	-0.1525244	3.627501E-05	
0.355	-0.1304006	-0.1522639	3.623031E-05	
0.356	-0.1307037	-0.1520028	3.618412E-05	
0.357	-0.1310064	-0.1517411	3.613718E-05	
0.358	-0.1313085	-0.1514788	3.608838E-05	
0.359	-0.1316101	-0.1512159	3.60392E-05	
0.36	-0.1319112	-0.1509524	3.598742E-05	
0.361	-0.1322117	-0.1506883	3.593564E-05	
0.362	-0.1325118	-0.1504236	3.588163E-05	
0.363	-0.1328112	-0.1501583	3.582761E-05	
0.364	-0.1331102	-0.1498923	3.577098E-05	
0.365	-0.1334086	-0.1496258	3.571361E-05	
0.366	-0.1337065	-0.1493587	3.565475E-05	
0.367	-0.1340039	-0.149091	3.559515E-05	
0.368	-0.1343007	-0.1488227	3.553406E-05	
0.369	-0.134597	-0.1485539	3.547184E-05	
0.37	-0.1348927	-0.1482844	3.540814E-05	
0.371	-0.1351879	-0.1480143	3.534444E-05	
0.372	-0.1354826	-0.1477437	3.52785E-05	
0.373	-0.1357767	-0.1474724	3.521182E-05	
0.374	-0.1360703	-0.1472006	3.514439E-05	
0.375	-0.1363633	-0.1469282	3.507659E-05	
0.376	-0.1366559	-0.1466551	3.500618E-05	
0.377	-0.1369478	-0.1463815	3.493652E-05	
0.378	-0.1372392	-0.1461074	3.486611E-05	
0.379	-0.13753	-0.1458326	3.479459E-05	
0.38	-0.1378203	-0.1455573	3.472306E-05	
