Time	MeshX	MeshY	
0.486	-0.1678218	-0.3691542	
0.487	-0.1681595	-0.3686582	
0.488	-0.1684963	-0.3681614	
0.489	-0.168832	-0.3676641	
0.49	-0.1691668	-0.367166	
0.491	-0.1695005	-0.3666672	
0.492	-0.1698333	-0.3661679	
0.493	-0.170165	-0.3656678	
0.494	-0.1704958	-0.3651671	
0.495	-0.1708255	-0.3646657	
0.496	-0.1711542	-0.3641637	
0.497	-0.171482	-0.363661	
0.498	-0.1718087	-0.3631577	
0.499	-0.1721344	-0.3626537	
0.5	-0.1724592	-0.3621491	
0.501	-0.172778	-0.3616515	
0.502	-0.1730915	-0.3611601	
0.503	-0.1733999	-0.3606746	
0.504	-0.1737035	-0.3601946	
0.505	-0.1740027	-0.3597198	
0.506	-0.1742974	-0.3592502	
0.507	-0.1745878	-0.3587855	
0.508	-0.1748739	-0.3583257	
0.509	-0.1751559	-0.3578708	
0.5100001	-0.1754336	-0.3574209	
0.511	-0.1757072	-0.3569759	
0.512	-0.1759767	-0.356536	
0.513	-0.1762419	-0.3561012	
0.514	-0.176503	-0.3556715	
0.515	-0.17676	-0.3552471	
0.516	-0.1770127	-0.354828	
0.517	-0.1772613	-0.3544143	
0.518	-0.1775057	-0.3540061	
0.5190001	-0.1777459	-0.3536033	
0.52	-0.177982	-0.3532061	
0.521	-0.1782138	-0.3528146	
0.522	-0.1784416	-0.3524287	
0.523	-0.1786652	-0.3520485	
0.524	-0.1788848	-0.351674	
0.525	-0.1791002	-0.3513052	
0.526	-0.1793115	-0.3509423	
0.527	-0.1795188	-0.3505851	
0.528	-0.1797221	-0.3502338	
0.529	-0.1799213	-0.3498883	
0.53	-0.1801165	-0.3495487	
0.531	-0.1803078	-0.349215	
0.532	-0.1804952	-0.3488872	
0.5330001	-0.1806786	-0.3485653	
0.534	-0.1808581	-0.3482494	
0.535	-0.1810337	-0.3479394	
0.536	-0.1812055	-0.3476354	
0.537	-0.1813734	-0.3473374	
0.538	-0.1815375	-0.3470455	
0.539	-0.1816978	-0.3467595	
0.54	-0.1818542	-0.3464796	
0.541	-0.182007	-0.3462057	
0.5420001	-0.1821559	-0.3459379	
0.543	-0.1823011	-0.3456763	
0.544	-0.1824426	-0.3454207	
0.545	-0.1825804	-0.3451712	
0.546	-0.1827145	-0.3449279	
0.5470001	-0.1828449	-0.3446907	
0.548	-0.1829717	-0.3444597	
0.549	-0.1830948	-0.3442349	
0.55	-0.1832143	-0.3440162	
0.551	-0.1833301	-0.3438037	
0.552	-0.1834424	-0.3435975	
0.553	-0.1835511	-0.3433974	
0.554	-0.1836562	-0.3432036	
0.555	-0.1837577	-0.3430161	
0.5560001	-0.1838556	-0.3428348	
0.557	-0.1839501	-0.3426597	
0.558	-0.1840409	-0.342491	
0.559	-0.1841283	-0.3423285	
0.56	-0.1842122	-0.3421724	
0.561	-0.1842925	-0.3420225	
0.562	-0.1843694	-0.3418789	
0.563	-0.1844427	-0.3417417	
0.564	-0.1845126	-0.3416108	
0.565	-0.1845791	-0.3414862	
0.566	-0.184642	-0.3413679	
0.567	-0.1847015	-0.341256	
0.568	-0.1847576	-0.3411505	
0.569	-0.1848103	-0.3410513	
0.5700001	-0.1848595	-0.3409585	
0.571	-0.1849053	-0.3408721	
0.572	-0.1849477	-0.340792	
0.573	-0.1849866	-0.3407183	
0.574	-0.1850222	-0.340651	
0.575	-0.1850543	-0.3405901	
0.576	-0.1850831	-0.3405356	
0.577	-0.1851084	-0.3404874	
0.578	-0.1851304	-0.3404457	
0.5790001	-0.1851489	-0.3404104	
0.58	-0.1851641	-0.3403814	
0.581	-0.1851759	-0.3403589	
0.582	-0.1851843	-0.3403428	
0.583	-0.1851893	-0.340333	
