Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.738	6E-09	5E-09	2.939173E-09	0	0.9999996	0.2714129	0.5890514	0	6E-09	1.051131E-15	5E-09	0	0.9999996	0.5890514	
0.739	6E-09	5E-09	2.945256E-09	0	0.9999996	0.2737242	0.5901462	0	6E-09	1.053306E-15	5E-09	0	0.9999996	0.5901462	
0.74	6E-09	5E-09	2.95073E-09	0	0.9999996	0.2758591	0.5911316	0	6E-09	1.055264E-15	5E-09	0	0.9999996	0.5911316	
0.7410001	6E-09	5E-09	2.955657E-09	0	0.9999996	0.2778297	0.5920184	0	6E-09	1.057026E-15	5E-09	0	0.9999996	0.5920184	
0.742	6E-09	5E-09	2.960091E-09	0	0.9999996	0.2796477	0.5928166	0	6E-09	1.058611E-15	5E-09	0	0.9999996	0.5928166	
0.743	6E-09	5E-09	2.964082E-09	0	0.9999996	0.2813237	0.5935349	0	6E-09	1.060039E-15	5E-09	0	0.9999996	0.5935349	
0.744	6E-09	5E-09	2.967674E-09	0	0.9999996	0.2828681	0.5941814	0	6E-09	1.061323E-15	5E-09	0	0.9999996	0.5941814	
0.7450001	6E-09	5E-09	2.970906E-09	0	0.9999996	0.2842903	0.5947633	0	6E-09	1.062479E-15	5E-09	0	0.9999996	0.5947633	
0.7460001	6E-09	5E-09	2.973815E-09	0	0.9999996	0.2855995	0.595287	0	6E-09	1.06352E-15	5E-09	0	0.9999996	0.595287	
0.747	6E-09	5E-09	2.976434E-09	0	0.9999996	0.2868039	0.5957583	0	6E-09	1.064456E-15	5E-09	0	0.9999996	0.5957583	
0.748	6E-09	5E-09	2.97879E-09	0	0.9999996	0.2879114	0.5961824	0	6E-09	1.065299E-15	5E-09	0	0.9999996	0.5961824	
