Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.46	-0.008980133	-0.09053697	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4602	-0.008940132	-0.09053376	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4604	-0.008900131	-0.09053066	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4606	-0.00886013	-0.0905277	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4608	-0.00882013	-0.09052484	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.461	-0.008780128	-0.0905221	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4612	-0.008740128	-0.09051947	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4614	-0.008700134	-0.09051694	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4616	-0.008660133	-0.0905145	0.1981237	0.002548419	0	9.545102E-09	0.3627421	0.8043711	
0.4618	-0.008620133	-0.09051217	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.462	-0.008580131	-0.09050898	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4622	-0.00854013	-0.09050592	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4624	-0.00850013	-0.09050298	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4626	-0.008460129	-0.09050015	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4628	-0.008420136	-0.09049743	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.463	-0.008380135	-0.09049483	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4632	-0.008340133	-0.09049232	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4634	-0.008300133	-0.09048991	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4636	-0.008260132	-0.09048759	0.2000161	0.002944648	0	9.569126E-09	0.3647232	0.8100481	
0.4638	-0.008220131	-0.09048536	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.464	-0.00818013	-0.09048234	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4642	-0.008140136	-0.09047943	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4644	-0.008100136	-0.09047662	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4646	-0.008060135	-0.09047394	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4648	-0.008020134	-0.09047135	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.465	-0.007980133	-0.09046887	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4652	-0.007940132	-0.09046648	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4654	-0.007900131	-0.0904642	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4656	-0.007860131	-0.09046199	0.2019102	0.003340952	0	9.591957E-09	0.3667048	0.8157306	
0.4658	-0.007820129	-0.09045988	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.466	-0.007780129	-0.09045699	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.4662	-0.007740127	-0.09045422	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.4664	-0.007700127	-0.09045156	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.4666	-0.007660133	-0.09044901	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.4668	-0.007620133	-0.09044655	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.467	-0.007580132	-0.09044419	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
0.4672	-0.007540131	-0.09044193	0.2038061	0.00373733	0	9.613645E-09	0.3686866	0.8214183	
