Time	Ax	Fx	Px	Vx	
2.816	0	0	1.848027	0	
2.8165	0	0	1.848027	0	
2.817	0	0	1.848027	0	
2.8175	0	0	1.848027	0	
2.818	0	0	1.848027	0	
2.8185	0	0	1.848027	0	
2.819	0	0	1.848027	0	
2.8195	0	0	1.848027	0	
2.82	0	0	1.848027	0	
2.8205	0	0	1.848027	0	
2.821	0	0	1.848027	0	
2.8215	0	0	1.848027	0	
2.822	0	0	1.848027	0	
2.8225	0	0	1.848027	0	
2.823	0	0	1.848027	0	
2.8235	0	0	1.848027	0	
2.824	0	0	1.848027	0	
2.8245	0	0	1.848027	0	
2.825	0	0	1.848027	0	
2.8255	0	0	1.848027	0	
2.826	0	0	1.848027	0	
2.8265	0	0	1.848027	0	
2.827	0	0	1.848027	0	
2.8275	0	0	1.848027	0	
2.828	0	0	1.848027	0	
2.8285	0	0	1.848027	0	
2.829	0	0	1.848027	0	
2.8295	0	0	1.848027	0	
2.83	0	0	1.848027	0	
2.8305	0	0	1.848027	0	
2.831	0	0	1.848027	0	
2.8315	0	0	1.848027	0	
2.832	0	0	1.848027	0	
2.8325	0	0	1.848027	0	
2.833	0	0	1.848027	0	
2.8335	0	0	1.848027	0	
2.834	0	0	1.848027	0	
2.8345	0	0	1.848027	0	
2.835	0	0	1.848027	0	
2.8355	0	0	1.848027	0	
2.836	0	0	1.848027	0	
2.8365	0	0	1.848027	0	
2.837	0	0	1.848027	0	
2.8375	0	0	1.848027	0	
2.838	0	0	1.848027	0	
2.8385	0	0	1.848027	0	
2.839	0	0	1.848027	0	
2.8395	0	0	1.848027	0	
2.84	0	0	1.848027	0	
2.8405	0	0	1.848027	0	
2.841	0	0	1.848027	0	
2.8415	0	0	1.848027	0	
2.842	0	0	1.848027	0	
2.8425	0	0	1.848027	0	
2.843	0	0	1.848027	0	
2.8435	0	0	1.848027	0	
2.844	0	0	1.848027	0	
2.8445	0	0	1.848027	0	
2.845	0	0	1.848027	0	
2.8455	0	0	1.848027	0	
2.846	0	0	1.848027	0	
2.8465	0	0	1.848027	0	
2.847	0	0	1.848027	0	
2.8475	0	0	1.848027	0	
2.848	0	0	1.848027	0	
2.8485	0	0	1.848027	0	
2.849	0	0	1.848027	0	
2.8495	0	0	1.848027	0	
2.85	0	0	1.848027	0	
2.8505	0	0	1.848027	0	
2.851	0	0	1.848027	0	
2.8515	0	0	1.848027	0	
2.852	0	0	1.848027	0	
2.8525	0	0	1.848027	0	
2.853	0	0	1.848027	0	
2.8535	0	0	1.848027	0	
2.854	0	0	1.848027	0	
2.8545	0	0	1.848027	0	
2.855	0	0	1.848027	0	
2.8555	0	0	1.848027	0	
2.856	0	0	1.848027	0	
2.8565	0	0	1.848027	0	
2.857	0	0	1.848027	0	
2.8575	0	0	1.848027	0	
2.858	0	0	1.848027	0	
2.8585	0	0	1.848027	0	
2.859	0	0	1.848027	0	
2.8595	0	0	1.848027	0	
2.86	0	0	1.848027	0	
2.8605	0	0	1.848027	0	
2.861	0	0	1.848027	0	
2.8615	0	0	1.848027	0	
2.862	0	0	1.848027	0	
2.8625	0	0	1.848027	0	
2.863	0	0	1.848027	0	
2.8635	0	0	1.848027	0	
2.864	0	0	1.848027	0	
2.8645	0	0	1.848027	0	
2.865	0	0	1.848027	0	
2.8655	0	0	1.848027	0	
2.866	0	0	1.848027	0	
2.8665	0	0	1.848027	0	
2.867	0	0	1.848027	0	
2.8675	0	0	1.848027	0	
2.868	0	0	1.848027	0	
2.8685	0	0	1.848027	0	
2.869	0	0	1.848027	0	
2.8695	0	0	1.848027	0	
2.87	0	0	1.848027	0	
2.8705	0	0	1.848027	0	
2.871	0	0	1.848027	0	
2.8715	0	0	1.848027	0	
2.872	0	0	1.848027	0	
2.8725	0	0	1.848027	0	
2.873	0	0	1.848027	0	
2.8735	0	0	1.848027	0	
2.874	0	0	1.848027	0	
2.8745	0	0	1.848027	0	
2.875	0	0	1.848027	0	
2.8755	0	0	1.848027	0	
2.876	0	0	1.848027	0	
2.8765	0	0	1.848027	0	
2.877	0	0	1.848027	0	
2.8775	0	0	1.848027	0	
2.878	0	0	1.848027	0	
2.8785	0	0	1.848027	0	
2.879	0	0	1.848027	0	
2.8795	0	0	1.848027	0	
2.88	0	0	1.848027	0	
2.8805	0	0	1.848027	0	
2.881	0	0	1.848027	0	
2.8815	0	0	1.848027	0	
2.882	0	0	1.848027	0	
2.8825	0	0	1.848027	0	
2.883	0	0	1.848027	0	
2.8835	0	0	1.848027	0	
2.884	0	0	1.848027	0	
2.8845	0	0	1.848027	0	
2.885	0	0	1.848027	0	
2.8855	0	0	1.848027	0	
2.886	0	0	1.848027	0	
2.8865	0	0	1.848027	0	
2.887	0	0	1.848027	0	
2.8875	0	0	1.848027	0	
2.888	0	0	1.848027	0	
2.8885	0	0	1.848027	0	
2.889	0	0	1.848027	0	
2.8895	0	0	1.848027	0	
2.89	0	0	1.848027	0	
2.8905	0	0	1.848027	0	
2.891	0	0	1.848027	0	
2.8915	0	0	1.848027	0	
2.892	0	0	1.848027	0	
2.8925	0	0	1.848027	0	
2.893	0	0	1.848027	0	
2.8935	0	0	1.848027	0	
2.894	0	0	1.848027	0	
2.8945	0	0	1.848027	0	
2.895	0	0	1.848027	0	
2.8955	0	0	1.848027	0	
2.896	0	0	1.848027	0	
2.8965	0	0	1.848027	0	
2.897	0	0	1.848027	0	
2.8975	0	0	1.848027	0	
2.898	0	0	1.848027	0	
2.8985	0	0	1.848027	0	
2.899	0	0	1.848027	0	
2.8995	0	0	1.848027	0	
2.9	0	0	1.848027	0	
2.9005	0	0	1.848027	0	
2.901	0	0	1.848027	0	
2.9015	0	0	1.848027	0	
2.902	0	0	1.848027	0	
2.9025	0	0	1.848027	0	
2.903	0	0	1.848027	0	
2.9035	0	0	1.848027	0	
2.904	0	0	1.848027	0	
2.9045	0	0	1.848027	0	
2.905	0	0	1.848027	0	
2.9055	0	0	1.848027	0	
2.906	0	0	1.848027	0	
2.9065	0	0	1.848027	0	
2.907	0	0	1.848027	0	
2.9075	0	0	1.848027	0	
2.908	0	0	1.848027	0	
2.9085	0	0	1.848027	0	
2.909	0	0	1.848027	0	
2.9095	0	0	1.848027	0	
2.91	0	0	1.848027	0	
2.9105	0	0	1.848027	0	
2.911	0	0	1.848027	0	
2.9115	0	0	1.848027	0	
2.912	0	0	1.848027	0	
2.9125	0	0	1.848027	0	
2.913	0	0	1.848027	0	
2.9135	0	0	1.848027	0	
2.914	0	0	1.848027	0	
2.9145	0	0	1.848027	0	
2.915	0	0	1.848027	0	
2.9155	0	0	1.848027	0	
2.916	0	0	1.848027	0	
2.9165	0	0	1.848027	0	
2.917	0	0	1.848027	0	
2.9175	0	0	1.848027	0	
2.918	0	0	1.848027	0	
2.9185	0	0	1.848027	0	
2.919	0	0	1.848027	0	
2.9195	0	0	1.848027	0	
2.92	0	0	1.848027	0	
2.9205	0	0	1.848027	0	
2.921	0	0	1.848027	0	
2.9215	0	0	1.848027	0	
2.922	0	0	1.848027	0	
2.9225	0	0	1.848027	0	
2.923	0	0	1.848027	0	
2.9235	0	0	1.848027	0	
2.924	0	0	1.848027	0	
2.9245	0	0	1.848027	0	
2.925	0	0	1.848027	0	
2.9255	0	0	1.848027	0	
2.926	0	0	1.848027	0	
2.9265	0	0	1.848027	0	
2.927	0	0	1.848027	0	
2.9275	0	0	1.848027	0	
2.928	0	0	1.848027	0	
2.9285	0	0	1.848027	0	
2.929	0	0	1.848027	0	
2.9295	0	0	1.848027	0	
2.93	0	0	1.848027	0	
2.9305	0	0	1.848027	0	
2.931	0	0	1.848027	0	
2.9315	0	0	1.848027	0	
2.932	0	0	1.848027	0	
2.9325	0	0	1.848027	0	
2.933	0	0	1.848027	0	
2.9335	0	0	1.848027	0	
2.934	0	0	1.848027	0	
2.9345	0	0	1.848027	0	
2.935	0	0	1.848027	0	
2.9355	0	0	1.848027	0	
2.936	0	0	1.848027	0	
2.9365	0	0	1.848027	0	
2.937	0	0	1.848027	0	
2.9375	0	0	1.848027	0	
2.938	0	0	1.848027	0	
2.9385	0	0	1.848027	0	
2.939	0	0	1.848027	0	
2.9395	0	0	1.848027	0	
2.94	0	0	1.848027	0	
2.9405	0	0	1.848027	0	
2.941	0	0	1.848027	0	
2.9415	0	0	1.848027	0	
2.942	0	0	1.848027	0	
2.9425	0	0	1.848027	0	
2.943	0	0	1.848027	0	
2.9435	0	0	1.848027	0	
2.944	0	0	1.848027	0	
2.9445	0	0	1.848027	0	
2.945	0	0	1.848027	0	
2.9455	0	0	1.848027	0	
2.946	0	0	1.848027	0	
2.9465	0	0	1.848027	0	
2.947	0	0	1.848027	0	
2.9475	0	0	1.848027	0	
2.948	0	0	1.848027	0	
2.9485	0	0	1.848027	0	
2.949	0	0	1.848027	0	
2.9495	0	0	1.848027	0	
2.95	0	0	1.848027	0	
2.9505	0	0	1.848027	0	
2.951	0	0	1.848027	0	
2.9515	0	0	1.848027	0	
2.952	0	0	1.848027	0	
2.9525	0	0	1.848027	0	
2.953	0	0	1.848027	0	
2.9535	0	0	1.848027	0	
2.954	0	0	1.848027	0	
2.9545	0	0	1.848027	0	
2.955	0	0	1.848027	0	
2.9555	0	0	1.848027	0	
2.956	0	0	1.848027	0	
2.9565	0	0	1.848027	0	
2.957	0	0	1.848027	0	
2.9575	0	0	1.848027	0	
2.958	0	0	1.848027	0	
2.9585	0	0	1.848027	0	
2.959	0	0	1.848027	0	
2.9595	0	0	1.848027	0	
2.96	0	0	1.848027	0	
2.9605	0	0	1.848027	0	
2.961	0	0	1.848027	0	
2.9615	0	0	1.848027	0	
2.962	0	0	1.848027	0	
2.9625	0	0	1.848027	0	
2.963	0	0	1.848027	0	
2.9635	0	0	1.848027	0	
2.964	0	0	1.848027	0	
2.9645	0	0	1.848027	0	
2.965	0	0	1.848027	0	
2.9655	0	0	1.848027	0	
2.966	0	0	1.848027	0	
2.9665	0	0	1.848027	0	
2.967	0	0	1.848027	0	
2.9675	0	0	1.848027	0	
2.968	0	0	1.848027	0	
2.9685	0	0	1.848027	0	
2.969	0	0	1.848027	0	
2.9695	0	0	1.848027	0	
2.97	0	0	1.848027	0	
2.9705	0	0	1.848027	0	
2.971	0	0	1.848027	0	
2.9715	0	0	1.848027	0	
2.972	0	0	1.848027	0	
2.9725	0	0	1.848027	0	
2.973	0	0	1.848027	0	
2.9735	0	0	1.848027	0	
2.974	0	0	1.848027	0	
2.9745	0	0	1.848027	0	
2.975	0	0	1.848027	0	
2.9755	0	0	1.848027	0	
2.976	0	0	1.848027	0	
2.9765	0	0	1.848027	0	
2.977	0	0	1.848027	0	
2.9775	0	0	1.848027	0	
2.978	0	0	1.848027	0	
2.9785	0	0	1.848027	0	
2.979	0	0	1.848027	0	
2.9795	0	0	1.848027	0	
2.98	0	0	1.848027	0	
2.9805	0	0	1.848027	0	
2.981	0	0	1.848027	0	
2.9815	0	0	1.848027	0	
2.982	0	0	1.848027	0	
2.9825	0	0	1.848027	0	
2.983	0	0	1.848027	0	
2.9835	0	0	1.848027	0	
2.984	0	0	1.848027	0	
2.9845	0	0	1.848027	0	
2.985	0	0	1.848027	0	
2.9855	0	0	1.848027	0	
2.986	0	0	1.848027	0	
2.9865	0	0	1.848027	0	
2.987	0	0	1.848027	0	
2.9875	0	0	1.848027	0	
2.988	0	0	1.848027	0	
2.9885	0	0	1.848027	0	
2.989	0	0	1.848027	0	
2.9895	0	0	1.848027	0	
2.99	0	0	1.848027	0	
2.9905	0	0	1.848027	0	
2.991	0	0	1.848027	0	
2.9915	0	0	1.848027	0	
2.992	0	0	1.848027	0	
2.9925	0	0	1.848027	0	
2.993	0	0	1.848027	0	
2.9935	0	0	1.848027	0	
2.994	0	0	1.848027	0	
2.9945	0	0	1.848027	0	
2.995	0	0	1.848027	0	
2.9955	0	0	1.848027	0	
2.996	0	0	1.848027	0	
2.9965	0	0	1.848027	0	
2.997	0	0	1.848027	0	
2.9975	0	0	1.848027	0	
2.998	0	0	1.848027	0	
2.9985	0	0	1.848027	0	
2.999	0	0	1.848027	0	
2.9995	0	0	1.848027	0	
3	0	0	1.848027	0	
3.0005	0	0	1.848027	0	
3.001	0	0	1.848027	0	
3.0015	0	0	1.848027	0	
3.002	0	0	1.848027	0	
3.0025	0	0	1.848027	0	
3.003	0	0	1.848027	0	
3.0035	0	0	1.848027	0	
3.004	0	0	1.848027	0	
3.0045	0	0	1.848027	0	
3.005	0	0	1.848027	0	
3.0055	0	0	1.848027	0	
3.006	0	0	1.848027	0	
3.0065	0	0	1.848027	0	
3.007	0	0	1.848027	0	
3.0075	0	0	1.848027	0	
3.008	0	0	1.848027	0	
3.0085	0	0	1.848027	0	
3.009	0	0	1.848027	0	
3.0095	0	0	1.848027	0	
3.01	0	0	1.848027	0	
3.0105	0	0	1.848027	0	
3.011	0	0	1.848027	0	
3.0115	0	0	1.848027	0	
3.012	0	0	1.848027	0	
3.0125	0	0	1.848027	0	
3.013	0	0	1.848027	0	
3.0135	0	0	1.848027	0	
3.014	0	0	1.848027	0	
3.0145	0	0	1.848027	0	
3.015	0	0	1.848027	0	
3.0155	0	0	1.848027	0	
3.016	0	0	1.848027	0	
3.0165	0	0	1.848027	0	
3.017	0	0	1.848027	0	
3.0175	0	0	1.848027	0	
3.018	0	0	1.848027	0	
3.0185	0	0	1.848027	0	
3.019	0	0	1.848027	0	
3.0195	0	0	1.848027	0	
3.02	0	0	1.848027	0	
3.0205	0	0	1.848027	0	
3.021	0	0	1.848027	0	
3.0215	0	0	1.848027	0	
3.022	0	0	1.848027	0	
3.0225	0	0	1.848027	0	
3.023	0	0	1.848027	0	
3.0235	0	0	1.848027	0	
3.024	0	0	1.848027	0	
3.0245	0	0	1.848027	0	
3.025	0	0	1.848027	0	
3.0255	0	0	1.848027	0	
3.026	0	0	1.848027	0	
3.0265	0	0	1.848027	0	
3.027	0	0	1.848027	0	
3.0275	0	0	1.848027	0	
3.028	0	0	1.848027	0	
3.0285	0	0	1.848027	0	
3.029	0	0	1.848027	0	
3.0295	0	0	1.848027	0	
3.03	0	0	1.848027	0	
3.0305	0	0	1.848027	0	
3.031	0	0	1.848027	0	
3.0315	0	0	1.848027	0	
3.032	0	0	1.848027	0	
3.0325	0	0	1.848027	0	
3.033	0	0	1.848027	0	
3.0335	0	0	1.848027	0	
3.034	0	0	1.848027	0	
3.0345	0	0	1.848027	0	
3.035	0	0	1.848027	0	
3.0355	0	0	1.848027	0	
3.036	0	0	1.848027	0	
3.0365	0	0	1.848027	0	
3.037	0	0	1.848027	0	
3.0375	0	0	1.848027	0	
3.038	0	0	1.848027	0	
3.0385	0	0	1.848027	0	
3.039	0	0	1.848027	0	
3.0395	0	0	1.848027	0	
3.04	0	0	1.848027	0	
3.0405	0	0	1.848027	0	
3.041	0	0	1.848027	0	
3.0415	0	0	1.848027	0	
3.042	0	0	1.848027	0	
3.0425	0	0	1.848027	0	
3.043	0	0	1.848027	0	
3.0435	0	0	1.848027	0	
3.044	0	0	1.848027	0	
3.0445	0	0	1.848027	0	
3.045	0	0	1.848027	0	
3.0455	0	0	1.848027	0	
3.046	0	0	1.848027	0	
3.0465	0	0	1.848027	0	
3.047	0	0	1.848027	0	
3.0475	0	0	1.848027	0	
3.048	0	0	1.848027	0	
3.0485	0	0	1.848027	0	
3.049	0	0	1.848027	0	
3.0495	0	0	1.848027	0	
3.05	0	0	1.848027	0	
3.0505	0	0	1.848027	0	
3.051	0	0	1.848027	0	
3.0515	0	0	1.848027	0	
3.052	0	0	1.848027	0	
3.0525	0	0	1.848027	0	
3.053	0	0	1.848027	0	
3.0535	0	0	1.848027	0	
3.054	0	0	1.848027	0	
3.0545	0	0	1.848027	0	
3.055	0	0	1.848027	0	
3.0555	0	0	1.848027	0	
3.056	0	0	1.848027	0	
3.0565	0	0	1.848027	0	
3.057	0	0	1.848027	0	
3.0575	0	0	1.848027	0	
3.058	0	0	1.848027	0	
3.0585	0	0	1.848027	0	
3.059	0	0	1.848027	0	
3.0595	0	0	1.848027	0	
3.06	0	0	1.848027	0	
3.0605	0	0	1.848027	0	
3.061	0	0	1.848027	0	
3.0615	0	0	1.848027	0	
3.062	0	0	1.848027	0	
3.0625	0	0	1.848027	0	
3.063	0	0	1.848027	0	
3.0635	0	0	1.848027	0	
3.064	0	0	1.848027	0	
3.0645	0	0	1.848027	0	
3.065	0	0	1.848027	0	
3.0655	0	0	1.848027	0	
3.066	0	0	1.848027	0	
3.0665	0	0	1.848027	0	
3.067	0	0	1.848027	0	
3.0675	0	0	1.848027	0	
3.068	0	0	1.848027	0	
3.0685	0	0	1.848027	0	
3.069	0	0	1.848027	0	
3.0695	0	0	1.848027	0	
3.07	0	0	1.848027	0	
3.0705	0	0	1.848027	0	
3.071	0	0	1.848027	0	
3.0715	0	0	1.848027	0	
3.072	0	0	1.848027	0	
3.0725	0	0	1.848027	0	
3.073	0	0	1.848027	0	
3.0735	0	0	1.848027	0	
3.074	0	0	1.848027	0	
3.0745	0	0	1.848027	0	
3.075	0	0	1.848027	0	
3.0755	0	0	1.848027	0	
3.076	0	0	1.848027	0	
3.0765	0	0	1.848027	0	
3.077	0	0	1.848027	0	
3.0775	0	0	1.848027	0	
3.078	0	0	1.848027	0	
3.0785	0	0	1.848027	0	
3.079	0	0	1.848027	0	
3.0795	0	0	1.848027	0	
3.08	0	0	1.848027	0	
3.0805	0	0	1.848027	0	
3.081	0	0	1.848027	0	
3.0815	0	0	1.848027	0	
3.082	0	0	1.848027	0	
3.0825	0	0	1.848027	0	
3.083	0	0	1.848027	0	
3.0835	0	0	1.848027	0	
3.084	0	0	1.848027	0	
3.0845	0	0	1.848027	0	
3.085	0	0	1.848027	0	
3.0855	0	0	1.848027	0	
3.086	0	0	1.848027	0	
3.0865	0	0	1.848027	0	
3.087	0	0	1.848027	0	
3.0875	0	0	1.848027	0	
3.088	0	0	1.848027	0	
3.0885	0	0	1.848027	0	
3.089	0	0	1.848027	0	
3.0895	0	0	1.848027	0	
3.09	0	0	1.848027	0	
3.0905	0	0	1.848027	0	
3.091	0	0	1.848027	0	
3.0915	0	0	1.848027	0	
3.092	0	0	1.848027	0	
3.0925	0	0	1.848027	0	
3.093	0	0	1.848027	0	
3.0935	0	0	1.848027	0	
3.094	0	0	1.848027	0	
3.0945	0	0	1.848027	0	
3.095	0	0	1.848027	0	
3.0955	0	0	1.848027	0	
3.096	0	0	1.848027	0	
3.0965	0	0	1.848027	0	
3.097	0	0	1.848027	0	
3.0975	0	0	1.848027	0	
3.098	0	0	1.848027	0	
3.0985	0	0	1.848027	0	
3.099	0	0	1.848027	0	
3.0995	0	0	1.848027	0	
3.1	0	0	1.848027	0	
3.1005	0	0	1.848027	0	
3.101	0	0	1.848027	0	
3.1015	0	0	1.848027	0	
3.102	0	0	1.848027	0	
3.1025	0	0	1.848027	0	
3.103	0	0	1.848027	0	
3.1035	0	0	1.848027	0	
3.104	0	0	1.848027	0	
3.1045	0	0	1.848027	0	
3.105	0	0	1.848027	0	
3.1055	0	0	1.848027	0	
3.106	0	0	1.848027	0	
3.1065	0	0	1.848027	0	
3.107	0	0	1.848027	0	
3.1075	0	0	1.848027	0	
3.108	0	0	1.848027	0	
3.1085	0	0	1.848027	0	
3.109	0	0	1.848027	0	
3.1095	0	0	1.848027	0	
3.11	0	0	1.848027	0	
3.1105	0	0	1.848027	0	
3.111	0	0	1.848027	0	
3.1115	0	0	1.848027	0	
3.112	0	0	1.848027	0	
3.1125	0	0	1.848027	0	
3.113	0	0	1.848027	0	
3.1135	0	0	1.848027	0	
3.114	0	0	1.848027	0	
3.1145	0	0	1.848027	0	
3.115	0	0	1.848027	0	
3.1155	0	0	1.848027	0	
3.116	0	0	1.848027	0	
3.1165	0	0	1.848027	0	
3.117	0	0	1.848027	0	
3.1175	0	0	1.848027	0	
3.118	0	0	1.848027	0	
3.1185	0	0	1.848027	0	
3.119	0	0	1.848027	0	
3.1195	0	0	1.848027	0	
3.12	0	0	1.848027	0	
3.1205	0	0	1.848027	0	
3.121	0	0	1.848027	0	
3.1215	0	0	1.848027	0	
3.122	0	0	1.848027	0	
3.1225	0	0	1.848027	0	
3.123	0	0	1.848027	0	
3.1235	0	0	1.848027	0	
3.124	0	0	1.848027	0	
3.1245	0	0	1.848027	0	
3.125	0	0	1.848027	0	
3.1255	0	0	1.848027	0	
3.126	0	0	1.848027	0	
3.1265	0	0	1.848027	0	
3.127	0	0	1.848027	0	
3.1275	0	0	1.848027	0	
3.128	0	0	1.848027	0	
3.1285	0	0	1.848027	0	
3.129	0	0	1.848027	0	
3.1295	0	0	1.848027	0	
3.13	0	0	1.848027	0	
3.1305	0	0	1.848027	0	
3.131	0	0	1.848027	0	
3.1315	0	0	1.848027	0	
3.132	0	0	1.848027	0	
3.1325	0	0	1.848027	0	
3.133	0	0	1.848027	0	
3.1335	0	0	1.848027	0	
3.134	0	0	1.848027	0	
3.1345	0	0	1.848027	0	
3.135	0	0	1.848027	0	
3.1355	0	0	1.848027	0	
3.136	0	0	1.848027	0	
3.1365	0	0	1.848027	0	
3.137	0	0	1.848027	0	
3.1375	0	0	1.848027	0	
3.138	0	0	1.848027	0	
3.1385	0	0	1.848027	0	
3.139	0	0	1.848027	0	
3.1395	0	0	1.848027	0	
3.14	0	0	1.848027	0	
3.1405	0	0	1.848027	0	
3.141	0	0	1.848027	0	
3.1415	0	0	1.848027	0	
3.142	0	0	1.848027	0	
3.1425	0	0	1.848027	0	
3.143	0	0	1.848027	0	
3.1435	0	0	1.848027	0	
3.144	0	0	1.848027	0	
3.1445	0	0	1.848027	0	
3.145	0	0	1.848027	0	
3.1455	0	0	1.848027	0	
3.146	0	0	1.848027	0	
3.1465	0	0	1.848027	0	
3.147	0	0	1.848027	0	
3.1475	0	0	1.848027	0	
3.148	0	0	1.848027	0	
3.1485	0	0	1.848027	0	
3.149	0	0	1.848027	0	
3.1495	0	0	1.848027	0	
3.15	0	0	1.848027	0	
3.1505	0	0	1.848027	0	
3.151	0	0	1.848027	0	
3.1515	0	0	1.848027	0	
3.152	0	0	1.848027	0	
3.1525	0	0	1.848027	0	
3.153	0	0	1.848027	0	
3.1535	0	0	1.848027	0	
3.154	0	0	1.848027	0	
3.1545	0	0	1.848027	0	
3.155	0	0	1.848027	0	
3.1555	0	0	1.848027	0	
3.156	0	0	1.848027	0	
3.1565	0	0	1.848027	0	
3.157	0	0	1.848027	0	
3.1575	0	0	1.848027	0	
3.158	0	0	1.848027	0	
3.1585	0	0	1.848027	0	
3.159	0	0	1.848027	0	
3.1595	0	0	1.848027	0	
3.16	0	0	1.848027	0	
3.1605	0	0	1.848027	0	
3.161	0	0	1.848027	0	
3.1615	0	0	1.848027	0	
3.162	0	0	1.848027	0	
3.1625	0	0	1.848027	0	
3.163	0	0	1.848027	0	
3.1635	0	0	1.848027	0	
3.164	0	0	1.848027	0	
3.1645	0	0	1.848027	0	
3.165	0	0	1.848027	0	
3.1655	0	0	1.848027	0	
3.166	0	0	1.848027	0	
3.1665	0	0	1.848027	0	
3.167	0	0	1.848027	0	
3.1675	0	0	1.848027	0	
3.168	0	0	1.848027	0	
3.1685	0	0	1.848027	0	
3.169	0	0	1.848027	0	
3.1695	0	0	1.848027	0	
3.17	0	0	1.848027	0	
3.1705	0	0	1.848027	0	
3.171	0	0	1.848027	0	
3.1715	0	0	1.848027	0	
3.172	0	0	1.848027	0	
3.1725	0	0	1.848027	0	
3.173	0	0	1.848027	0	
3.1735	0	0	1.848027	0	
3.174	0	0	1.848027	0	
3.1745	0	0	1.848027	0	
3.175	0	0	1.848027	0	
3.1755	0	0	1.848027	0	
3.176	0	0	1.848027	0	
3.1765	0	0	1.848027	0	
3.177	0	0	1.848027	0	
3.1775	0	0	1.848027	0	
3.178	0	0	1.848027	0	
3.1785	0	0	1.848027	0	
3.179	0	0	1.848027	0	
3.1795	0	0	1.848027	0	
3.18	0	0	1.848027	0	
3.1805	0	0	1.848027	0	
3.181	0	0	1.848027	0	
3.1815	0	0	1.848027	0	
3.182	0	0	1.848027	0	
3.1825	0	0	1.848027	0	
3.183	0	0	1.848027	0	
3.1835	0	0	1.848027	0	
3.184	0	0	1.848027	0	
3.1845	0	0	1.848027	0	
3.185	0	0	1.848027	0	
3.1855	0	0	1.848027	0	
3.186	0	0	1.848027	0	
3.1865	0	0	1.848027	0	
3.187	0	0	1.848027	0	
3.1875	0	0	1.848027	0	
3.188	0	0	1.848027	0	
3.1885	0	0	1.848027	0	
3.189	0	0	1.848027	0	
3.1895	0	0	1.848027	0	
3.19	0	0	1.848027	0	
3.1905	0	0	1.848027	0	
3.191	0	0	1.848027	0	
3.1915	0	0	1.848027	0	
3.192	0	0	1.848027	0	
3.1925	0	0	1.848027	0	
3.193	0	0	1.848027	0	
3.1935	0	0	1.848027	0	
3.194	0	0	1.848027	0	
3.1945	0	0	1.848027	0	
3.195	0	0	1.848027	0	
3.1955	0	0	1.848027	0	
3.196	0	0	1.848027	0	
3.1965	0	0	1.848027	0	
3.197	0	0	1.848027	0	
3.1975	0	0	1.848027	0	
3.198	0	0	1.848027	0	
3.1985	0	0	1.848027	0	
3.199	0	0	1.848027	0	
3.1995	0	0	1.848027	0	
3.2	0	0	1.848027	0	
3.2005	0	0	1.848027	0	
3.201	0	0	1.848027	0	
3.2015	0	0	1.848027	0	
3.202	0	0	1.848027	0	
3.2025	0	0	1.848027	0	
3.203	0	0	1.848027	0	
3.2035	0	0	1.848027	0	
3.204	0	0	1.848027	0	
3.2045	0	0	1.848027	0	
3.205	0	0	1.848027	0	
3.2055	0	0	1.848027	0	
3.206	0	0	1.848027	0	
3.2065	0	0	1.848027	0	
3.207	0	0	1.848027	0	
3.2075	0	0	1.848027	0	
3.208	0	0	1.848027	0	
3.2085	0	0	1.848027	0	
3.209	0	0	1.848027	0	
3.2095	0	0	1.848027	0	
3.21	0	0	1.848027	0	
3.2105	0	0	1.848027	0	
3.211	0	0	1.848027	0	
3.2115	0	0	1.848027	0	
3.212	0	0	1.848027	0	
3.2125	0	0	1.848027	0	
3.213	0	0	1.848027	0	
3.2135	0	0	1.848027	0	
3.214	0	0	1.848027	0	
3.2145	0	0	1.848027	0	
3.215	0	0	1.848027	0	
3.2155	0	0	1.848027	0	
3.216	0	0	1.848027	0	
3.2165	0	0	1.848027	0	
3.217	0	0	1.848027	0	
3.2175	0	0	1.848027	0	
3.218	0	0	1.848027	0	
3.2185	0	0	1.848027	0	
3.219	0	0	1.848027	0	
3.2195	0	0	1.848027	0	
3.22	0	0	1.848027	0	
3.2205	0	0	1.848027	0	
3.221	0	0	1.848027	0	
3.2215	0	0	1.848027	0	
3.222	0	0	1.848027	0	
3.2225	0	0	1.848027	0	
3.223	0	0	1.848027	0	
3.2235	0	0	1.848027	0	
3.224	0	0	1.848027	0	
3.2245	0	0	1.848027	0	
3.225	0	0	1.848027	0	
3.2255	0	0	1.848027	0	
3.226	0	0	1.848027	0	
3.2265	0	0	1.848027	0	
3.227	0	0	1.848027	0	
3.2275	0	0	1.848027	0	
3.228	0	0	1.848027	0	
3.2285	0	0	1.848027	0	
3.229	0	0	1.848027	0	
3.2295	0	0	1.848027	0	
3.23	0	0	1.848027	0	
3.2305	0	0	1.848027	0	
3.231	0	0	1.848027	0	
3.2315	0	0	1.848027	0	
3.232	0	0	1.848027	0	
3.2325	0	0	1.848027	0	
3.233	0	0	1.848027	0	
3.2335	0	0	1.848027	0	
3.234	0	0	1.848027	0	
3.2345	0	0	1.848027	0	
3.235	0	0	1.848027	0	
3.2355	0	0	1.848027	0	
3.236	0	0	1.848027	0	
3.2365	0	0	1.848027	0	
3.237	0	0	1.848027	0	
3.2375	0	0	1.848027	0	
3.238	0	0	1.848027	0	
3.2385	0	0	1.848027	0	
3.239	0	0	1.848027	0	
