Time	OdorSensor	Mouth	Eat	Food_Near	Energy	FoodQty	
0.144	12170.6	0.002082529	0.4165058	0.7617401	10102.79	144.2251	
0.1444	12168.12	0.002082529	0.4165058	0.7617401	10102.59	144.6251	
0.1448	12165.63	0.002082529	0.4165058	0.7617401	10102.39	145.0251	
0.1452	12163.11	0.002082529	0.4165058	0.7617401	10102.19	145.4251	
0.1456	12160.58	0.002082529	0.4234105	0.7665052	10101.99	145.8251	
0.146	12158.03	0.002117052	0.4234105	0.7665052	10101.79	146.2251	
0.1464	12155.46	0.002117052	0.4234105	0.7665052	10101.59	146.625	
0.1468	12152.87	0.002117052	0.4234105	0.7665052	10101.39	147.025	
0.1472	12150.25	0.002117052	0.4234105	0.7665052	10101.19	147.425	
0.1476	12147.62	0.002117052	0.4302724	0.7711751	10100.99	147.825	
0.148	12144.97	0.002151362	0.4302724	0.7711751	10100.79	148.225	
0.1484	12142.3	0.002151362	0.4302724	0.7711751	10100.59	148.625	
0.1488	12139.61	0.002151362	0.4302724	0.7711751	10100.39	149.025	
0.1492	12136.9	0.002151362	0.4302724	0.7711751	10100.19	149.425	
0.1496	12134.17	0.002151362	0.4370904	0.7757516	10099.99	149.825	
0.15	12131.42	0.002185452	0.4370904	0.7757516	10099.79	150.225	
0.1504	12128.65	0.002185452	0.4370904	0.7757516	10099.58	150.625	
0.1508	12125.86	0.002185452	0.4370904	0.7757516	10099.38	151.025	
0.1512	12123.05	0.002185452	0.4370904	0.7757516	10099.18	151.425	
0.1516	12120.21	0.002185452	0.4438636	0.7802366	10098.98	151.825	
0.152	12117.37	0.002219318	0.4438636	0.7802366	10098.78	152.225	
0.1524	12114.49	0.002219318	0.4438636	0.7802366	10098.58	152.625	
0.1528	12111.6	0.002219318	0.4438636	0.7802366	10098.38	153.0249	
0.1532	12108.68	0.002219318	0.4438636	0.7802366	10098.18	153.4249	
0.1536	12105.75	0.002219318	0.4505911	0.7846318	10097.98	153.8249	
0.154	12102.79	0.002252955	0.4505911	0.7846318	10097.78	154.2249	
0.1544	12099.81	0.002252955	0.4505911	0.7846318	10097.58	154.6249	
0.1548	12096.81	0.002252955	0.4505911	0.7846318	10097.38	155.0249	
0.1552	12093.8	0.002252955	0.4505911	0.7846318	10097.18	155.4249	
0.1556	12090.75	0.002252955	0.4572719	0.7889391	10096.98	155.8249	
0.156	12087.69	0.00228636	0.4572719	0.7889391	10096.78	156.2249	
0.1564	12084.61	0.00228636	0.4572719	0.7889391	10096.58	156.6249	
0.1568	12081.5	0.00228636	0.4572719	0.7889391	10096.38	157.0249	
0.1572	12078.38	0.00228636	0.4572719	0.7889391	10096.18	157.4249	
0.1576	12075.23	0.00228636	0.4639053	0.7931603	10095.98	157.8249	
0.158	12072.05	0.002319526	0.4639053	0.7931603	10095.78	158.2249	
0.1584	12068.86	0.002319526	0.4639053	0.7931603	10095.58	158.6249	
0.1588	12065.65	0.002319526	0.4639053	0.7931603	10095.38	159.0249	
0.1592	12062.41	0.002319526	0.4639053	0.7931603	10095.18	159.4249	
0.1596	12059.15	0.002319526	0.4704903	0.7972971	10094.98	159.8248	
0.16	12055.88	0.002352452	0.4704903	0.7972971	10094.78	160.2248	
0.1604	12052.57	0.002352452	0.4704903	0.7972971	10094.58	160.6248	
0.1608	12049.25	0.002352452	0.4704903	0.7972971	10094.38	161.0248	
0.1612	12045.9	0.002352452	0.4704903	0.7972971	10094.18	161.4248	
0.1616	12042.53	0.002352452	0.4770265	0.8013512	10093.98	161.8248	
0.162	12039.14	0.002385132	0.4770265	0.8013512	10093.78	162.2248	
0.1624	12035.72	0.002385132	0.4770265	0.8013512	10093.58	162.6248	
0.1628	12032.29	0.002385132	0.4770265	0.8013512	10093.38	163.0248	
0.1632	12028.83	0.002385132	0.4770265	0.8013512	10093.18	163.4248	
0.1636	12025.35	0.002385132	0.4835129	0.8053242	10092.98	163.8248	
0.164	12021.84	0.002417565	0.4835129	0.8053242	10092.78	164.2248	
0.1644	12018.31	0.002417565	0.4835129	0.8053242	10092.58	164.6248	
0.1648	12014.77	0.002417565	0.4835129	0.8053242	10092.38	165.0248	
0.1652	12011.19	0.002417565	0.4835129	0.8053242	10092.18	165.4248	
0.1656	12007.6	0.002417565	0.4899492	0.8092177	10091.98	165.8248	
0.166	12003.97	0.002449746	0.4899492	0.8092177	10091.78	166.2247	
0.1664	12000.34	0.002449746	0.4899492	0.8092177	10091.58	166.6247	
0.1668	11996.67	0.002449746	0.4899492	0.8092177	10091.38	167.0247	
0.1672	11992.98	0.002449746	0.4899492	0.8092177	10091.18	167.4247	
0.1676	11989.27	0.002449746	0.4963346	0.8130333	10090.98	167.8247	
0.168	11985.53	0.002481673	0.4963346	0.8130333	10090.78	168.2247	
0.1684	11981.77	0.002481673	0.4963346	0.8130333	10090.58	168.6247	
0.1688	11977.99	0.002481673	0.4963346	0.8130333	10090.38	169.0247	
0.1692	11974.19	0.002481673	0.4963346	0.8130333	10090.18	169.4247	
0.1696	11970.36	0.002481673	0.5026685	0.8167726	10089.98	169.8247	
0.17	11966.5	0.002513343	0.5026685	0.8167726	10089.78	170.2247	
0.1704	11962.62	0.002513343	0.5026685	0.8167726	10089.58	170.6247	
0.1708	11958.72	0.002513343	0.5026685	0.8167726	10089.38	171.0247	
0.1712	11954.79	0.002513343	0.5026685	0.8167726	10089.17	171.4247	
0.1716	11950.85	0.002513343	0.5089506	0.8204372	10088.97	171.8247	
0.172	11946.87	0.002544753	0.5089506	0.8204372	10088.77	172.2247	
0.1724	11942.88	0.002544753	0.5089506	0.8204372	10088.57	172.6246	
0.1728	11938.86	0.002544753	0.5089506	0.8204372	10088.37	173.0246	
0.1732	11934.81	0.002544753	0.5089506	0.8204372	10088.17	173.4246	
0.1736	11930.74	0.002544753	0.5151803	0.8240285	10087.97	173.8246	
0.174	11926.64	0.002575901	0.5151803	0.8240285	10087.77	174.2246	
0.1744	11922.52	0.002575901	0.5151803	0.8240285	10087.57	174.6246	
0.1748	11918.38	0.002575901	0.5151803	0.8240285	10087.37	175.0246	
0.1752	11914.21	0.002575901	0.5151803	0.8240285	10087.17	175.4246	
0.1756	11910.01	0.002575901	0.5213573	0.8275479	10086.97	175.8246	
0.176	11905.79	0.002606786	0.5213573	0.8275479	10086.77	176.2246	
0.1764	11901.55	0.002606786	0.5213573	0.8275479	10086.57	176.6246	
0.1768	11897.29	0.002606786	0.5213573	0.8275479	10086.37	177.0246	
0.1772	11893	0.002606786	0.5213573	0.8275479	10086.17	177.4246	
0.1776	11888.68	0.002606786	0.5274811	0.8309969	10085.97	177.8246	
0.178	11884.35	0.002637405	0.5274811	0.8309969	10085.77	178.2246	
0.1784	11879.98	0.002637405	0.5274811	0.8309969	10085.57	178.6246	
0.1788	11875.59	0.002637405	0.5274811	0.8309969	10085.37	179.0246	
0.1792	11871.17	0.002637405	0.5274811	0.8309969	10085.17	179.4245	
0.1796	11866.73	0.002637405	0.5335515	0.8343769	10084.97	179.8245	
0.18	11862.26	0.002667757	0.5335515	0.8343769	10084.77	180.2245	
0.1804	11857.77	0.002667757	0.5335515	0.8343769	10084.57	180.6245	
0.1808	11853.25	0.002667757	0.5335515	0.8343769	10084.37	181.0245	
0.1812	11848.71	0.002667757	0.5335515	0.8343769	10084.17	181.4245	
0.1816	11844.14	0.002667757	0.5395679	0.8376894	10083.97	181.8245	
0.182	11839.55	0.00269784	0.5395679	0.8376894	10083.77	182.2245	
0.1824	11834.93	0.00269784	0.5395679	0.8376894	10083.57	182.6245	
0.1828	11830.29	0.00269784	0.5395679	0.8376894	10083.37	183.0245	
0.1832	11825.62	0.00269784	0.5395679	0.8376894	10083.17	183.4245	
0.1836	11820.93	0.00269784	0.5455304	0.8409356	10082.97	183.8245	
0.184	11816.2	0.002727652	0.5455304	0.8409356	10082.77	184.2245	
0.1844	11811.46	0.002727652	0.5455304	0.8409356	10082.57	184.6245	
0.1848	11806.69	0.002727652	0.5455304	0.8409356	10082.37	185.0245	
0.1852	11801.89	0.002727652	0.5455304	0.8409356	10082.17	185.4245	
0.1856	11797.07	0.002727652	0.5514385	0.8441169	10081.97	185.8244	
0.186	11792.22	0.002757192	0.5514385	0.8441169	10081.77	186.2244	
0.1864	11787.34	0.002757192	0.5514385	0.8441169	10081.57	186.6244	
0.1868	11782.44	0.002757192	0.5514385	0.8441169	10081.37	187.0244	
0.1872	11777.52	0.002757192	0.5514385	0.8441169	10081.17	187.4244	
0.1876	11772.57	0.002757192	0.557292	0.8472347	10080.97	187.8244	
0.188	11767.59	0.00278646	0.557292	0.8472347	10080.77	188.2244	
0.1884	11762.58	0.00278646	0.557292	0.8472347	10080.57	188.6244	
0.1888	11757.55	0.00278646	0.557292	0.8472347	10080.37	189.0244	
0.1892	11752.49	0.00278646	0.557292	0.8472347	10080.17	189.4244	
0.1896	11747.41	0.00278646	0.5630909	0.85029	10079.97	189.8244	
0.19	11742.31	0.002815454	0.5630909	0.85029	10079.77	190.2244	
0.1904	11737.17	0.002815454	0.5630909	0.85029	10079.57	190.6244	
0.1908	11732.01	0.002815454	0.5630909	0.85029	10079.37	191.0244	
0.1912	11726.82	0.002815454	0.5630909	0.85029	10079.17	191.4244	
0.1916	11721.61	0.002815454	0.5688349	0.8532841	10078.96	191.8244	
0.192	11716.37	0.002844174	0.5688349	0.8532841	10078.76	192.2243	
0.1924	11711.1	0.002844174	0.5688349	0.8532841	10078.56	192.6243	
0.1928	11705.8	0.002844174	0.5688349	0.8532841	10078.36	193.0243	
0.1932	11700.49	0.002844174	0.5688349	0.8532841	10078.16	193.4243	
0.1936	11695.14	0.002844174	0.5745239	0.8562185	10077.96	193.8243	
0.194	11689.77	0.002872619	0.5745239	0.8562185	10077.76	194.2243	
0.1944	11684.37	0.002872619	0.5745239	0.8562185	10077.56	194.6243	
0.1948	11678.94	0.002872619	0.5745239	0.8562185	10077.36	195.0243	
0.1952	11673.49	0.002872619	0.5745239	0.8562185	10077.16	195.4243	
0.1956	11668.01	0.002872619	0.5801578	0.8590941	10076.96	195.8243	
0.196	11662.5	0.002900789	0.5801578	0.8590941	10076.76	196.2243	
0.1964	11656.97	0.002900789	0.5801578	0.8590941	10076.56	196.6243	
0.1968	11651.41	0.002900789	0.5801578	0.8590941	10076.36	197.0243	
0.1972	11645.82	0.002900789	0.5801578	0.8590941	10076.16	197.4243	
0.1976	11640.21	0.002900789	0.5857365	0.8619123	10075.96	197.8243	
0.198	11634.57	0.002928683	0.5857365	0.8619123	10075.76	198.2243	
0.1984	11628.9	0.002928683	0.5857365	0.8619123	10075.56	198.6243	
0.1988	11623.21	0.002928683	0.5857365	0.8619123	10075.36	199.0242	
0.1992	11617.49	0.002928683	0.5857365	0.8619123	10075.16	199.4242	
0.1996	11611.74	0.002928683	0.5912601	0.864674	10074.96	199.8242	
0.2	11605.96	0.0029563	0.5912601	0.864674	10074.76	200.2242	
0.2004	11600.16	0.0029563	0.5912601	0.864674	10074.56	200.6242	
0.2008	11594.33	0.0029563	0.5912601	0.864674	10074.36	201.0242	
0.2012	11588.48	0.0029563	0.5912601	0.864674	10074.16	201.4242	
0.2016	11582.6	0.0029563	0.5967283	0.8673805	10073.96	201.8242	
0.202	11576.69	0.002983642	0.5967283	0.8673805	10073.76	202.2242	
0.2024	11570.75	0.002983642	0.5967283	0.8673805	10073.56	202.6242	
0.2028	11564.79	0.002983642	0.5967283	0.8673805	10073.36	203.0242	
0.2032	11558.8	0.002983642	0.5967283	0.8673805	10073.16	203.4242	
0.2036	11552.78	0.002983642	0.6021414	0.8700329	10072.96	203.8242	
0.204	11546.73	0.003010707	0.6021414	0.8700329	10072.76	204.2242	
0.2044	11540.66	0.003010707	0.6021414	0.8700329	10072.56	204.6242	
0.2048	11534.56	0.003010707	0.6021414	0.8700329	10072.36	205.0242	
0.2052	11528.43	0.003010707	0.6021414	0.8700329	10072.16	205.4241	
0.2056	11522.28	0.003010707	0.6074992	0.8726323	10071.96	205.8241	
0.206	11516.1	0.003037496	0.6074992	0.8726323	10071.76	206.2241	
0.2064	11509.89	0.003037496	0.6074992	0.8726323	10071.56	206.6241	
0.2068	11503.65	0.003037496	0.6074992	0.8726323	10071.36	207.0241	
0.2072	11497.39	0.003037496	0.6074992	0.8726323	10071.16	207.4241	
0.2076	11491.1	0.003037496	0.6128018	0.8751796	10070.96	207.8241	
0.208	11484.78	0.003064009	0.6128018	0.8751796	10070.76	208.2241	
0.2084	11478.44	0.003064009	0.6128018	0.8751796	10070.56	208.6241	
0.2088	11472.07	0.003064009	0.6128018	0.8751796	10070.36	209.0241	
0.2092	11465.67	0.003064009	0.6128018	0.8751796	10070.16	209.4241	
0.2096	11459.24	0.003064009	0.6180494	0.877676	10069.96	209.8241	
0.21	11452.79	0.003090247	0.6180494	0.877676	10069.76	210.2241	
0.2104	11446.31	0.003090247	0.6180494	0.877676	10069.56	210.6241	
0.2108	11439.8	0.003090247	0.6180494	0.877676	10069.36	211.0241	
0.2112	11433.26	0.003090247	0.6180494	0.877676	10069.16	211.4241	
0.2116	11426.7	0.003090247	0.6232419	0.8801225	10068.96	211.8241	
0.212	11420.11	0.00311621	0.6232419	0.8801225	10068.75	212.224	
0.2124	11413.49	0.00311621	0.6232419	0.8801225	10068.55	212.624	
0.2128	11406.85	0.00311621	0.6232419	0.8801225	10068.35	213.024	
0.2132	11400.18	0.00311621	0.6232419	0.8801225	10068.15	213.424	
0.2136	11393.48	0.00311621	0.6283795	0.88252	10067.95	213.824	
0.214	11386.75	0.003141897	0.6283795	0.88252	10067.75	214.224	
0.2144	11380	0.003141897	0.6283795	0.88252	10067.55	214.624	
0.2148	11373.22	0.003141897	0.6283795	0.88252	10067.35	215.024	
0.2152	11366.41	0.003141897	0.6283795	0.88252	10067.15	215.424	
0.2156	11359.58	0.003141897	0.6334623	0.8848696	10066.95	215.824	
0.216	11352.71	0.003167311	0.6334623	0.8848696	10066.75	216.224	
0.2164	11345.83	0.003167311	0.6334623	0.8848696	10066.55	216.624	
0.2168	11338.91	0.003167311	0.6334623	0.8848696	10066.35	217.024	
0.2172	11331.96	0.003167311	0.6334623	0.8848696	10066.15	217.424	
0.2176	11324.99	0.003167311	0.6384904	0.8871722	10065.95	217.824	
0.218	11318	0.003192452	0.6384904	0.8871722	10065.75	218.224	
0.2184	11310.97	0.003192452	0.6384904	0.8871722	10065.55	218.6239	
0.2188	11303.92	0.003192452	0.6384904	0.8871722	10065.35	219.0239	
0.2192	11296.84	0.003192452	0.6384904	0.8871722	10065.15	219.4239	
0.2196	11289.73	0.003192452	0.6434641	0.8894288	10064.95	219.8239	
0.22	11282.6	0.00321732	0.6434641	0.8894288	10064.75	220.2239	
0.2204	11275.44	0.00321732	0.6434641	0.8894288	10064.55	220.6239	
0.2208	11268.25	0.00321732	0.6434641	0.8894288	10064.35	221.0239	
0.2212	11261.03	0.00321732	0.6434641	0.8894288	10064.15	221.4239	
0.2216	11253.79	0.00321732	0.6483834	0.8916402	10063.95	221.8239	
0.222	11246.52	0.003241917	0.6483834	0.8916402	10063.75	222.2239	
0.2224	11239.22	0.003241917	0.6483834	0.8916402	10063.55	222.6239	
0.2228	11231.9	0.003241917	0.6483834	0.8916402	10063.35	223.0239	
0.2232	11224.55	0.003241917	0.6483834	0.8916402	10063.15	223.4239	
0.2236	11217.17	0.003241917	0.6532485	0.8938074	10062.95	223.8239	
0.224	11209.76	0.003266243	0.6532485	0.8938074	10062.75	224.2239	
0.2244	11202.33	0.003266243	0.6532485	0.8938074	10062.55	224.6239	
0.2248	11194.87	0.003266243	0.6532485	0.8938074	10062.35	225.0238	
0.2252	11187.39	0.003266243	0.6532485	0.8938074	10062.15	225.4238	
0.2256	11179.87	0.003266243	0.6580598	0.8959312	10061.95	225.8238	
0.226	11172.33	0.003290299	0.6580598	0.8959312	10061.75	226.2238	
0.2264	11164.77	0.003290299	0.6580598	0.8959312	10061.55	226.6238	
0.2268	11157.17	0.003290299	0.6580598	0.8959312	10061.35	227.0238	
0.2272	11149.55	0.003290299	0.6580598	0.8959312	10061.15	227.4238	
0.2276	11141.91	0.003290299	0.6628172	0.8980126	10060.95	227.8238	
0.228	11134.23	0.003314086	0.6628172	0.8980126	10060.75	228.2238	
0.2284	11126.54	0.003314086	0.6628172	0.8980126	10060.55	228.6238	
0.2288	11118.81	0.003314086	0.6628172	0.8980126	10060.35	229.0238	
0.2292	11111.06	0.003314086	0.6628172	0.8980126	10060.15	229.4238	
0.2296	11103.28	0.003314086	0.6675211	0.9000524	10059.95	229.8238	
0.23	11095.47	0.003337606	0.6675211	0.9000524	10059.75	230.2238	
0.2304	11087.64	0.003337606	0.6675211	0.9000524	10059.55	230.6238	
0.2308	11079.78	0.003337606	0.6675211	0.9000524	10059.35	231.0238	
0.2312	11071.89	0.003337606	0.6675211	0.9000524	10059.15	231.4238	
0.2316	11063.98	0.003337606	0.6721718	0.9020513	10058.95	231.8237	
0.232	11056.04	0.003360859	0.6721718	0.9020513	10058.75	232.2237	
0.2324	11048.08	0.003360859	0.6721718	0.9020513	10058.54	232.6237	
0.2328	11040.09	0.003360859	0.6721718	0.9020513	10058.34	233.0237	
0.2332	11032.07	0.003360859	0.6721718	0.9020513	10058.14	233.4237	
0.2336	11024.03	0.003360859	0.6767694	0.9040103	10057.94	233.8237	
0.234	11015.96	0.003383847	0.6767694	0.9040103	10057.74	234.2237	
0.2344	11007.86	0.003383847	0.6767694	0.9040103	10057.54	234.6237	
0.2348	10999.74	0.003383847	0.6767694	0.9040103	10057.34	235.0237	
0.2352	10991.59	0.003383847	0.6767694	0.9040103	10057.14	235.4237	
0.2356	10983.42	0.003383847	0.6813142	0.9059301	10056.94	235.8237	
0.236	10975.22	0.003406571	0.6813142	0.9059301	10056.74	236.2237	
0.2364	10966.99	0.003406571	0.6813142	0.9059301	10056.54	236.6237	
0.2368	10958.74	0.003406571	0.6813142	0.9059301	10056.34	237.0237	
0.2372	10950.46	0.003406571	0.6813142	0.9059301	10056.14	237.4237	
0.2376	10942.16	0.003406571	0.6858066	0.9078115	10055.94	237.8237	
0.238	10933.83	0.003429033	0.6858066	0.9078115	10055.74	238.2236	
0.2384	10925.48	0.003429033	0.6858066	0.9078115	10055.54	238.6236	
0.2388	10917.1	0.003429033	0.6858066	0.9078115	10055.34	239.0236	
0.2392	10908.69	0.003429033	0.6858066	0.9078115	10055.14	239.4236	
0.2396	10900.26	0.003429033	0.6902467	0.9096553	10054.94	239.8236	
0.24	10891.8	0.003451233	0.6902467	0.9096553	10054.74	240.2236	
0.2404	10883.32	0.003451233	0.6902467	0.9096553	10054.54	240.6236	
0.2408	10874.81	0.003451233	0.6902467	0.9096553	10054.34	241.0236	
0.2412	10866.28	0.003451233	0.6902467	0.9096553	10054.14	241.4236	
0.2416	10857.72	0.003451233	0.6946349	0.9114622	10053.94	241.8236	
0.242	10849.14	0.003473174	0.6946349	0.9114622	10053.74	242.2236	
0.2424	10840.53	0.003473174	0.6946349	0.9114622	10053.54	242.6236	
0.2428	10831.9	0.003473174	0.6946349	0.9114622	10053.34	243.0236	
0.2432	10823.24	0.003473174	0.6946349	0.9114622	10053.14	243.4236	
0.2436	10814.55	0.003473174	0.6989714	0.913233	10052.94	243.8236	
0.244	10805.85	0.003494857	0.6989714	0.913233	10052.74	244.2236	
0.2444	10797.11	0.003494857	0.6989714	0.913233	10052.54	244.6236	
0.2448	10788.36	0.003494857	0.6989714	0.913233	10052.34	245.0235	
0.2452	10779.57	0.003494857	0.6989714	0.913233	10052.14	245.4235	
0.2456	10770.76	0.003494857	0.7032566	0.9149683	10051.94	245.8235	
0.246	10761.93	0.003516283	0.7032566	0.9149683	10051.74	246.2235	
0.2464	10753.08	0.003516283	0.7032566	0.9149683	10051.54	246.6235	
0.2468	10744.2	0.003516283	0.7032566	0.9149683	10051.34	247.0235	
0.2472	10735.29	0.003516283	0.7032566	0.9149683	10051.14	247.4235	
0.2476	10726.36	0.003516283	0.7074908	0.916669	10050.94	247.8235	
0.248	10717.41	0.003537454	0.7074908	0.916669	10050.74	248.2235	
0.2484	10708.43	0.003537454	0.7074908	0.916669	10050.54	248.6235	
0.2488	10699.43	0.003537454	0.7074908	0.916669	10050.34	249.0235	
0.2492	10690.4	0.003537454	0.7074908	0.916669	10050.14	249.4235	
0.2496	10681.35	0.003537454	0.7116744	0.9183356	10049.94	249.8235	
0.25	10672.27	0.003558372	0.7116744	0.9183356	10049.74	250.2235	
0.2504	10663.17	0.003558372	0.7116744	0.9183356	10049.54	250.6235	
0.2508	10654.05	0.003558372	0.7116744	0.9183356	10049.34	251.0235	
0.2512	10644.91	0.003558372	0.7116744	0.9183356	10049.14	251.4234	
0.2516	10635.74	0.003558372	0.7158076	0.919969	10048.94	251.8234	
0.252	10626.54	0.003579038	0.7158076	0.919969	10048.74	252.2234	
0.2524	10617.33	0.003579038	0.7158076	0.919969	10048.54	252.6234	
0.2528	10608.09	0.003579038	0.7158076	0.919969	10048.33	253.0234	
0.2532	10598.82	0.003579038	0.7158076	0.919969	10048.13	253.4234	
0.2536	10589.54	0.003579038	0.7198908	0.9215695	10047.93	253.8234	
0.254	10580.23	0.003599454	0.7198908	0.9215695	10047.73	254.2234	
0.2544	10570.9	0.003599454	0.7198908	0.9215695	10047.53	254.6234	
0.2548	10561.54	0.003599454	0.7198908	0.9215695	10047.33	255.0234	
0.2552	10552.16	0.003599454	0.7198908	0.9215695	10047.13	255.4234	
0.2556	10542.76	0.003599454	0.7239244	0.9231382	10046.93	255.8234	
0.256	10533.34	0.003619622	0.7239244	0.9231382	10046.73	256.2234	
0.2564	10523.89	0.003619622	0.7239244	0.9231382	10046.53	256.6234	
0.2568	10514.42	0.003619622	0.7239244	0.9231382	10046.33	257.0234	
0.2572	10504.93	0.003619622	0.7239244	0.9231382	10046.13	257.4234	
0.2576	10495.42	0.003619622	0.7279087	0.9246754	10045.93	257.8234	
0.258	10485.88	0.003639543	0.7279087	0.9246754	10045.73	258.2234	
0.2584	10476.32	0.003639543	0.7279087	0.9246754	10045.53	258.6234	
0.2588	10466.74	0.003639543	0.7279087	0.9246754	10045.33	259.0233	
0.2592	10457.13	0.003639543	0.7279087	0.9246754	10045.13	259.4233	
0.2596	10447.51	0.003639543	0.731844	0.9261819	10044.93	259.8233	
0.26	10437.86	0.00365922	0.731844	0.9261819	10044.73	260.2233	
0.2604	10428.19	0.00365922	0.731844	0.9261819	10044.53	260.6233	
0.2608	10418.5	0.00365922	0.731844	0.9261819	10044.33	261.0233	
0.2612	10408.79	0.00365922	0.731844	0.9261819	10044.13	261.4233	
0.2616	10399.05	0.00365922	0.7357308	0.9276582	10043.93	261.8233	
0.262	10389.3	0.003678654	0.7357308	0.9276582	10043.73	262.2233	
0.2624	10379.52	0.003678654	0.7357308	0.9276582	10043.53	262.6233	
0.2628	10369.72	0.003678654	0.7357308	0.9276582	10043.33	263.0233	
0.2632	10359.9	0.003678654	0.7357308	0.9276582	10043.13	263.4233	
0.2636	10350.06	0.003678654	0.7395693	0.929105	10042.93	263.8233	
0.264	10340.2	0.003697847	0.7395693	0.929105	10042.73	264.2233	
0.2644	10330.32	0.003697847	0.7395693	0.929105	10042.53	264.6233	
0.2648	10320.41	0.003697847	0.7395693	0.929105	10042.33	265.0233	
0.2652	10310.48	0.003697847	0.7395693	0.929105	10042.13	265.4232	
0.2656	10300.54	0.003697847	0.74336	0.930523	10041.93	265.8232	
0.266	10290.57	0.0037168	0.74336	0.930523	10041.73	266.2232	
0.2664	10280.59	0.0037168	0.74336	0.930523	10041.53	266.6232	
0.2668	10270.58	0.0037168	0.74336	0.930523	10041.33	267.0232	
0.2672	10260.55	0.0037168	0.74336	0.930523	10041.13	267.4232	
0.2676	10250.5	0.0037168	0.7471032	0.9319125	10040.93	267.8232	
0.268	10240.43	0.003735516	0.7471032	0.9319125	10040.73	268.2232	
0.2684	10230.35	0.003735516	0.7471032	0.9319125	10040.53	268.6232	
