Time	ConeX	ConeY	ConeZ	
0.413	-0.1470679	-0.1358214	-5.822927E-05	
0.414	-0.1473389	-0.1355271	-5.811751E-05	
0.415	-0.1476091	-0.1352321	-5.800426E-05	
0.416	-0.1478788	-0.1349366	-5.789101E-05	
0.417	-0.148148	-0.1346406	-5.777925E-05	
0.418	-0.1484165	-0.1343441	-5.766749E-05	
0.419	-0.1486844	-0.134047	-5.755574E-05	
0.42	-0.1489518	-0.1337494	-5.7441E-05	
0.421	-0.1492185	-0.1334512	-5.732626E-05	
0.422	-0.1494846	-0.1331525	-5.721301E-05	
0.423	-0.1497502	-0.1328533	-5.709827E-05	
0.424	-0.1500151	-0.1325535	-5.698353E-05	
0.425	-0.1502794	-0.1322532	-5.686879E-05	
0.426	-0.1505432	-0.1319524	-5.675852E-05	
0.427	-0.1508063	-0.1316511	-5.664229E-05	
0.428	-0.1510689	-0.1313492	-5.652607E-05	
0.429	-0.1513308	-0.1310468	-5.640984E-05	
0.43	-0.1515921	-0.1307439	-5.629361E-05	
0.431	-0.1518528	-0.1304405	-5.617887E-05	
0.432	-0.152113	-0.1301365	-5.605966E-05	
0.433	-0.1523725	-0.129832	-5.594343E-05	
0.434	-0.1526314	-0.129527	-5.58272E-05	
0.435	-0.1528896	-0.1292215	-5.571097E-05	
0.436	-0.1531473	-0.1289155	-5.559474E-05	
0.437	-0.1534044	-0.1286089	-5.547554E-05	
0.438	-0.1536608	-0.1283019	-5.535931E-05	
0.439	-0.1539166	-0.1279943	-5.524308E-05	
0.44	-0.1541719	-0.1276862	-5.512536E-05	
0.441	-0.1544265	-0.1273777	-5.500913E-05	
0.442	-0.1546805	-0.1270686	-5.489141E-05	
0.443	-0.1549338	-0.126759	-5.477518E-05	
0.444	-0.1551866	-0.1264488	-5.465746E-05	
0.445	-0.1554387	-0.1261382	-5.453974E-05	
0.446	-0.1556902	-0.1258271	-5.441904E-05	
0.447	-0.1559411	-0.1255155	-5.430132E-05	
0.448	-0.1561913	-0.1252034	-5.41836E-05	
0.449	-0.156441	-0.1248907	-5.406439E-05	
0.45	-0.15669	-0.1245776	-5.39437E-05	
0.451	-0.1569384	-0.124264	-5.382597E-05	
0.452	-0.1571861	-0.1239499	-5.370528E-05	
0.453	-0.1574332	-0.1236353	-5.358756E-05	
0.454	-0.1576797	-0.1233202	-5.346984E-05	
0.455	-0.1579256	-0.1230046	-5.334914E-05	
0.456	-0.1581708	-0.1226885	-5.323142E-05	
0.457	-0.1584154	-0.1223719	-5.310923E-05	
0.458	-0.1586594	-0.1220548	-5.298853E-05	
0.459	-0.1589027	-0.1217373	-5.286634E-05	
0.46	-0.1591454	-0.1214192	-5.274415E-05	
0.461	-0.1593875	-0.1211007	-5.262196E-05	
0.462	-0.1596289	-0.1207817	-5.249977E-05	
0.463	-0.1598697	-0.1204622	-5.237907E-05	
0.464	-0.1601098	-0.1201422	-5.225539E-05	
0.465	-0.1603493	-0.1198218	-5.213022E-05	
0.466	-0.1605882	-0.1195009	-5.200803E-05	
0.467	-0.1608264	-0.1191794	-5.187839E-05	
0.468	-0.161064	-0.1188576	-5.17562E-05	
0.469	-0.1613009	-0.1185352	-5.163104E-05	
0.47	-0.1615372	-0.1182124	-5.150438E-05	
0.471	-0.1617728	-0.1178891	-5.13792E-05	
0.472	-0.1620078	-0.1175653	-5.124956E-05	
0.473	-0.1622422	-0.1172411	-5.11229E-05	
0.474	-0.1624759	-0.1169164	-5.099327E-05	
0.475	-0.1627089	-0.1165912	-5.086661E-05	
0.476	-0.1629413	-0.1162656	-5.073697E-05	
0.477	-0.1631731	-0.1159395	-5.060583E-05	
0.478	-0.1634042	-0.1156129	-5.04762E-05	
0.479	-0.1636346	-0.1152859	-5.034357E-05	
0.48	-0.1638644	-0.1149584	-5.021691E-05	
0.481	-0.1640935	-0.1146304	-5.00828E-05	
0.482	-0.1643219	-0.114302	-4.995167E-05	
0.483	-0.1645498	-0.1139732	-4.981905E-05	
0.484	-0.1647769	-0.1136438	-4.968494E-05	
0.485	-0.1650034	-0.1133141	-4.955083E-05	
0.486	-0.1652293	-0.1129838	-4.942119E-05	
0.487	-0.1654544	-0.1126532	-4.928857E-05	
0.488	-0.1656789	-0.112322	-4.915744E-05	
