Time	LeftOdor	RightOdor	ROS	LOS	LO	RO	OS	
0.363	294.2962	280.4785	280.4785	294.2962	0.8368037	0.8772807	0	
0.364	294.3593	280.2625	280.2625	294.3593	0.8368037	0.8772807	0	
0.365	294.421	280.0473	280.0473	294.421	0.8377329	0.8765379	0	
0.366	294.481	279.8336	279.8336	294.481	0.8377329	0.8765379	0	
0.367	294.5397	279.6207	279.6207	294.5397	0.8386505	0.8757844	0	
0.368	294.5966	279.4092	279.4092	294.5966	0.8386505	0.8757844	0	
0.369	294.6522	279.1986	279.1986	294.6522	0.8395567	0.8750206	0	
0.37	294.706	278.9894	278.9894	294.706	0.8395567	0.8750206	0	
0.371	294.7585	278.7812	278.7812	294.7585	0.8404511	0.8742471	0	
0.372	294.8091	278.5743	278.5743	294.8091	0.8404511	0.8742471	0	
0.373	294.8585	278.3684	278.3684	294.8585	0.8413336	0.8734643	0	
0.374	294.906	278.1639	278.1639	294.906	0.8413336	0.8734643	0	
0.375	294.9522	277.9604	277.9604	294.9522	0.842204	0.8726726	0	
0.376	294.9965	277.7582	277.7582	294.9965	0.842204	0.8726726	0	
0.377	295.0395	277.557	277.557	295.0395	0.8430623	0.8718725	0	
0.378	295.0805	277.3574	277.3574	295.0805	0.8430623	0.8718725	0	
0.379	295.1202	277.1587	277.1587	295.1202	0.8439083	0.8710646	0	
0.38	295.1581	276.9615	276.9615	295.1581	0.8439083	0.8710646	0	
0.381	295.1945	276.7653	276.7653	295.1945	0.8447418	0.8702492	0	
0.382	295.229	276.5706	276.5706	295.229	0.8447418	0.8702492	0	
0.383	295.2621	276.3769	276.3769	295.2621	0.8455627	0.8694268	0	
0.384	295.2933	276.1847	276.1847	295.2933	0.8455627	0.8694268	0	
0.385	295.3232	275.9935	275.9935	295.3232	0.8463708	0.8685979	0	
0.386	295.351	275.8039	275.8039	295.351	0.8463708	0.8685979	0	
0.387	295.3775	275.6153	275.6153	295.3775	0.8471661	0.8677628	0	
0.388	295.402	275.4282	275.4282	295.402	0.8471661	0.8677628	0	
0.389	295.4251	275.2422	275.2422	295.4251	0.8479482	0.8669221	0	
0.39	295.4462	275.0577	275.0577	295.4462	0.8479482	0.8669221	0	
0.391	295.4659	274.8744	274.8744	295.4659	0.8487172	0.8660761	0	
0.392	295.4836	274.6926	274.6926	295.4836	0.8487172	0.8660761	0	
0.393	295.4998	274.5118	274.5118	295.4998	0.8494728	0.8652253	0	
0.394	295.5141	274.3326	274.3326	295.5141	0.8494728	0.8652253	0	
0.395	295.527	274.1544	274.1544	295.527	0.850215	0.86437	0	
0.396	295.5378	273.9779	273.9779	295.5378	0.850215	0.86437	0	
0.397	295.5471	273.8025	273.8025	295.5471	0.8509434	0.8635107	0	
0.398	295.5545	273.6288	273.6288	295.5545	0.8509434	0.8635107	0	
0.399	295.5604	273.456	273.456	295.5604	0.8516582	0.8626479	0	
0.4	295.5643	273.2849	273.2849	295.5643	0.8516582	0.8626479	0	
0.401	295.5667	273.1148	273.1148	295.5667	0.852359	0.8617818	0	
0.402	295.567	272.9465	272.9465	295.567	0.852359	0.8617818	0	
0.403	295.5659	272.7792	272.7792	295.5659	0.8530458	0.8609129	0	
0.404	295.5628	272.6135	272.6135	295.5628	0.8530458	0.8609129	0	
0.405	295.5582	272.449	272.449	295.5582	0.8537184	0.8600416	0	
0.406	295.5515	272.2862	272.2862	295.5515	0.8537184	0.8600416	0	
0.407	295.5433	272.1244	272.1244	295.5433	0.8543766	0.8591682	0	
0.408	295.5331	271.9643	271.9643	295.5331	0.8543766	0.8591682	0	
0.409	295.5214	271.8053	271.8053	295.5214	0.8550203	0.8582932	0	
0.41	295.5075	271.648	271.648	295.5075	0.8550203	0.8582932	0	
0.411	295.4923	271.4918	271.4918	295.4923	0.8556495	0.8574169	0	
0.412	295.475	271.3373	271.3373	295.475	0.8556495	0.8574169	0	
0.413	295.4561	271.184	271.184	295.4561	0.8562639	0.8565395	0	
0.414	295.4352	271.0323	271.0323	295.4352	0.8562639	0.8565395	0	
0.415	295.4128	270.8817	270.8817	295.4128	0.8568633	0.8556616	0	
0.416	295.3883	270.7328	270.7328	295.3883	0.8568633	0.8556616	0	
0.417	295.3623	270.5851	270.5851	295.3623	0.8574479	0.8547835	0	
0.418	295.3343	270.4391	270.4391	295.3343	0.8574479	0.8547835	0	
0.419	295.3047	270.2941	270.2941	295.3047	0.8580171	0.8539054	0	
0.42	295.273	270.1509	270.1509	295.273	0.8580171	0.8539054	0	
0.421	295.2399	270.0089	270.0089	295.2399	0.8585712	0.8530278	0	
0.422	295.2047	269.8686	269.8686	295.2047	0.8585712	0.8530278	0	
0.423	295.168	269.7294	269.7294	295.168	0.8591098	0.852151	0	
0.424	295.1292	269.5919	269.5919	295.1292	0.8591098	0.852151	0	
0.425	295.0888	269.4555	269.4555	295.0888	0.859633	0.8512754	0	
0.426	295.0463	269.3209	269.3209	295.0463	0.859633	0.8512754	0	
0.427	295.0024	269.1874	269.1874	295.0024	0.8601404	0.8504012	0	
0.428	294.9564	269.0556	269.0556	294.9564	0.8601404	0.8504012	0	
0.429	294.9089	268.925	268.925	294.9089	0.8606321	0.8495286	0	
0.43	294.8593	268.796	268.796	294.8593	0.8606321	0.8495286	0	
0.431	294.8081	268.6683	268.6683	294.8081	0.861108	0.8486581	0	
0.432	294.7549	268.5422	268.5422	294.7549	0.861108	0.8486581	0	
0.433	294.7003	268.4173	268.4173	294.7003	0.8615679	0.84779	0	
0.434	294.6435	268.2941	268.2941	294.6435	0.8615679	0.84779	0	
0.435	294.5853	268.172	268.172	294.5853	0.8620116	0.8469245	0	
0.436	294.5249	268.0517	268.0517	294.5249	0.8620116	0.8469245	0	
0.437	294.463	267.9325	267.9325	294.463	0.8624392	0.846062	0	
0.438	294.3991	267.815	267.815	294.3991	0.8624392	0.846062	0	
0.439	294.3338	267.6988	267.6988	294.3338	0.8628504	0.8452027	0	
0.44	294.2662	267.5841	267.5841	294.2662	0.8628504	0.8452027	0	
0.441	294.1972	267.4706	267.4706	294.1972	0.8632452	0.8443469	0	
0.442	294.1262	267.359	267.359	294.1262	0.8632452	0.8443469	0	
0.443	294.0537	267.2484	267.2484	294.0537	0.8636236	0.8434948	0	
0.444	293.9791	267.1395	267.1395	293.9791	0.8636236	0.8434948	0	
0.445	293.903	267.0316	267.0316	293.903	0.8639853	0.8426468	0	
0.446	293.8249	266.9256	266.9256	293.8249	0.8639853	0.8426468	0	
0.447	293.7453	266.8207	266.8207	293.7453	0.8643303	0.8418031	0	
0.448	293.6636	266.7175	266.7175	293.6636	0.8643303	0.8418031	0	
0.449	293.5805	266.6154	266.6154	293.5805	0.8646585	0.840964	0	
0.45	293.4954	266.515	266.515	293.4954	0.8646585	0.840964	0	
0.451	293.4088	266.4157	266.4157	293.4088	0.8649698	0.8401296	0	
0.452	293.3201	266.3182	266.3182	293.3201	0.8649698	0.8401296	0	
0.453	293.23	266.2217	266.2217	293.23	0.8652642	0.8393003	0	
0.454	293.1379	266.127	266.127	293.1379	0.8652642	0.8393003	0	
0.455	293.0444	266.0333	266.0333	293.0444	0.8655416	0.8384763	0	
0.456	292.9488	265.9413	265.9413	292.9488	0.8655416	0.8384763	0	
0.457	292.8517	265.8505	265.8505	292.8517	0.8658019	0.8376577	0	
0.458	292.7528	265.7613	265.7613	292.7528	0.8658019	0.8376577	0	
0.459	292.6524	265.6732	265.6732	292.6524	0.866045	0.836845	0	
0.46	292.5499	265.5869	265.5869	292.5499	0.866045	0.836845	0	
0.461	292.4461	265.5015	265.5015	292.4461	0.8662709	0.8360381	0	
0.462	292.3403	265.4179	265.4179	292.3403	0.8662709	0.8360381	0	
0.463	292.233	265.3354	265.3354	292.233	0.8664794	0.8352375	0	
0.464	292.1239	265.2545	265.2545	292.1239	0.8664794	0.8352375	0	
0.465	292.0133	265.1748	265.1748	292.0133	0.8666706	0.8344433	0	
0.466	291.9007	265.0966	265.0966	291.9007	0.8666706	0.8344433	0	
0.467	291.7868	265.0195	265.0195	291.7868	0.8668444	0.8336556	0	
0.468	291.6709	264.9441	264.9441	291.6709	0.8668444	0.8336556	0	
0.469	291.5536	264.8697	264.8697	291.5536	0.8670008	0.8328747	0	
0.47	291.4344	264.797	264.797	291.4344	0.8670008	0.8328747	0	
0.471	291.3139	264.7253	264.7253	291.3139	0.8671396	0.8321006	0	
0.472	291.1914	264.6553	264.6553	291.1914	0.8671396	0.8321006	0	
0.473	291.0676	264.5863	264.5863	291.0676	0.8672608	0.8313339	0	
0.474	290.9418	264.5189	264.5189	290.9418	0.8672608	0.8313339	0	
0.475	290.8148	264.4525	264.4525	290.8148	0.8673645	0.8305743	0	
0.476	290.6858	264.3878	264.3878	290.6858	0.8673645	0.8305743	0	
0.477	290.5555	264.3241	264.3241	290.5555	0.8674505	0.8298223	0	
0.478	290.4233	264.262	264.262	290.4233	0.8674505	0.8298223	0	
0.479	290.2899	264.2008	264.2008	290.2899	0.8675189	0.8290779	0	
0.48	290.1545	264.1413	264.1413	290.1545	0.8675189	0.8290779	0	
0.481	290.0179	264.0828	264.0828	290.0179	0.8675696	0.8283413	0	
0.482	289.8794	264.0258	264.0258	289.8794	0.8675696	0.8283413	0	
0.483	289.7397	263.9698	263.9698	289.7397	0.8676026	0.8276126	0	
0.484	289.5981	263.9155	263.9155	289.5981	0.8676026	0.8276126	0	
0.485	289.4552	263.862	263.862	289.4552	0.8676178	0.8268921	0	
0.486	289.3106	263.8102	263.8102	289.3106	0.8676178	0.8268921	0	
0.487	289.1646	263.7592	263.7592	289.1646	0.8676154	0.8261799	0	
0.488	289.0169	263.7099	263.7099	289.0169	0.8676154	0.8261799	0	
0.489	288.868	263.6615	263.6615	288.868	0.8675951	0.8254759	0	
0.49	288.7173	263.6146	263.6146	288.7173	0.8675951	0.8254759	0	
0.491	288.5653	263.5686	263.5686	288.5653	0.8675572	0.8247805	0	
0.492	288.4116	263.5242	263.5242	288.4116	0.8675572	0.8247805	0	
0.493	288.2567	263.4807	263.4807	288.2567	0.8675014	0.8240937	0	
0.494	288.1001	263.4386	263.4386	288.1001	0.8675014	0.8240937	0	
0.495	287.9423	263.3975	263.3975	287.9423	0.8674279	0.8234156	0	
0.496	287.7827	263.3579	263.3579	287.7827	0.8674279	0.8234156	0	
0.497	287.622	263.3192	263.3192	287.622	0.8673367	0.8227465	0	
0.498	287.4596	263.2819	263.2819	287.4596	0.8673367	0.8227465	0	
0.499	287.296	263.2455	263.2455	287.296	0.8672277	0.8220863	0	
0.5	287.1308	263.2106	263.2106	287.1308	0.8672277	0.8220863	0	
0.501	286.9644	263.1766	263.1766	286.9644	0.867101	0.8214352	0	
0.502	286.7964	263.144	263.144	286.7964	0.867101	0.8214352	0	
0.503	286.6272	263.1122	263.1122	286.6272	0.8669567	0.8207933	0	
0.504	286.4564	263.0819	263.0819	286.4564	0.8669567	0.8207933	0	
0.505	286.2845	263.0523	263.0523	286.2845	0.8667946	0.8201606	0	
0.506	286.111	263.0242	263.0242	286.111	0.8667946	0.8201606	0	
0.507	285.9364	262.997	262.997	285.9364	0.8666149	0.8195372	0	
0.508	285.7603	262.9711	262.9711	285.7603	0.8666149	0.8195372	0	
0.509	285.583	262.9461	262.9461	285.583	0.8664176	0.8189232	0	
0.5100001	285.4042	262.9224	262.9224	285.4042	0.8664176	0.8189232	0	
0.511	285.2244	262.8995	262.8995	285.2244	0.8662027	0.8183187	0	
0.512	285.043	262.8779	262.8779	285.043	0.8662027	0.8183187	0	
0.513	284.8606	262.8571	262.8571	284.8606	0.8659703	0.8177238	1.395481E-05	
0.514	284.6766	262.8376	262.8376	284.6766	0.8659703	0.8177238	1.395481E-05	
0.515	284.4918	262.8189	262.8189	284.4918	0.8657204	0.8171385	0.0004961396	
0.516	284.3053	262.8015	262.8015	284.3053	0.8657204	0.8171385	0.0004961396	
0.517	284.1179	262.7849	262.7849	284.1179	0.865453	0.8165628	0.0009720362	
0.518	283.929	262.7696	262.7696	283.929	0.865453	0.8165628	0.0009720362	
0.5190001	283.7391	262.7549	262.7549	283.7391	0.8651683	0.8159968	0.001441499	
0.52	283.5479	262.7416	262.7416	283.5479	0.8651683	0.8159968	0.001441499	
0.521	283.3557	262.729	262.729	283.3557	0.8648663	0.8154407	0.001904384	
0.522	283.162	262.7176	262.7176	283.162	0.8648663	0.8154407	0.001904384	
0.523	282.9674	262.7069	262.7069	282.9674	0.864547	0.8148942	0.002360552	
0.524	282.7714	262.6974	262.6974	282.7714	0.864547	0.8148942	0.002360552	
0.525	282.5745	262.6887	262.6887	282.5745	0.8642106	0.8143576	0.00280987	
0.526	282.3763	262.6811	262.6811	282.3763	0.8642106	0.8143576	0.00280987	
0.527	282.1771	262.6742	262.6742	282.1771	0.863857	0.813831	0.003252201	
0.528	281.9765	262.6685	262.6685	281.9765	0.863857	0.813831	0.003252201	
0.529	281.7752	262.6635	262.6635	281.7752	0.8634864	0.8133141	0.003687418	
0.53	281.5725	262.6596	262.6596	281.5725	0.8634864	0.8133141	0.003687418	
0.531	281.369	262.6563	262.6563	281.369	0.8630988	0.8128071	0.004115393	
0.532	281.1642	262.6541	262.6541	281.1642	0.8630988	0.8128071	0.004115393	
0.5330001	280.9586	262.6527	262.6527	280.9586	0.8626943	0.8123102	0.004536002	
0.534	280.7516	262.6523	262.6523	280.7516	0.8626943	0.8123102	0.004536002	
0.535	280.544	262.6525	262.6525	280.544	0.862273	0.8118231	0.004949124	
0.536	280.3351	262.6537	262.6537	280.3351	0.862273	0.8118231	0.004949124	
0.537	280.1253	262.6556	262.6556	280.1253	0.8618351	0.8113461	0.00535464	
0.538	279.9145	262.6585	262.6585	279.9145	0.8618351	0.8113461	0.00535464	
0.539	279.7028	262.662	262.662	279.7028	0.8613806	0.8108788	0.005752439	
0.54	279.49	262.6665	262.6665	279.49	0.8613806	0.8108788	0.005752439	
0.541	279.2763	262.6717	262.6717	279.2763	0.8609095	0.8104216	0.006142407	
0.5420001	279.0616	262.6777	262.6777	279.0616	0.8609095	0.8104216	0.006142407	
0.543	278.8461	262.6844	262.6844	278.8461	0.8604221	0.8099741	0.006524438	
0.544	278.6295	262.6919	262.6919	278.6295	0.8604221	0.8099741	0.006524438	
0.545	278.4123	262.7001	262.7001	278.4123	0.8599184	0.8095366	0.006898429	
0.546	278.194	262.7091	262.7091	278.194	0.8599184	0.8095366	0.006898429	
0.5470001	277.9749	262.7187	262.7187	277.9749	0.8593985	0.8091091	0.007264278	
0.548	277.7548	262.7292	262.7292	277.7548	0.8593985	0.8091091	0.007264278	
0.549	277.5341	262.7402	262.7402	277.5341	0.8588625	0.8086913	0.007621888	
0.55	277.3123	262.7521	262.7521	277.3123	0.8588625	0.8086913	0.007621888	
0.551	277.0899	262.7645	262.7645	277.0899	0.8583107	0.8082834	0.007971161	
0.552	276.8665	262.7777	262.7777	276.8665	0.8583107	0.8082834	0.007971161	
0.553	276.6424	262.7914	262.7914	276.6424	0.857743	0.8078852	0.008312011	
0.554	276.4175	262.806	262.806	276.4175	0.857743	0.8078852	0.008312011	
0.555	276.1919	262.821	262.821	276.1919	0.8571596	0.8074968	0.008644349	
0.5560001	275.9654	262.8368	262.8368	275.9654	0.8571596	0.8074968	0.008644349	
0.557	275.7383	262.8529	262.8529	275.7383	0.8565608	0.8071179	0.008968089	
0.558	275.5103	262.8699	262.8699	275.5103	0.8565608	0.8071179	0.008968089	
0.559	275.2818	262.8873	262.8873	275.2818	0.8559465	0.8067489	0.009283155	
0.56	275.0524	262.9055	262.9055	275.0524	0.8559465	0.8067489	0.009283155	
0.561	274.8226	262.9241	262.9241	274.8226	0.8553169	0.8063893	0.009589469	
0.562	274.5918	262.9434	262.9434	274.5918	0.8553169	0.8063893	0.009589469	
0.563	274.3604	262.963	262.963	274.3604	0.8546722	0.8060393	0.009886954	
0.564	274.1284	262.9833	262.9833	274.1284	0.8546722	0.8060393	0.009886954	
0.565	273.8958	263.0041	263.0041	273.8958	0.8540125	0.8056987	0.01017554	
0.566	273.6624	263.0255	263.0255	273.6624	0.8540125	0.8056987	0.01017554	
0.567	273.4286	263.0472	263.0472	273.4286	0.853338	0.8053675	0.01045517	
0.568	273.194	263.0695	263.0695	273.194	0.853338	0.8053675	0.01045517	
0.569	272.959	263.0922	263.0922	272.959	0.8526487	0.8050457	0.01072577	
0.5700001	272.7234	263.1154	263.1154	272.7234	0.8526487	0.8050457	0.01072577	
0.571	272.4872	263.139	263.139	272.4872	0.851945	0.8047332	0.01098729	
0.572	272.2503	263.1631	263.1631	272.2503	0.851945	0.8047332	0.01098729	
0.573	272.013	263.1876	263.1876	272.013	0.8512269	0.8044298	0.01123966	
0.574	271.7752	263.2125	263.2125	271.7752	0.8512269	0.8044298	0.01123966	
0.575	271.537	263.2379	263.2379	271.537	0.8504946	0.8041355	0.01148284	
0.576	271.2982	263.2635	263.2635	271.2982	0.8504946	0.8041355	0.01148284	
0.577	271.0589	263.2896	263.2896	271.0589	0.8497483	0.8038502	0.01171677	
0.578	270.819	263.3161	263.3161	270.819	0.8497483	0.8038502	0.01171677	
0.5790001	270.5789	263.3428	263.3428	270.5789	0.848988	0.8035737	0.01194142	
0.58	270.3382	263.37	263.37	270.3382	0.848988	0.8035737	0.01194142	
0.581	270.0972	263.3973	263.3973	270.0972	0.8482141	0.8033061	0.01215673	
0.582	269.8557	263.4251	263.4251	269.8557	0.8482141	0.8033061	0.01215673	
0.583	269.6138	263.4532	263.4532	269.6138	0.8474267	0.8030472	0.01236268	
0.5840001	269.3715	263.4815	263.4815	269.3715	0.8474267	0.8030472	0.01236268	
0.585	269.1289	263.5101	263.5101	269.1289	0.8466259	0.8027968	0.01255922	
0.586	268.8859	263.5391	263.5391	268.8859	0.8466259	0.8027968	0.01255922	
0.587	268.6426	263.5681	263.5681	268.6426	0.8458119	0.802555	0.01274632	
0.588	268.3988	263.5976	263.5976	268.3988	0.8458119	0.802555	0.01274632	
0.589	268.1548	263.6272	263.6272	268.1548	0.8449849	0.8023215	0.01292397	
0.59	267.9105	263.6571	263.6571	267.9105	0.8449849	0.8023215	0.01292397	
0.591	267.666	263.6871	263.6871	267.666	0.8441452	0.8020962	0.01309212	
0.592	267.421	263.7174	263.7174	267.421	0.8441452	0.8020962	0.01309212	
0.5930001	267.1758	263.7477	263.7477	267.1758	0.8432928	0.8018792	0.01325077	
0.594	266.9304	263.7784	263.7784	266.9304	0.8432928	0.8018792	0.01325077	
0.595	266.6848	263.8091	263.8091	266.6848	0.8424281	0.8016702	0.01339989	
0.596	266.4389	263.84	263.84	266.4389	0.8424281	0.8016702	0.01339989	
0.597	266.1928	263.871	263.871	266.1928	0.8415511	0.801469	0.01353947	
0.598	265.9464	263.9022	263.9022	265.9464	0.8415511	0.801469	0.01353947	
0.599	265.7	263.9333	263.9333	265.7	0.8406621	0.8012756	0.0136695	
0.6	265.4533	263.9647	263.9647	265.4533	0.8406621	0.8012756	0.0136695	
0.601	265.2065	263.9961	263.9961	265.2065	0.8397612	0.8010899	0.01378998	
0.6020001	264.9595	264.0276	264.0276	264.9595	0.8397612	0.8010899	0.01378998	
0.603	264.7124	264.0591	264.0591	264.7124	0.8388487	0.8009117	0.01390089	
0.604	264.4651	264.0907	264.0907	264.4651	0.8388487	0.8009117	0.01390089	
0.605	264.2177	264.1223	264.1223	264.2177	0.8379248	0.8007407	0.01400224	
0.606	263.9702	264.154	264.154	263.9702	0.8379248	0.8007407	0.01400224	
0.6070001	263.7227	264.1857	264.1857	263.7227	0.8369896	0.800577	0.01409404	
0.608	263.4751	264.2173	264.2173	263.4751	0.8369896	0.800577	0.01409404	
0.609	263.2274	264.2489	264.2489	263.2274	0.8360435	0.8004204	0.01417628	
0.61	262.9796	264.2806	264.2806	262.9796	0.8360435	0.8004204	0.01417628	
0.611	262.7319	264.3122	264.3122	262.7319	0.8350866	0.8002707	0.01424899	
0.612	262.484	264.3437	264.3437	262.484	0.8350866	0.8002707	0.01424899	
0.613	262.2363	264.3752	264.3752	262.2363	0.834119	0.8001279	0.01431217	
0.614	261.9884	264.4066	264.4066	261.9884	0.834119	0.8001279	0.01431217	
0.615	261.7406	264.4379	264.4379	261.7406	0.8331411	0.7999915	0.01436584	
0.6160001	261.4928	264.4691	264.4691	261.4928	0.8331411	0.7999915	0.01436584	
0.617	261.2451	264.5002	264.5002	261.2451	0.832153	0.7998618	0.01441001	
0.618	260.9974	264.5312	264.5312	260.9974	0.832153	0.7998618	0.01441001	
0.619	260.7498	264.562	264.562	260.7498	0.8311549	0.7997382	0.01444472	
0.62	260.5022	264.5927	264.5927	260.5022	0.8311549	0.7997382	0.01444472	
0.6210001	260.2547	264.6233	264.6233	260.2547	0.830147	0.7996209	0.01447	
0.622	260.0073	264.6537	264.6537	260.0073	0.830147	0.7996209	0.01447	
0.623	259.76	264.6838	264.6838	259.76	0.8291298	0.7995095	0.01448586	
0.624	259.5129	264.7138	264.7138	259.5129	0.8291298	0.7995095	0.01448586	
0.625	259.2659	264.7437	264.7437	259.2659	0.8281031	0.7994039	0.01449234	
0.626	259.019	264.7733	264.7733	259.019	0.8281031	0.7994039	0.01449234	
0.627	258.7723	264.8026	264.8026	258.7723	0.8270674	0.799304	0.01448949	
0.628	258.5257	264.8317	264.8317	258.5257	0.8270674	0.799304	0.01448949	
0.629	258.2793	264.8606	264.8606	258.2793	0.8260229	0.7992095	0.01447733	
0.6300001	258.0332	264.8892	264.8892	258.0332	0.8260229	0.7992095	0.01447733	
0.631	257.7871	264.9176	264.9176	257.7871	0.8249696	0.7991204	0.01445592	
0.632	257.5414	264.9456	264.9456	257.5414	0.8249696	0.7991204	0.01445592	
0.633	257.2958	264.9735	264.9735	257.2958	0.823908	0.7990365	0.01442529	
0.634	257.0505	265.001	265.001	257.0505	0.823908	0.7990365	0.01442529	
0.6350001	256.8054	265.0281	265.0281	256.8054	0.8228382	0.7989574	0.0143855	
0.636	256.5605	265.055	265.055	256.5605	0.8228382	0.7989574	0.0143855	
0.637	256.316	265.0815	265.0815	256.316	0.8217604	0.7988831	0.0143366	
0.638	256.0717	265.1076	265.1076	256.0717	0.8217604	0.7988831	0.0143366	
0.6390001	255.8277	265.1334	265.1334	255.8277	0.8206748	0.7988135	0.01427864	
0.64	255.5841	265.1588	265.1588	255.5841	0.8206748	0.7988135	0.01427864	
0.641	255.3407	265.1839	265.1839	255.3407	0.8195817	0.7987482	0.01421168	
0.642	255.0976	265.2085	265.2085	255.0976	0.8195817	0.7987482	0.01421168	
0.643	254.8549	265.2328	265.2328	254.8549	0.8184814	0.7986872	0.01413578	
0.6440001	254.6126	265.2567	265.2567	254.6126	0.8184814	0.7986872	0.01413578	
0.645	254.3705	265.2801	265.2801	254.3705	0.817374	0.7986302	0.01405101	
0.646	254.1289	265.3031	265.3031	254.1289	0.817374	0.7986302	0.01405101	
0.647	253.8876	265.3257	265.3257	253.8876	0.8162597	0.7985772	0.01395742	
0.648	253.6469	265.3478	265.3478	253.6469	0.8162597	0.7985772	0.01395742	
0.649	253.4065	265.3695	265.3695	253.4065	0.8151389	0.7985278	0.0138551	
0.65	253.1667	265.3907	265.3907	253.1667	0.8151389	0.7985278	0.0138551	
0.651	252.9274	265.4115	265.4115	252.9274	0.8140118	0.7984819	0.01374411	
0.652	252.6887	265.4319	265.4319	252.6887	0.8140118	0.7984819	0.01374411	
0.6530001	252.4505	265.4518	265.4518	252.4505	0.8128786	0.7984394	0.01362453	
0.654	252.213	265.4712	265.4712	252.213	0.8128786	0.7984394	0.01362453	
0.655	251.9761	265.4901	265.4901	251.9761	0.8117396	0.7984	0.01349643	
0.656	251.7399	265.5085	265.5085	251.7399	0.8117396	0.7984	0.01349643	
0.657	251.5044	265.5265	265.5265	251.5044	0.810595	0.7983636	0.01335989	
0.6580001	251.2697	265.544	265.544	251.2697	0.810595	0.7983636	0.01335989	
0.659	251.0357	265.5611	265.5611	251.0357	0.8094453	0.7983299	0.01321501	
0.66	250.8026	265.5776	265.5776	250.8026	0.8094453	0.7983299	0.01321501	
0.661	250.5703	265.5937	265.5937	250.5703	0.8082905	0.798299	0.01306186	
0.6620001	250.3389	265.6093	265.6093	250.3389	0.8082905	0.798299	0.01306186	
0.663	250.1082	265.6244	265.6244	250.1082	0.8071312	0.7982704	0.01290054	
0.664	249.8786	265.6389	265.6389	249.8786	0.8071312	0.7982704	0.01290054	
0.665	249.6498	265.653	265.653	249.6498	0.8059676	0.7982442	0.01273114	
