Time	A5	A6	A4	A1	A3	A2	PointerY	PointerZ	
1.998	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.562556	-0.01243029	
1.999	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5625444	-0.01245531	
2	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.562523	-0.01248033	
2.001	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5625309	-0.01248093	
2.002	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5624918	-0.01247018	
2.003	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5624441	-0.01246051	
2.004	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5623938	-0.01245659	
2.005	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5623425	-0.01245722	
2.006	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5622908	-0.0124594	
2.007	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5622389	-0.01246108	
2.008	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5621868	-0.01246167	
2.009	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5621347	-0.01246154	
2.01	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5620827	-0.01246124	
2.011	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5620306	-0.01246109	
2.012	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5619786	-0.01246113	
2.013	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5619265	-0.01246128	
2.014	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5618746	-0.01246145	
2.015	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5618225	-0.01246158	
2.016	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5617706	-0.01246168	
2.017	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5617186	-0.01246177	
2.018	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5616666	-0.01246186	
2.019	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5616146	-0.01246195	
2.02	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5615627	-0.01246204	
2.021	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5615107	-0.01246214	
2.022	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5614588	-0.01246224	
2.023	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5614069	-0.01246234	
2.024	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.561355	-0.01246243	
2.025	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5613031	-0.01246252	
2.026	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5612512	-0.01246261	
2.027	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5611993	-0.0124627	
2.028	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5611474	-0.01246278	
2.029	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5610955	-0.01246287	
2.03	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5610437	-0.01246295	
2.031	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5609918	-0.01246304	
2.032	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5609399	-0.01246312	
2.033	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5608881	-0.0124632	
2.034	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5608363	-0.01246327	
2.035	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5607844	-0.01246334	
2.036	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5607325	-0.01246341	
2.037	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5606807	-0.01246348	
2.038	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5606289	-0.01246355	
2.039	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5605771	-0.01246361	
2.04	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5605252	-0.01246368	
2.041	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5604734	-0.01246374	
2.042	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5604216	-0.0124638	
2.043	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5603697	-0.01246385	
2.044	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5603179	-0.0124639	
2.045	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5602661	-0.01246396	
2.046	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5602142	-0.012464	
2.047	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5601624	-0.01246405	
2.048	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5601106	-0.01246409	
2.049	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5600588	-0.01246414	
2.05	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5600069	-0.01246418	
2.051	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5599551	-0.01246421	
2.052	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5599033	-0.01246425	
2.053	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5598516	-0.01246428	
2.054	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5597998	-0.01246431	
2.055	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.559748	-0.01246434	
2.056	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5596962	-0.01246436	
2.057	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5596444	-0.01246438	
2.058	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5595927	-0.0124644	
2.059	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5595409	-0.01246442	
2.06	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5594891	-0.01246444	
2.061	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5594373	-0.01246446	
2.062	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5593855	-0.01246447	
2.063	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5593337	-0.01246448	
2.064	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5592819	-0.0124645	
2.065	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5592301	-0.0124645	
2.066	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5591784	-0.01246451	
2.067	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5591266	-0.01246451	
2.068	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5590748	-0.01246452	
2.069	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.559023	-0.01246452	
2.07	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5589712	-0.01246452	
2.071	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5589194	-0.01246452	
2.072	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5588676	-0.01246451	
2.073	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5588159	-0.01246451	
2.074	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5587641	-0.0124645	
2.075	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5587123	-0.0124645	
2.076	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5586605	-0.01246448	
2.077	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5586087	-0.01246447	
2.078	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.558557	-0.01246446	
2.079	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5585052	-0.01246445	
2.08	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5584534	-0.01246444	
2.081	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5584016	-0.01246442	
2.082	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5583498	-0.0124644	
2.083	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5582981	-0.01246438	
2.084	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5582463	-0.01246436	
2.085	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5581945	-0.01246434	
2.086	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5581427	-0.01246432	
2.087	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5580909	-0.0124643	
2.088	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5580391	-0.01246427	
2.089	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5579873	-0.01246425	
2.09	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5579355	-0.01246422	
2.091	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5578837	-0.01246419	
2.092	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5578319	-0.01246417	
2.093	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5577802	-0.01246414	
2.094	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5577284	-0.01246411	
2.095	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5576766	-0.01246408	
2.096	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5576248	-0.01246405	
2.097	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.557573	-0.01246401	
2.098	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5575213	-0.01246398	
2.099	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5574695	-0.01246395	
2.1	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5574177	-0.01246391	
2.101	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5573659	-0.01246388	
2.102	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5573141	-0.01246384	
2.103	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5572624	-0.01246381	
2.104	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5572106	-0.01246377	
2.105	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5571588	-0.01246374	
2.106	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.557107	-0.0124637	
2.107	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5570552	-0.01246366	
2.108	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5570034	-0.01246362	
2.109	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5569516	-0.01246359	
2.11	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5568998	-0.01246354	
2.111	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.556848	-0.01246351	
2.112	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5567963	-0.01246347	
2.113	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5567445	-0.01246343	
2.114	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5566927	-0.01246339	
2.115	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5566409	-0.01246335	
2.116	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5565891	-0.0124633	
2.117	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5565373	-0.01246327	
2.118	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5564856	-0.01246322	
2.119	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5564338	-0.01246318	
2.12	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.556382	-0.01246314	
2.121	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5563302	-0.0124631	
2.122	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5562784	-0.01246306	
2.123	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5562267	-0.01246302	
2.124	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5561749	-0.01246297	
2.125	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5561231	-0.01246293	
2.126	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5560713	-0.01246289	
2.127	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5560195	-0.01246285	
2.128	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5559677	-0.01246281	
2.129	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.555916	-0.01246277	
2.13	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5558642	-0.01246273	
2.131	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5558124	-0.01246269	
2.132	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5557606	-0.01246265	
2.133	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5557088	-0.0124626	
2.134	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.555657	-0.01246256	
2.135	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5556052	-0.01246252	
2.136	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5555534	-0.01246248	
2.137	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5555016	-0.01246244	
2.138	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5554499	-0.0124624	
2.139	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5553981	-0.01246236	
2.14	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5553463	-0.01246232	
2.141	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5552945	-0.01246228	
2.142	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5552427	-0.01246225	
2.143	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.555191	-0.0124622	
2.144	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5551392	-0.01246217	
2.145	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5550874	-0.01246212	
2.146	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5550356	-0.01246209	
2.147	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5549838	-0.01246205	
2.148	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5549321	-0.01246201	
2.149	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5548803	-0.01246197	
2.15	-0.06999983	-0.06999925	-0.06999999	-0.06999925	-0.06999999	-0.06999983	0.5548285	-0.01246194	
2.151	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5547767	-0.0124619	
2.152	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5547249	-0.01246186	
2.153	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5546731	-0.01246183	
2.154	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5546213	-0.01246179	
2.155	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5545695	-0.01246176	
2.156	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5545177	-0.01246172	
2.157	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5544659	-0.01246169	
2.158	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5544142	-0.01246165	
2.159	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5543624	-0.01246162	
2.16	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5543106	-0.01246158	
2.161	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5542588	-0.01246155	
2.162	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.554207	-0.01246152	
2.163	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5541553	-0.01246149	
2.164	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5541035	-0.01246146	
2.165	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5540517	-0.01246143	
2.166	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5539999	-0.0124614	
2.167	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5539481	-0.01246137	
2.168	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5538964	-0.01246133	
2.169	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5538446	-0.0124613	
2.17	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5537928	-0.01246127	
2.171	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.553741	-0.01246124	
2.172	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5536892	-0.01246122	
2.173	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5536374	-0.01246119	
2.174	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5535856	-0.01246116	
2.175	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5535339	-0.01246114	
2.176	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5534821	-0.01246111	
2.177	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5534303	-0.01246108	
2.178	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5533785	-0.01246106	
2.179	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5533267	-0.01246103	
2.18	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5532749	-0.01246101	
2.181	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5532231	-0.01246098	
2.182	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5531713	-0.01246096	
2.183	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5531196	-0.01246093	
2.184	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5530678	-0.01246091	
2.185	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.553016	-0.01246089	
2.186	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5529642	-0.01246086	
2.187	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5529125	-0.01246085	
2.188	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5528607	-0.01246082	
2.189	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.552809	-0.0124608	
2.19	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5527573	-0.01246078	
2.191	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5527055	-0.01246076	
2.192	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5526538	-0.01246074	
2.193	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5526021	-0.01246072	
2.194	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5525503	-0.0124607	
2.195	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5524986	-0.01246069	
2.196	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5524468	-0.01246067	
2.197	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5523951	-0.01246065	
2.198	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5523434	-0.01246063	
2.199	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5522916	-0.01246061	
2.2	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5522399	-0.0124606	
2.201	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5521882	-0.01246058	
2.202	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5521364	-0.01246057	
2.203	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5520847	-0.01246055	
2.204	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5520329	-0.01246054	
2.205	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5519812	-0.01246052	
2.206	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5519295	-0.01246051	
2.207	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5518777	-0.01246049	
2.208	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.551826	-0.01246048	
2.209	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5517743	-0.01246046	
2.21	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5517225	-0.01246045	
2.211	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5516708	-0.01246044	
2.212	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5516191	-0.01246043	
2.213	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5515673	-0.01246042	
