Time	Vm	Activation	Inactivation	
9.3222	-0.03845259	0.9481578	0.07059646	
9.3224	-0.03845349	0.9481435	0.07059336	
9.322599	-0.03845439	0.9481293	0.07059025	
9.3228	-0.03845529	0.9481151	0.07058714	
9.323	-0.03845618	0.9481008	0.07058404	
9.3232	-0.03845708	0.9480866	0.07058093	
9.3234	-0.03845798	0.9480723	0.07057782	
9.3236	-0.03845888	0.9480581	0.07057472	
9.3238	-0.03845978	0.9480438	0.07057161	
9.323999	-0.03846068	0.9480296	0.0705685	
9.3242	-0.03846157	0.9480153	0.0705654	
9.3244	-0.03846247	0.9480011	0.07056229	
9.3246	-0.03846337	0.9479868	0.07055918	
9.3248	-0.03846427	0.9479726	0.07055607	
9.325	-0.03846517	0.9479583	0.07055297	
9.3252	-0.03846607	0.947944	0.07054986	
9.325399	-0.03846697	0.9479297	0.07054675	
9.3256	-0.03846787	0.9479154	0.07054365	
9.3258	-0.03846877	0.9479011	0.07054054	
9.326	-0.03846967	0.9478868	0.07053743	
9.3262	-0.03847057	0.9478725	0.07053433	
9.3264	-0.03847147	0.9478582	0.07053122	
9.3266	-0.03847237	0.9478438	0.07052811	
9.326799	-0.03847327	0.9478295	0.07052501	
9.327	-0.03847417	0.9478152	0.0705219	
9.3272	-0.03847507	0.9478009	0.07051879	
9.3274	-0.03847597	0.9477866	0.07051568	
9.3276	-0.03847687	0.9477722	0.07051258	
9.3278	-0.03847777	0.9477578	0.07050947	
9.328	-0.03847867	0.9477435	0.07050636	
9.328199	-0.03847957	0.9477291	0.07050326	
9.3284	-0.03848047	0.9477147	0.07050015	
9.3286	-0.03848137	0.9477004	0.07049704	
9.3288	-0.03848227	0.947686	0.07049394	
9.329	-0.03848317	0.9476717	0.07049083	
9.3292	-0.03848407	0.9476573	0.07048772	
9.3294	-0.03848498	0.9476429	0.07048462	
9.329599	-0.03848587	0.9476286	0.07048152	
9.3298	-0.03848678	0.9476142	0.07047842	
9.33	-0.03848768	0.9475998	0.07047532	
9.3302	-0.03848857	0.9475853	0.07047222	
9.3304	-0.03848948	0.9475709	0.07046912	
9.3306	-0.03849038	0.9475565	0.07046602	
9.3308	-0.03849128	0.9475421	0.07046292	
9.330999	-0.03849218	0.9475276	0.07045982	
9.3312	-0.03849307	0.9475132	0.07045672	
9.3314	-0.03849398	0.9474988	0.07045362	
9.3316	-0.03849488	0.9474844	0.07045052	
9.3318	-0.03849578	0.9474699	0.07044742	
9.332	-0.03849668	0.9474555	0.07044432	
9.3322	-0.03849758	0.9474411	0.07044122	
9.332399	-0.03849848	0.9474266	0.07043812	
9.3326	-0.03849939	0.9474121	0.07043502	
9.3328	-0.03850029	0.9473976	0.07043193	
9.333	-0.03850119	0.9473832	0.07042883	
9.3332	-0.03850209	0.9473687	0.07042573	
9.3334	-0.03850299	0.9473542	0.07042263	
9.3336	-0.03850389	0.9473397	0.07041953	
9.333799	-0.03850479	0.9473252	0.07041643	
9.334	-0.0385057	0.9473107	0.07041333	
9.3342	-0.0385066	0.9472963	0.07041023	
9.3344	-0.0385075	0.9472818	0.07040713	
9.334599	-0.0385084	0.9472673	0.07040403	
9.3348	-0.03850931	0.9472528	0.07040093	
9.335	-0.03851021	0.9472382	0.07039783	
9.335199	-0.03851111	0.9472237	0.07039473	
9.3354	-0.03851202	0.9472091	0.07039163	
9.3356	-0.03851292	0.9471946	0.07038853	
9.3358	-0.03851382	0.94718	0.07038543	
9.335999	-0.03851473	0.9471655	0.07038233	
9.3362	-0.03851563	0.9471509	0.07037923	
9.3364	-0.03851653	0.9471364	0.07037614	
9.336599	-0.03851743	0.9471219	0.07037304	
9.3368	-0.03851833	0.9471073	0.07036994	
9.337	-0.03851924	0.9470928	0.07036684	
9.3372	-0.03852014	0.9470782	0.07036374	
9.337399	-0.03852104	0.9470636	0.07036064	
9.3376	-0.03852195	0.947049	0.07035754	
9.3378	-0.03852285	0.9470344	0.07035444	
9.337999	-0.03852376	0.9470198	0.07035134	
9.3382	-0.03852466	0.9470052	0.07034824	
9.3384	-0.03852557	0.9469905	0.07034514	
9.3386	-0.03852648	0.9469759	0.07034204	
9.338799	-0.03852737	0.9469613	0.07033894	
9.339	-0.03852828	0.9469467	0.07033584	
9.3392	-0.03852919	0.9469321	0.07033274	
9.339399	-0.03853009	0.9469175	0.07032964	
9.3396	-0.03853099	0.9469029	0.07032654	
9.3398	-0.0385319	0.9468882	0.07032344	
9.34	-0.0385328	0.9468735	0.07032035	
9.340199	-0.03853371	0.9468589	0.07031725	
9.3404	-0.03853462	0.9468442	0.07031415	
9.3406	-0.03853552	0.9468296	0.07031105	
9.340799	-0.03853642	0.9468149	0.07030795	
9.341	-0.03853733	0.9468002	0.07030485	
9.3412	-0.03853824	0.9467856	0.07030175	
9.3414	-0.03853914	0.9467709	0.07029865	
9.341599	-0.03854005	0.9467562	0.07029555	
9.3418	-0.03854096	0.9467416	0.07029245	
9.342	-0.03854186	0.9467269	0.07028935	
9.342199	-0.03854276	0.9467121	0.07028625	
9.3424	-0.03854367	0.9466974	0.07028315	
9.3426	-0.03854458	0.9466827	0.07028005	
9.3428	-0.03854549	0.946668	0.07027695	
9.342999	-0.03854639	0.9466532	0.07027385	
9.3432	-0.0385473	0.9466385	0.07027075	
9.3434	-0.0385482	0.9466238	0.07026765	
9.343599	-0.03854911	0.9466091	0.07026456	
9.3438	-0.03855002	0.9465944	0.07026146	
9.344	-0.03855092	0.9465796	0.07025836	
9.3442	-0.03855183	0.9465649	0.07025526	
9.344399	-0.03855274	0.9465501	0.07025216	
9.3446	-0.03855365	0.9465353	0.07024906	
9.3448	-0.03855455	0.9465206	0.07024596	
9.344999	-0.03855546	0.9465058	0.07024286	
9.3452	-0.03855637	0.946491	0.07023976	
9.3454	-0.03855727	0.9464762	0.07023666	
9.3456	-0.03855818	0.9464614	0.07023356	
9.345799	-0.03855909	0.9464467	0.07023046	
9.346	-0.03856	0.9464319	0.07022736	
9.3462	-0.0385609	0.9464171	0.07022426	
9.346399	-0.03856181	0.9464023	0.07022116	
9.3466	-0.03856272	0.9463875	0.07021806	
9.3468	-0.03856363	0.9463727	0.07021496	
9.347	-0.03856454	0.9463578	0.07021187	
9.347199	-0.03856545	0.946343	0.07020877	
9.3474	-0.03856636	0.9463282	0.07020567	
9.3476	-0.03856727	0.9463133	0.07020257	
9.347799	-0.03856818	0.9462985	0.07019947	
9.348	-0.03856909	0.9462836	0.07019637	
9.3482	-0.03856999	0.9462688	0.07019327	
9.3484	-0.0385709	0.946254	0.07019017	
9.348599	-0.03857181	0.9462391	0.07018707	
9.3488	-0.03857272	0.9462243	0.07018397	
9.349	-0.03857363	0.9462094	0.07018087	
9.349199	-0.03857454	0.9461945	0.07017777	
9.3494	-0.03857545	0.9461796	0.07017467	
9.3496	-0.03857636	0.9461647	0.07017157	
9.3498	-0.03857727	0.9461498	0.07016847	
9.349999	-0.03857818	0.9461349	0.07016537	
9.3502	-0.03857909	0.94612	0.07016227	
9.3504	-0.03858	0.9461051	0.07015917	
9.350599	-0.03858091	0.9460902	0.07015608	
9.3508	-0.03858182	0.9460753	0.07015298	
9.351	-0.03858273	0.9460604	0.07014988	
9.3512	-0.03858363	0.9460455	0.07014679	
9.351399	-0.03858455	0.9460306	0.0701437	
9.3516	-0.03858546	0.9460156	0.07014061	
9.3518	-0.03858636	0.9460006	0.07013752	
9.352	-0.03858728	0.9459857	0.07013442	
9.3522	-0.03858819	0.9459707	0.07013133	
9.3524	-0.0385891	0.9459558	0.07012824	
9.3526	-0.03859	0.9459408	0.07012515	
9.352799	-0.03859092	0.9459258	0.07012206	
9.353	-0.03859182	0.9459109	0.07011896	
9.3532	-0.03859273	0.9458959	0.07011587	
9.3534	-0.03859365	0.9458809	0.07011278	
9.3536	-0.03859456	0.945866	0.07010969	
9.3538	-0.03859547	0.945851	0.0701066	
9.354	-0.03859638	0.9458359	0.0701035	
9.354199	-0.03859729	0.9458209	0.07010041	
9.3544	-0.0385982	0.9458059	0.07009732	
9.3546	-0.03859911	0.9457909	0.07009423	
9.3548	-0.03860002	0.9457759	0.07009114	
9.355	-0.03860093	0.9457608	0.07008804	
9.3552	-0.03860185	0.9457458	0.07008495	
9.3554	-0.03860275	0.9457308	0.07008186	
9.355599	-0.03860366	0.9457158	0.07007877	
9.3558	-0.03860458	0.9457008	0.07007568	
9.356	-0.03860549	0.9456857	0.07007258	
9.3562	-0.0386064	0.9456707	0.07006949	
9.3564	-0.03860731	0.9456556	0.0700664	
9.3566	-0.03860822	0.9456405	0.07006331	
9.3568	-0.03860914	0.9456254	0.07006022	
9.356999	-0.03861004	0.9456103	0.07005712	
9.3572	-0.03861096	0.9455953	0.07005403	
9.3574	-0.03861187	0.9455802	0.07005094	
9.3576	-0.03861279	0.9455651	0.07004785	
9.3578	-0.0386137	0.94555	0.07004476	
9.358	-0.03861461	0.9455349	0.07004166	
9.3582	-0.03861552	0.9455199	0.07003857	
9.358399	-0.03861643	0.9455047	0.07003548	
9.3586	-0.03861735	0.9454896	0.07003239	
9.3588	-0.03861826	0.9454744	0.0700293	
9.359	-0.03861918	0.9454593	0.0700262	
9.3592	-0.03862009	0.9454442	0.07002311	
9.3594	-0.038621	0.945429	0.07002002	
9.3596	-0.03862191	0.9454139	0.07001693	
9.359799	-0.03862283	0.9453987	0.07001384	
9.36	-0.03862374	0.9453836	0.07001074	
9.3602	-0.03862466	0.9453685	0.07000765	
9.3604	-0.03862557	0.9453533	0.07000456	
9.3606	-0.03862648	0.9453382	0.07000147	
9.3608	-0.0386274	0.945323	0.06999838	
9.361	-0.03862831	0.9453078	0.06999528	
9.361199	-0.03862923	0.9452926	0.06999219	
9.3614	-0.03863014	0.9452774	0.0699891	
9.3616	-0.03863106	0.9452622	0.06998601	
9.3618	-0.03863197	0.945247	0.06998292	
9.362	-0.03863288	0.9452318	0.06997982	
9.3622	-0.0386338	0.9452166	0.06997673	
9.3624	-0.03863471	0.9452014	0.06997364	
9.362599	-0.03863563	0.9451862	0.06997055	
9.3628	-0.03863654	0.945171	0.06996746	
9.363	-0.03863746	0.9451557	0.06996436	
9.3632	-0.03863838	0.9451405	0.06996127	
9.3634	-0.03863929	0.9451252	0.06995818	
9.3636	-0.0386402	0.94511	0.06995509	
9.3638	-0.03864112	0.9450947	0.069952	
9.363999	-0.03864204	0.9450794	0.0699489	
9.3642	-0.03864295	0.9450642	0.06994581	
9.3644	-0.03864387	0.9450489	0.06994272	
9.3646	-0.03864478	0.9450337	0.06993963	
9.364799	-0.0386457	0.9450184	0.06993654	
9.365	-0.03864661	0.9450032	0.06993344	
9.3652	-0.03864753	0.9449878	0.06993035	
9.365399	-0.03864845	0.9449725	0.06992726	
9.3656	-0.03864937	0.9449572	0.06992417	
9.3658	-0.03865029	0.9449419	0.06992108	
9.366	-0.0386512	0.9449266	0.06991798	
9.366199	-0.03865211	0.9449112	0.06991489	
9.3664	-0.03865303	0.9448959	0.0699118	
9.3666	-0.03865395	0.9448806	0.06990871	
9.366799	-0.03865487	0.9448653	0.06990562	
9.367	-0.03865578	0.94485	0.06990252	
9.3672	-0.0386567	0.9448346	0.06989943	
9.3674	-0.03865762	0.9448193	0.06989634	
9.367599	-0.03865853	0.944804	0.06989325	
9.3678	-0.03865945	0.9447886	0.06989016	
9.368	-0.03866037	0.9447732	0.06988706	
9.368199	-0.03866129	0.9447578	0.06988397	
9.3684	-0.03866221	0.9447424	0.06988088	
9.3686	-0.03866312	0.9447271	0.06987779	
9.3688	-0.03866404	0.9447117	0.0698747	
9.368999	-0.03866496	0.9446963	0.0698716	
9.3692	-0.03866588	0.9446809	0.06986851	
9.3694	-0.0386668	0.9446656	0.06986542	
9.369599	-0.03866772	0.9446502	0.06986233	
9.3698	-0.03866863	0.9446347	0.06985924	
9.37	-0.03866955	0.9446193	0.06985614	
9.3702	-0.03867047	0.9446039	0.06985305	
9.370399	-0.03867139	0.9445884	0.06984996	
9.3706	-0.03867231	0.944573	0.06984687	
9.3708	-0.03867323	0.9445575	0.06984378	
9.370999	-0.03867415	0.9445421	0.06984068	
9.3712	-0.03867507	0.9445267	0.06983759	
9.3714	-0.03867599	0.9445112	0.0698345	
9.3716	-0.0386769	0.9444958	0.06983141	
9.371799	-0.03867783	0.9444804	0.06982832	
9.372	-0.03867875	0.9444649	0.06982522	
9.3722	-0.03867966	0.9444494	0.06982213	
9.372399	-0.03868058	0.9444339	0.06981905	
9.3726	-0.0386815	0.9444184	0.06981596	
9.3728	-0.03868242	0.9444029	0.06981288	
9.373	-0.03868334	0.9443874	0.06980979	
9.373199	-0.03868426	0.9443719	0.06980671	
9.3734	-0.03868518	0.9443564	0.06980363	
9.3736	-0.0386861	0.9443409	0.06980054	
9.373799	-0.03868702	0.9443254	0.06979746	
9.374	-0.03868794	0.9443099	0.06979437	
9.3742	-0.03868886	0.9442943	0.06979129	
9.3744	-0.03868978	0.9442788	0.0697882	
9.374599	-0.0386907	0.9442632	0.06978512	
9.3748	-0.03869162	0.9442477	0.06978203	
9.375	-0.03869254	0.9442321	0.06977895	
9.375199	-0.03869346	0.9442165	0.06977586	
9.3754	-0.03869438	0.944201	0.06977278	
9.3756	-0.0386953	0.9441854	0.0697697	
9.3758	-0.03869622	0.9441699	0.06976661	
9.375999	-0.03869714	0.9441543	0.06976353	
9.3762	-0.03869806	0.9441388	0.06976044	
9.3764	-0.03869898	0.9441231	0.06975736	
9.376599	-0.03869991	0.9441075	0.06975427	
9.3768	-0.03870083	0.9440919	0.06975119	
9.377	-0.03870174	0.9440763	0.0697481	
9.3772	-0.03870267	0.9440607	0.06974502	
9.377399	-0.03870359	0.9440451	0.06974193	
9.3776	-0.03870451	0.9440295	0.06973885	
9.3778	-0.03870543	0.9440138	0.06973577	
9.377999	-0.03870635	0.9439982	0.06973268	
9.3782	-0.03870727	0.9439826	0.0697296	
9.3784	-0.0387082	0.943967	0.06972651	
9.3786	-0.03870912	0.9439513	0.06972343	
9.378799	-0.03871004	0.9439356	0.06972034	
9.379	-0.03871096	0.94392	0.06971726	
9.3792	-0.03871188	0.9439043	0.06971417	
9.379399	-0.03871281	0.9438886	0.06971109	
9.3796	-0.03871373	0.9438729	0.069708	
9.3798	-0.03871465	0.9438573	0.06970492	
9.38	-0.03871557	0.9438416	0.06970184	
9.380199	-0.0387165	0.9438259	0.06969875	
9.3804	-0.03871742	0.9438102	0.06969567	
9.3806	-0.03871835	0.9437945	0.06969258	
9.380799	-0.03871927	0.9437788	0.0696895	
9.381	-0.03872019	0.9437631	0.06968641	
9.3812	-0.03872111	0.9437473	0.06968333	
9.3814	-0.03872204	0.9437316	0.06968024	
9.381599	-0.03872296	0.9437159	0.06967716	
9.3818	-0.03872389	0.9437001	0.06967407	
9.382	-0.03872481	0.9436844	0.06967099	
9.382199	-0.03872573	0.9436687	0.06966791	
9.3824	-0.03872665	0.9436529	0.06966482	
9.3826	-0.03872758	0.9436372	0.06966174	
9.3828	-0.0387285	0.9436215	0.06965865	
9.382999	-0.03872943	0.9436057	0.06965557	
9.3832	-0.03873035	0.9435899	0.06965248	
9.3834	-0.03873128	0.9435741	0.0696494	
9.3836	-0.0387322	0.9435583	0.06964631	
9.3838	-0.03873313	0.9435425	0.06964323	
9.384	-0.03873406	0.9435267	0.06964014	
9.3842	-0.03873498	0.9435109	0.06963706	
9.384399	-0.0387359	0.9434951	0.06963398	
9.3846	-0.03873683	0.9434793	0.06963089	
9.3848	-0.03873775	0.9434635	0.06962781	
9.385	-0.03873868	0.9434477	0.06962472	
9.3852	-0.0387396	0.9434319	0.06962164	
9.3854	-0.03874053	0.943416	0.06961855	
9.3856	-0.03874145	0.9434001	0.06961547	
9.385799	-0.03874238	0.9433843	0.06961238	
9.386	-0.03874331	0.9433684	0.0696093	
9.3862	-0.03874423	0.9433526	0.06960621	
9.3864	-0.03874516	0.9433367	0.06960313	
9.3866	-0.03874609	0.9433209	0.06960005	
9.3868	-0.03874701	0.943305	0.06959696	
9.387	-0.03874794	0.9432892	0.06959388	
9.387199	-0.03874886	0.9432732	0.06959079	
9.3874	-0.03874979	0.9432573	0.06958771	
9.3876	-0.03875072	0.9432414	0.06958462	
9.3878	-0.03875164	0.9432255	0.06958154	
9.388	-0.03875257	0.9432096	0.06957845	
9.3882	-0.0387535	0.9431937	0.06957537	
9.3884	-0.03875443	0.9431778	0.06957228	
9.388599	-0.03875536	0.9431618	0.0695692	
9.3888	-0.03875628	0.9431459	0.06956612	
9.389	-0.03875721	0.94313	0.06956303	
9.3892	-0.03875813	0.9431141	0.06955995	
9.3894	-0.03875906	0.9430981	0.06955686	
9.3896	-0.03876	0.9430822	0.06955378	
9.3898	-0.03876092	0.9430662	0.06955069	
9.389999	-0.03876185	0.9430502	0.06954761	
9.3902	-0.03876277	0.9430342	0.06954452	
9.3904	-0.0387637	0.9430183	0.06954144	
9.3906	-0.03876463	0.9430023	0.06953835	
9.3908	-0.03876556	0.9429863	0.06953527	
9.391	-0.03876649	0.9429703	0.06953219	
9.3912	-0.03876742	0.9429544	0.0695291	
9.391399	-0.03876835	0.9429384	0.06952602	
9.3916	-0.03876927	0.9429224	0.06952293	
9.3918	-0.0387702	0.9429063	0.06951985	
9.392	-0.03877113	0.9428903	0.06951676	
9.3922	-0.03877207	0.9428743	0.06951368	
9.3924	-0.038773	0.9428582	0.06951059	
9.3926	-0.03877392	0.9428422	0.06950751	
9.392799	-0.03877485	0.9428262	0.06950442	
9.393	-0.03877578	0.9428101	0.06950134	
9.3932	-0.03877671	0.9427941	0.06949826	
9.3934	-0.03877764	0.9427781	0.06949517	
9.3936	-0.03877857	0.942762	0.06949209	
9.3938	-0.0387795	0.9427459	0.06948902	
9.394	-0.03878043	0.9427298	0.06948594	
9.394199	-0.03878136	0.9427137	0.06948286	
9.3944	-0.03878229	0.9426976	0.06947979	
9.3946	-0.03878322	0.9426815	0.06947671	
9.3948	-0.03878415	0.9426654	0.06947363	
9.395	-0.03878508	0.9426493	0.06947055	
9.3952	-0.038786	0.9426332	0.06946748	
9.3954	-0.03878693	0.9426171	0.0694644	
9.395599	-0.03878786	0.942601	0.06946132	
9.3958	-0.0387888	0.9425849	0.06945825	
9.396	-0.03878973	0.9425687	0.06945517	
9.3962	-0.03879066	0.9425526	0.06945209	
9.396399	-0.03879159	0.9425364	0.06944901	
9.3966	-0.03879252	0.9425203	0.06944594	
9.3968	-0.03879344	0.9425041	0.06944286	
9.396999	-0.03879438	0.942488	0.06943978	
9.3972	-0.03879531	0.9424718	0.06943671	
9.3974	-0.03879624	0.9424556	0.06943363	
9.3976	-0.03879717	0.9424395	0.06943055	
9.397799	-0.0387981	0.9424233	0.06942748	
9.398	-0.03879903	0.9424071	0.0694244	
9.3982	-0.03879996	0.9423909	0.06942132	
9.398399	-0.0388009	0.9423746	0.06941824	
9.3986	-0.03880183	0.9423584	0.06941517	
9.3988	-0.03880276	0.9423422	0.06941209	
9.399	-0.03880369	0.942326	0.06940901	
9.399199	-0.03880462	0.9423098	0.06940594	
9.3994	-0.03880555	0.9422936	0.06940286	
9.3996	-0.03880649	0.9422774	0.06939978	
9.399799	-0.03880742	0.9422612	0.0693967	
9.4	-0.03880835	0.9422449	0.06939363	
9.4002	-0.03880928	0.9422286	0.06939055	
9.4004	-0.03881022	0.9422123	0.06938747	
9.400599	-0.03881115	0.9421961	0.0693844	
9.4008	-0.03881208	0.9421798	0.06938132	
9.401	-0.03881301	0.9421635	0.06937824	
9.401199	-0.03881394	0.9421473	0.06937516	
9.4014	-0.03881488	0.942131	0.06937209	
9.4016	-0.03881581	0.9421147	0.06936901	
9.4018	-0.03881674	0.9420984	0.06936593	
9.401999	-0.03881768	0.9420821	0.06936286	
9.4022	-0.03881861	0.9420658	0.06935978	
9.4024	-0.03881954	0.9420494	0.0693567	
9.402599	-0.03882048	0.9420331	0.06935363	
9.4028	-0.03882141	0.9420168	0.06935055	
9.403	-0.03882235	0.9420004	0.06934747	
9.4032	-0.03882328	0.9419841	0.06934439	
9.403399	-0.03882422	0.9419678	0.06934132	
9.4036	-0.03882515	0.9419515	0.06933824	
9.4038	-0.03882609	0.9419351	0.06933516	
9.403999	-0.03882702	0.9419188	0.06933209	
9.4042	-0.03882795	0.9419024	0.06932901	
9.4044	-0.03882889	0.941886	0.06932593	
9.4046	-0.03882983	0.9418696	0.06932285	
9.404799	-0.03883076	0.9418532	0.06931978	
9.405	-0.0388317	0.9418368	0.0693167	
9.4052	-0.03883263	0.9418204	0.06931362	
9.405399	-0.03883357	0.9418041	0.06931055	
9.4056	-0.0388345	0.9417877	0.06930747	
9.4058	-0.03883543	0.9417713	0.06930439	
9.406	-0.03883637	0.9417549	0.06930131	
9.406199	-0.0388373	0.9417384	0.06929824	
9.4064	-0.03883824	0.941722	0.06929516	
9.4066	-0.03883918	0.9417055	0.06929208	
9.406799	-0.03884012	0.9416891	0.06928901	
9.407	-0.03884105	0.9416726	0.06928593	
9.4072	-0.03884199	0.9416562	0.06928285	
9.4074	-0.03884293	0.9416397	0.06927978	
9.407599	-0.03884386	0.9416233	0.0692767	
9.4078	-0.03884479	0.9416068	0.06927362	
9.408	-0.03884573	0.9415904	0.06927054	
9.408199	-0.03884667	0.9415739	0.06926747	
9.4084	-0.03884761	0.9415573	0.06926439	
9.4086	-0.03884854	0.9415408	0.06926131	
9.4088	-0.03884948	0.9415243	0.06925824	
9.408999	-0.03885042	0.9415078	0.06925516	
9.4092	-0.03885136	0.9414913	0.06925208	
9.4094	-0.0388523	0.9414748	0.069249	
9.409599	-0.03885323	0.9414583	0.06924593	
9.4098	-0.03885417	0.9414418	0.06924285	
9.41	-0.03885511	0.9414253	0.06923977	
9.4102	-0.03885604	0.9414087	0.0692367	
9.410399	-0.03885698	0.9413921	0.06923362	
9.4106	-0.03885792	0.9413756	0.06923054	
9.4108	-0.03885886	0.941359	0.06922746	
9.410999	-0.0388598	0.9413424	0.06922439	
9.4112	-0.03886074	0.9413258	0.06922131	
9.4114	-0.03886168	0.9413093	0.06921823	
9.4116	-0.03886261	0.9412927	0.06921516	
9.411799	-0.03886355	0.9412761	0.06921208	
9.412	-0.03886449	0.9412596	0.069209	
9.4122	-0.03886543	0.9412429	0.06920592	
9.412399	-0.03886637	0.9412263	0.06920285	
9.4126	-0.03886731	0.9412097	0.06919977	
9.4128	-0.03886825	0.941193	0.06919669	
9.413	-0.03886919	0.9411764	0.06919362	
9.413199	-0.03887013	0.9411598	0.06919054	
9.4134	-0.03887107	0.9411432	0.06918746	
9.4136	-0.03887201	0.9411265	0.06918439	
9.413799	-0.03887295	0.9411099	0.06918131	
9.414	-0.03887388	0.9410933	0.06917823	
9.4142	-0.03887483	0.9410766	0.06917515	
9.4144	-0.03887577	0.9410599	0.06917208	
9.414599	-0.03887671	0.9410432	0.06916901	
9.4148	-0.03887765	0.9410265	0.06916594	
9.415	-0.03887859	0.9410098	0.06916287	
9.4152	-0.03887953	0.9409931	0.0691598	
9.4154	-0.03888047	0.9409764	0.06915673	
9.4156	-0.03888141	0.9409598	0.06915366	
9.4158	-0.03888235	0.9409431	0.06915059	
9.415999	-0.03888328	0.9409264	0.06914752	
9.4162	-0.03888423	0.9409096	0.06914445	
9.4164	-0.03888517	0.9408929	0.06914138	
9.4166	-0.03888611	0.9408761	0.06913831	
9.4168	-0.03888705	0.9408594	0.06913524	
9.417	-0.03888799	0.9408426	0.06913217	
9.4172	-0.03888893	0.9408259	0.0691291	
9.417399	-0.03888987	0.9408091	0.06912603	
9.4176	-0.03889081	0.9407924	0.06912296	
9.4178	-0.03889176	0.9407756	0.06911989	
9.418	-0.03889269	0.9407589	0.06911682	
9.4182	-0.03889364	0.9407421	0.06911375	
9.4184	-0.03889458	0.9407253	0.06911068	
9.4186	-0.03889552	0.9407085	0.06910761	
9.418799	-0.03889646	0.9406916	0.06910454	
9.419	-0.0388974	0.9406748	0.06910148	
9.4192	-0.03889835	0.940658	0.06909841	
9.4194	-0.03889929	0.9406412	0.06909534	
9.4196	-0.03890023	0.9406244	0.06909227	
9.4198	-0.03890117	0.9406076	0.0690892	
9.42	-0.03890212	0.9405908	0.06908613	
9.420199	-0.03890305	0.9405739	0.06908306	
9.4204	-0.038904	0.9405571	0.06907999	
9.4206	-0.03890495	0.9405402	0.06907692	
9.4208	-0.03890589	0.9405233	0.06907385	
9.421	-0.03890683	0.9405065	0.06907078	
9.4212	-0.03890777	0.9404896	0.06906771	
9.4214	-0.03890871	0.9404727	0.06906464	
9.421599	-0.03890966	0.9404559	0.06906157	
9.4218	-0.0389106	0.940439	0.0690585	
9.422	-0.03891154	0.9404221	0.06905543	
9.4222	-0.03891249	0.9404052	0.06905236	
9.4224	-0.03891343	0.9403883	0.06904929	
9.4226	-0.03891438	0.9403713	0.06904622	
9.4228	-0.03891532	0.9403544	0.06904315	
9.422999	-0.03891627	0.9403375	0.06904008	
9.4232	-0.03891721	0.9403206	0.06903701	
9.4234	-0.03891815	0.9403036	0.06903394	
